,heuristic_param,seed,n_gen,reward,accuracy,variance,n_steps_proc,n_steps_acc,n_steps
0,0.95,2,1,18.67175109701274,0.49375,421.0592833784223,9860,23120,32980
1,0.95,2,2,-24.517787593094525,0.49375,605.9412386662236,19720,23120,42840
2,0.95,2,3,-12.224913019200793,0.49375,326.95338412178484,29580,23120,52700
3,0.95,2,4,-14.038141025615904,0.49375,350.6361893038562,39440,23120,62560
4,0.95,2,5,-19.9447067040623,0.49375,361.97861872609764,49300,23120,72420
5,0.95,2,6,18.190407279186882,0.49375,348.7377496718582,59160,23120,82280
6,0.95,2,7,15.203740017783815,0.49375,315.47758365819016,69020,23120,92140
7,0.95,2,8,20.92857908265285,0.49375,378.64182981955,78880,23120,102000
8,0.95,2,9,51.370319735523786,0.15625,381.3584257622673,82000,43990,125990
9,0.95,2,10,37.06027091353326,0.15625,335.0098135672824,85120,43990,129110
10,0.95,2,11,16.74617491832526,0.15625,150.55096910420457,88240,43990,132230
11,0.95,2,12,22.268157840064344,0.15625,43.62817150661804,91360,43990,135350
12,0.95,2,13,18.317366545864374,0.15625,265.59849331520115,94480,43990,138470
13,0.95,2,14,15.404071885657691,0.15625,280.09234514520216,97600,43990,141590
14,0.95,2,15,-26.79283991006911,0.15625,188.33385712043417,100720,43990,144710
15,0.95,2,16,33.56015248130775,0.15625,215.49037344365829,103840,43990,147830
16,0.95,2,17,0.3257777376110015,0.15625,108.15569576021797,106960,43990,150950
17,0.95,2,18,11.829378525150984,0.15625,90.75741258940599,110080,43990,154070
18,0.95,2,19,9.614228948181701,0.15625,322.9820528900455,113200,43990,157190
19,0.95,2,20,7.060228601900174,0.15625,303.693120152918,116320,43990,160310
20,0.95,2,21,27.7032954766645,0.15625,22.019370248061943,119440,43990,163430
21,0.95,2,22,12.237316933695077,0.15625,99.24380243180268,122560,43990,166550
22,0.95,2,23,26.220006533363215,0.15625,208.90120507507066,125680,43990,169670
23,0.95,2,24,27.7032954766645,0.15625,92.79860408839477,128800,43990,172790
24,0.95,2,25,28.699891798430116,0.15625,119.85455425332107,131920,43990,175910
25,0.95,2,26,9.614228948181701,0.15625,99.2361798360557,135040,43990,179030
26,0.95,2,27,-5.553454393051434,0.15625,251.3785555166252,138160,43990,182150
27,0.95,2,28,27.7032954766645,0.15625,176.69849254915627,141280,43990,185270
28,0.95,2,29,27.721561403204714,0.15625,78.75356839919027,144400,43990,188390
29,0.95,2,30,34.01214185849982,0.60625,618.5606084570343,156520,73860,230380
30,0.95,2,31,-14.291936874900973,0.60625,508.00302182451185,168640,73860,242500
31,0.95,2,32,27.7032954766645,0.60625,658.0535316548749,180760,73860,254620
32,0.95,2,33,14.165600685394491,0.60625,864.7441809749549,192880,73860,266740
33,0.95,2,34,36.296886168819384,0.60625,1094.0832848304585,205000,73860,278860
34,0.95,2,35,101.2979474321279,0.60625,1935.9513880881204,217120,73860,290980
35,0.95,2,36,82.39511202312025,0.60625,915.9975736500401,229240,103730,332970
36,0.95,2,37,108.17114816597969,0.60625,1224.7011374990009,241360,103730,345090
37,0.95,2,38,66.47083788339361,0.60625,1811.0798752258065,253480,103730,357210
38,0.95,2,39,99.76263323097298,0.60625,1018.4992923795393,265600,103730,369330
39,0.95,2,40,122.13437745320948,0.60625,1376.8335404337952,277720,103730,381450
40,0.95,2,41,-61.87871976253189,0.60625,1805.5988106399395,289840,103730,393570
41,0.95,2,42,67.41447871449853,0.83125,5039.823445256235,306460,135850,442310
42,0.95,2,43,27.06752274804432,0.83125,4581.776453515921,323080,135850,458930
43,0.95,2,44,29.359493046011835,0.83125,3104.9882186256127,339700,135850,475550
44,0.95,2,45,152.51853214216789,0.83125,2896.1952891289316,356320,135850,492170
45,0.95,2,46,23.211146529364193,0.83125,4477.483642426366,372940,135850,508790
46,0.95,2,47,117.89946520954842,0.94375,5946.455909875842,391800,167970,559770
47,0.95,2,48,199.23814503010362,0.94375,8060.928813087032,410660,167970,578630
48,0.95,2,49,64.83474773098123,0.94375,7443.435489188856,429520,167970,597490
49,0.95,2,50,69.21678348938231,0.94375,4409.308232876467,448380,167970,616350
50,0.95,2,51,228.1403694982202,0.94375,8108.015855352403,467240,167970,635210
51,0.95,2,52,212.40394858309475,0.15625,140.97905402976266,470360,188840,659200
52,0.95,2,53,27.99539569631525,0.15625,74.3377315135809,473480,188840,662320
53,0.95,2,54,103.05091036951394,0.15625,125.47409805626293,476600,188840,665440
54,0.95,2,55,232.93413779219614,0.15625,183.41788316652628,479720,188840,668560
55,0.95,2,56,246.8411676137774,0.15625,130.90145636731853,482840,188840,671680
56,0.95,2,57,182.39450783397808,0.15625,143.7291938746904,485960,188840,674800
57,0.95,2,58,140.27197583980052,0.15625,106.1339875925195,489080,188840,677920
58,0.95,2,59,204.57271189386668,0.15625,171.07678677966985,492200,188840,681040
59,0.95,2,60,64.77306103635148,0.15625,164.48609736773452,495320,188840,684160
60,0.95,2,61,30.38978160180177,0.15625,121.83299565306095,498440,188840,687280
61,0.95,2,62,191.118245344192,0.15625,141.4062546036387,501560,188840,690400
62,0.95,2,63,57.484091148858035,0.15625,81.6266236144824,504680,188840,693520
63,0.95,2,64,79.08308643940035,0.15625,124.22638067352489,507800,188840,696640
64,0.95,2,65,77.68535615394165,0.15625,132.83808190063064,510920,188840,699760
65,0.95,2,66,49.53972074440263,0.15625,94.67545484583306,514040,188840,702880
66,0.95,2,67,-31.527624081582225,0.15625,114.72403670825733,517160,188840,706000
67,0.95,2,68,-30.915853771922514,0.15625,193.98390878671975,520280,188840,709120
68,0.95,2,69,49.313322326650415,0.15625,192.82813403685591,523400,188840,712240
69,0.95,2,70,126.14229748190277,0.15625,172.19441666898712,526520,188840,715360
70,0.95,2,71,52.50384261279761,0.15625,152.23150387219926,529640,188840,718480
71,0.95,2,72,193.40484250045287,0.15625,147.11381307648688,532760,188840,721600
72,0.95,2,73,251.54995080597968,0.94375,8175.307627390235,551620,220960,772580
73,0.95,2,74,228.65294691136714,0.94375,4259.535658109757,570480,220960,791440
74,0.95,2,75,19.225602992154247,0.94375,6715.134316375856,589340,220960,810300
75,0.95,2,76,-72.59465678383017,0.94375,7067.612870693192,608200,220960,829160
76,0.95,2,77,177.75707821450538,0.94375,3266.218846235794,627060,220960,848020
77,0.95,2,78,138.422648594413,0.71875,1821.3047486463129,641420,250830,892250
78,0.95,2,79,162.43418774323894,0.71875,2358.8626703873333,655780,250830,906610
79,0.95,2,80,218.6307108273042,0.71875,3286.627764552729,670140,250830,920970
