,heuristic_param,seed,n_gen,reward,accuracy,variance,update,n_steps_proc,n_steps_acc,n_steps
2541,5,26,44,35.9069097712605,0.15625,192.23188042861605,False,208960,62610,271570
2542,5,26,45,27.7032954766645,0.15625,84.63693164442647,False,212080,62610,274690
2543,5,26,46,36.05391957420064,0.15625,42.0256401579724,False,215200,62610,277810
2544,5,26,47,30.07561343211276,0.15625,99.85215334174026,False,218320,62610,280930
2545,5,26,48,27.7032954766645,0.15625,229.52219082917173,False,221440,62610,284050
2546,5,26,49,27.7032954766645,0.15625,189.31903965477247,False,224560,62610,287170
2547,5,26,50,27.724990664752635,0.15625,318.92708243863444,False,227680,62610,290290
2548,5,26,51,16.849303523729308,0.15625,300.72674531251494,False,230800,62610,293410
2549,5,26,52,11.583925673529134,0.15625,33.30598385995659,False,233920,62610,296530
2550,5,26,53,9.80446582909734,0.15625,142.20797056059547,False,237040,62610,299650
