,N,seed,n_gen,n_eval,score,time
345,50,3,7,10,0.14979940090648902,15.442944765090942
346,40,3,7,10,0.14608218147700608,14.612432956695557
347,30,3,7,10,0.14858521752332393,13.898939371109009
348,20,3,7,10,0.13790531458461341,13.345410823822021
349,10,3,7,10,0.13855403825085963,12.021633386611938
350,50,3,8,1,0.49548907697460476,5.688888311386108
351,40,3,8,1,0.49831395199362344,5.3694422245025635
352,30,3,8,1,0.4976601095379155,4.9090635776519775
353,20,3,8,1,0.4997031999873525,4.250849485397339
354,10,3,8,1,0.49739464164106906,3.624507188796997
355,50,3,8,2,0.0,5.682052850723267
356,40,3,8,2,0.0,5.179789304733276
357,30,3,8,2,0.0,4.6507744789123535
358,20,3,8,2,0.0,4.451016664505005
359,10,3,8,2,0.0,3.9100353717803955
360,50,3,8,3,0.23616212719614413,6.454695463180542
361,40,3,8,3,0.2375337870197967,6.746585130691528
362,30,3,8,3,0.23839336871305855,5.823270082473755
363,20,3,8,3,0.2426891464008066,5.04451847076416
364,10,3,8,3,0.2530297750440594,3.5355782508850098
365,50,3,8,4,0.4920635258628168,3.7998366355895996
366,40,3,8,4,0.48969252611390707,3.3462815284729004
367,30,3,8,4,0.49355688116334234,2.9065160751342773
368,20,3,8,4,0.4919437202056977,2.594834327697754
369,10,3,8,4,0.49328974625038025,1.6207678318023682
370,50,3,8,5,0.48227770298865025,6.2477991580963135
371,40,3,8,5,0.48161939520449104,5.68277907371521
372,30,3,8,5,0.4809795434464384,5.089795351028442
373,20,3,8,5,0.4818802044592948,4.594712972640991
374,10,3,8,5,0.4869772726183064,4.2352612018585205
375,50,3,8,6,0.4533810618563828,9.582427740097046
376,40,3,8,6,0.45335417700420877,9.064314603805542
377,30,3,8,6,0.45490030088287436,8.303149700164795
378,20,3,8,6,0.45645241677295817,7.403043985366821
379,10,3,8,6,0.4561460702469916,6.649093151092529
380,50,3,8,7,0.4895505579401808,7.577296257019043
381,40,3,8,7,0.4898071877172864,6.9589221477508545
382,30,3,8,7,0.4906288884362332,6.824669361114502
383,20,3,8,7,0.48825795931090704,6.184882640838623
384,10,3,8,7,0.4937479749223368,5.759098768234253
385,50,3,8,8,0.46531722222308386,10.950154542922974
386,40,3,8,8,0.4639882953918462,10.308218240737915
387,30,3,8,8,0.4627611349385195,9.468169450759888
388,20,3,8,8,0.4644631167976564,12.200920343399048
389,10,3,8,8,0.46670602180767684,7.565067291259766
390,50,3,8,9,0.429317367367483,10.276995182037354
391,40,3,8,9,0.4278575596635385,7.139535188674927
392,30,3,8,9,0.4296925440630678,6.589571237564087
393,20,3,8,9,0.4281803447239419,4.967188119888306
394,10,3,8,9,0.43214106974017735,5.275418281555176
395,50,3,8,10,0.326928526904376,4.75053596496582
396,40,3,8,10,0.32932506052088545,4.126506805419922
397,30,3,8,10,0.32828971894844994,3.9265992641448975
398,20,3,8,10,0.3244225445045152,3.7080531120300293
399,10,3,8,10,0.3328652164124011,2.4443624019622803
400,50,3,9,1,0.30732615565706495,14.652103900909424
401,40,3,9,1,0.30791104835926647,12.03476858139038
402,30,3,9,1,0.30931381868026514,11.057377815246582
403,20,3,9,1,0.31168114309609046,11.611079692840576
404,10,3,9,1,0.3156231839993014,9.569933652877808
405,50,3,9,2,0.3592868805533283,10.050696611404419
406,40,3,9,2,0.35883460712521487,9.467979669570923
407,30,3,9,2,0.36074429644132766,9.666778564453125
408,20,3,9,2,0.35216285592249713,8.891959190368652
409,10,3,9,2,0.3542658705840913,8.8267240524292
410,50,3,9,3,0.4926501378944305,3.181412935256958
411,40,3,9,3,0.4896157607183032,2.7041096687316895
412,30,3,9,3,0.49321298969731653,2.3281683921813965
413,20,3,9,3,0.49176977265788796,2.057304620742798
414,10,3,9,3,0.4935245626942277,1.9358086585998535
415,50,3,9,4,0.3604706332419817,3.8157293796539307
416,40,3,9,4,0.36082624272457164,3.258375883102417
417,30,3,9,4,0.3585181511387763,2.8360233306884766
418,20,3,9,4,0.35755310114431477,2.468813419342041
419,10,3,9,4,0.3626519104071192,1.9774315357208252
420,50,3,9,5,0.49840296289187225,4.83988618850708
421,40,3,9,5,0.49784584777643787,4.197226524353027
422,30,3,9,5,0.49745944010666204,3.8172104358673096
423,20,3,9,5,0.49954668220888326,3.9123761653900146
424,10,3,9,5,0.49797855118839235,2.727740526199341
425,50,3,9,6,0.2092780468813657,5.326884031295776
426,40,3,9,6,0.20811221030459687,4.155178546905518
427,30,3,9,6,0.20968058779544746,3.7478296756744385
428,20,3,9,6,0.20918767974476493,3.3031041622161865
429,10,3,9,6,0.20900975866214755,3.328742742538452
430,50,3,9,7,0.4100203450277496,6.019624948501587
431,40,3,9,7,0.4110883313009141,5.411877870559692
432,30,3,9,7,0.41028576229081,4.980159521102905
433,20,3,9,7,0.40941544061367563,4.563178777694702
434,10,3,9,7,0.4179468009638047,4.061916351318359
435,50,3,9,8,0.49693063286750483,3.1920299530029297
436,40,3,9,8,0.4970569673104129,2.759794235229492
437,30,3,9,8,0.49774078823220996,2.38128662109375
438,20,3,9,8,0.49509777455334025,2.1709399223327637
439,10,3,9,8,0.496469074760127,2.0187318325042725
440,50,3,9,9,0.4601050020138457,4.318332195281982
441,40,3,9,9,0.462903044050165,3.9443821907043457
442,30,3,9,9,0.4627891593729813,3.350912570953369
443,20,3,9,9,0.46183254685958186,2.3783252239227295
444,10,3,9,9,0.46301852154348627,2.215747594833374
445,50,3,9,10,0.3397131335584545,4.5668840408325195
446,40,3,9,10,0.33885006530545636,4.2190539836883545
447,30,3,9,10,0.3365822398373507,3.6024696826934814
448,20,3,9,10,0.3359699106215974,2.2422709465026855
449,10,3,9,10,0.34428369683423565,2.03037428855896
450,50,3,10,1,0.5017855123381972,4.052389860153198
451,40,3,10,1,0.5018567700102868,3.481363534927368
452,30,3,10,1,0.5024364030198238,3.0856094360351562
453,20,3,10,1,0.5016744911566177,2.039517641067505
454,10,3,10,1,0.5020314544843837,1.890462875366211
455,50,3,10,2,0.41718385149536563,4.29931116104126
456,40,3,10,2,0.4165903324159172,3.7992358207702637
457,30,3,10,2,0.41646697003889227,3.343813419342041
458,20,3,10,2,0.4152352011107706,2.9875192642211914
459,10,3,10,2,0.4223704211887381,2.860149621963501
460,50,3,10,3,0.014628934417463397,7.24176549911499
461,40,3,10,3,0.015289323555269994,6.773419618606567
462,30,3,10,3,0.01542516125350149,6.1849188804626465
463,20,3,10,3,0.015344970681273992,4.7912187576293945
464,10,3,10,3,0.015418778590128386,5.060698509216309
465,50,3,10,4,0.2098616441172999,6.529057264328003
466,40,3,10,4,0.014243403411084304,5.723128080368042
467,30,3,10,4,0.014304718279785793,5.440025091171265
468,20,3,10,4,0.01459737751831565,4.997890472412109
469,10,3,10,4,0.014786019460466022,3.35353422164917
470,50,3,10,5,0.4855945273653073,4.152998208999634
471,40,3,10,5,0.48487977788817127,3.205206871032715
472,30,3,10,5,0.48425387604417675,2.783761739730835
473,20,3,10,5,0.4844031599390814,2.649358034133911
474,10,3,10,5,0.486115405625567,2.5741028785705566
475,50,3,10,6,0.40761500237998105,7.042169809341431
476,40,3,10,6,0.4071449615915455,6.516685962677002
477,30,3,10,6,0.4072530891111008,5.925965309143066
478,20,3,10,6,0.4067823586727005,5.459378242492676
479,10,3,10,6,0.41597628500707046,4.292739152908325
480,50,3,10,7,0.017959055588899823,4.744055986404419
481,40,3,10,7,0.017842490437520828,4.160094261169434
482,30,3,10,7,0.01843660862642573,2.823500394821167
483,20,3,10,7,0.017035225065607278,2.3214988708496094
484,10,3,10,7,0.017816751171124027,2.1293091773986816
485,50,3,10,8,0.0,7.684999465942383
486,40,3,10,8,0.0,7.228116035461426
487,30,3,10,8,0.0,6.707787752151489
488,20,3,10,8,0.0,6.086397647857666
489,10,3,10,8,0.0,5.7046120166778564
490,50,3,10,9,0.47713302508513716,3.2320144176483154
491,40,3,10,9,0.4754626035344848,2.784219980239868
492,30,3,10,9,0.4782771068789585,2.3908677101135254
493,20,3,10,9,0.47629238263443113,2.0274858474731445
494,10,3,10,9,0.47760716426466315,1.943769931793213
495,50,3,10,10,0.47341029411967755,3.853966236114502
496,40,3,10,10,0.4737078267958628,3.379143476486206
497,30,3,10,10,0.4753455427469664,2.8905935287475586
498,20,3,10,10,0.47302554044158057,1.866811990737915
499,10,3,10,10,0.4732873767419622,1.6747913360595703
500,50,3,11,1,0.3882665215073058,4.6830666065216064
501,40,3,11,1,0.3886179425262989,4.110078573226929
502,30,3,11,1,0.2060361403685723,3.644656181335449
503,20,3,11,1,0.38787081292710057,3.2994556427001953
504,10,3,11,1,0.20774176470990602,2.2650249004364014
505,50,3,11,2,0.3827045606398149,4.2072741985321045
506,40,3,11,2,0.3834918527412219,3.639472723007202
507,30,3,11,2,0.38416616538369,3.2848217487335205
508,20,3,11,2,0.3828329264554082,2.9457528591156006
509,10,3,11,2,0.38493797677972086,1.811110258102417
510,50,3,11,3,0.4742804120326704,3.8746178150177
511,40,3,11,3,0.4742857106661633,3.4035820960998535
512,30,3,11,3,0.4732264466757752,2.9891467094421387
513,20,3,11,3,0.47324184742779135,2.5859382152557373
514,10,3,11,3,0.47387324016878757,1.747842788696289
515,50,3,11,4,0.37754370068319687,4.006536245346069
516,40,3,11,4,0.37663853134572894,3.53774356842041
517,30,3,11,4,0.37922137611452,3.125690460205078
518,20,3,11,4,0.378286615195637,2.7985823154449463
519,10,3,11,4,0.3795525139943942,1.8220503330230713
520,50,3,11,5,0.20086655703732384,6.370748519897461
521,40,3,11,5,0.20158618273537293,5.64166784286499
522,30,3,11,5,0.20177540703013652,5.220899343490601
523,20,3,11,5,0.2029332954158235,5.115827560424805
524,10,3,11,5,0.20289847289793728,4.520528316497803
525,50,3,11,6,0.47436007049916956,3.864588975906372
526,40,3,11,6,0.4742715130628998,3.416600227355957
