,N,seed,n_gen,n_eval,score,time
140,50,1,3,9,0.44880581870746744,7.84906005859375
141,40,1,3,9,0.4476868142848616,7.140795707702637
142,30,1,3,9,0.44803738081350075,6.792839527130127
143,20,1,3,9,0.4489720188546689,6.35423469543457
144,10,1,3,9,0.459592847514261,7.033157587051392
145,50,1,3,10,0.4200823946795702,6.745342493057251
146,40,1,3,10,0.4172516160074963,6.1667211055755615
147,30,1,3,10,0.41915979620647914,5.611425399780273
148,20,1,3,10,0.4252300752930782,5.1679370403289795
149,10,1,3,10,0.4321777021456121,5.497575998306274
150,50,1,4,1,0.21251184926666453,5.446984052658081
151,40,1,4,1,0.21292303893852754,4.8997368812561035
152,30,1,4,1,0.21268561529518523,4.455958366394043
153,20,1,4,1,0.2123786624658103,4.251020431518555
154,10,1,4,1,0.2130663174019551,3.3403077125549316
155,50,1,4,2,0.49634759111597676,3.134270191192627
156,40,1,4,2,0.49686418967490187,2.705613613128662
157,30,1,4,2,0.49789875941777045,2.293367862701416
158,20,1,4,2,0.4954925265416587,2.133821964263916
159,10,1,4,2,0.49758386257029663,1.2767829895019531
160,50,1,4,3,0.35842270400677384,4.5129008293151855
161,40,1,4,3,0.35885075159778806,4.145827770233154
162,30,1,4,3,0.3599814781717999,3.5622613430023193
163,20,1,4,3,0.3583403772366335,3.398681163787842
164,10,1,4,3,0.35938118632212956,2.407095193862915
165,50,1,4,4,0.021831088257213898,5.446484804153442
166,40,1,4,4,0.021136239961093914,4.99106502532959
167,30,1,4,4,0.022409118036443614,5.9018964767456055
168,20,1,4,4,0.021559008430648063,4.473799705505371
169,10,1,4,4,0.022595396643456833,5.445038795471191
170,50,1,4,5,0.3613572848107186,10.370126962661743
171,40,1,4,5,0.3609714611339189,9.218811750411987
172,30,1,4,5,0.36169724296645955,9.024326801300049
173,20,1,4,5,0.36533827402774033,8.093951225280762
174,10,1,4,5,0.36919092291346584,7.769248723983765
175,50,1,4,6,0.4465498017641929,5.566241979598999
176,40,1,4,6,0.445086355822846,4.1246726512908936
177,30,1,4,6,0.44352473340537635,3.505746841430664
178,20,1,4,6,0.4425782620368506,3.4660727977752686
179,10,1,4,6,0.44718081642365975,2.871408700942993
180,50,1,4,7,0.49465684514167285,7.050734519958496
181,40,1,4,7,0.49522707597012583,6.458503484725952
182,30,1,4,7,0.4935115421972729,5.959974765777588
183,20,1,4,7,0.4913778444003925,5.537064075469971
184,10,1,4,7,0.49978550073428657,4.527786493301392
185,50,1,4,8,0.4351950526237739,4.338613271713257
186,40,1,4,8,0.43426432657749964,3.778191089630127
187,30,1,4,8,0.43259567808549404,3.1423559188842773
188,20,1,4,8,0.4315173133872131,2.917891502380371
189,10,1,4,8,0.43827856672022697,2.822150707244873
190,50,1,4,9,0.45519860823848957,6.646013021469116
191,40,1,4,9,0.4575891561913433,6.05779767036438
192,30,1,4,9,0.4592365139586054,5.4506776332855225
193,20,1,4,9,0.46309263215333424,4.942357540130615
194,10,1,4,9,0.47001616739926,4.713391542434692
195,50,1,4,10,0.367644960514971,5.761830568313599
196,40,1,4,10,0.3680094729410988,5.075648307800293
197,30,1,4,10,0.368116093127849,4.5452985763549805
198,20,1,4,10,0.3687608355422377,4.9679481983184814
199,10,1,4,10,0.3642725073611514,3.8787641525268555
200,50,1,5,1,0.47510129288782993,6.12843918800354
201,40,1,5,1,0.47628064488314464,5.137483835220337
202,30,1,5,1,0.4724617755475735,4.669704437255859
203,20,1,5,1,0.47635771852080383,4.3762054443359375
204,10,1,5,1,0.47531071283275117,4.03394627571106
205,50,1,5,2,0.41159649392955255,3.8294453620910645
206,40,1,5,2,0.4133412395965224,3.214768648147583
207,30,1,5,2,0.4097218263402015,2.5828115940093994
208,20,1,5,2,0.4143356077852041,1.9257054328918457
209,10,1,5,2,0.410702135370364,1.3060994148254395
210,50,1,5,3,0.4304140452061492,4.561960935592651
211,40,1,5,3,0.43468914754536514,4.1643898487091064
212,30,1,5,3,0.43435477750240786,3.706357717514038
213,20,1,5,3,0.43564064385366535,3.3959245681762695
214,10,1,5,3,0.43650373832652273,2.35847806930542
215,50,1,5,4,0.0,4.77790093421936
216,40,1,5,4,0.0,4.311439275741577
217,30,1,5,4,0.0,3.0767099857330322
218,20,1,5,4,0.019797137825656126,2.683413505554199
219,10,1,5,4,0.020286820438404022,1.9869203567504883
220,50,1,5,5,0.0,6.297763347625732
221,40,1,5,5,0.0,5.73912239074707
222,30,1,5,5,0.0,5.230230331420898
223,20,1,5,5,0.0,4.878132343292236
224,10,1,5,5,0.0,3.184502124786377
225,50,1,5,6,0.49972657362178485,5.0659990310668945
226,40,1,5,6,0.49921222391839165,4.645616292953491
227,30,1,5,6,0.49980234363923587,3.975846290588379
228,20,1,5,6,0.5005837186826634,2.854707717895508
229,10,1,5,6,0.5010621962972406,3.0390236377716064
230,50,1,5,7,0.0,6.9679484367370605
231,40,1,5,7,0.0,6.379987716674805
232,30,1,5,7,0.0,5.959165334701538
233,20,1,5,7,0.0,5.433801889419556
234,10,1,5,7,0.0,4.339779615402222
235,50,1,5,8,0.3727485068996639,6.207925319671631
236,40,1,5,8,0.18956591895280192,5.565538167953491
237,30,1,5,8,0.19161857386938325,4.9568188190460205
238,20,1,5,8,0.19200183228819356,4.31054425239563
239,10,1,5,8,0.19611568156973574,4.1889543533325195
240,50,1,5,9,0.39514680069736247,4.754755735397339
241,40,1,5,9,0.39469340591391305,4.1896445751190186
242,30,1,5,9,0.3948802966713594,3.7678794860839844
243,20,1,5,9,0.3929646349441652,3.503610610961914
244,10,1,5,9,0.39332678451710856,2.644300937652588
245,50,1,5,10,0.49386918589915124,5.47126030921936
246,40,1,5,10,0.49589730733369297,4.820476293563843
247,30,1,5,10,0.4953923944891644,4.401837110519409
248,20,1,5,10,0.4954489403730588,4.029877424240112
249,10,1,5,10,0.49418712754672656,3.729226589202881
250,50,1,6,1,0.0,7.553266763687134
251,40,1,6,1,0.0,6.675841569900513
252,30,1,6,1,0.0,6.290180683135986
253,20,1,6,1,0.0,5.024068593978882
254,10,1,6,1,0.0,5.0141284465789795
255,50,1,6,2,0.4811749316659211,4.309845447540283
256,40,1,6,2,0.48354134503013974,4.036032438278198
257,30,1,6,2,0.4849579171489614,3.649667501449585
258,20,1,6,2,0.48215640014284517,3.2258641719818115
259,10,1,6,2,0.482378651319847,2.129847526550293
260,50,1,6,3,0.49902096525035156,6.2363951206207275
261,40,1,6,3,0.5002192144019423,5.649399518966675
262,30,1,6,3,0.5000464439841803,5.253911972045898
263,20,1,6,3,0.5019640407634369,5.029266119003296
264,10,1,6,3,0.5004267574444615,3.686555862426758
265,50,1,6,4,0.21652770239875668,4.967794895172119
266,40,1,6,4,0.21717636321357253,4.470714807510376
267,30,1,6,4,0.21686988574533672,3.9940059185028076
268,20,1,6,4,0.21536651843391608,3.6008169651031494
269,10,1,6,4,0.2167751988446251,3.792292833328247
270,50,1,6,5,0.5161009644516881,5.2037928104400635
271,40,1,6,5,0.5184290892842313,4.769920587539673
272,30,1,6,5,0.5196403358938202,4.293109893798828
273,20,1,6,5,0.5189721714272312,3.8520548343658447
274,10,1,6,5,0.5191865792660062,4.1576783657073975
275,50,1,6,6,0.27710735357985883,11.406040668487549
276,40,1,6,6,0.2767468713334724,12.055026054382324
277,30,1,6,6,0.2786829797921795,10.374883651733398
278,20,1,6,6,0.2791270238417316,10.259500503540039
279,10,1,6,6,0.281168717286536,10.168702363967896
280,50,1,6,7,0.49210100968701725,4.460347652435303
281,40,1,6,7,0.4934026562837195,3.9976468086242676
282,30,1,6,7,0.4949413307257582,2.6847758293151855
283,20,1,6,7,0.490741160648037,2.3048691749572754
284,10,1,6,7,0.4922894702867262,2.1900436878204346
285,50,1,6,8,0.01729698771209246,4.549835443496704
286,40,1,6,8,0.01695049351437878,4.1043736934661865
287,30,1,6,8,0.017015975128357,3.698822021484375
288,20,1,6,8,0.016688465103845147,3.2769360542297363
289,10,1,6,8,0.016400678533731533,2.510340452194214
290,50,1,6,9,0.38908007456098154,3.8474373817443848
291,40,1,6,9,0.3882521566702483,3.458996057510376
292,30,1,6,9,0.3887244609776694,2.9868381023406982
293,20,1,6,9,0.3876147549487692,2.7192983627319336
294,10,1,6,9,0.3880533794830355,1.8904638290405273
295,50,1,6,10,0.38525906247265274,4.364501237869263
296,40,1,6,10,0.3835096565820306,3.926381826400757
297,30,1,6,10,0.3859145301217237,3.5075175762176514
298,20,1,6,10,0.38570441793495436,3.144808530807495
299,10,1,6,10,0.38507705144624693,2.2181437015533447
300,50,1,7,1,0.48219773134014654,3.656946897506714
301,40,1,7,1,0.4803089956481486,3.1128287315368652
302,30,1,7,1,0.48209505242475026,2.710557460784912
303,20,1,7,1,0.4830668569145036,2.3862266540527344
304,10,1,7,1,0.485542101297285,1.509537935256958
305,50,1,7,2,0.5063090464466853,4.068941593170166
306,40,1,7,2,0.5062429967290897,3.58884859085083
307,30,1,7,2,0.5072317970923166,3.1579108238220215
308,20,1,7,2,0.5058963507396508,2.047266721725464
309,10,1,7,2,0.5040695227285845,1.9042837619781494
310,50,1,7,3,0.2049517023119574,4.115092992782593
311,40,1,7,3,0.19937935146171568,3.403062105178833
312,30,1,7,3,0.20345878037991189,2.7699391841888428
313,20,1,7,3,0.1953915023793092,2.2020747661590576
314,10,1,7,3,0.19832283519230903,1.7711286544799805
315,50,1,7,4,0.38494162069788956,4.279662370681763
316,40,1,7,4,0.3889813038470531,3.8084404468536377
317,30,1,7,4,0.3825041687935273,3.3686370849609375
318,20,1,7,4,0.38781742337858494,2.209352970123291
319,10,1,7,4,0.38705869197057946,1.9632551670074463
320,50,1,7,5,0.20984900675487506,4.582549571990967
321,40,1,7,5,0.20952403288296925,4.005041599273682
322,30,1,7,5,0.21052077444051953,3.7260942459106445
323,20,1,7,5,0.2106493389023174,3.447409152984619
324,10,1,7,5,0.212298795818187,2.5564615726470947
325,50,1,7,6,0.3504641714359201,5.866090297698975
326,40,1,7,6,0.34812997356054254,5.238425254821777
327,30,1,7,6,0.3443858882931842,4.943038702011108
328,20,1,7,6,0.3491114688926622,4.568028211593628
329,10,1,7,6,0.3603964426932857,2.578474760055542
330,50,1,7,7,0.21359305211160293,3.951855182647705
331,40,1,7,7,0.2126773131909474,3.3135595321655273
332,30,1,7,7,0.2148843445219919,3.009948253631592
333,20,1,7,7,0.21336683836304166,2.7002930641174316
334,10,1,7,7,0.21455409285229815,1.8472630977630615
335,50,1,7,8,0.13637889634392783,7.427558422088623
336,40,1,7,8,0.1358685631493747,6.504156589508057
337,30,1,7,8,0.14044205983009111,5.880440950393677
338,20,1,7,8,0.14024178819278282,4.863041400909424
339,10,1,7,8,0.14120108507700435,4.1309568881988525
340,50,1,7,9,0.5018827159368932,4.2166218757629395
341,40,1,7,9,0.5016973278419726,3.797625780105591
342,30,1,7,9,0.5017955428565019,3.4204697608947754
343,20,1,7,9,0.5011044729520464,3.077275276184082
344,10,1,7,9,0.5028195334540895,2.1277875900268555
345,50,1,7,10,0.5034923361347675,4.969268560409546
346,40,1,7,10,0.5050978024561326,4.452468156814575
347,30,1,7,10,0.5067546444278085,4.043627977371216
348,20,1,7,10,0.5052471486749948,3.608943223953247
349,10,1,7,10,0.5058064652449789,3.097874879837036
350,50,1,8,1,0.4790047337837405,4.8067052364349365
351,40,1,8,1,0.48250234906405626,4.163247108459473
352,30,1,8,1,0.48237107191671413,3.67492938041687
353,20,1,8,1,0.4837783179797895,3.102541208267212
354,10,1,8,1,0.4826849146708417,2.0164709091186523
355,50,1,8,2,0.4993498516348115,5.38702392578125
356,40,1,8,2,0.5016501287739799,4.7401838302612305
357,30,1,8,2,0.5026609219057308,4.245680093765259
358,20,1,8,2,0.5023803266725608,3.9052531719207764
359,10,1,8,2,0.5014904097754548,3.2959115505218506
360,50,1,8,3,0.0,5.633705139160156
361,40,1,8,3,0.0,5.221992492675781
362,30,1,8,3,0.0,4.738188982009888
363,20,1,8,3,0.0,4.390963792800903
364,10,1,8,3,0.0,2.9962313175201416
365,50,1,8,4,0.4868197805599515,5.865860939025879
366,40,1,8,4,0.4889088689414502,5.421790599822998
367,30,1,8,4,0.48941371841066,4.91330885887146
368,20,1,8,4,0.48973005176916673,3.3336901664733887
369,10,1,8,4,0.48907278636250934,3.6781907081604004
370,50,1,8,5,0.20843422315679777,3.704558849334717
371,40,1,8,5,0.20832786721983948,3.252897262573242
372,30,1,8,5,0.20905250434661335,2.8094546794891357
373,20,1,8,5,0.20705945056594005,1.9301321506500244
374,10,1,8,5,0.20825530247051807,1.738450288772583
375,50,1,8,6,0.33942240898475257,6.253257989883423
376,40,1,8,6,0.3361734784006044,5.54701828956604
377,30,1,8,6,0.3336607380569874,5.617768287658691
378,20,1,8,6,0.33733183476769246,4.815700531005859
379,10,1,8,6,0.3501455287666217,3.9198431968688965
380,50,1,8,7,0.4596621510814182,4.347203731536865
381,40,1,8,7,0.459277338734927,3.773245334625244
382,30,1,8,7,0.46039024609699375,3.3440744876861572
383,20,1,8,7,0.46071804159228735,2.055903196334839
384,10,1,8,7,0.46125246552989685,1.8943707942962646
385,50,1,8,8,0.5021359960839812,4.176894426345825
386,40,1,8,8,0.5019772784415037,3.739180326461792
387,30,1,8,8,0.5019191692791746,3.3160812854766846
388,20,1,8,8,0.5014172893816922,3.007350444793701
389,10,1,8,8,0.501905574219553,3.0455496311187744
390,50,1,8,9,0.19346738026719598,7.215622425079346
391,40,1,8,9,0.1950943763625634,6.670887470245361
392,30,1,8,9,0.19525359110543938,6.402320146560669
393,20,1,8,9,0.19504662345802362,5.742877960205078
394,10,1,8,9,0.19419944142111886,4.909469127655029
395,50,1,8,10,0.0,5.147047519683838
396,40,1,8,10,0.0,4.712882041931152
397,30,1,8,10,0.0,4.011877059936523
398,20,1,8,10,0.0,3.1710457801818848
399,10,1,8,10,0.0,2.2352569103240967
400,50,1,9,1,0.024517950956464835,4.8332483768463135
401,40,1,9,1,0.02439326458016295,4.345778703689575
402,30,1,9,1,0.025129196696661936,3.852862596511841
403,20,1,9,1,0.02329625588950826,3.567704677581787
404,10,1,9,1,0.02386110192818937,2.8706154823303223
405,50,1,9,2,0.37452855513420014,6.711853742599487
406,40,1,9,2,0.37099341737259883,6.1112353801727295
407,30,1,9,2,0.36906421827728225,5.581122875213623
408,20,1,9,2,0.37463973774758297,5.267786979675293
409,10,1,9,2,0.3848497425260659,5.273849010467529
410,50,1,9,3,0.16504114929770028,4.044861793518066
411,40,1,9,3,0.16267010135315216,3.361168146133423
412,30,1,9,3,0.17287571013227318,2.7048087120056152
413,20,1,9,3,0.16984088786475288,2.0102107524871826
414,10,1,9,3,0.16979601870868996,1.3296151161193848
415,50,1,9,4,0.47894823093924266,6.8745856285095215
416,40,1,9,4,0.47831565727074554,6.456695079803467
417,30,1,9,4,0.479563635024497,5.867997884750366
418,20,1,9,4,0.47871688914429705,5.997945070266724
419,10,1,9,4,0.4876414090864936,6.801044225692749
420,50,1,9,5,0.0,6.492743730545044
421,40,1,9,5,0.0,5.80370306968689
422,30,1,9,5,0.0,5.475492000579834
423,20,1,9,5,0.0,4.997663259506226
424,10,1,9,5,0.0,4.345205307006836
425,50,1,9,6,0.3728648019508452,4.076461553573608
426,40,1,9,6,0.3738216908657756,3.5589113235473633
427,30,1,9,6,0.37506350164289876,3.134521245956421
428,20,1,9,6,0.48992580664932034,2.711014986038208
429,10,1,9,6,0.48964486857107004,1.7304422855377197
430,50,1,9,7,0.4953836104112081,3.6404309272766113
431,40,1,9,7,0.4961788772939236,3.1928446292877197
432,30,1,9,7,0.4996355443097087,2.788484573364258
433,20,1,9,7,0.4949569152252074,2.4466817378997803
434,10,1,9,7,0.4954850468213752,2.294830560684204
435,50,1,9,8,0.37823699154592066,4.569722414016724
436,40,1,9,8,0.37861101736713787,4.052732229232788
437,30,1,9,8,0.37909387350794954,3.430856704711914
438,20,1,9,8,0.3764054062344642,3.0545544624328613
439,10,1,9,8,0.3778208350303953,2.1982216835021973
440,50,1,9,9,0.20938227122998013,8.035861730575562
441,40,1,9,9,0.21015054773034034,7.891281604766846
442,30,1,9,9,0.21059305656539706,7.212216138839722
443,20,1,9,9,0.2099500546252216,5.80143141746521
444,10,1,9,9,0.21083897746465305,5.083975076675415
445,50,1,9,10,0.49049326345219024,3.4997246265411377
446,40,1,9,10,0.49085360755072427,3.041745185852051
447,30,1,9,10,0.4926102211245805,2.6766932010650635
448,20,1,9,10,0.48942451613622834,2.2907426357269287
449,10,1,9,10,0.4900522451074122,1.420013189315796
450,50,1,10,1,0.49368796104667406,4.573932409286499
451,40,1,10,1,0.4930829960839572,4.279330492019653
452,30,1,10,1,0.49301767158136367,3.776545763015747
453,20,1,10,1,0.4938203069316919,2.6160738468170166
454,10,1,10,1,0.49223876070747363,2.850971221923828
455,50,1,10,2,0.4507141685109366,4.771324872970581
456,40,1,10,2,0.4554954472057894,4.056924343109131
457,30,1,10,2,0.4566349114022353,3.308420181274414
458,20,1,10,2,0.45946788387061355,3.373673677444458
459,10,1,10,2,0.4596842280946232,2.777176856994629
460,50,1,10,3,0.5009108023520972,3.640889883041382
461,40,1,10,3,0.5010255246438053,2.9499948024749756
462,30,1,10,3,0.38714995614216324,2.5271382331848145
463,20,1,10,3,0.5029681773002723,2.3277008533477783
464,10,1,10,3,0.5037586368856802,1.5600779056549072
465,50,1,10,4,0.45316152972252155,5.380132436752319
466,40,1,10,4,0.45661345366792466,4.945080518722534
467,30,1,10,4,0.44901928138265007,4.494136810302734
468,20,1,10,4,0.4554225849747403,4.086642503738403
469,10,1,10,4,0.45419850309650456,2.7738661766052246
470,50,1,10,5,0.3920378846065557,3.9481048583984375
471,40,1,10,5,0.3927824580260061,3.493792772293091
472,30,1,10,5,0.3940214658221533,3.08823823928833
473,20,1,10,5,0.3918649909023089,2.0711872577667236
474,10,1,10,5,0.39158574700721327,2.1221015453338623
475,50,1,10,6,0.5032701313332375,4.0793845653533936
476,40,1,10,6,0.5032737093372142,3.736128568649292
477,30,1,10,6,0.5077885139368562,3.2090232372283936
478,20,1,10,6,0.5036154460423189,2.9183053970336914
479,10,1,10,6,0.5052498588862331,1.938758373260498
480,50,1,10,7,0.42940106116679755,5.478256702423096
481,40,1,10,7,0.4287134184774461,5.014158010482788
482,30,1,10,7,0.4273319919726315,4.514838457107544
483,20,1,10,7,0.4237161828171422,4.07242488861084
484,10,1,10,7,0.435538917303869,3.191758632659912
485,50,1,10,8,0.3854129797277663,7.190749168395996
486,40,1,10,8,0.3835241776209944,7.033415079116821
487,30,1,10,8,0.38740900348492985,6.3592705726623535
488,20,1,10,8,0.38460248971750316,5.715681076049805
489,10,1,10,8,0.4011898973642126,5.534255504608154
490,50,1,10,9,0.4828811311031264,5.841511964797974
491,40,1,10,9,0.4820890304383438,5.309683799743652
492,30,1,10,9,0.4806227563776964,4.8928492069244385
493,20,1,10,9,0.47997088750997535,4.501818418502808
494,10,1,10,9,0.48921613620248905,3.610757350921631
495,50,1,10,10,0.01848723815364976,5.291020154953003
496,40,1,10,10,0.018712121132014075,4.94074821472168
497,30,1,10,10,0.018960837257317786,4.707000970840454
498,20,1,10,10,0.01837231521636549,4.01502251625061
499,10,1,10,10,0.018283226029080547,3.3244383335113525
500,50,1,11,1,0.39769799893549534,4.012524366378784
501,40,1,11,1,0.39620187283145325,4.159847736358643
502,30,1,11,1,0.3997109005209278,3.0366039276123047
503,20,1,11,1,0.397783412689455,2.789745569229126
504,10,1,11,1,0.39903570604998495,2.594524383544922
505,50,1,11,2,0.5005141497107657,3.1592345237731934
506,40,1,11,2,0.5001094456024543,2.74613881111145
507,30,1,11,2,0.5013557538581409,2.331186056137085
508,20,1,11,2,0.4989886940636989,2.2394049167633057
509,10,1,11,2,0.4999416644346925,2.1806130409240723
510,50,1,11,3,0.3885695775792395,4.851669788360596
511,40,1,11,3,0.3859217850865456,4.422734975814819
512,30,1,11,3,0.3885766254030417,3.981656074523926
513,20,1,11,3,0.3870084278706665,3.003081798553467
514,10,1,11,3,0.38927839495831534,2.8146281242370605
515,50,1,11,4,0.44415502605434315,4.225433588027954
516,40,1,11,4,0.44835989685186767,3.7858335971832275
517,30,1,11,4,0.4499479287545941,3.3310635089874268
518,20,1,11,4,0.45009020774819564,3.0018985271453857
519,10,1,11,4,0.4515259749352059,2.0725841522216797
520,50,1,11,5,0.3875706309217756,8.51930284500122
521,40,1,11,5,0.3924983613081203,6.666885852813721
522,30,1,11,5,0.3900851250786028,6.130885124206543
523,20,1,11,5,0.3872806722752471,5.639695882797241
524,10,1,11,5,0.40520038784465545,5.3100056648254395
525,50,1,11,6,0.38551814401594575,3.695988416671753
