,accuracy,n_solution,score,time
235,0.223,36,32561037.33201514,0.0345077514648437
236,0.223,37,30517283.310068097,0.0331933498382568
237,0.223,38,33408795.97617773,0.0364704132080078
238,0.223,39,32983973.92509825,0.0357940196990966
239,0.223,40,33113342.801229566,0.0332849025726318
240,0.223,41,31862833.42226928,0.0340044498443603
241,0.223,42,31031544.951585583,0.0390994548797607
242,0.223,43,25997331.469089385,0.0453410148620605
243,0.223,44,32559807.766703524,0.0387344360351562
244,0.223,45,36499409.34492737,0.0355877876281738
245,0.223,46,31039414.05157021,0.0391147136688232
246,0.223,47,31016762.67586979,0.0439307689666748
247,0.223,48,25936400.22002557,0.0668702125549316
248,0.223,49,29871507.37665639,0.0344934463500976
249,0.223,50,32143676.637637097,0.0427737236022949
250,0.223,51,31052736.95432174,0.0477097034454345
251,0.223,52,31399197.34359823,0.0489997863769531
252,0.223,53,29416588.849037576,0.0411570072174072
253,0.223,54,29033851.4366774,0.0459637641906738
254,0.223,55,27428655.792510275,0.0395162105560302
255,0.223,56,27606155.826711223,0.043372631072998
256,0.223,57,29324625.461471647,0.052549123764038
257,0.223,58,29692942.798313748,0.0508255958557128
258,0.223,59,32288606.81896667,0.0370330810546875
259,0.223,60,31537684.827567056,0.051863670349121
260,0.223,61,28956286.801678468,0.0498905181884765
261,0.223,62,30705243.09025481,0.0456824302673339
262,0.223,63,29689847.581996817,0.0494225025177001
263,0.223,64,28489694.47861513,0.0368678569793701
264,0.223,65,31757117.07645025,0.0380775928497314
265,0.223,66,33114062.98869799,0.0354406833648681
266,0.223,67,33776935.500050135,0.0361394882202148
267,0.223,68,35027504.41249562,0.0368738174438476
268,0.223,69,30999862.722964395,0.0387876033782959
269,0.223,70,22963618.245122585,0.0489482879638671
270,0.223,71,32514383.23041188,0.0356903076171875
271,0.223,72,29426164.5409704,0.0407490730285644
272,0.223,73,30752075.237696152,0.0347650051116943
273,0.223,74,29680435.46090802,0.0430531501770019
274,0.223,75,26966873.94260637,0.0433707237243652
275,0.223,76,28986265.66868206,0.0396175384521484
276,0.223,77,32133790.540205877,0.0363485813140869
277,0.223,78,33147705.989371657,0.0387144088745117
278,0.223,79,27520705.776828863,0.0421626567840576
279,0.223,80,30465617.796488315,0.0369679927825927
280,0.223,81,29620753.93211956,0.0409080982208251
281,0.223,82,32565266.02636705,0.0377643108367919
282,0.223,83,33316053.33948192,0.0321743488311767
283,0.223,84,30631012.98698557,0.0376737117767334
284,0.223,85,29099993.941271547,0.0316276550292968
285,0.223,86,29189467.556777112,0.0381479263305664
286,0.223,87,31674513.52678605,0.0450649261474609
287,0.223,88,28222559.61936208,0.0452950000762939
288,0.223,89,29489711.02732738,0.0329086780548095
289,0.223,90,34482719.215624064,0.0385429859161376
290,0.223,91,31147422.92467962,0.0416960716247558
291,0.223,92,28440033.023659192,0.0384855270385742
292,0.223,93,29858384.66652051,0.0432968139648437
293,0.223,94,29450458.48214585,0.0379035472869873
294,0.223,95,32676014.50864167,0.0429215431213378
295,0.223,96,32137031.64338863,0.0351529121398925
296,0.223,97,30688044.86882836,0.0378048419952392
297,0.223,98,32697620.572153427,0.0399055480957031
298,0.223,99,29277189.763242822,0.0402102470397949
299,0.223,100,32307277.013238996,0.0307817459106445
300,0.334,1,30394110.956155702,0.055389404296875
301,0.334,2,25111246.997790013,0.0640606880187988
302,0.334,3,25821220.757421147,0.0558257102966308
303,0.334,4,28006326.396879263,0.0566093921661376
304,0.334,5,32626172.64713373,0.0576071739196777
305,0.334,6,29853017.659094136,0.0469155311584472
306,0.334,7,31193227.949754667,0.0509169101715087
307,0.334,8,33726406.7553949,0.0418164730072021
308,0.334,9,30925263.26178963,0.0515418052673339
309,0.334,10,32026315.57992111,0.0438711643218994
310,0.334,11,27041271.808182057,0.0556128025054931
311,0.334,12,26103446.521209724,0.0601818561553955
312,0.334,13,29954011.57326594,0.0583400726318359
313,0.334,14,30178464.05485809,0.0545611381530761
314,0.334,15,31803281.82576036,0.0416836738586425
315,0.334,16,31509308.373636283,0.0441200733184814
316,0.334,17,34515170.30042326,0.0423426628112793
317,0.334,18,27934485.971644904,0.0509171485900878
318,0.334,19,27775182.583155725,0.0566537380218505
319,0.334,20,32259191.861198846,0.0496416091918945
320,0.334,21,32309725.39871748,0.0407197475433349
321,0.334,22,29579628.36544844,0.0502417087554931
322,0.334,23,31480812.816237517,0.0444762706756591
323,0.334,24,26640949.21780007,0.0519521236419677
324,0.334,25,31498922.62236904,0.0540227890014648
325,0.334,26,29908532.251805976,0.046562910079956
326,0.334,27,31845472.7206688,0.0456674098968505
327,0.334,28,29577790.537498325,0.0492689609527587
328,0.334,29,26454448.54504527,0.0582375526428222
329,0.334,30,32889474.692449547,0.0465948581695556
330,0.334,31,30392020.08633401,0.0453457832336425
331,0.334,32,31454591.582536343,0.0461595058441162
332,0.334,33,28660760.998845376,0.0560612678527832
333,0.334,34,30552543.264517307,0.0482158660888671
334,0.334,35,30159700.11711367,0.054020881652832
335,0.334,36,32538250.814057715,0.0431914329528808
336,0.334,37,30517279.731799558,0.0382158756256103
337,0.334,38,33408795.976177707,0.0451939105987548
338,0.334,39,32982275.282297462,0.0417482852935791
339,0.334,40,33113342.80122965,0.0443675518035888
340,0.334,41,31862833.422269315,0.0381371974945068
341,0.334,42,31031300.47100732,0.0475819110870361
342,0.334,43,25997331.46908928,0.051957368850708
343,0.334,44,32530531.786230028,0.041628360748291
344,0.334,45,36390465.29317857,0.041872501373291
345,0.334,46,31039158.62705677,0.0425879955291748
346,0.334,47,30990260.72953689,0.0453870296478271
347,0.334,48,25936400.22002558,0.0532243251800537
348,0.334,49,29871507.376656417,0.0436022281646728
349,0.334,50,32138459.16368381,0.0486199855804443
350,0.334,51,31052736.954321746,0.0548477172851562
351,0.334,52,31239052.64353472,0.0356204509735107
352,0.334,53,29383206.27578319,0.0379438400268554
353,0.334,54,29033851.43667747,0.0435476303100585
354,0.334,55,27428655.79251027,0.0428462028503418
355,0.334,56,27606155.82671119,0.0482664108276367
356,0.334,57,29324625.46147166,0.0516772270202636
357,0.334,58,29692906.49544596,0.0489778518676757
358,0.334,59,32288125.447370596,0.0416574478149414
359,0.334,60,31504330.1480708,0.0492444038391113
360,0.334,61,28956286.801678546,0.054013967514038
361,0.334,62,30700342.109596618,0.0603933334350585
362,0.334,63,29689826.65888097,0.055638313293457
363,0.334,64,28483769.162915304,0.0512924194335937
364,0.334,65,31757117.07645025,0.0532753467559814
365,0.334,66,33114062.988698076,0.0465407371520996
366,0.334,67,33770862.273904026,0.0368192195892334
367,0.334,68,35027504.41249568,0.0399014949798584
368,0.334,69,30999862.722964343,0.043170690536499
369,0.334,70,22963618.24512259,0.0624988079071044
370,0.334,71,32514383.230411675,0.0487291812896728
371,0.334,72,29426164.54097027,0.0512564182281494
372,0.334,73,30752075.237696044,0.052309513092041
373,0.334,74,29680435.460908085,0.0433723926544189
374,0.334,75,26966873.94260637,0.05609130859375
375,0.334,76,28986265.66868206,0.0568804740905761
376,0.334,77,32132670.80043508,0.0437402725219726
377,0.334,78,33107327.998460107,0.0497896671295166
378,0.334,79,27517813.92274068,0.0532097816467285
379,0.334,80,30465617.79648824,0.054934024810791
380,0.334,81,29620753.932119653,0.0648236274719238
381,0.334,82,32564828.82171722,0.0524263381958007
382,0.334,83,33276073.674639653,0.0479094982147216
383,0.334,84,30628107.943871528,0.041954755783081
384,0.334,85,29099993.941271603,0.0557591915130615
385,0.334,86,29189467.556777164,0.0546193122863769
386,0.334,87,31662197.328778677,0.0426108837127685
387,0.334,88,28163402.997559108,0.0585296154022216
388,0.334,89,29488548.76436052,0.0465366840362548
389,0.334,90,34482719.21562408,0.0483567714691162
390,0.334,91,31147294.65115132,0.0433731079101562
391,0.334,92,28440033.02365919,0.0562772750854492
392,0.334,93,29842018.375189807,0.0500881671905517
393,0.334,94,29450458.4821458,0.0467867851257324
394,0.334,95,32676014.508641638,0.046706199645996
395,0.334,96,32137031.643388662,0.0469241142272949
396,0.334,97,30688044.868828315,0.0610535144805908
397,0.334,98,32697620.57215352,0.0561258792877197
398,0.334,99,29276289.09370168,0.0427939891815185
399,0.334,100,32306369.146389253,0.037907600402832
400,0.445,1,30394110.95615575,0.0729515552520752
401,0.445,2,25111246.99779002,0.0746183395385742
402,0.445,3,25821220.757421225,0.0635359287261962
403,0.445,4,28006326.396879327,0.0567924976348876
404,0.445,5,32626172.647133727,0.063326358795166
405,0.445,6,29853017.659094155,0.0495755672454834
406,0.445,7,31193227.94975467,0.0531847476959228
407,0.445,8,33726406.755394936,0.0583512783050537
408,0.445,9,30925263.261789605,0.0629091262817382
409,0.445,10,32026315.57992112,0.0622148513793945
410,0.445,11,27041271.80818207,0.0685260295867919
411,0.445,12,26103446.521209743,0.0776350498199462
412,0.445,13,29954011.57326585,0.0512652397155761
413,0.445,14,30178464.05485804,0.0663995742797851
414,0.445,15,31803281.82576028,0.0539259910583496
415,0.445,16,31509308.373636257,0.0577089786529541
416,0.445,17,34515170.30042328,0.0520329475402832
417,0.445,18,27934485.97164497,0.0616953372955322
418,0.445,19,27775182.5831558,0.0707232952117919
419,0.445,20,32259191.86119885,0.0535626411437988
420,0.445,21,32309725.398717504,0.0467560291290283
421,0.445,22,29579628.365448404,0.0486526489257812
422,0.445,23,31480812.816237543,0.0494887828826904
423,0.445,24,26640949.217799988,0.0644302368164062
424,0.445,25,31498922.622369096,0.0628409385681152
425,0.445,26,29908532.251805943,0.0518202781677246
426,0.445,27,31845472.720668733,0.0561766624450683
427,0.445,28,29577790.537498336,0.0658974647521972
428,0.445,29,26454448.545045283,0.0589900016784668
429,0.445,30,32889474.69244957,0.0567378997802734
430,0.445,31,30392020.08633399,0.0495462417602539
431,0.445,32,31454591.58253628,0.060823917388916
432,0.445,33,28660760.99884534,0.0582737922668457
433,0.445,34,30552543.264517304,0.0567209720611572
434,0.445,35,30159700.11711368,0.0526130199432373
435,0.445,36,32538250.814057752,0.0467386245727539
436,0.445,37,30517279.731799506,0.0454449653625488
437,0.445,38,33408795.97617768,0.0533778667449951
438,0.445,39,32982275.282297496,0.0474481582641601
439,0.445,40,33113342.80122972,0.0457150936126709
440,0.445,41,31862833.42226945,0.0433845520019531
441,0.445,42,31031300.471007336,0.0487210750579834
442,0.445,43,25997331.46908922,0.058903694152832
443,0.445,44,32530531.78623,0.0535147190093994
444,0.445,45,36390465.29317859,0.0475366115570068
445,0.445,46,31039158.62705673,0.0487003326416015
446,0.445,47,30990260.72953689,0.0577368736267089
447,0.445,48,25936400.22002557,0.0607686042785644
448,0.445,49,29871507.376656488,0.0523242950439453
449,0.445,50,32138459.16368388,0.0586903095245361
450,0.445,51,31052736.95432173,0.0506460666656494
451,0.445,52,31239052.643534698,0.050713300704956
452,0.445,53,29383206.2757832,0.0446414947509765
453,0.445,54,29033851.43667748,0.0461363792419433
454,0.445,55,27428655.79251028,0.0552501678466796
455,0.445,56,27606155.826711163,0.0555024147033691
456,0.445,57,29324625.46147165,0.0607156753540039
457,0.445,58,29692906.4954459,0.0629239082336425
458,0.445,59,32288125.447370585,0.0505101680755615
459,0.445,60,31504330.148070823,0.0565621852874755
460,0.445,61,28956286.801678628,0.0541343688964843
461,0.445,62,30700342.10959664,0.0515599250793457
462,0.445,63,29689826.658881024,0.063744306564331
463,0.445,64,28483769.16291534,0.060878038406372
464,0.445,65,31757117.07645025,0.0498089790344238
465,0.445,66,33114062.98869814,0.0418486595153808
466,0.445,67,33770862.27390399,0.0409624576568603
467,0.445,68,35027504.41249568,0.0501267910003662
468,0.445,69,30999862.722964317,0.0436887741088867
469,0.445,70,22963618.24512261,0.0640208721160888
470,0.445,71,32514383.23041161,0.0502099990844726
471,0.445,72,29426164.540970173,0.0611343383789062
472,0.445,73,30752075.23769595,0.0548572540283203
473,0.445,74,29680435.460908096,0.0575227737426757
474,0.445,75,26966873.942606296,0.0764369964599609
475,0.445,76,28986265.66868206,0.0545458793640136
476,0.445,77,32132670.80043513,0.0634591579437255
477,0.445,78,33107327.99846017,0.0577151775360107
478,0.445,79,27517813.922740705,0.0721373558044433
479,0.445,80,30465617.79648829,0.062791109085083
480,0.445,81,29620753.93211968,0.0551891326904296
481,0.445,82,32564828.821717203,0.0542888641357421
482,0.445,83,33276073.674639635,0.0519614219665527
483,0.445,84,30628107.943871547,0.0430939197540283
484,0.445,85,29099993.94127163,0.04710054397583
485,0.445,86,29189467.55677717,0.0576863288879394
486,0.445,87,31662197.328778725,0.0442433357238769
487,0.445,88,28163402.997559138,0.0620291233062744
488,0.445,89,29488548.76436046,0.0490365028381347
489,0.445,90,34482719.215624005,0.0492398738861084
490,0.445,91,31147294.651151232,0.0537819862365722
491,0.445,92,28440033.023659192,0.0593068599700927
492,0.445,93,29842018.375189837,0.0580000877380371
493,0.445,94,29450458.48214575,0.0620157718658447
494,0.445,95,32676014.50864155,0.0535323619842529
495,0.445,96,32137031.643388662,0.0581233501434326
496,0.445,97,30688044.86882833,0.0447847843170166
497,0.445,98,32697620.572153494,0.0543665885925293
498,0.445,99,29276289.09370169,0.044971227645874
499,0.445,100,32306369.146389253,0.0399756431579589
500,0.556,1,30394110.95615581,0.0643775463104248
501,0.556,2,25111246.997789964,0.0678892135620117
502,0.556,3,25821220.757421225,0.0660822391510009
503,0.556,4,28006326.39687934,0.0553038120269775
504,0.556,5,32626172.647133738,0.0559949874877929
505,0.556,6,29853017.659094278,0.070751667022705
506,0.556,7,31193227.94975461,0.0796928405761718
507,0.556,8,33726406.75539502,0.0626146793365478
508,0.556,9,30925263.26178953,0.0698599815368652
509,0.556,10,32026315.579921026,0.05653977394104
510,0.556,11,27041271.808182105,0.0612614154815673
511,0.556,12,26103446.521209773,0.0667650699615478
512,0.556,13,29954011.57326584,0.0573897361755371
513,0.556,14,30178464.05485808,0.0523765087127685
514,0.556,15,31803281.825760253,0.0498602390289306
515,0.556,16,31509308.373636235,0.0566987991333007
516,0.556,17,34515170.3004232,0.0543124675750732
517,0.556,18,27934485.97164496,0.0681831836700439
518,0.556,19,27775182.58315572,0.0685462951660156
519,0.556,20,32259191.861198854,0.0570099353790283
520,0.556,21,32309725.398717523,0.0539073944091796
521,0.556,22,29579628.365448404,0.0547196865081787
522,0.556,23,31480812.816237584,0.0560078620910644
523,0.556,24,26640949.21780004,0.0617439746856689
524,0.556,25,31498922.622369006,0.0621232986450195
525,0.556,26,29908532.2518059,0.0584669113159179
526,0.556,27,31845472.720668763,0.0594251155853271
527,0.556,28,29577790.537498374,0.0662391185760498
528,0.556,29,26454448.5450453,0.0654280185699462
529,0.556,30,32889474.69244953,0.0491564273834228
530,0.556,31,30392020.086333983,0.0580897331237793
531,0.556,32,31454591.582536157,0.0542654991149902
532,0.556,33,28660760.9988453,0.0619499683380126
533,0.556,34,30552543.26451725,0.0553534030914306
534,0.556,35,30159700.1171136,0.0640532970428466
535,0.556,36,32538250.8140578,0.0569696426391601
536,0.556,37,30517279.73179952,0.0578782558441162
537,0.556,38,33408795.976177588,0.054703950881958
538,0.556,39,32982275.282297418,0.0716705322265625
539,0.556,40,33113342.801229723,0.0629091262817382
540,0.556,41,31862833.42226957,0.0586001873016357
541,0.556,42,31031300.471007276,0.0512068271636962
542,0.556,43,25997331.469089232,0.0737590789794921
543,0.556,44,32530531.7862299,0.0537655353546142
544,0.556,45,36390465.29317859,0.0521044731140136
545,0.556,46,31039158.62705672,0.054692268371582
546,0.556,47,30990260.72953704,0.060293436050415
547,0.556,48,25936400.220025565,0.0726854801177978
548,0.556,49,29871507.37665629,0.0578877925872802
549,0.556,50,32138459.16368396,0.0587799549102783
550,0.556,51,31052736.954321776,0.053131103515625
551,0.556,52,31239052.64353461,0.0507147312164306
552,0.556,53,29383206.27578325,0.0586326122283935
553,0.556,54,29033851.4366775,0.0533804893493652
554,0.556,55,27428655.79251026,0.0696144104003906
555,0.556,56,27606155.8267112,0.0755009651184082
556,0.556,57,29324625.461471587,0.0646252632141113
557,0.556,58,29692906.49544591,0.0758264064788818
558,0.556,59,32288125.447370555,0.0620801448822021
559,0.556,60,31504330.14807079,0.0563087463378906
