,steps,info_steps,seed,n_eval,max_step_per_eval,time,info_time,mean_reward
177,9000,8760.0,9,130,339.0,20.458653926849365,11572.038874999998,164.31
178,9500,9440.0,9,133,339.0,21.77510929107666,12764.655091999997,243.34
179,10000,9858.0,9,135,339.0,23.045360803604126,13618.511741999997,312.22
180,500,494.0,10,21,44.0,0.7307417392730713,8.404314000000001,21.06
181,1000,992.0,10,43,61.0,2.0525758266448975,93.62105099999998,112.59
182,1500,1499.0,10,57,73.0,3.3062663078308105,348.35433499999994,155.39
183,2000,1948.0,10,67,104.0,4.623754978179932,703.6299319999998,110.56
184,2500,2494.0,10,79,104.0,5.632655143737793,1298.033301,257.06
185,3000,2866.0,10,83,141.0,6.904827117919922,1576.833958,414.32
186,3500,3442.0,10,89,187.0,8.146661281585693,2272.9983669999997,216.99
187,4000,3971.0,10,92,295.0,9.397594213485718,2692.7068309999995,329.62
188,4500,4364.0,10,94,343.0,10.490440368652344,3032.104336,472.59
189,5000,4933.0,10,98,343.0,11.364391565322876,3863.246092,165.69
190,5500,5457.0,10,100,343.0,12.617068767547607,4316.925072999999,180.62
191,6000,5902.0,10,103,343.0,13.878181457519531,5056.094563,229.46
192,6500,6438.0,10,106,343.0,15.119225025177002,5869.855584999999,383.92
193,7000,6856.0,10,108,343.0,16.426273345947266,6498.707085999999,448.48
194,7500,7353.0,10,111,343.0,17.301888465881348,7574.527451,410.2
195,8000,7857.0,10,114,343.0,18.38575839996338,8748.751918000002,494.25
196,8500,8226.0,10,115,369.0,19.716848611831665,9179.704228000002,481.03
197,9000,8838.0,10,117,427.0,20.652061700820923,10128.988362000002,500.0
198,9500,9457.0,10,120,427.0,21.513471841812134,11673.899238000002,499.51
199,10000,9762.0,10,121,427.0,22.397425651550293,12235.527591000002,484.77
