,steps,info_steps,seed,n_eval,max_step_per_eval,time,info_time,mean_reward
105,2792,2706.0,6,100,95.0,7.151336193084717,1890.7043630000003,100.95
106,3490,3184.0,6,100,95.0,9.010831117630005,2716.238263000001,386.02
107,3839,3503.0,6,100,181.0,9.948394298553467,3179.1983310000014,301.03
108,4188,3775.0,6,100,194.0,10.932838439941406,3643.2008760000003,228.11
109,4886,4212.0,6,100,194.0,13.022039651870728,4770.366056,476.06
110,5235,4652.0,6,100,194.0,14.006181001663208,5785.577456000001,450.07
111,5933,5125.0,6,100,237.0,15.973860502243042,7355.406158000002,404.95
112,6282,5410.0,6,100,237.0,16.99008870124817,8814.182292000001,360.23
113,6980,6076.0,6,100,237.0,18.959957361221313,11305.113520000003,456.78
114,7329,6292.0,6,100,237.0,19.913143634796143,12264.912541000002,402.18
115,7678,6690.0,6,100,237.0,20.83507776260376,13332.101229000002,382.83
116,8376,7107.0,6,100,237.0,22.850831031799316,16838.942084,293.11
117,8725,7360.0,6,100,274.0,23.78839373588562,17462.664049999996,456.85
118,9423,7978.0,6,100,274.0,25.663511753082275,21566.507042999998,494.38
119,9772,8166.0,6,100,274.0,26.616697311401367,23795.112359999992,480.79
120,349,331.0,7,24,48.0,0.5835819244384766,6.968969,9.25
121,698,688.0,7,45,48.0,1.526604175567627,60.332735,79.64
122,1396,1388.0,7,74,88.0,3.432976245880127,477.18044599999996,93.11
123,1745,1739.0,7,90,88.0,4.376382350921631,927.243794,128.83
124,2443,2331.0,7,100,88.0,6.282751560211182,1801.918411,98.72
125,2792,2596.0,7,100,88.0,7.225839853286743,2238.5144659999996,114.77
126,3490,3069.0,7,100,244.0,9.13221263885498,3017.2914760000003,227.92
127,3839,3280.0,7,100,244.0,10.085395097732544,3340.483013,183.54
128,4188,3625.0,7,100,244.0,11.02295732498169,3737.8113780000003,252.29
129,4886,4187.0,7,100,244.0,12.91370439529419,5403.052958,475.55
130,5235,4465.0,7,100,244.0,13.86689019203186,5864.026030000001,491.86
131,5933,5022.0,7,100,244.0,15.757634401321411,7299.175391000001,490.79
132,6282,5379.0,7,100,276.0,16.6952006816864,8349.987942,488.93
133,6980,5854.0,7,100,276.0,18.60157823562622,10425.176286000002,496.26
134,7329,6242.0,7,100,276.0,19.539136171340942,11868.348525,461.79
135,7678,6456.0,7,100,276.0,20.47669816017151,12952.980207,489.94
136,8376,7060.0,7,100,299.0,22.341952800750732,15991.337559999998,477.72
137,8725,7330.0,7,100,299.0,23.518698930740356,17338.118685999998,436.64
138,9423,7968.0,7,100,299.0,25.393821001052856,22433.653198,370.77
139,9772,8194.0,7,100,299.0,26.331385612487793,23970.120679,449.57
140,349,340.0,8,21,34.0,0.5495541095733643,6.620209000000001,162.7
141,698,672.0,8,38,53.0,1.4871172904968262,389.4550059999999,61.57
142,1396,1366.0,8,67,59.0,3.3824713230133057,1313.6781759999994,69.52
143,1745,1715.0,8,79,59.0,4.429415464401245,1821.0123629999996,76.32
144,2443,2375.0,8,100,75.0,6.351413249969482,2997.530265999999,255.06
145,2792,2647.0,8,100,116.0,7.304600954055786,3435.954993999999,228.27
146,3490,3224.0,8,100,187.0,9.210975408554077,4500.379838,334.26
147,3839,3489.0,8,100,187.0,10.148534059524536,5153.428731,371.98
148,4188,3702.0,8,100,187.0,11.086099624633789,5959.591605,447.86
149,4886,4287.0,8,100,238.0,12.976847887039185,7719.152561000001,187.57
150,5235,4414.0,8,100,238.0,13.961287498474121,8272.717826,446.01
151,5933,5164.0,8,100,266.0,16.023922204971313,10295.312467000002,427.55
152,6282,5564.0,8,100,266.0,16.961486101150513,11069.710946,493.23
153,6980,5942.0,8,100,266.0,18.867854356765747,12879.243562999998,377.0
154,7329,6428.0,8,100,304.0,19.789785623550415,13884.157761999997,423.78
155,7678,6636.0,8,100,304.0,20.696096420288086,15001.291057999995,290.63
156,8376,7202.0,8,100,304.0,22.571221351623535,17991.340054,236.05
157,8725,7616.0,8,100,304.0,23.498709201812744,19880.971052,258.39
158,9423,8053.0,8,100,304.0,25.347140789031982,21211.208860000002,480.11
159,9772,8504.0,8,100,304.0,26.273812770843506,22669.144050000003,496.96
160,349,333.0,9,24,29.0,0.5341062545776367,7.176133000000001,60.47
161,698,690.0,9,38,67.0,1.4771223068237305,136.102097,68.45
162,1396,1387.0,9,65,67.0,3.3736674785614014,667.3824739999999,70.69
163,1745,1732.0,9,76,67.0,4.373498201370239,1002.2512119999997,132.68
164,2443,2421.0,9,94,110.0,6.253150701522827,1885.8038039999994,75.01
165,2792,2741.0,9,100,110.0,7.1907124519348145,2248.2283589999993,106.86
166,3490,3278.0,9,100,144.0,9.065833330154419,2928.8083659999993,345.39
167,3839,3655.0,9,100,174.0,10.003395557403564,3292.2212769999996,304.59
168,4188,3840.0,9,100,174.0,10.956583261489868,3776.3824299999997,369.72
169,4886,4582.0,9,100,212.0,12.847332000732422,5049.783401,417.5
170,5235,4883.0,9,100,212.0,13.800522804260254,6111.173484000001,354.08
171,5933,5458.0,9,100,212.0,15.706893920898438,7644.3698699999995,359.38
172,6282,5712.0,9,100,321.0,16.618696689605713,7999.341945,444.19
173,6980,6303.0,9,100,321.0,18.496150255203247,10069.262216999998,477.17
174,7329,6604.0,9,100,321.0,19.433711290359497,11491.120701999998,484.3
175,7678,6767.0,9,100,321.0,20.371274948120117,12553.919317999998,408.94
176,8376,7507.0,9,100,321.0,22.25209140777588,14897.139221000001,497.81
177,8725,7791.0,9,100,321.0,23.189650297164917,16201.497544000002,495.2
178,9423,8293.0,9,100,349.0,25.064773559570312,18353.503187,491.04
179,9772,8613.0,9,100,349.0,26.00788688659668,19138.465202,498.3
180,349,336.0,10,27,28.0,0.5582380294799805,7.128472,21.06
181,698,692.0,10,45,52.0,1.5114259719848633,80.392515,56.98
182,1396,1377.0,10,75,52.0,3.3764376640319824,460.02465099999995,85.28
183,1745,1723.0,10,84,96.0,4.329627513885498,688.5739070000001,148.1
184,2443,2384.0,10,100,96.0,6.23600435256958,1658.8760120000002,121.68
185,2792,2617.0,10,100,96.0,7.21034836769104,2292.270833,302.33
186,3490,3041.0,10,100,96.0,9.10586166381836,3017.2644070000006,394.15
187,3839,3534.0,10,100,242.0,10.043426752090454,3485.8524680000005,419.55
188,4188,3778.0,10,100,242.0,10.99661135673523,3909.308042,417.06
189,4886,4436.0,10,100,349.0,12.894431591033936,5229.320767,417.03
190,5235,4725.0,10,100,349.0,13.831990957260132,5869.460145,472.43
191,5933,5270.0,10,100,349.0,15.691488265991211,7402.958577,342.16
192,6282,5615.0,10,100,349.0,16.65020990371704,9120.072455,229.46
193,6980,6074.0,10,100,349.0,18.525328397750854,12313.555223,473.4
194,7329,6384.0,10,100,349.0,19.462892055511475,13865.795363,479.29
195,7678,6775.0,10,100,349.0,20.404972791671753,15608.012399,385.41
196,8376,7254.0,10,100,349.0,22.31134796142578,18771.217237999997,442.53
197,8725,7597.0,10,100,349.0,23.253607511520386,20153.672710999996,344.0
198,9423,8139.0,10,100,349.0,25.12873125076294,23100.183347,417.17
199,9772,8488.0,10,100,349.0,26.066291332244873,24693.506331999997,403.49
