,steps,info_steps,seed,n_eval,max_step_per_eval,time,info_time,mean_reward
0,450,432.0,1,17,67.0,0.7993724346160889,6.850231,9.24
1,900,899.0,1,40,67.0,2.0188019275665283,75.741,117.56
2,1350,1336.0,1,53,101.0,3.2855215072631836,337.296702,219.86
3,1800,1799.0,1,68,101.0,4.561870813369751,1097.4478880000001,399.91
4,2250,2235.0,1,79,101.0,5.80289888381958,2254.5679609999997,209.99
5,2700,2675.0,1,87,101.0,7.0069499015808105,3329.9106739999997,265.11
6,3150,3113.0,1,96,101.0,8.265522718429565,4870.914991,228.76
7,3600,3588.0,1,100,229.0,9.468548059463501,5885.022861,267.49
8,4500,4398.0,1,100,403.0,11.983582735061646,7095.902523,358.17
9,4950,4633.0,1,100,403.0,13.264830350875854,8554.162381,351.7
10,5400,4968.0,1,100,403.0,14.519686460494995,9574.991859,393.92
11,5850,5342.0,1,100,403.0,15.781265497207642,11145.157659,390.74
12,6300,5675.0,1,100,403.0,17.041924953460693,12478.101383,401.5
13,6750,5993.0,1,100,403.0,18.29197335243225,13478.634321,417.98
14,7200,6473.0,1,100,403.0,19.5306179523468,14594.874816,476.9
15,7650,6979.0,1,100,403.0,20.76507544517517,16471.469538,499.86
16,8100,7362.0,1,100,403.0,21.983904600143433,18549.394807999997,485.37
17,9000,8079.0,1,100,403.0,24.43718957901001,21580.062887999997,268.4
18,9450,8477.0,1,100,403.0,25.671643018722534,23168.987501,308.06
19,9900,9019.0,1,100,403.0,26.895265817642212,24840.645638,472.44
20,450,442.0,2,20,42.0,0.731224536895752,7.679842,9.15
21,900,895.0,2,41,47.0,1.9656829833984375,67.92568500000002,131.71
22,1350,1338.0,2,58,54.0,3.2157630920410156,430.74666,168.57
23,1800,1789.0,2,69,97.0,4.450218200683594,920.105377,167.15
24,2250,2223.0,2,85,97.0,5.6904380321502686,2000.6359630000004,178.91
25,2700,2699.0,2,96,160.0,6.915331840515137,3013.441344,291.11
26,3150,2924.0,2,100,160.0,8.165411233901978,3667.4379519999993,345.43
27,3600,3416.0,2,100,233.0,9.399867534637451,4919.146298,387.02
28,4500,4035.0,2,100,236.0,11.87271499633789,6304.003829,417.32
29,4950,4521.0,2,100,236.0,13.09154748916626,7453.2108880000005,457.79
30,5400,4756.0,2,100,236.0,14.326003789901733,8148.423874000001,474.11
31,5850,5236.0,2,100,245.0,15.56046438217163,10601.424699000001,418.17
32,6300,5606.0,2,100,245.0,16.81054425239563,11992.490354000001,291.48
33,6750,5930.0,2,100,245.0,18.029373168945312,14003.296820000001,380.08
34,7200,6253.0,2,100,254.0,19.2950758934021,15109.257924000001,465.37
35,7650,6729.0,2,100,298.0,20.482654571533203,16340.825343,463.23
36,8100,7181.0,2,100,298.0,21.71711277961731,18372.964637000005,435.19
37,9000,7822.0,2,100,298.0,24.170396089553833,24142.393924000004,333.84
38,9450,8089.0,2,100,298.0,25.37842607498169,26438.462696000002,457.08
39,9900,8555.0,2,100,298.0,26.61861228942871,28915.457497000003,435.21
40,450,434.0,3,21,50.0,0.7266538143157959,8.080584,129.14
41,900,899.0,3,45,50.0,1.9611101150512695,447.99348000000003,73.3
42,1350,1348.0,3,59,79.0,3.1955692768096924,856.509138,105.65
43,1800,1766.0,3,70,80.0,4.430026292800903,1340.6719110000001,76.61
44,2250,2244.0,3,85,80.0,5.664483070373535,2169.856004,122.47
45,2700,2651.0,3,95,80.0,6.898938417434692,2893.3839030000004,180.56
46,3150,3029.0,3,100,87.0,8.336532354354858,3671.1707439999996,92.66
47,3600,3334.0,3,100,148.0,9.57098937034607,4333.33633,90.21
48,4500,4059.0,3,100,166.0,12.196157693862915,5324.451237,200.16
49,4950,4408.0,3,100,166.0,13.43061089515686,6065.333165,225.82
50,5400,4766.0,3,100,189.0,14.665068864822388,6559.274116,438.17
51,5850,5163.0,3,100,241.0,15.889597415924072,7899.054049999999,500.0
52,6300,5493.0,3,100,241.0,17.311566829681396,8768.207142,498.85
53,6750,5933.0,3,100,308.0,18.530400037765503,9479.456302,462.6
54,7200,6340.0,3,100,308.0,19.764856338500977,11146.231278000001,450.28
55,7650,6758.0,3,100,308.0,21.007418155670166,13057.100273000002,500.0
56,8100,6993.0,3,100,308.0,22.247721195220947,14152.432590000002,499.33
57,9000,7783.0,3,100,308.0,24.716630220413208,16589.016482,395.44
58,9450,8093.0,3,100,308.0,25.976606369018555,17912.272956,492.29
59,9900,8504.0,3,100,450.0,27.215845346450806,18638.864175,498.31
60,450,448.0,4,24,63.0,0.6890890598297119,8.912081,9.37
61,900,857.0,4,41,63.0,1.9127521514892578,57.48399500000001,98.85
62,1350,1339.0,4,59,63.0,3.1628358364105225,366.43554199999994,100.77
63,1800,1781.0,4,72,67.0,4.381668329238892,778.31314,61.87
64,2250,2235.0,4,86,67.0,5.616119861602783,1352.22874,76.89
65,2700,2681.0,4,95,122.0,6.850572109222412,1822.152688,157.77
66,3150,3037.0,4,100,122.0,8.100650310516357,2637.5716880000004,220.81
67,3600,3238.0,4,100,122.0,9.444492101669312,3364.6629210000006,279.76
68,4500,4004.0,4,100,147.0,11.934897899627686,4787.948349,264.5
69,4950,4345.0,4,100,192.0,13.169356346130371,5673.450206,297.4
70,5400,4610.0,4,100,192.0,14.685075044631958,6758.441995,243.21
71,5850,5066.0,4,100,192.0,15.91953444480896,7765.905133,252.37
72,6300,5389.0,4,100,275.0,17.10710597038269,8339.344184000001,355.38
73,6750,5753.0,4,100,275.0,18.346728324890137,9329.050201,326.61
74,7200,6181.0,4,100,338.0,19.581185817718506,10058.808983,273.58
75,7650,6548.0,4,100,338.0,20.80577540397644,10861.782843000003,335.66
76,8100,6964.0,4,100,339.0,22.03016972541809,11754.876373000003,377.43
77,9000,7739.0,4,100,339.0,24.499079942703247,14740.08492,459.5
78,9450,8152.0,4,100,450.0,25.73353123664856,15299.228360000001,476.74
79,9900,8501.0,4,100,450.0,27.202375411987305,16543.157766,486.75
80,450,438.0,5,24,35.0,0.7060413360595703,9.080912999999999,9.03
81,900,893.0,5,44,60.0,2.268646478652954,72.131343,65.89
82,1350,1344.0,5,62,66.0,3.503099203109741,308.375328,114.23
83,1800,1785.0,5,74,92.0,4.737550735473633,658.7077229999999,112.72
84,2250,2241.0,5,85,92.0,5.972002267837524,1156.8318760000002,125.11
85,2700,2645.0,5,95,99.0,7.206460952758789,1784.8202500000002,67.54
86,3150,3086.0,5,100,116.0,8.394034385681152,2368.726665,76.6
87,3600,3355.0,5,100,116.0,9.706627607345581,2958.188166000001,133.58
88,4500,4024.0,5,100,145.0,12.175538063049316,4194.311338,216.57
89,4950,4404.0,5,100,264.0,13.409992694854736,4596.430494,451.4
90,5400,4766.0,5,100,264.0,14.66006851196289,5367.514954000001,500.0
