,steps,info_steps,seed,n_eval,max_step_per_eval,time,info_time,mean_reward
0,450,446.0,1,71,16.0,1.5476906299591064,58.025204,65.45
1,900,895.0,1,118,34.0,2.5565948486328125,542.060493,72.55
2,1500,1489.0,1,166,40.0,4.486756801605225,1478.7671819999998,142.08
3,1950,1931.0,1,191,41.0,6.100654363632202,2419.055268,117.63
4,2400,2351.0,1,211,51.0,7.420972585678101,3443.65285,361.45
5,3000,2917.0,1,229,123.0,9.130908727645874,4980.657279999999,493.03
6,3450,3445.0,1,244,123.0,10.484161376953125,7098.6915100000015,461.84
7,3900,3874.0,1,252,123.0,11.798463106155396,8640.915235000002,471.82
8,4500,4487.0,1,269,123.0,13.019560098648071,12622.217416000003,261.96
9,4950,4927.0,1,280,123.0,14.347880601882935,15534.535629000004,421.53
10,5400,5371.0,1,288,123.0,15.653032541275024,18003.413730000004,483.61
11,6000,5973.0,1,298,123.0,17.390990734100342,21603.69858300001,499.95
12,6450,6431.0,1,307,123.0,18.72073984146118,25352.49398000001,498.37
13,6900,6841.0,1,314,145.0,19.601324319839478,28596.087450000014,499.93
14,7500,7498.0,1,323,145.0,21.378681182861328,33243.19827900002,500.0
15,7950,7917.0,1,329,150.0,22.286428689956665,36624.007719000016,499.85
16,8400,8390.0,1,334,150.0,23.63546109199524,39635.15426700003,491.6
17,9000,8948.0,1,341,150.0,25.294647693634033,44159.357605000034,491.0
18,9450,9430.0,1,348,150.0,26.61646342277527,49013.64512000003,500.0
19,9900,9852.0,1,351,150.0,27.942829132080078,51264.51238800003,500.0
20,450,449.0,2,72,20.0,1.1070706844329834,39.420988000000015,98.65
21,900,893.0,2,122,28.0,2.4481539726257324,669.7767079999999,106.18
22,1500,1489.0,2,168,42.0,4.007579326629639,1849.83292,240.5
23,1950,1929.0,2,197,42.0,4.859252214431763,3233.841987,144.43
24,2400,2357.0,2,220,47.0,5.70868182182312,4581.9419579999985,387.73
25,3000,3000.0,2,243,53.0,6.8150718212127686,6592.9258070000005,412.12
26,3450,3437.0,2,256,85.0,7.631103515625,8200.076108000001,446.75
27,3900,3811.0,2,266,96.0,8.447688817977905,9756.549557000002,460.89
28,4500,4493.0,2,280,113.0,9.521752119064331,12415.593714999997,434.89
29,4950,4917.0,2,289,113.0,10.376066207885742,14435.018470999998,455.32
30,5400,5386.0,2,298,113.0,11.235618352890015,16792.985753,441.06
31,6000,5998.0,2,308,113.0,12.379688501358032,19734.966980000005,428.78
32,6450,6384.0,2,314,113.0,13.26205563545227,21692.174656000003,484.43
33,6900,6869.0,2,320,127.0,14.374544620513916,23892.232617,490.12
34,7500,7403.0,2,328,150.0,15.548121452331543,27160.618313000003,487.79
35,7950,7916.0,2,334,150.0,16.360687255859375,29834.102178,500.0
36,8400,8295.0,2,339,150.0,17.22862720489502,32254.143426000002,499.09
37,9000,8951.0,2,347,150.0,18.37234663963318,36418.47741500001,479.86
38,9450,9330.0,2,351,150.0,19.36007571220398,38651.394977,473.21
39,9900,9888.0,2,356,150.0,20.233527421951294,41611.400641,498.83
40,450,448.0,3,74,23.0,0.7124252319335938,24.90645,93.88
41,900,890.0,3,126,34.0,1.5813562870025635,426.59393399999993,70.16
42,1500,1499.0,3,173,40.0,2.6871254444122314,1065.072884,169.54
43,1950,1929.0,3,207,40.0,3.5084593296051025,1962.6433500000003,345.76
44,2400,2386.0,3,229,42.0,4.369714975357056,3091.510365,399.38
45,3000,2971.0,3,245,74.0,5.5351080894470215,4372.697308000001,449.43
46,3450,3434.0,3,254,75.0,6.864571809768677,5399.036079,270.99
47,3900,3848.0,3,264,75.0,7.711560964584351,6748.865655999999,359.25
48,4500,4463.0,3,280,115.0,8.766615867614746,9337.651959999997,443.35
49,4950,4900.0,3,287,115.0,9.613217830657959,10693.812818999997,498.86
50,5400,5391.0,3,298,115.0,10.45380449295044,13216.628693999997,380.94
51,6000,5988.0,3,313,115.0,11.539684534072876,17073.283446,230.49
52,6450,6386.0,3,320,143.0,12.356282949447632,18992.480018000002,472.42
53,6900,6846.0,3,328,143.0,13.307653665542603,21466.536155000005,405.84
54,7500,7471.0,3,335,143.0,14.481679201126099,23843.141625000004,451.49
55,7950,7893.0,3,342,143.0,15.316517114639282,26447.597407,499.85
56,8400,8312.0,3,347,143.0,16.133713006973267,28485.987613999998,500.0
57,9000,8889.0,3,356,143.0,17.217638969421387,32479.937627999992,500.0
58,9450,9440.0,3,360,150.0,18.010805130004883,34405.40285099999,500.0
59,9900,9896.0,3,368,150.0,18.834095239639282,38541.34588000001,500.0
60,450,450.0,4,65,18.0,0.7230322360992432,23.236803000000002,89.89
61,900,876.0,4,118,25.0,1.5829737186431885,416.65426700000006,118.08
62,1500,1493.0,4,170,30.0,2.6795599460601807,1283.3811,220.27
63,1950,1926.0,4,193,52.0,3.6088476181030273,2050.091504,235.54
64,2400,2394.0,4,215,52.0,4.803117752075195,3212.67038,491.69
65,3000,2995.0,4,238,103.0,5.925913333892822,5242.239852999999,405.66
66,3450,3428.0,4,257,103.0,6.802433490753174,7473.414543000002,449.32
67,3900,3895.0,4,269,103.0,7.685971260070801,9268.471183000003,412.48
68,4500,4468.0,4,281,103.0,8.73501467704773,11419.182170000004,413.13
69,4950,4930.0,4,291,103.0,9.611230373382568,13507.711264000001,453.77
70,5400,5397.0,4,300,103.0,10.394975662231445,15677.053996,314.14
71,6000,5944.0,4,312,103.0,11.491885900497437,18844.576207999995,471.6
72,6450,6428.0,4,320,141.0,12.391743421554565,21242.097261999996,499.64
73,6900,6866.0,4,327,141.0,13.270447969436646,23593.18989299999,467.53
74,7500,7497.0,4,335,143.0,14.394826889038086,26549.475023999992,500.0
75,7950,7876.0,4,342,143.0,15.219096183776855,29393.26226699999,499.44
76,8400,8400.0,4,349,143.0,16.034534215927124,32487.07477999999,482.24
77,9000,8906.0,4,355,143.0,17.123376607894897,35346.27549999999,500.0
78,9450,9417.0,4,360,150.0,17.904720544815063,37913.03647699999,496.19
79,9900,9867.0,4,365,150.0,18.736000299453735,40657.43860099998,500.0
80,450,447.0,5,79,20.0,0.6881818771362305,26.118046999999994,90.31
81,900,880.0,5,136,20.0,1.5386958122253418,451.96901,79.61
82,1500,1497.0,5,187,31.0,2.643920421600342,1174.9210940000003,170.45
83,1950,1950.0,5,214,31.0,3.4829421043395996,1926.3787170000003,251.02
84,2400,2399.0,5,239,48.0,4.297081708908081,3080.743688,133.4
85,3000,2980.0,5,257,71.0,5.386586427688599,4097.462408000001,421.38
86,3450,3441.0,5,269,71.0,6.212738752365112,5146.545795000002,489.2
87,3900,3895.0,5,280,91.0,7.03577184677124,6506.924982000002,500.0
88,4500,4463.0,5,292,91.0,8.133102655410767,8424.262907000004,495.17
89,4950,4910.0,5,301,103.0,8.926487445831299,10194.875321000003,494.74
90,5400,5377.0,5,312,103.0,9.744139909744263,12745.428849000004,500.0
91,6000,5995.0,5,324,103.0,10.793603658676147,15983.346827000007,478.63
92,6450,6358.0,5,331,103.0,11.657918453216553,18112.678564000005,498.79
93,6900,6793.0,5,338,103.0,12.476224660873413,20491.036674000006,498.62
94,7500,7460.0,5,350,133.0,13.52556848526001,25012.79034500001,415.84
95,7950,7833.0,5,356,133.0,14.347535848617554,27460.787799000005,482.44
96,8400,8373.0,5,363,150.0,15.159278392791748,30559.748337000008,500.0
97,9000,8946.0,5,369,150.0,16.2474422454834,33435.272438,500.0
98,9450,9448.0,5,376,150.0,17.05260467529297,37046.758073,479.95
99,9900,9798.0,5,380,150.0,17.88834261894226,39248.160121,491.57
100,450,447.0,6,63,21.0,0.7242870330810547,23.271254,65.34
101,900,898.0,6,112,33.0,1.8124291896820068,337.6165239999999,123.54
102,1500,1497.0,6,164,33.0,2.9062509536743164,1205.9054159999998,165.89
103,1950,1930.0,6,198,33.0,3.776902198791504,2209.8686059999995,191.9
104,2400,2398.0,6,221,41.0,4.637176513671875,3218.199868,209.0
105,3000,2991.0,6,244,56.0,5.754089117050171,4585.457148,327.4
106,3450,3439.0,6,255,75.0,6.555134057998657,5501.581394000002,423.67
107,3900,3883.0,6,264,79.0,7.407166004180908,6527.839412000003,455.19
108,4500,4474.0,6,281,79.0,8.582238674163818,9024.828323000003,286.42
109,4950,4946.0,6,292,79.0,9.449016571044922,10871.831978000002,450.79
110,5400,5368.0,6,300,96.0,10.27169394493103,12474.223752,465.7
111,6000,5992.0,6,312,96.0,11.368696928024292,15290.68217,495.39
112,6450,6446.0,6,318,119.0,12.247586965560913,16913.206629999997,499.84
113,6900,6895.0,6,325,119.0,13.050496578216553,19057.281655,492.86
114,7500,7468.0,6,336,119.0,14.229568719863892,22821.414561999998,482.36
115,7950,7906.0,6,344,119.0,15.060924530029297,25844.72812,484.54
116,8400,8344.0,6,352,119.0,15.86034631729126,29147.752464,441.58
117,9000,8989.0,6,361,128.0,16.924830198287964,33151.46407,462.3
118,9450,9438.0,6,366,128.0,17.743759632110596,35542.56019899999,473.07
119,9900,9863.0,6,372,128.0,18.596030473709106,38614.837447999984,450.91
120,450,450.0,7,76,19.0,0.701019287109375,25.017623000000004,65.27
121,900,900.0,7,124,24.0,1.5549883842468262,302.8361780000001,60.09
122,1500,1498.0,7,178,26.0,2.713216781616211,897.476071,125.45
123,1950,1922.0,7,205,38.0,3.59454083442688,1470.9236749999998,271.13
124,2400,2367.0,7,225,59.0,4.3159894943237305,2259.4960479999995,372.45
125,3000,2970.0,7,249,61.0,5.2666404247283936,3746.6399810000007,469.55
126,3450,3439.0,7,263,80.0,5.964219331741333,5004.657743000002,493.83
127,3900,3872.0,7,275,97.0,6.657135963439941,6433.758264,464.05
128,4500,4490.0,7,288,97.0,7.681410551071167,8352.630278,463.97
129,4950,4934.0,7,298,97.0,8.391099452972412,10112.758511,498.48
130,5400,5367.0,7,305,97.0,9.116114616394043,11552.159766999997,486.45
131,6000,5980.0,7,316,108.0,10.066653966903687,14136.068519999997,486.77
132,6450,6397.0,7,324,108.0,10.756168365478516,16250.408798999997,466.73
133,6900,6885.0,7,333,108.0,11.594418048858643,18899.484635999997,364.24
134,7500,7423.0,7,345,108.0,12.5523099899292,22697.861411000005,428.92
135,7950,7884.0,7,350,150.0,13.276483297348022,24410.113380000006,406.83
136,8400,8319.0,7,356,150.0,13.998367309570312,26610.383394000004,472.16
137,9000,8914.0,7,364,150.0,14.912718772888184,29771.10122300001,482.12
138,9450,9419.0,7,371,150.0,15.606671571731567,32759.94019200001,478.24
139,9900,9875.0,7,378,150.0,16.319753885269165,35950.08419700001,476.79
140,450,449.0,8,64,28.0,0.6292405128479004,20.876662000000003,65.03
141,900,895.0,8,113,28.0,1.3554656505584717,257.605731,60.32
142,1500,1489.0,8,169,42.0,2.3212625980377197,777.2941379999997,170.14
143,1950,1939.0,8,191,57.0,3.0377683639526367,1217.8562439999994,223.27
144,2400,2395.0,8,217,57.0,3.759392738342285,2096.6077139999993,163.66
145,3000,2992.0,8,235,67.0,4.679100036621094,2889.633107999999,327.35
146,3450,3433.0,8,251,67.0,5.370980739593506,3911.240354,341.71
147,3900,3850.0,8,261,74.0,6.063347339630127,4755.988893000001,455.5
148,4500,4476.0,8,276,74.0,7.014479637145996,6431.928926000001,398.57
149,4950,4909.0,8,285,94.0,7.729688405990601,7654.181186000002,469.88
150,5400,5390.0,8,293,94.0,8.448233842849731,8964.553730000001,457.28
151,6000,5983.0,8,305,100.0,9.40129828453064,11259.239981000002,498.31
152,6450,6422.0,8,313,115.0,10.117863893508911,13027.760898000004,499.13
153,6900,6882.0,8,319,150.0,10.811826705932617,14531.735970000003,498.63
154,7500,7458.0,8,324,150.0,11.869532585144043,15942.108214000003,500.0
155,7950,7833.0,8,328,150.0,12.80541443824768,17198.790202,499.96
156,8400,8363.0,8,332,150.0,13.942362308502197,18595.550117,498.96
157,9000,8932.0,8,340,150.0,14.995902061462402,21683.861312999998,500.0
158,9450,9377.0,8,345,150.0,15.792465686798096,23801.150264999997,500.0
159,9900,9850.0,8,350,150.0,16.669931173324585,26109.101303999996,500.0
160,450,450.0,9,78,23.0,0.7373416423797607,29.375109999999996,65.55
161,900,900.0,9,132,27.0,1.5928542613983154,343.783755,105.13
162,1500,1498.0,9,183,35.0,2.690183401107788,1114.8272299999999,122.42
163,1950,1942.0,9,212,35.0,3.5058414936065674,1827.3133750000002,240.03
164,2400,2391.0,9,227,56.0,4.318629264831543,2459.5621870000014,402.59
165,3000,2985.0,9,244,79.0,5.463269472122192,3667.4894510000013,423.01
166,3450,3429.0,9,255,105.0,6.284151792526245,4782.233823000001,451.1
167,3900,3864.0,9,265,105.0,7.094889402389526,6117.467322000002,379.67
168,4500,4499.0,9,277,129.0,8.191215753555298,8047.954622000001,463.31
169,4950,4900.0,9,283,129.0,8.987078428268433,9212.443375000003,463.71
170,5400,5385.0,9,293,129.0,9.791192293167114,11480.846104000004,439.76
171,6000,5919.0,9,306,129.0,10.928199052810669,14843.540425000005,481.0
172,6450,6398.0,9,315,129.0,11.783705472946167,17481.206663000008,499.93
173,6900,6839.0,9,323,129.0,12.581904649734497,20121.98083000001,482.28
174,7500,7463.0,9,330,135.0,13.663955926895142,22672.62168700001,500.0
175,7950,7830.0,9,334,150.0,14.458539724349976,24276.90396900001,499.87
176,8400,8398.0,9,340,150.0,15.331257104873657,26895.57870700001,500.0
177,9000,8951.0,9,346,150.0,16.384936809539795,29728.446083000013,500.0
178,9450,9393.0,9,350,150.0,17.20633316040039,31758.534044000015,500.0
179,9900,9893.0,9,356,150.0,18.010634183883667,35016.85319500002,500.0
180,450,450.0,10,71,22.0,0.7454633712768555,27.184105999999996,81.3
181,900,893.0,10,118,25.0,1.5680134296417236,357.6258229999999,133.77
182,1500,1495.0,10,172,39.0,2.6267619132995605,1291.1627109999995,209.84
183,1950,1932.0,10,200,63.0,3.483774423599243,2208.6581639999986,274.76
184,2400,2398.0,10,222,68.0,4.366822242736816,3374.8958759999978,319.74
185,3000,2948.0,10,246,68.0,5.541451454162598,5206.657078999997,257.23
186,3450,3432.0,10,261,68.0,6.398453235626221,6635.732173999998,385.29
187,3900,3870.0,10,270,97.0,7.175287246704102,7743.853065999999,421.92
188,4500,4482.0,10,287,138.0,8.223812580108643,10352.594610000002,352.49
189,4950,4931.0,10,295,138.0,9.049975395202637,11785.881099000004,305.29
190,5400,5363.0,10,305,138.0,9.884800672531128,13799.41839,396.17
191,6000,5991.0,10,317,138.0,11.011785984039307,16560.397595000002,477.87
192,6450,6448.0,10,325,141.0,11.88524055480957,18675.889499000004,470.02
193,6900,6852.0,10,332,141.0,12.727643251419067,20761.900768000007,397.49
194,7500,7500.0,10,341,141.0,13.844332456588745,23702.913188000006,470.52
195,7950,7943.0,10,346,150.0,14.658441066741943,25512.494751000006,493.28
196,8400,8359.0,10,350,150.0,15.459057807922363,27103.129119,498.4
197,9000,8995.0,10,357,150.0,16.554069995880127,30140.586698000003,475.41
198,9450,9400.0,10,362,150.0,17.413235902786255,32482.271661000002,482.83
199,9900,9867.0,10,367,150.0,18.23532462120056,34996.20623399999,500.0
