,steps,info_steps,seed,n_eval,max_step_per_eval,time,info_time,mean_reward
0,400,391.0,1,21,43.0,0.4044930934906006,4.363283999999999,9.24
1,800,799.0,1,42,43.0,1.1266727447509766,37.897307,94.66
2,1200,1175.0,1,57,43.0,1.8012394905090332,171.042878,62.05
3,2000,1952.0,1,81,105.0,3.6229794025421143,516.2931070000001,89.86
4,2400,2374.0,1,92,105.0,4.296521902084351,768.5351800000002,117.7
5,2800,2769.0,1,99,105.0,4.984277009963989,989.3066610000003,169.16
6,3200,3193.0,1,103,186.0,5.607619285583496,1163.0005390000001,119.93
7,4000,3971.0,1,114,186.0,6.968924283981323,1741.5956960000003,393.78
8,4400,4321.0,1,118,186.0,7.623750686645508,2064.6884110000005,283.34
9,4800,4652.0,1,121,202.0,8.263166904449463,2367.668428000001,412.47
10,5200,5084.0,1,126,202.0,8.924464464187622,3020.040614000001,385.52
11,6000,5948.0,1,133,202.0,10.2888765335083,4125.758020000001,290.21
12,6400,6354.0,1,137,202.0,10.942663192749023,4841.473311000002,283.69
13,6800,6797.0,1,141,202.0,11.654728889465332,5644.463708000002,428.42
14,7200,6974.0,1,142,202.0,12.40355372428894,5874.919809000002,397.44
15,8000,7815.0,1,146,287.0,13.75864553451538,6911.373843000002,452.67
16,8400,8251.0,1,148,287.0,14.486462116241455,7493.341807000002,410.8
17,8800,8786.0,1,151,287.0,15.190014362335205,8455.232123000002,500.0
18,9200,9128.0,1,153,316.0,15.81592082977295,9165.415340000001,499.09
19,10000,9727.0,1,155,400.0,17.171720266342163,9945.579406,477.11
20,400,389.0,2,23,38.0,0.39252138137817383,4.5170069999999996,9.15
21,800,799.0,2,42,56.0,1.0498294830322266,33.93895,60.17
22,1200,1188.0,2,57,56.0,1.7461116313934326,129.254342,57.23
23,2000,1955.0,2,81,73.0,3.190702438354492,399.4979360000001,66.62
24,2400,2313.0,2,87,108.0,3.9105021953582764,501.18236600000006,85.01
25,2800,2781.0,2,93,113.0,4.581315517425537,642.950898,184.81
26,3200,3167.0,2,100,113.0,5.260002374649048,899.5401420000001,278.38
27,4000,3867.0,2,106,190.0,6.592462062835693,1237.574676,493.02
28,4400,4400.0,2,110,212.0,7.251154661178589,1599.552393,340.73
29,4800,4760.0,2,112,296.0,8.069965124130249,1827.952637,440.13
30,5200,4961.0,2,115,296.0,8.713850975036621,2263.57097,368.27
31,6000,5918.0,2,122,296.0,9.993918418884277,3457.561412,444.35
32,6400,6188.0,2,124,296.0,10.66022253036499,3860.18058,451.68
33,6800,6771.0,2,127,296.0,11.372439861297607,4561.516819,455.43
34,7200,7080.0,2,128,309.0,11.9989595413208,4826.636873,463.55
