,train_seed,acc,n_gen,score,elapsed_time,time_gen,n_eval
0,1,0.5,0,0.36704769875934246,0.6114668846130371,0.6111984252929688,25000
1,1,0.5,1,0.3308546992824125,1.3197274208068848,0.7078781127929688,50000
2,1,0.5,2,0.3389158322134403,1.9515528678894043,0.6314640045166016,75000
3,1,0.5,3,0.3389158322134403,2.575582981109619,0.6236155033111572,100000
4,1,0.5,4,0.2585497879316555,3.2443904876708984,0.6684033870697021,125000
5,1,0.5,5,0.24373574419532965,4.042755126953125,0.7979800701141357,150000
6,1,0.5,6,0.17783639122060188,4.9161059856414795,0.872769832611084,175000
7,1,0.5,7,0.1327114987774112,5.604432106018066,0.6878690719604492,200000
8,1,0.5,8,0.12676283087020404,6.229870319366455,0.6250391006469727,225000
9,1,0.5,9,0.12676283087020404,6.951641321182251,0.7213695049285889,250000
10,1,1.0,10,0.1245729360719706,7.6223304271698,0.6699056625366211,300000
11,1,1.0,11,0.1245729360719706,8.35767936706543,0.7348861694335938,350000
12,1,1.0,12,0.12005753931930499,9.185891389846802,0.8275208473205566,400000
13,1,1.0,13,0.1174124833091363,10.390101194381714,1.203481912612915,450000
14,1,1.0,14,0.1174124833091363,11.148244857788086,0.7577064037322998,500000
15,1,1.0,15,0.12564228717580295,11.831989765167236,0.6829249858856201,550000
16,1,1.0,16,0.09486245313631667,12.507293462753296,0.6748883724212646,600000
17,1,1.0,17,0.09486245313631667,13.1869375705719,0.6792271137237549,650000
18,1,1.0,18,0.08840082539513877,13.862886428833008,0.6755311489105225,700000
19,1,1.0,19,0.08979599367753163,14.55057168006897,0.6872646808624268,750000
20,1,1.0,20,0.08979599367753163,15.282994270324707,0.7316358089447021,800000
21,1,1.0,21,0.09629976742946106,15.971522331237793,0.6880624294281006,850000
22,1,1.0,22,0.08979599367753163,16.659993171691895,0.6880569458007812,900000
23,1,1.0,23,0.09629976742946106,17.335962772369385,0.6755235195159912,950000
24,1,1.0,24,0.09629976742946106,18.01727795600891,0.6808664798736572,1000000
25,1,1.0,25,0.09629976742946106,18.697036743164062,0.6789426803588867,1050000
26,1,1.0,26,0.09629976742946106,19.368643045425415,0.67116379737854,1100000
27,1,1.0,27,0.09629976742946106,20.04695725440979,0.6778769493103027,1150000
28,1,1.0,28,0.1038658381527292,20.720576286315918,0.6731810569763184,1200000
29,1,1.0,29,0.09629976742946106,21.39606738090515,0.6750528812408447,1250000
30,1,1.0,30,0.09629976742946106,22.070886850357056,0.6740028858184814,1300000
31,1,1.0,31,0.08840082539513877,22.75084638595581,0.6795494556427002,1350000
32,1,1.0,32,0.09629976742946106,23.429145574569702,0.6778616905212402,1400000
33,1,1.0,33,0.09629976742946106,24.11075782775879,0.6811254024505615,1450000
34,1,1.0,34,0.09629976742946106,24.788610219955444,0.6774070262908936,1500000
35,1,1.0,35,0.09629976742946106,25.46358323097229,0.6741483211517334,1550000
36,1,1.0,36,0.09629976742946106,26.151988744735718,0.6879613399505615,1600000
37,1,1.0,37,0.09629976742946106,26.8354070186615,0.6829702854156494,1650000
38,1,1.0,38,0.09629976742946106,27.52043628692627,0.6845762729644775,1700000
39,1,1.0,39,0.09629976742946106,28.253303050994873,0.7324128150939941,1750000
40,1,1.0,40,0.09629976742946106,28.935776948928833,0.6816625595092773,1800000
41,1,1.0,41,0.09629976742946106,29.618767738342285,0.6825475692749023,1850000
42,1,1.0,42,0.09629976742946106,30.295849084854126,0.6766414642333984,1900000
43,1,1.0,43,0.09629976742946106,30.974387884140015,0.6780283451080322,1950000
44,1,1.0,44,0.09629976742946106,31.677671194076538,0.7028312683105469,2000000
45,1,1.0,45,0.09629976742946106,32.362788915634155,0.6842966079711914,2050000
46,1,1.0,46,0.09629976742946106,33.050872802734375,0.6876270771026611,2100000
47,1,1.0,47,0.09629976742946106,33.73994827270508,0.6886308193206787,2150000
48,1,1.0,48,0.09629976742946106,34.42503595352173,0.6846387386322021,2200000
49,1,1.0,49,0.09629976742946106,35.10895228385925,0.6834673881530762,2250000
50,1,1.0,50,0.09685209422384584,35.798075914382935,0.6882977485656738,2300000
51,1,1.0,51,0.09685209422384584,36.47993350028992,0.6814084053039551,2350000
52,1,1.0,52,0.09685209422384584,37.1612753868103,0.680896520614624,2400000
53,1,1.0,53,0.09685209422384584,37.86553478240967,0.7038166522979736,2450000
54,1,1.0,54,0.09685209422384584,38.54622483253479,0.6802384853363037,2500000
55,1,1.0,55,0.09685209422384584,39.23389482498169,0.6868181228637695,2550000
56,1,1.0,56,0.09685209422384584,39.91775631904602,0.6833996772766113,2600000
57,1,1.0,57,0.09685209422384584,40.60694622993469,0.6887373924255371,2650000
58,1,1.0,58,0.09685209422384584,41.34956121444702,0.7421629428863525,2700000
59,1,1.0,59,0.1369897102266167,42.034830808639526,0.6848208904266357,2750000
60,1,1.0,60,0.1369897102266167,42.72551894187927,0.6898946762084961,2800000
61,1,1.0,61,0.1369897102266167,43.4121527671814,0.686208963394165,2850000
62,1,1.0,62,0.1369897102266167,44.1041157245636,0.6915404796600342,2900000
63,1,1.0,63,0.1369897102266167,44.79597234725952,0.6914126873016357,2950000
64,1,1.0,64,0.1369897102266167,45.4959659576416,0.6995682716369629,3000000
65,1,1.0,65,0.1369897102266167,46.201256275177,0.7044932842254639,3050000
66,1,1.0,66,0.1369897102266167,46.89904069900513,0.6973633766174316,3100000
67,1,1.0,67,0.10738164049576271,47.60936617851257,0.7098667621612549,3150000
68,1,1.0,68,0.10738164049576271,48.30429148674011,0.6944930553436279,3200000
69,1,1.0,69,0.10738164049576271,49.006184816360474,0.7014663219451904,3250000
70,1,1.0,70,0.10738164049576271,49.702571630477905,0.6955704689025879,3300000
71,1,1.0,71,0.10738164049576271,50.398650884628296,0.6956405639648438,3350000
72,1,1.0,72,0.11608133053258943,51.107966899871826,0.7088165283203125,3400000
