,train_seed,n_gen,score,elapsed_time,time_gen
0,1,0,0.8375079383581289,0.6539139747619629,0.6536190509796143
1,1,1,0.7751771107480552,1.2845790386199951,0.6299989223480225
2,1,2,0.7903187477461558,1.974597692489624,0.689572811126709
3,1,3,0.7227036670403189,2.605902671813965,0.6309037208557129
4,1,4,0.7689282423302645,3.2228963375091553,0.6165225505828857
5,1,5,0.7689282423302645,3.905350923538208,0.6820271015167236
6,1,6,0.7689282423302645,4.563612461090088,0.6578207015991211
7,1,7,0.5949553445334977,5.2211833000183105,0.6571526527404785
8,1,8,0.5918130042359379,5.874051332473755,0.6524481773376465
9,1,9,0.6124963957104305,6.54387903213501,0.6694042682647705
10,1,10,0.5968516002896675,7.216676473617554,0.6723630428314209
11,1,11,0.5968946370810745,7.890876293182373,0.6737551689147949
12,1,12,0.5962696937073714,8.565282344818115,0.6739883422851562
13,1,13,0.6124963957104305,9.238359212875366,0.6726531982421875
14,1,14,0.6071490734203301,9.907302141189575,0.6685094833374023
15,1,15,0.5799354105550926,10.572622299194336,0.6648423671722412
16,1,16,0.6071490734203301,11.23473072052002,0.6616649627685547
17,1,17,0.5684211352045989,11.891810417175293,0.6566426753997803
18,1,18,0.5677943818672184,12.555166006088257,0.6629126071929932
19,1,19,0.5677943818672184,13.241538047790527,0.6859190464019775
20,1,20,0.5656899786200901,13.982876300811768,0.7408909797668457
21,1,21,0.5836825602894791,14.680427312850952,0.697096586227417
22,1,22,0.5836825602894791,15.386767387390137,0.705878734588623
23,1,23,0.5836825602894791,16.094587326049805,0.7073557376861572
24,1,24,0.5818511634484655,16.809048891067505,0.7139976024627686
25,1,25,0.5741518423163301,17.51920795440674,0.7097198963165283
26,1,26,0.5797084770643666,18.244582653045654,0.7249090671539307
27,1,27,0.5797084770643666,18.95802330970764,0.7130038738250732
28,1,28,0.5797084770643666,19.668782234191895,0.7103238105773926
29,1,29,0.5797084770643666,20.37572956085205,0.7065138816833496
30,1,30,0.5797084770643666,21.092604875564575,0.7164280414581299
31,1,31,0.5797084770643666,21.79905390739441,0.705977201461792
32,1,32,0.5797084770643666,22.503353595733643,0.7038648128509521
33,1,33,0.5797084770643666,23.20815086364746,0.7043600082397461
34,1,34,0.5797084770643666,23.914305448532104,0.7057101726531982
35,1,35,0.5797084770643666,24.616579055786133,0.7018351554870605
36,1,36,0.5797084770643666,25.325679779052734,0.7086563110351562
37,1,37,0.5797084770643666,26.027477979660034,0.7013592720031738
38,1,38,0.5797084770643666,26.737664699554443,0.7097499370574951
39,1,39,0.5797084770643666,27.48650360107422,0.7483947277069092
40,1,40,0.5797084770643666,28.193668603897095,0.7067241668701172
41,1,41,0.5797084770643666,28.907923936843872,0.7138147354125977
42,1,42,0.5797084770643666,29.622032165527344,0.7136693000793457
43,1,43,0.5797084770643666,30.332059621810913,0.709592342376709
44,1,44,0.5797084770643666,31.040602684020996,0.7081003189086914
45,1,45,0.5797084770643666,31.752500772476196,0.7114589214324951
46,1,46,0.5797084770643666,32.46493411064148,0.7119951248168945
47,1,47,0.5797084770643666,33.18417525291443,0.7187979221343994
48,1,48,0.5797084770643666,33.90135622024536,0.7167425155639648
49,1,49,0.5797084770643666,34.61092162132263,0.7090983390808105
50,1,50,0.5797084770643666,35.32254958152771,0.7111761569976807
51,1,51,0.5797084770643666,36.032914876937866,0.709913969039917
52,1,52,0.5797084770643666,36.75049185752869,0.7171268463134766
53,1,53,0.5797084770643666,37.469486474990845,0.7185533046722412
54,1,54,0.5797084770643666,38.184016942977905,0.7140874862670898
55,1,55,0.5797084770643666,38.902313232421875,0.7178542613983154
56,1,56,0.5797084770643666,39.6150586605072,0.7123055458068848
57,1,57,0.5797084770643666,40.337053298950195,0.7215561866760254
58,1,58,0.5797084770643666,41.101810693740845,0.7643163204193115
59,1,59,0.5797084770643666,41.82707452774048,0.7248194217681885
60,1,60,0.5797084770643666,42.54660177230835,0.71907639503479
61,1,61,0.5797084770643666,43.264216899871826,0.7171754837036133
62,1,62,0.5797084770643666,43.980825901031494,0.7161719799041748
63,1,63,0.5783442203385047,44.69660472869873,0.7153396606445312
64,1,64,0.5797084770643666,45.416966915130615,0.7199220657348633
65,1,65,0.5797084770643666,46.13255834579468,0.7151520252227783
66,1,66,0.5797084770643666,46.846179246902466,0.7131781578063965
67,1,67,0.5797084770643666,47.564815521240234,0.7181956768035889
68,1,68,0.5797084770643666,48.28409218788147,0.7188141345977783
69,1,69,0.5797084770643666,49.002228021621704,0.7176940441131592
70,1,70,0.5797084770643666,49.72737431526184,0.7247042655944824
71,1,71,0.5797084770643666,50.48225235939026,0.7544331550598145
72,1,72,0.5797084770643666,51.20355534553528,0.7208611965179443
73,1,73,0.5797084770643666,51.92893314361572,0.7249376773834229
74,1,74,0.5797084770643666,52.656176805496216,0.7268023490905762
75,1,75,0.5797084770643666,53.37854266166687,0.7219135761260986
76,1,76,0.5797084770643666,54.10203218460083,0.7230453491210938
77,1,77,0.5797084770643666,54.87347149848938,0.7709991931915283
78,1,78,0.5797084770643666,55.59530830383301,0.7213888168334961
79,1,79,0.5797084770643666,56.32209610939026,0.7263462543487549
80,1,80,0.5797084770643666,57.04154849052429,0.7190108299255371
81,1,81,0.5797084770643666,57.79360890388489,0.7516200542449951
82,1,82,0.5802959425754597,58.52329683303833,0.7292430400848389
83,1,83,0.5797084770643666,59.24820828437805,0.7244706153869629
84,1,84,0.5797084770643666,59.98272514343262,0.7340686321258545
85,1,85,0.5797084770643666,60.70799016952515,0.7248201370239258
86,1,86,0.5797084770643666,61.44167494773865,0.7332363128662109
87,1,87,0.5807578827420223,62.16936421394348,0.727224588394165
88,1,88,0.5797084770643666,62.900413513183594,0.7306034564971924
89,1,89,0.5802959425754597,63.639930963516235,0.7390477657318115
90,1,90,0.5807578827420223,64.38769507408142,0.7472946643829346
91,1,91,0.5807578827420223,65.14818692207336,0.7600257396697998
92,1,92,0.5807578827420223,65.88938450813293,0.7407288551330566
93,1,93,0.5807578827420223,66.64253544807434,0.7526721954345703
94,1,94,0.5807578827420223,67.40184783935547,0.7588469982147217
95,1,95,0.5807578827420223,68.1491641998291,0.7468454837799072
96,1,96,0.5807578827420223,68.95640158653259,0.8067684173583984
97,1,97,0.5807578827420223,69.71660494804382,0.7597370147705078
98,1,98,0.5807578827420223,70.47221994400024,0.7549991607666016
99,1,99,0.5807578827420223,71.21946048736572,0.7467715740203857
100,1,100,0.5807578827420223,71.97827410697937,0.7583434581756592
101,1,101,0.5807578827420223,72.72845029830933,0.7497084140777588
102,1,102,0.5807578827420223,73.48541212081909,0.7564964294433594
103,1,103,0.5807578827420223,74.23702907562256,0.7511489391326904
104,1,104,0.5807578827420223,74.98020958900452,0.7427096366882324
105,1,105,0.572733201140417,75.7343168258667,0.7536413669586182
106,1,106,0.572733201140417,76.47965025901794,0.7448704242706299
107,1,107,0.572733201140417,77.22921109199524,0.7490975856781006
108,1,108,0.572733201140417,77.98393654823303,0.7542591094970703
109,1,109,0.572733201140417,78.73469281196594,0.7502837181091309
110,1,110,0.572733201140417,79.50680422782898,0.7716114521026611
111,1,111,0.572733201140417,80.25597023963928,0.7487013339996338
112,1,112,0.572733201140417,81.01523089408875,0.7587933540344238
113,1,113,0.572733201140417,81.77633047103882,0.7606101036071777
