,train_seed,n_gen,score,elapsed_time,time_gen
0,1,0,0.6663236021081202,0.6877608299255371,0.6874394416809082
1,1,1,0.596551036583416,1.4441020488739014,0.7556617259979248
2,1,2,0.596551036583416,2.132098436355591,0.6876518726348877
3,1,3,0.6555331675898921,2.7637879848480225,0.631281852722168
4,1,4,0.5222798657519098,3.3779921531677246,0.6138095855712891
5,1,5,0.5222798657519098,4.020956754684448,0.6425607204437256
6,1,6,0.5222798657519098,4.693471193313599,0.6721212863922119
7,1,7,0.49006134532093376,5.387007713317871,0.6931459903717041
8,1,8,0.49006134532093376,6.112040281295776,0.7246296405792236
9,1,9,0.46151749941089565,6.83587121963501,0.7234008312225342
10,1,10,0.4543152275713307,7.555472373962402,0.7191369533538818
11,1,11,0.34701155336572576,8.26217269897461,0.7060079574584961
12,1,12,0.3648203180340575,8.994280099868774,0.7316241264343262
13,1,13,0.4531550748724093,9.729506492614746,0.7346594333648682
14,1,14,0.44205956486302744,10.502928256988525,0.77298903465271
15,1,15,0.5764747865563159,11.271453619003296,0.7680423259735107
16,1,16,0.39312174407030165,12.04651665687561,0.7745344638824463
17,1,17,0.4184415832475855,12.863193273544312,0.8158338069915771
18,1,18,0.42195175396195983,13.646633386611938,0.7829506397247314
19,1,19,0.397662694595485,14.463503360748291,0.8162930011749268
20,1,20,0.40920741374941694,15.290037870407104,0.8259813785552979
21,1,21,0.40141274938833926,16.140772104263306,0.8500664234161377
22,1,22,0.3940606545168659,16.965802907943726,0.8245079517364502
23,1,23,0.4376454208002606,17.802489280700684,0.8361546993255615
24,1,24,0.42014648163395363,18.602379083633423,0.7992770671844482
25,1,25,0.42014648163395363,19.382138967514038,0.7791695594787598
26,1,26,0.35423078717373435,20.167259454727173,0.784630537033081
27,1,27,0.3533427903530997,20.97978711128235,0.8120338916778564
28,1,28,0.3887135819352341,21.798925638198853,0.8185076713562012
29,1,29,0.3887135819352341,22.65171766281128,0.8521842956542969
30,1,30,0.4379624441357069,23.48648691177368,0.834233283996582
31,1,31,0.4684595005367919,24.299924850463867,0.812793493270874
32,1,32,0.4684595005367919,25.117359161376953,0.8167903423309326
33,1,33,0.4371927008963298,25.925559282302856,0.8076589107513428
34,1,34,0.43719270089632983,26.738566160202026,0.8124654293060303
35,1,35,0.43719270089632983,27.614543676376343,0.8754181861877441
36,1,36,0.43719270089632983,28.458696365356445,0.8436083793640137
37,1,37,0.43759405118845685,29.306681394577026,0.8474390506744385
38,1,38,0.43759405118845685,30.164141178131104,0.8569061756134033
39,1,39,0.43759405118845685,31.003408908843994,0.8387188911437988
40,1,40,0.43759405118845685,31.826847076416016,0.8228733539581299
41,1,41,0.43759405118845685,32.6577205657959,0.8303120136260986
42,1,42,0.43787305024019924,33.48050379753113,0.822213888168335
43,1,43,0.43787305024019924,34.295634031295776,0.8145847320556641
44,1,44,0.43787305024019924,35.10897970199585,0.8127985000610352
45,1,45,0.43787305024019924,35.91704702377319,0.8075251579284668
46,1,46,0.43248227386987315,36.721264362335205,0.8037002086639404
47,1,47,0.43248227386987315,37.541701316833496,0.8199224472045898
48,1,48,0.43248227386987315,38.357635498046875,0.8154222965240479
49,1,49,0.43248227386987315,39.169766902923584,0.8116159439086914
50,1,50,0.4324822738698731,39.972368240356445,0.802048921585083
51,1,51,0.4324822738698731,40.77927279472351,0.8063857555389404
52,1,52,0.43281360195092455,41.59201717376709,0.8122291564941406
53,1,53,0.43281360195092455,42.40795159339905,0.8154246807098389
54,1,54,0.43281360195092455,43.27796697616577,0.869502067565918
55,1,55,0.43281360195092455,44.09016394615173,0.8116755485534668
56,1,56,0.43281360195092455,44.90293335914612,0.8122532367706299
57,1,57,0.43281360195092455,45.71821188926697,0.8147671222686768
58,1,58,0.4324822738698731,46.53885507583618,0.8201208114624023
59,1,59,0.43281360195092455,47.3535692691803,0.8141908645629883
60,1,60,0.43281360195092455,48.168713092803955,0.8146274089813232
61,1,61,0.43281360195092455,48.98711800575256,0.8178858757019043
62,1,62,0.43281360195092455,49.804725885391235,0.8169922828674316
63,1,63,0.43281360195092455,50.62433123588562,0.8190281391143799
64,1,64,0.43281360195092455,51.44464921951294,0.8197603225708008
65,1,65,0.43281360195092455,52.26156210899353,0.8163564205169678
66,1,66,0.43281360195092455,53.08259963989258,0.820502758026123
67,1,67,0.43281360195092455,53.89933967590332,0.8161802291870117
68,1,68,0.43281360195092455,54.722090005874634,0.8221888542175293
69,1,69,0.43281360195092455,55.55202317237854,0.8293497562408447
70,1,70,0.43281360195092455,56.3788537979126,0.8262920379638672
71,1,71,0.43281360195092455,57.20141935348511,0.8220124244689941
72,1,72,0.43281360195092455,58.025779008865356,0.8238418102264404
73,1,73,0.43281360195092455,58.916542053222656,0.8902051448822021
74,1,74,0.43281360195092455,59.73364734649658,0.8165912628173828
75,1,75,0.43281360195092455,60.55375289916992,0.8195939064025879
76,1,76,0.43281360195092455,61.37153482437134,0.8172605037689209
77,1,77,0.43281360195092455,62.18995904922485,0.817906379699707
78,1,78,0.43281360195092455,63.01680660247803,0.826331615447998
79,1,79,0.43281360195092455,63.83695650100708,0.8196194171905518
80,1,80,0.43281360195092455,64.67258620262146,0.8350822925567627
81,1,81,0.43281360195092455,65.50799655914307,0.8348891735076904
82,1,82,0.43281360195092455,66.33587312698364,0.8273565769195557
83,1,83,0.4144679541285772,67.15758466720581,0.821216344833374
84,1,84,0.4144679541285772,67.98835754394531,0.8302359580993652
85,1,85,0.4144679541285772,68.80958199501038,0.8207278251647949
86,1,86,0.4144679541285772,69.63464140892029,0.8245642185211182
87,1,87,0.4144679541285772,70.46087193489075,0.8257343769073486
88,1,88,0.4144679541285772,71.2736189365387,0.812218427658081
89,1,89,0.4144679541285772,72.08507204055786,0.8109514713287354
90,1,90,0.4144679541285772,72.88873600959778,0.8031666278839111
91,1,91,0.4144679541285772,73.697838306427,0.8086040019989014
92,1,92,0.4144679541285772,74.56226968765259,0.8639333248138428
93,1,93,0.4144679541285772,75.36842513084412,0.8056490421295166
94,1,94,0.4144679541285772,76.18008208274841,0.8111615180969238
95,1,95,0.4144679541285772,76.98061680793762,0.8000292778015137
96,1,96,0.4144679541285772,77.78591966629028,0.8048057556152344
97,1,97,0.4144679541285772,78.58918166160583,0.8027660846710205
98,1,98,0.4144679541285772,79.40747332572937,0.8177952766418457
99,1,99,0.4144679541285772,80.21126008033752,0.8032894134521484
100,1,100,0.4144679541285772,81.01567101478577,0.8039119243621826
101,1,101,0.4144679541285772,81.81992673873901,0.8037574291229248
102,1,102,0.4144679541285772,82.65680932998657,0.8363821506500244
103,1,103,0.4144679541285772,83.47539067268372,0.8180832862854004
104,1,104,0.4144679541285772,84.27904963493347,0.8031649589538574
105,1,105,0.4144679541285772,85.08625626564026,0.8067061901092529
106,1,106,0.4144679541285772,85.89315533638,0.8064048290252686
107,1,107,0.4144679541285772,86.69818305969238,0.804527997970581
108,1,108,0.4141167250064599,87.50836539268494,0.8096330165863037
109,1,109,0.4144679541285772,88.3121235370636,0.803260326385498
110,1,110,0.4144679541285772,89.12804746627808,0.8154077529907227
111,1,111,0.4144679541285772,90.0114495754242,0.882896900177002
112,1,112,0.4144679541285772,90.81702184677124,0.8050737380981445
113,1,113,0.4144679541285772,91.62597846984863,0.8084573745727539
114,1,114,0.4144679541285772,92.42761397361755,0.8011345863342285
115,1,115,0.4144679541285772,93.24488568305969,0.8167746067047119
116,1,116,0.4144679541285772,94.07495594024658,0.8295698165893555
117,1,117,0.4144679541285772,94.9228127002716,0.8473260402679443
118,1,118,0.4144679541285772,95.79956412315369,0.8757586479187012
119,1,119,0.4144679541285772,96.65833497047424,0.8582713603973389
120,1,120,0.4144679541285772,97.46919465065002,0.810361385345459
