,opt_acc,bisec_cost,pop_eval_save_perc
0,0.8543818601224591,2.8269235491752593,0.03954544503290436
1,0.7203505523943508,2.8269235491752593,0.11863633509871319
2,0.6221323642211382,2.6971729397773707,0.1977272251645219
3,0.5162662894394978,2.6971729397773707,0.2768181152303306
4,0.3987191435846396,2.307921111583706,0.35590900529613945
5,0.2926323135306225,2.307921111583706,0.43499989536194805
6,0.1962429068391045,2.178170502185818,0.5140907854277569
7,0.08895529775771753,2.178170502185818,0.5931816754935655
