,opt_acc,bisec_cost,pop_eval_save_perc
0,0.964407516272933,126.06616454422472,0.04182754239729103
1,0.8885358496806811,126.06616454422472,0.12548262719187342
2,0.7691401039568418,119.88877982795238,0.2091377119864557
3,0.6520734175605589,119.88877982795238,0.2927927967810382
4,0.5281420392695652,101.3566256791353,0.37644788157562037
5,0.41199807327610416,101.3566256791353,0.46010296637020265
6,0.2944422412778308,95.17924096286296,0.5437580511647849
7,0.16895794890775848,95.17924096286296,0.6274131359593673
