,accuracy,n_solution,score,time
232,0.07,33,0.012415748883214377,0.5810379981994629
233,0.07,34,0.2296623994000642,1.9711828231811523
234,0.07,35,0.0,0.8559253215789795
235,0.07,36,0.0,2.6073319911956787
236,0.07,37,0.30270979634724715,0.5601329803466797
237,0.07,38,0.21060802957585445,2.823890447616577
238,0.07,39,0.16573707808086904,4.066409111022949
239,0.07,40,0.01039197893981914,1.72808837890625
240,0.07,41,0.0,0.6235365867614746
241,0.07,42,0.0,1.9468367099761963
242,0.07,43,0.010954450059927321,0.7549343109130859
243,0.07,44,0.0,1.078490972518921
244,0.07,45,0.0,0.5564265251159668
245,0.07,46,0.0,0.8734650611877441
246,0.07,47,0.24606942578941585,0.5353209972381592
247,0.07,48,0.31074841158455757,2.1272952556610107
248,0.07,49,0.17435879112849878,0.7484054565429688
249,0.07,50,0.0,1.8380768299102783
250,0.07,51,0.0,0.5502455234527588
251,0.07,52,0.2628275702332933,0.5761582851409912
252,0.07,53,0.0,1.4299907684326172
253,0.07,54,0.019338238036762552,1.3252058029174805
254,0.07,55,0.0,0.6334547996520996
255,0.07,56,0.41735199100697157,0.6957330703735352
256,0.07,57,0.014922126395214001,1.8061933517456055
257,0.07,58,0.0,0.7409274578094482
258,0.07,59,0.0,2.1513421535491943
259,0.07,60,0.11127621527361534,1.6228313446044922
260,0.07,61,0.3128081959997921,4.126528978347778
261,0.07,62,0.16710982297685303,1.560481309890747
262,0.07,63,0.0,1.3125989437103271
263,0.07,64,0.0,0.8214342594146729
264,0.07,65,0.2592889351146476,2.059605121612549
265,0.07,66,0.16790997132819338,2.8900914192199707
266,0.07,67,0.0,0.9088129997253418
267,0.07,68,0.019427741295322033,3.017956256866455
268,0.07,69,0.0,1.0688364505767822
269,0.07,70,0.0,1.7167165279388428
270,0.07,71,0.0,0.7758083343505859
271,0.07,72,0.0,3.217493772506714
272,0.07,73,0.0,2.816072702407837
273,0.07,74,0.0,1.550121545791626
274,0.07,75,0.16656790165964977,0.7214546203613281
275,0.07,76,0.3713430184865837,2.801253318786621
276,0.07,77,0.0,0.5583455562591553
277,0.07,78,0.0,0.5768859386444092
278,0.07,79,0.4475299166466712,3.5807435512542725
279,0.07,80,0.0,1.59328031539917
280,0.07,81,0.1869841232586356,1.513502836227417
281,0.07,82,0.15676791549471236,1.0984225273132324
282,0.07,83,0.2970187882824219,1.1793487071990967
283,0.07,84,0.1955298565030463,0.9632556438446045
284,0.07,85,0.0,1.4267969131469727
285,0.07,86,0.0,2.195530414581299
286,0.07,87,0.4940043188421961,0.7888071537017822
287,0.07,88,0.008988717655023667,1.812197208404541
288,0.07,89,0.32422420976781346,4.773601770401001
289,0.07,90,0.0,0.7340846061706543
290,0.07,91,0.16946493181508052,0.815638542175293
291,0.07,92,0.3886225064773209,2.8847758769989014
292,0.07,93,0.40249422827807113,1.2387402057647705
293,0.07,94,0.3423942106111911,1.2580113410949707
294,0.07,95,0.01675864362067697,2.3066766262054443
295,0.07,96,0.0,1.4457547664642334
296,0.07,97,0.2125946454124182,0.8906404972076416
297,0.07,98,0.0,1.294400691986084
298,0.07,99,0.0,0.5459749698638916
299,0.07,100,0.2688187118982157,3.7276723384857178
300,0.08,1,0.24565977533123418,1.8500645160675049
301,0.08,2,0.4609626372937717,0.6978390216827393
302,0.08,3,0.17442694848370893,0.5869486331939697
303,0.08,4,0.0,1.4336225986480713
304,0.08,5,0.26476974050646807,0.9911179542541504
305,0.08,6,0.21553973746151042,0.7599835395812988
306,0.08,7,0.0,0.9667079448699951
307,0.08,8,0.4049625709196941,1.743811845779419
308,0.08,9,0.3533136256828645,1.8045573234558105
309,0.08,10,0.0,0.9931778907775879
310,0.08,11,0.0,0.831282377243042
311,0.08,12,0.0,1.0529766082763672
312,0.08,13,0.0,0.76969313621521
313,0.08,14,0.16903164453260508,0.9676711559295654
314,0.08,15,0.21411567467016243,0.9803740978240967
315,0.08,16,0.0,1.6341397762298584
316,0.08,17,0.0,0.599705696105957
317,0.08,18,0.0,0.7641880512237549
318,0.08,19,0.0,0.6362149715423584
319,0.08,20,0.2959716278393268,0.6710147857666016
320,0.08,21,0.1345911604442283,2.531646728515625
321,0.08,22,0.0,1.1592028141021729
322,0.08,23,0.3634985750055898,2.1263315677642822
323,0.08,24,0.3209622681689275,1.3910608291625977
324,0.08,25,0.0,0.5346653461456299
325,0.08,26,0.0,1.937915325164795
326,0.08,27,0.009250441610608175,1.192880392074585
327,0.08,28,0.226799135439167,2.479243755340576
328,0.08,29,0.0,0.71700119972229
329,0.08,30,0.18636570301543204,0.7954778671264648
330,0.08,31,0.0,1.3325879573822021
331,0.08,32,0.0,0.581902265548706
332,0.08,33,0.012326898082518082,0.5606350898742676
333,0.08,34,0.2021869198721333,1.4791855812072754
334,0.08,35,0.0,0.6770615577697754
335,0.08,36,0.0,1.7654945850372314
336,0.08,37,0.3119475857004259,0.5775411128997803
337,0.08,38,0.20876209647174424,2.146179676055908
338,0.08,39,0.13369771013901627,2.6525747776031494
339,0.08,40,0.011053923918691344,1.20369553565979
340,0.08,41,0.0,0.6232545375823975
341,0.08,42,0.0,1.4551079273223877
342,0.08,43,0.010586427569900877,0.7727165222167969
343,0.08,44,0.0,0.8373277187347412
344,0.08,45,0.0,0.5837302207946777
345,0.08,46,0.0,0.7353389263153076
346,0.08,47,0.23537151651457436,0.5929265022277832
347,0.08,48,0.42731595070638406,1.2780191898345947
348,0.08,49,0.17779047944055673,0.6429386138916016
349,0.08,50,0.0,1.4226229190826416
350,0.08,51,0.0,0.5622379779815674
351,0.08,52,0.2589272869351635,0.5729780197143555
352,0.08,53,0.0,1.0936863422393799
353,0.08,54,0.018790563063348815,0.9366507530212402
354,0.08,55,0.0,0.6218557357788086
355,0.08,56,0.4167164755801257,0.868311882019043
356,0.08,57,0.01546730793782561,1.26548171043396
357,0.08,58,0.0,0.6967606544494629
358,0.08,59,0.0,1.488067865371704
359,0.08,60,0.0812281006281696,1.28499436378479
360,0.08,61,0.3277929706091073,2.718600034713745
361,0.08,62,0.16647534484240695,1.1786649227142334
362,0.08,63,0.0,1.0301737785339355
363,0.08,64,0.0,0.7445368766784668
364,0.08,65,0.26301630751653066,1.53214430809021
365,0.08,66,0.16847534017614654,1.9298148155212402
366,0.08,67,0.0,0.7885758876800537
367,0.08,68,0.017960358189504866,1.9252212047576904
368,0.08,69,0.0,0.8528170585632324
369,0.08,70,0.0,1.22418212890625
370,0.08,71,0.0,0.7530863285064697
371,0.08,72,0.0,2.229827404022217
372,0.08,73,0.0,1.8452634811401367
373,0.08,74,0.0,1.102975606918335
374,0.08,75,0.16636608030258232,0.8143892288208008
375,0.08,76,0.37036744990751214,2.253053665161133
376,0.08,77,0.0,0.5603649616241455
377,0.08,78,0.0,0.597963809967041
378,0.08,79,0.43619043884087755,2.477212905883789
379,0.08,80,0.0,1.1873908042907715
380,0.08,81,0.18554747145914477,1.163440465927124
381,0.08,82,0.13447482376776837,0.8850176334381104
382,0.08,83,0.2965232065981283,0.9613063335418701
383,0.08,84,0.17515648823784588,0.852522611618042
384,0.08,85,0.0,1.083115816116333
385,0.08,86,0.0,1.4762933254241943
386,0.08,87,0.49033073419247775,0.7692625522613525
387,0.08,88,0.007521432807505845,1.3974943161010742
388,0.08,89,0.33662867036921407,2.9175961017608643
389,0.08,90,0.0,0.6585686206817627
390,0.08,91,0.14744366998342784,0.7230048179626465
391,0.08,92,0.38584504402452563,2.090120553970337
392,0.08,93,0.3846273223220499,1.004800796508789
393,0.08,94,0.33940718161920075,1.170043706893921
394,0.08,95,0.0,1.5813205242156982
395,0.08,96,0.0,1.0727860927581787
396,0.08,97,0.2130192333375646,0.923208475112915
397,0.08,98,0.0,1.1479034423828125
398,0.08,99,0.0,0.5883581638336182
399,0.08,100,0.28192834718105686,2.4586079120635986
400,0.09,1,0.23278054420224095,2.5776214599609375
401,0.09,2,0.4510002453850614,0.7811856269836426
402,0.09,3,0.15688505296934194,0.645927906036377
403,0.09,4,0.0,1.907834768295288
404,0.09,5,0.27930028516505595,1.2827742099761963
405,0.09,6,0.20073778467078507,0.9325525760650635
406,0.09,7,0.0,1.2523798942565918
407,0.09,8,0.4012932061651161,2.4871270656585693
408,0.09,9,0.3518993076797424,2.7419447898864746
409,0.09,10,0.0,1.335160255432129
410,0.09,11,0.0,0.9601917266845703
411,0.09,12,0.0,1.4378342628479004
412,0.09,13,0.0,0.9080102443695068
413,0.09,14,0.15558530347869234,1.2794315814971924
414,0.09,15,0.21097869015160134,1.18233060836792
415,0.09,16,0.0,2.0585649013519287
416,0.09,17,0.0,0.6656208038330078
417,0.09,18,0.0,0.939476728439331
418,0.09,19,0.0,0.7169251441955566
419,0.09,20,0.29337799944068826,0.8076579570770264
420,0.09,21,0.11699884344861683,3.826070547103882
421,0.09,22,0.0,1.4656636714935303
422,0.09,23,0.3520306759645453,3.244861602783203
423,0.09,24,0.3187535438754006,1.8017382621765137
424,0.09,25,0.0,0.6277956962585449
425,0.09,26,0.0,2.6001229286193848
426,0.09,27,0.010060854304841126,1.6485345363616943
427,0.09,28,0.18182733637567677,3.624131202697754
428,0.09,29,0.0,0.8438966274261475
429,0.09,30,0.19688517736644992,0.9592039585113525
430,0.09,31,0.0,1.884169340133667
431,0.09,32,0.0,0.6184525489807129
432,0.09,33,0.01258247831402842,0.6029398441314697
433,0.09,34,0.18956460215894463,2.0358176231384277
434,0.09,35,0.0,0.8064582347869873
435,0.09,36,0.0,2.464045763015747
436,0.09,37,0.305241712767961,0.5770113468170166
437,0.09,38,0.21323009590575098,3.2380571365356445
438,0.09,39,0.12012485620761643,3.8434104919433594
439,0.09,40,0.17435091399830352,1.6711804866790771
440,0.09,41,0.0,0.6621105670928955
441,0.09,42,0.0,2.0305821895599365
442,0.09,43,0.010238930707462198,0.9186792373657227
443,0.09,44,0.0,1.0268964767456055
444,0.09,45,0.0,0.6266100406646729
445,0.09,46,0.0,0.8820493221282959
446,0.09,47,0.21627425892383176,0.6322107315063477
447,0.09,48,0.4203142002607143,1.9121994972229004
448,0.09,49,0.1784160957120471,0.8041248321533203
449,0.09,50,0.0,1.7685959339141846
450,0.09,51,0.0,0.6371104717254639
451,0.09,52,0.2433705578576335,0.5971963405609131
452,0.09,53,0.0,1.5383071899414062
453,0.09,54,0.017853678076720315,1.145759105682373
454,0.09,55,0.0,0.6819164752960205
455,0.09,56,0.41972644013459237,1.0703020095825195
456,0.09,57,0.015685252892272072,1.7244932651519775
457,0.09,58,0.0,0.7839605808258057
458,0.09,59,0.0,2.004694700241089
459,0.09,60,0.08711247299794589,1.7466285228729248
460,0.09,61,0.3218637136475527,4.09672999382019
461,0.09,62,0.17226060391009448,1.5484793186187744
462,0.09,63,0.0,1.2950749397277832
463,0.09,64,0.0,0.9060976505279541
464,0.09,65,0.2524483629964827,2.1175601482391357
465,0.09,66,0.1669864442777707,2.6736931800842285
466,0.09,67,0.0,0.8722991943359375
467,0.09,68,0.01778370939185885,2.657471179962158
468,0.09,69,0.0,1.0272455215454102
469,0.09,70,0.0,1.6335222721099854
470,0.09,71,0.0,0.8568792343139648
471,0.09,72,0.0,3.2073047161102295
472,0.09,73,0.0,2.592588424682617
473,0.09,74,0.0,1.433044672012329
474,0.09,75,0.1653504176484918,0.9743671417236328
475,0.09,76,0.3654571624101731,3.267457962036133
476,0.09,77,0.0,0.6400501728057861
477,0.09,78,0.0,0.6048073768615723
478,0.09,79,0.4615220001887634,3.610537052154541
479,0.09,80,0.0,1.5474817752838135
480,0.09,81,0.19728522919421912,1.5957615375518799
481,0.09,82,0.12181161573141597,1.029280424118042
482,0.09,83,0.28312929722252156,1.2496938705444336
483,0.09,84,0.16130105857163032,1.0095107555389404
484,0.09,85,0.0,1.39805006980896
485,0.09,86,0.0,1.8688044548034668
486,0.09,87,0.487555004059622,0.987229585647583
487,0.09,88,0.009385174555060669,1.9162139892578125
488,0.09,89,0.33464469637362476,4.362368106842041
489,0.09,90,0.0,0.8241002559661865
490,0.09,91,0.13102655253917705,0.7575101852416992
491,0.09,92,0.38095090212313376,3.0958549976348877
492,0.09,93,0.4133954866042314,1.2667953968048096
493,0.09,94,0.17744056047932466,1.6527791023254395
494,0.09,95,0.016787603575189918,2.1200194358825684
495,0.09,96,0.0,1.4395196437835693
496,0.09,97,0.2101723182892119,1.1650793552398682
497,0.09,98,0.0,1.4163882732391357
498,0.09,99,0.0,0.6177146434783936
499,0.09,100,0.2881527175736729,3.5356714725494385
500,0.1,1,0.21236370970429722,1.8426010608673096
501,0.1,2,0.4580596102455003,0.6557295322418213
502,0.1,3,0.16390190805651444,0.6576125621795654
503,0.1,4,0.0,1.38480544090271
504,0.1,5,0.24663153214396083,1.0842790603637695
505,0.1,6,0.2172788398028471,0.7806355953216553
506,0.1,7,0.0,1.0447616577148438
507,0.1,8,0.3934996786715897,1.7796804904937744
508,0.1,9,0.36200441570598335,1.9817852973937988
509,0.1,10,0.0,1.07663893699646
510,0.1,11,0.0,0.8136849403381348
511,0.1,12,0.0,1.1191065311431885
512,0.1,13,0.0,0.8147037029266357
513,0.1,14,0.16712947789660978,1.0363011360168457
514,0.1,15,0.21001032713875617,0.8996095657348633
515,0.1,16,0.0,1.5075035095214844
516,0.1,17,0.0,0.6180005073547363
517,0.1,18,0.0,0.8449835777282715
518,0.1,19,0.0,0.6410834789276123
519,0.1,20,0.2856045956055793,0.7779381275177002
520,0.1,21,0.11373819885627726,2.5630550384521484
521,0.1,22,0.0,1.087754487991333
522,0.1,23,0.35517951263236003,2.1977150440216064
523,0.1,24,0.3195399721581989,1.3946528434753418
524,0.1,25,0.0,0.6306724548339844
525,0.1,26,0.0,1.8346030712127686
526,0.1,27,0.010089188421558367,1.2715952396392822
527,0.1,28,0.19184139508187997,2.4295945167541504
528,0.1,29,0.0,0.783581018447876
529,0.1,30,0.20322704744435469,0.812516450881958
530,0.1,31,0.0,1.456005573272705
531,0.1,32,0.0,0.597728967666626
532,0.1,33,0.012371841143479952,0.6593337059020996
533,0.1,34,0.19818352165384234,1.4813728332519531
534,0.1,35,0.0,0.7243764400482178
535,0.1,36,0.0,1.7276325225830078
536,0.1,37,0.2918139914812653,0.5950949192047119
537,0.1,38,0.21174617080628144,2.1637628078460693
538,0.1,39,0.13099882908318905,2.5909152030944824
539,0.1,40,0.01131180496697781,1.2345585823059082
540,0.1,41,0.0,0.657102108001709
541,0.1,42,0.0,1.4984848499298096
542,0.1,43,0.009301110677559487,0.794480562210083
543,0.1,44,0.0,0.8650939464569092
544,0.1,45,0.0,0.6180791854858398
545,0.1,46,0.0,0.790867805480957
546,0.1,47,0.22981067615536802,0.6076569557189941
547,0.1,48,0.4322879798243691,1.6297287940979004
548,0.1,49,0.174009674867642,0.747704267501831
549,0.1,50,0.0,1.4581952095031738
550,0.1,51,0.0,0.6548981666564941
551,0.1,52,0.24486596472807828,0.610266923904419
552,0.1,53,0.0,1.168752670288086
553,0.1,54,0.018377589174273654,1.1324694156646729
554,0.1,55,0.0,0.6864824295043945
555,0.1,56,0.4180293302052495,0.830019474029541
556,0.1,57,0.016043520793589627,1.3019170761108398
557,0.1,58,0.0,0.6896584033966064
558,0.1,59,0.0,1.503453016281128
559,0.1,60,0.09390216028106321,1.3020315170288086
560,0.1,61,0.3236140678426589,2.7308404445648193
561,0.1,62,0.1700906978270554,1.1855084896087646
562,0.1,63,0.0,1.0199429988861084
563,0.1,64,0.0,0.8174474239349365
564,0.1,65,0.23738631779059607,1.5397746562957764
565,0.1,66,0.16862274217780307,1.8934404850006104
566,0.1,67,0.0,0.7757008075714111
567,0.1,68,0.01878259305372781,1.9426567554473877
568,0.1,69,0.0,0.837655782699585
569,0.1,70,0.0,1.260080337524414
570,0.1,71,0.0,0.7474100589752197
571,0.1,72,0.0,2.1431984901428223
572,0.1,73,0.0,1.689192533493042
573,0.1,74,0.0,1.0788609981536865
574,0.1,75,0.16594757560656836,0.8076832294464111
575,0.1,76,0.3693965865659465,2.17356538772583
576,0.1,77,0.0,0.674335241317749
577,0.1,78,0.0,0.6058471202850342
578,0.1,79,0.45847646287112903,2.52243709564209
579,0.1,80,0.0,1.1470823287963867
580,0.1,81,0.1894322970213987,1.257634162902832
581,0.1,82,0.12686996379340862,0.8700494766235352
582,0.1,83,0.28131959408172297,1.0318832397460938
583,0.1,84,0.1703102136905512,0.8343751430511475
584,0.1,85,0.0,1.1231155395507812
585,0.1,86,0.0,1.5269696712493896
586,0.1,87,0.4908285209486367,0.848541259765625
587,0.1,88,0.009576829422986514,1.427887201309204
588,0.1,89,0.3422878199637028,2.9162850379943848
589,0.1,90,0.0,0.7324926853179932
590,0.1,91,0.13959265618918276,0.7002556324005127
591,0.1,92,0.38893523135960584,2.112987756729126
592,0.1,93,0.38793483115361144,1.068019151687622
593,0.1,94,0.33826700259034026,1.1383130550384521
594,0.1,95,0.0,1.5547981262207031
595,0.1,96,0.0,1.1298401355743408
596,0.1,97,0.21036377936024342,0.8599896430969238
