,heuristic_param,seed,n_gen,score,readjustement,accuracy,variance,elapsed_time_proc,elapsed_time_acc,elapsed_time
2052,"[5, 3]",22,71,0.5245901004296247,False,1.0,0.0015015402504427,1760.8918297290802,146.1949155330658,1907.086745262146
2053,"[5, 3]",22,72,0.5250581592023759,False,1.0,3.742373958082648e-05,1813.1853754520416,146.1949155330658,1959.3802909851076
2054,"[5, 3]",22,73,0.5257021139105806,False,1.0,0.0019361609048296,1866.319859266281,146.1949155330658,2012.514774799347
2055,"[5, 3]",22,74,0.5257021139105806,False,1.0,0.0040342991204609,1917.044136762619,146.1949155330658,2063.239052295685
2056,"[5, 3]",22,75,0.5257906520743542,False,1.0,0.0022119036731648,1971.041737318039,146.1949155330658,2117.2366528511047
2057,"[5, 3]",22,76,0.5257906520743542,False,1.0,0.0043664972724759,2024.6994497776031,146.1949155330658,2170.894365310669
2058,"[5, 3]",22,77,0.5257906520743542,False,1.0,0.0029263104559819,2073.374481916428,146.1949155330658,2219.5693974494934
2059,"[5, 3]",22,78,0.5257906520743542,False,1.0,0.0016454100740616,2126.521839857101,146.1949155330658,2272.7167553901672
2060,"[5, 3]",22,79,0.5267228897654208,False,1.0,0.0026675193904951,2179.2651374340057,146.1949155330658,2325.4600529670715
2061,"[5, 3]",22,80,0.5267228897654208,False,1.0,0.0045653642073623,2234.5588431358337,146.1949155330658,2380.7537586688995
2062,"[5, 3]",22,81,0.5267228897654208,False,1.0,0.0062226304570843,2285.470093488693,146.1949155330658,2431.665009021759
2063,"[5, 3]",22,82,0.5267228897654208,False,1.0,0.0035408669377538,2337.278299331665,146.1949155330658,2483.473214864731
2064,"[5, 3]",22,83,0.5267228897654208,False,1.0,0.0008484165141754,2389.79025387764,146.1949155330658,2535.9851694107056
2065,"[5, 3]",22,84,0.5267228897654208,False,1.0,0.0016929496296563,2444.3246178627014,146.1949155330658,2590.519533395767
2066,"[5, 3]",22,85,0.5267228897654208,False,1.0,0.003589786154875,2494.8195717334747,146.1949155330658,2641.0144872665405
2067,"[5, 3]",22,86,0.5267228897654208,False,1.0,0.0076488879065608,2548.802511692047,146.1949155330658,2694.997427225113
2068,"[5, 3]",22,87,0.5267228897654208,False,1.0,0.003871382511028,2602.6578154563904,146.1949155330658,2748.852730989456
2069,"[5, 3]",22,88,0.5267228897654208,False,1.0,0.0035354013730055,2652.537941932678,146.1949155330658,2798.732857465744
2070,"[5, 3]",22,89,0.5271651338195419,False,1.0,0.0047919099829798,2705.180293321609,146.1949155330658,2851.3752088546757
2071,"[5, 3]",22,90,0.5271651338195419,False,1.0,0.0017421077622709,2757.5215332508087,146.1949155330658,2903.7164487838745
2072,"[5, 3]",22,91,0.5271651338195419,False,1.0,0.0024641360296234,2810.413276195526,146.1949155330658,2956.608191728592
2073,"[5, 3]",22,92,0.5271651338195419,False,1.0,0.0046453519037375,2864.358656167984,146.1949155330658,3010.55357170105
2074,"[5, 3]",22,93,0.5271651338195419,False,1.0,0.0024855193409221,2916.6922500133514,146.1949155330658,3062.887165546417
2075,"[5, 3]",22,94,0.5271651338195419,False,1.0,0.0024224497839897,2970.159153938293,146.1949155330658,3116.3540694713597
2076,"[5, 3]",22,95,0.5271651338195419,False,1.0,0.0017648388542898,3021.9581792354584,146.1949155330658,3168.153094768524
2077,"[5, 3]",22,96,0.5271651338195419,False,1.0,0.0045754224336649,3072.628914117813,146.1949155330658,3218.823829650879
2078,"[5, 3]",22,97,0.5271651338195419,False,1.0,0.0036236588654602,3121.996873855591,146.1949155330658,3268.1917893886566
2079,"[5, 3]",22,98,0.5271651338195419,False,1.0,0.0036652534159635,3170.730401992798,146.1949155330658,3316.925317525864
2080,"[5, 3]",22,99,0.5271651338195419,False,1.0,0.0031243758207708,3223.2889161109924,146.1949155330658,3369.4838316440582
2081,"[5, 3]",22,100,0.5271651338195419,False,1.0,0.0041288167836855,3272.856640815735,146.1949155330658,3419.0515563488007
2082,"[5, 3]",22,101,0.5271651338195419,False,1.0,0.000934221069379,3324.8555538654327,146.1949155330658,3471.0504693984985
2083,"[5, 3]",22,102,0.5272554533937758,False,1.0,0.001783650284199,3376.430979013443,146.1949155330658,3522.625894546509
2084,"[5, 3]",22,103,0.5272554533937758,False,1.0,0.0031715880458103,3426.7285346984863,146.1949155330658,3572.923450231552
2085,"[5, 3]",22,104,0.5272554533937758,False,1.0,8.472471684604532e-08,3477.9943528175354,146.1949155330658,3624.189268350601
2086,"[5, 3]",23,0,0.5081062564961463,True,0.1689579489077584,0.0345946577932582,31.81912732124329,94.00783681869508,125.82696413993835
2087,"[5, 3]",23,1,0.5108075166766121,False,0.1689579489077584,0.0512889035905269,58.48684883117676,94.00783681869508,152.49468564987183
2088,"[5, 3]",23,2,0.5108075166766121,False,0.1689579489077584,0.0404415881124658,92.94955539703368,94.00783681869508,186.9573922157288
2089,"[5, 3]",23,3,0.5108075166766121,False,0.1689579489077584,0.0316587169187855,115.78059911727904,94.00783681869508,209.7884359359741
2090,"[5, 3]",23,4,0.5162263552574888,False,0.1689579489077584,0.0384832258516796,137.52261686325073,94.00783681869508,231.5304536819458
2091,"[5, 3]",23,5,0.5166767904063092,False,0.1689579489077584,0.0081589431903171,158.19265842437744,94.00783681869508,252.2004952430725
2092,"[5, 3]",23,6,0.5166767904063092,False,0.1689579489077584,0.0313935954980688,178.12016081809998,94.00783681869508,272.12799763679504
2093,"[5, 3]",23,7,0.5166767904063092,False,0.1689579489077584,0.0132832507376577,196.98252606391907,94.00783681869508,290.99036288261414
2094,"[5, 3]",23,8,0.5166767904063092,False,0.1689579489077584,0.0149186728193554,214.07101440429688,94.00783681869508,308.07885122299194
2095,"[5, 3]",23,9,0.5166767904063092,False,0.1689579489077584,0.0407463290930118,236.3239958286285,94.00783681869508,330.3318326473236
2096,"[5, 3]",23,10,0.5171396581578086,False,0.1689579489077584,0.0046612329131076,253.6991422176361,94.00783681869508,347.7069790363312
2097,"[5, 3]",23,11,0.5151312355308424,False,0.1689579489077584,0.0032917492307837,271.4844825267792,94.00783681869508,365.49231934547424
2098,"[5, 3]",23,12,0.5151312355308424,False,0.1689579489077584,0.0054978204279238,286.5988757610321,94.00783681869508,380.6067125797272
2099,"[5, 3]",23,13,0.5151312355308424,False,0.1689579489077584,0.002529599352009,304.02065443992615,94.00783681869508,398.0284912586212
2100,"[5, 3]",23,14,0.5151312355308424,False,0.1689579489077584,0.0022890119103825,319.0618615150452,94.00783681869508,413.0696983337402
2101,"[5, 3]",23,15,0.5151312355308424,False,0.1689579489077584,0.0011952407535035,334.6130723953247,94.00783681869508,428.6209092140198
2102,"[5, 3]",23,16,0.5151312355308424,False,0.1689579489077584,0.0007021161955271,349.7240278720856,94.00783681869508,443.73186469078064
2103,"[5, 3]",23,17,0.5151312355308424,False,0.1689579489077584,0.0014167186368553,363.6430628299713,94.00783681869508,457.6508996486664
2104,"[5, 3]",23,18,0.515151215534276,False,0.1689579489077584,0.0013313036451563,377.2959587574005,94.00783681869508,471.3037955760956
2105,"[5, 3]",23,19,0.5163087969847885,False,0.1689579489077584,5.040512601780649e-05,391.71597623825073,94.00783681869508,485.7238130569458
2106,"[5, 3]",23,20,0.5163087969847885,False,0.1689579489077584,6.148921463643899e-05,406.44460678100586,94.00783681869508,500.4524435997009
2107,"[5, 3]",23,21,0.5163087969847885,False,0.1689579489077584,0.0013785700154687,420.65038442611694,94.00783681869508,514.658221244812
2108,"[5, 3]",23,22,0.5163520774405157,False,0.1689579489077584,3.2034400717409984e-05,434.8205738067627,94.00783681869508,528.8284106254578
2109,"[5, 3]",23,23,0.5164301165480484,False,0.1689579489077584,0.0014215695626809,449.15677094459534,94.00783681869508,543.1646077632904
2110,"[5, 3]",23,24,0.5170086235650186,False,0.1689579489077584,0.0013154950293685,462.8462347984314,94.00783681869508,556.8540716171265
2111,"[5, 3]",23,25,0.5170086235650186,False,0.1689579489077584,0.0006822113720073,476.9282224178314,94.00783681869508,570.9360592365265
2112,"[5, 3]",23,26,0.5170086235650186,False,0.1689579489077584,3.790415322250871e-05,490.31758761405945,94.00783681869508,584.3254244327545
2113,"[5, 3]",23,27,0.5170086235650186,False,0.1689579489077584,1.907265980817473e-05,506.2474524974823,94.00783681869508,600.2552893161774
2114,"[5, 3]",23,28,0.5170086235650186,False,0.1689579489077584,1.2545162130509243e-06,522.3451063632965,94.00783681869508,616.3529431819916
2115,"[5, 3]",23,29,0.5170086235650186,False,0.1689579489077584,0.0013234333398846,536.8991067409515,94.00783681869508,630.9069435596466
2116,"[5, 3]",23,30,0.5170086235650186,False,0.1689579489077584,0.002078082302006,551.0828628540039,94.00783681869508,645.090699672699
2117,"[5, 3]",23,31,0.5170086235650186,True,0.2944422412778308,1.7358148384985778e-06,572.6171841621399,135.00096154212952,707.6181457042694
2118,"[5, 3]",23,32,0.5170086235650186,False,0.2944422412778308,0.003129506872917,593.6848638057709,135.00096154212952,728.6858253479004
2119,"[5, 3]",23,33,0.5170086235650186,False,0.2944422412778308,0.0021276780274909,615.2309651374817,135.00096154212952,750.2319266796112
2120,"[5, 3]",23,34,0.5170086235650186,False,0.2944422412778308,0.0007948803748445,636.929279088974,135.00096154212952,771.9302406311035
2121,"[5, 3]",23,35,0.5170086235650186,False,0.2944422412778308,0.0015043431813159,658.9584219455719,135.00096154212952,793.9593834877014
2122,"[5, 3]",23,36,0.5170086235650186,False,0.2944422412778308,0.0020209312086611,681.1686234474182,135.00096154212952,816.1695849895477
