,heuristic_param,train_seed,threshold,variance,acc,n_gen,score,elapsed_time,time_gen,n_eval_proc,n_eval_acc,n_eval
0,0.95,1,0.95,9186855.340163324,0.44875,0,0.3690536743790147,1.6079859733581543,1.607698678970337,22000,10700,32700
1,0.95,1,,,0.57125,1,0.3709671111371989,2.5092995166778564,0.9010009765625,50000,25000,75000
2,0.95,1,,,0.57125,2,0.3709671111371989,3.144171476364136,0.6345677375793457,78000,39300,117300
3,0.95,1,,,0.57125,3,0.3545485371265431,3.744507551193237,0.5999844074249268,106000,53600,159600
4,0.95,1,,,0.32625,4,0.3801574716100105,4.323552846908569,0.5787403583526611,122000,64300,186300
5,0.95,1,,,0.32625,5,0.3058066141298959,4.873422622680664,0.5495655536651611,138000,75000,213000
6,0.95,1,,,0.44875,6,0.3058066141298959,5.4959564208984375,0.6222133636474609,160000,85700,245700
7,0.95,1,,,0.44875,7,0.3058066141298959,6.2561328411102295,0.7598440647125244,182000,96400,278400
8,0.95,1,,,0.44875,8,0.3058066141298959,6.878623008728027,0.6221561431884766,204000,107100,311100
9,0.95,1,,,0.44875,9,0.3058066141298959,7.437638759613037,0.5587148666381836,226000,117800,343800
10,0.95,1,,,0.44875,10,0.3058066141298959,7.983145236968994,0.5451819896697998,248000,128500,376500
11,0.95,1,,,0.44875,11,0.3058066141298959,8.538569450378418,0.5551266670227051,270000,139200,409200
12,0.95,1,,,0.44875,12,0.3058066141298959,9.100895404815674,0.5620114803314209,292000,149900,441900
13,0.95,1,,,0.57125,13,0.3058066141298959,9.701030492782593,0.5998249053955078,320000,164200,484200
14,0.95,1,,,0.20375,14,0.4514071442494116,10.273866176605225,0.5725116729736328,330000,173700,503700
15,0.95,1,,,0.44875,15,0.3058066141298959,10.880678415298462,0.6064910888671875,352000,184400,536400
16,0.95,1,,,0.6937500000000001,16,0.3253519869198203,11.482577323913574,0.6015748977661133,386000,198700,584700
17,0.95,1,,,0.44875,17,0.3058066141298959,12.095866203308104,0.6129550933837891,408000,209400,617400
18,0.95,1,,,0.20375,18,0.4514071442494116,12.782392501831056,0.6861882209777832,418000,218900,636900
19,0.95,1,,,0.44875,19,0.3058066141298959,13.3775954246521,0.5948681831359863,440000,229600,669600
20,0.95,1,,,0.6937500000000001,20,0.3058066141298959,13.979655265808104,0.601743221282959,474000,243900,717900
21,0.95,1,,,0.44875,21,0.3058066141298959,14.563018321990969,0.5830404758453369,496000,254600,750600
22,0.95,1,,,0.44875,22,0.3058066141298959,15.141531705856323,0.5781772136688232,518000,265300,783300
23,0.95,1,,,0.08125,23,0.5239167300737875,15.82322883605957,0.6813538074493408,522000,274800,796800
24,0.95,1,,,0.57125,24,0.3058066141298959,16.516355991363525,0.6927700042724609,550000,289100,839100
25,0.95,1,,,0.6937500000000001,25,0.3058066141298959,17.135470151901245,0.6187944412231445,584000,303400,887400
26,0.95,1,,,0.44875,26,0.3058066141298959,17.741719961166382,0.6059134006500244,606000,314100,920100
27,0.95,1,,,0.44875,27,0.3058066141298959,18.42009949684143,0.6780686378479004,628000,324800,952800
28,0.95,1,,,0.20375,28,0.5239167300737875,19.111501216888428,0.6910779476165771,638000,334300,972300
29,0.95,1,,,0.44875,29,0.3058066141298959,19.71235489845276,0.6005167961120605,660000,345000,1005000
30,0.95,2,0.95,5233179.576731151,0.44875,0,0.3702125886589013,1.2647340297698977,1.2643921375274658,22000,10700,32700
31,0.95,2,,,0.57125,1,0.3815236542097658,2.2371714115142822,0.9721126556396484,50000,25000,75000
32,0.95,2,,,0.6937500000000001,2,0.3815236542097658,2.935120105743408,0.697606086730957,84000,39300,123300
33,0.95,2,,,0.6937500000000001,3,0.2575527825100946,3.5985724925994877,0.6630971431732178,118000,53600,171600
34,0.95,2,,,0.44875,4,0.2310407096785387,4.20654821395874,0.6075801849365234,140000,64300,204300
35,0.95,2,,,0.44875,5,0.2157707360451588,4.824508905410767,0.617628812789917,162000,75000,237000
36,0.95,2,,,0.57125,6,0.2154307087980306,5.502431154251099,0.6775608062744141,190000,89300,279300
37,0.95,2,,,0.57125,7,0.1895002148895063,6.1219542026519775,0.6191456317901611,218000,103600,321600
38,0.95,2,,,0.57125,8,0.1749640838899616,6.775776386260986,0.6534340381622314,246000,117900,363900
39,0.95,2,,,0.57125,9,0.1749640838899616,7.383093357086182,0.606945276260376,274000,132200,406200
40,0.95,2,,,0.57125,10,0.1446472439598516,8.013337135314941,0.629859209060669,302000,146500,448500
41,0.95,2,,,0.44875,11,0.1322763336480443,8.742324352264404,0.7285845279693604,324000,157200,481200
42,0.95,2,,,0.44875,12,0.1322763336480443,9.416384935379028,0.6736786365509033,346000,167900,513900
43,0.95,2,,,0.44875,13,0.122451202856258,10.121736764907835,0.7049806118011475,368000,178600,546600
44,0.95,2,,,0.44875,14,0.09033422278627,10.828951120376589,0.7067420482635498,390000,189300,579300
45,0.95,2,,,0.44875,15,0.1051222374071706,11.56593108177185,0.7364237308502197,412000,200000,612000
46,0.95,2,,,0.44875,16,0.1042907473815729,12.320128917694092,0.7537918090820312,434000,210700,644700
47,0.95,2,,,0.44875,17,0.0297398899192423,13.0589861869812,0.7384352684020996,456000,221400,677400
48,0.95,2,,,0.44875,18,0.0297398899192423,13.802422523498535,0.7429883480072021,478000,232100,710100
49,0.95,2,,,0.44875,19,0.0210965810568898,14.60058856010437,0.7977066040039062,500000,242800,742800
50,0.95,2,,,0.20375,20,0.0210965810568898,15.50534701347351,0.9043369293212892,510000,252300,762300
51,0.95,2,,,0.20375,21,0.0210965810568898,16.290316820144653,0.7845652103424072,520000,261800,781800
52,0.95,2,,,0.44875,22,0.0137303847673552,17.17425513267517,0.8835394382476807,542000,272500,814500
53,0.95,2,,,0.20375,23,0.02073797706473,18.268112897872925,1.0934531688690186,552000,282000,834000
54,0.95,2,,,0.44875,24,0.011658559046017,19.24858260154724,0.9799623489379884,574000,292700,866700
55,0.95,2,,,0.20375,25,0.0212258558988275,20.159189462661743,0.9102072715759276,584000,302200,886200
56,0.95,2,,,0.44875,26,0.0212258558988275,21.078574180603027,0.9189701080322266,606000,312900,918900
57,0.95,2,,,0.20375,27,0.0212258558988275,21.98557138442993,0.9065890312194824,616000,322400,938400
58,0.95,2,,,0.44875,28,0.0212258558988275,22.93503212928772,0.9489881992340088,638000,333100,971100
59,0.95,2,,,0.44875,29,0.0212258558988275,23.764540910720825,0.829108715057373,660000,343800,1003800
60,0.95,3,0.95,1373655.634977767,0.44875,0,0.3698183275088615,1.3852386474609375,1.3849353790283203,22000,10700,32700
61,0.95,3,,,0.57125,1,0.3698183275088615,2.28924298286438,0.903693675994873,50000,25000,75000
