,accuracy,n_solution,score,time
65,1.0,66,33114062.98869796,0.2310249805450439
66,1.0,67,33770862.27390432,0.1387050151824951
67,1.0,68,35027504.41249566,0.1446099281311035
68,1.0,69,30999862.72296443,0.1360206604003906
69,1.0,70,22963618.245122317,0.2942709922790527
70,1.0,71,32514383.230411924,0.1845133304595947
71,1.0,72,29426164.540970605,0.1891155242919922
72,1.0,73,30752075.237696104,0.1677734851837158
73,1.0,74,29680435.460907925,0.14678955078125
74,1.0,75,26966873.94260644,0.1623721122741699
75,1.0,76,28986265.668682117,0.1685390472412109
76,1.0,77,32132670.80043488,0.1363282203674316
77,1.0,78,33107327.99846018,0.1668033599853515
78,1.0,79,27517813.92274068,0.1868343353271484
79,1.0,80,30465617.796488646,0.1478478908538818
80,1.0,81,29620753.93211953,0.1648409366607666
81,1.0,82,32564828.821717065,0.1540350914001464
82,1.0,83,33276073.674639404,0.1504812240600586
83,1.0,84,30628107.943871465,0.1425685882568359
84,1.0,85,29099993.94127136,0.1362237930297851
85,1.0,86,29189467.55677689,0.1558988094329834
86,1.0,87,31662197.3287784,0.1381258964538574
87,1.0,88,28163402.997559167,0.1763758659362793
88,1.0,89,29488548.764360476,0.1492598056793213
89,1.0,90,34482719.21562403,0.1232168674468994
90,1.0,91,31147294.651151028,0.1756458282470703
91,1.0,92,28440033.023659337,0.1685059070587158
92,1.0,93,29842018.375189736,0.1609067916870117
93,1.0,94,29450458.482145887,0.1607382297515869
94,1.0,95,32676014.50864192,0.1469829082489013
95,1.0,96,32137031.643388547,0.1361830234527588
96,1.0,97,30688044.86882812,0.1472754478454589
97,1.0,98,32697620.5721532,0.158466100692749
98,1.0,99,29276289.0937016,0.14146089553833
99,1.0,100,32306369.146389145,0.1269445419311523
100,0.5,1,30394110.956155777,0.3644454479217529
101,0.5,2,25111246.99779,0.4446358680725097
102,0.5,3,25821220.757421248,0.2322206497192382
103,0.5,4,28006326.396879345,0.3150548934936523
104,0.5,5,32626172.64713372,0.1858808994293213
105,0.5,6,29853017.659094192,0.2425131797790527
106,0.5,7,31193227.949754626,0.2972817420959472
107,0.5,8,33726406.755395,0.1963112354278564
108,0.5,9,30925263.26178957,0.185523509979248
109,0.5,10,32026315.579921126,0.1689581871032714
110,0.5,11,27041271.80818208,0.2211349010467529
111,0.5,12,26103446.52120976,0.5031356811523438
112,0.5,13,29954011.57326584,0.2548739910125732
113,0.5,14,30178464.054858077,0.2169280052185058
114,0.5,15,31803281.825760256,0.1701579093933105
115,0.5,16,31509308.373636216,0.2184295654296875
116,0.5,17,34515170.30042324,0.1819803714752197
117,0.5,18,27934485.97164499,0.2908689975738525
118,0.5,19,27775182.58315578,0.3308625221252441
119,0.5,20,32259191.861198828,0.2030038833618164
120,0.5,21,32309725.39871751,0.2144486904144287
121,0.5,22,29579628.365448404,0.2007393836975097
122,0.5,23,31480812.81623756,0.2122654914855957
123,0.5,24,26640949.21779999,0.2769765853881836
124,0.5,25,31498922.622369032,0.262171983718872
125,0.5,26,29908532.25180592,0.2598214149475097
126,0.5,27,31845472.720668785,0.3221714496612549
127,0.5,28,29577790.53749837,0.3967936038970947
128,0.5,29,26454448.54504529,0.3444852828979492
129,0.5,30,32889474.69244954,0.2139225006103515
130,0.5,31,30392020.08633397,0.2623336315155029
131,0.5,32,31454591.58253619,0.2941324710845947
132,0.5,33,28660760.998845324,0.3570425510406494
133,0.5,34,30552543.26451727,0.2106404304504394
134,0.5,35,30159700.11711365,0.324486494064331
135,0.5,36,32538250.814057782,0.25360107421875
136,0.5,37,30517279.731799506,0.2083878517150879
137,0.5,38,33408795.976177663,0.1991288661956787
138,0.5,39,32982275.282297462,0.1709628105163574
139,0.5,40,33113342.801229723,0.2866201400756836
140,0.5,41,31862833.422269505,0.2520449161529541
141,0.5,42,31031300.471007302,0.266726016998291
142,0.5,43,25997331.469089203,0.3294069766998291
143,0.5,44,32530531.786229905,0.3394293785095215
144,0.5,45,36390465.29317859,0.1644260883331298
145,0.5,46,31039158.627056714,0.2064380645751953
146,0.5,47,30990260.729536902,0.3143784999847412
147,0.5,48,25936400.220025573,0.2457823753356933
148,0.5,49,29871507.37665647,0.190673828125
149,0.5,50,32138459.1636839,0.2014729976654052
150,0.5,51,31052736.95432176,0.1549005508422851
151,0.5,52,31239052.64353465,0.1671271324157714
152,0.5,53,29383206.27578321,0.1763334274291992
153,0.5,54,29033851.43667748,0.1910135746002197
154,0.5,55,27428655.79251027,0.2050681114196777
155,0.5,56,27606155.82671116,0.1937031745910644
156,0.5,57,29324625.46147161,0.107424259185791
157,0.5,58,29692906.49544589,0.1195569038391113
158,0.5,59,32288125.447370578,0.1077797412872314
159,0.5,60,31504330.14807081,0.0972757339477539
160,0.5,61,28956286.801678635,0.1221249103546142
161,0.5,62,30700342.10959661,0.1801762580871582
162,0.5,63,29689826.658880964,0.1500828266143798
163,0.5,64,28483769.1629154,0.1764154434204101
164,0.5,65,31757117.07645014,0.1523535251617431
165,0.5,66,33114062.98869802,0.1447060108184814
166,0.5,67,33770862.27390405,0.128713846206665
167,0.5,68,35027504.412495665,0.1303479671478271
168,0.5,69,30999862.722964317,0.1203117370605468
169,0.5,70,22963618.24512258,0.2138195037841797
170,0.5,71,32514383.230411623,0.1334462165832519
171,0.5,72,29426164.54097018,0.1368575096130371
172,0.5,73,30752075.23769595,0.1192696094512939
173,0.5,74,29680435.460908078,0.1364061832427978
174,0.5,75,26966873.94260629,0.1654276847839355
175,0.5,76,28986265.668682065,0.1348931789398193
176,0.5,77,32132670.800435144,0.0988881587982177
177,0.5,78,33107327.99846013,0.1281614303588867
178,0.5,79,27517813.922740728,0.1634039878845214
179,0.5,80,30465617.79648832,0.1502289772033691
180,0.5,81,29620753.932119723,0.1424136161804199
181,0.5,82,32564828.821717195,0.1210062503814697
182,0.5,83,33276073.67463956,0.1297750473022461
183,0.5,84,30628107.94387153,0.1197633743286132
184,0.5,85,29099993.94127162,0.1124756336212158
185,0.5,86,29189467.55677712,0.1372122764587402
186,0.5,87,31662197.328778736,0.113955020904541
187,0.5,88,28163402.997559156,0.1115298271179199
188,0.5,89,29488548.764360465,0.0990879535675048
189,0.5,90,34482719.21562396,0.0959773063659668
190,0.5,91,31147294.651151072,0.113013744354248
