,train_seed,n_gen,score,elapsed_time,time_gen,n_eval
0,1,0,0.3788961614745246,1.020519495010376,1.0201635360717773,40000
1,1,1,0.3927337553695668,1.450075626373291,0.42914795875549316,80000
2,1,2,0.3387129901855734,1.793868064880371,0.34348487854003906,120000
3,1,3,0.3387129901855734,2.2828824520111084,0.48879456520080566,160000
4,1,4,0.33892593755959166,2.8025481700897217,0.519336462020874,200000
5,1,5,0.34333825528314427,3.3227150440216064,0.5199477672576904,240000
6,1,6,0.34333825528314427,3.641563892364502,0.31861305236816406,280000
7,1,7,0.32968326396033354,4.017759084701538,0.3759596347808838,320000
8,1,8,0.32968326396033354,4.344139814376831,0.32604217529296875,360000
9,1,9,0.32968326396033354,4.6504833698272705,0.30611252784729004,400000
10,1,10,0.32968326396033354,5.065496444702148,0.4146702289581299,440000
11,1,11,0.3305166765942124,5.615527868270874,0.5496830940246582,480000
12,1,12,0.3341486835892657,6.1680474281311035,0.5521984100341797,520000
13,1,13,0.3341486835892657,6.595654487609863,0.42728090286254883,560000
14,1,14,0.3341486835892657,6.964049816131592,0.36815714836120605,600000
15,1,15,0.3341486835892657,7.286962032318115,0.3226792812347412,640000
16,1,16,0.3341486835892657,7.601634979248047,0.3144259452819824,680000
17,1,17,0.3341486835892657,7.92279839515686,0.32092738151550293,720000
18,1,18,0.3341486835892657,8.291958808898926,0.36893415451049805,760000
19,1,19,0.3341486835892657,8.608824014663696,0.31664204597473145,800000
20,1,20,0.3341486835892657,8.932111501693726,0.32305145263671875,840000
21,1,21,0.3341486835892657,9.253243684768677,0.32090163230895996,880000
22,1,22,0.3341486835892657,9.57235050201416,0.3188784122467041,920000
23,1,23,0.3341486835892657,9.892455339431763,0.3198823928833008,960000
24,1,24,0.31711386257745233,10.31311559677124,0.4204239845275879,1000000
25,2,0,0.41502074408841105,0.501335859298706,0.5011084079742432,40000
26,2,1,0.34739636459559037,0.8338401317596436,0.33223676681518555,80000
27,2,2,0.34739636459559037,1.1740169525146484,0.3399031162261963,120000
28,2,3,0.31138008017188235,1.480665683746338,0.30637407302856445,160000
29,2,4,0.31138008017188235,1.7928574085235596,0.3119168281555176,200000
30,2,5,0.22063841591373115,2.1200737953186035,0.32689404487609863,240000
31,2,6,0.22063841591373115,2.455518960952759,0.3351590633392334,280000
32,2,7,0.22063841591373115,2.790255308151245,0.3344435691833496,320000
33,2,8,0.17329093854089045,3.1284351348876953,0.3378615379333496,360000
34,2,9,0.17365689897036268,3.4875261783599854,0.35883665084838867,400000
35,2,10,0.1548265077991433,3.8776724338531494,0.3897285461425781,440000
36,2,11,0.1548265077991433,4.278546333312988,0.4005472660064697,480000
37,2,12,0.15589218014817374,4.672961235046387,0.3940393924713135,520000
38,2,13,0.15589218014817374,5.10497522354126,0.4316446781158447,560000
39,2,14,0.15589218014817374,5.479983568191528,0.37465572357177734,600000
40,2,15,0.15589218014817374,5.843936204910278,0.3635690212249756,640000
41,2,16,0.16279590878501213,6.24473762512207,0.40044593811035156,680000
42,2,17,0.15576965689744354,6.628293752670288,0.3832414150238037,720000
43,2,18,0.15576965689744354,7.018796443939209,0.39018917083740234,760000
44,2,19,0.15576965689744354,7.420588493347168,0.40113377571105957,800000
45,2,20,0.15576965689744354,7.81217622756958,0.39129185676574707,840000
46,2,21,0.15576965689744354,8.193364143371582,0.3808887004852295,880000
