,train_seed,n_gen,score,elapsed_time,time_gen,n_eval
0,1,0,0.3788961614745246,0.5665283203125,0.5662891864776611,40000
1,1,1,0.3680229112597847,0.9782829284667969,0.41146183013916016,80000
2,1,2,0.3892554598344981,1.502049207687378,0.5234329700469971,120000
3,1,3,0.22266155261249818,2.032376766204834,0.5299241542816162,160000
4,1,4,0.08362382864625446,2.550231695175171,0.5174710750579834,200000
5,1,5,0.08362382864625446,3.094271659851074,0.5436394214630127,240000
6,1,6,0.09071098675682404,3.6724202632904053,0.5777699947357178,280000
7,1,7,0.05141983988561856,4.264194488525391,0.5913994312286377,320000
8,1,8,0.05141983988561856,4.8736045360565186,0.609032154083252,360000
9,1,9,0.018459558882225603,5.4863786697387695,0.6123919486999512,400000
10,1,10,0.018459558882225603,6.041217803955078,0.5544412136077881,440000
11,1,11,0.010544424371073606,6.660781621932983,0.6191437244415283,480000
12,1,12,0.010544424371073606,7.2741477489471436,0.612938642501831,520000
13,1,13,0.005077260679067759,7.8825907707214355,0.6080870628356934,560000
14,1,14,0.005077260679067759,8.47813606262207,0.595191240310669,600000
15,1,15,0.005077260679067759,9.05392074584961,0.5755338668823242,640000
16,1,16,0.0018337422488092293,9.37499713897705,0.3208434581756592,680000
17,1,17,0.0018337422488092293,9.817253112792969,0.4418962001800537,720000
18,1,18,0.0018337422488092293,10.43229079246521,0.6146752834320068,760000
19,1,19,0.0018337422488092293,10.995009183883667,0.5623624324798584,800000
20,1,20,0.0018337422488092293,11.566563844680786,0.5711994171142578,840000
21,1,21,0.0018337422488092293,12.12714409828186,0.5601661205291748,880000
22,1,22,0.0018337422488092293,12.693674802780151,0.5661425590515137,920000
23,1,23,0.0018337422488092293,13.261611938476562,0.56758713722229,960000
24,1,24,0.0018337422488092293,13.835519313812256,0.5735170841217041,1000000
25,2,0,0.41502074408841105,0.8954482078552246,0.8951053619384766,40000
26,2,1,0.34739636459559037,1.4646937847137451,0.5688624382019043,80000
27,2,2,0.33068144723038223,1.8595995903015137,0.3944976329803467,120000
28,2,3,0.34739636459559037,2.421015739440918,0.5610396862030029,160000
29,2,4,0.31138008017188235,2.9657294750213623,0.5443220138549805,200000
30,2,5,0.22063841591373115,3.3902227878570557,0.42418432235717773,240000
31,2,6,0.17365689897036268,3.7497928142547607,0.35916566848754883,280000
32,2,7,0.17365689897036268,4.365252494812012,0.615070104598999,320000
33,2,8,0.17349998294156146,4.9931113719940186,0.6274745464324951,360000
34,2,9,0.18873596697103398,5.642334461212158,0.6487641334533691,400000
35,2,10,0.16595155836849051,6.293879985809326,0.65108323097229,440000
36,2,11,0.16595155836849051,6.936951160430908,0.6425888538360596,480000
37,2,12,0.15145520038540444,7.423413276672363,0.48616671562194824,520000
38,2,13,0.15145520038540444,7.947170972824097,0.523284912109375,560000
39,2,14,0.15576965689744354,8.580321311950684,0.6327381134033203,600000
40,2,15,0.1554549789306289,9.21886658668518,0.6381340026855469,640000
41,2,16,0.1554549789306289,9.857973098754883,0.638688325881958,680000
42,2,17,0.17365689897036268,10.407474756240845,0.549222469329834,720000
43,2,18,0.15576965689744354,10.837612628936768,0.42966675758361816,760000
44,2,19,0.15576965689744354,11.446691036224365,0.6086437702178955,800000
45,2,20,0.19114478056236991,12.074271202087402,0.6271562576293945,840000
46,2,21,0.17085395885680044,12.542168855667114,0.4676024913787842,880000
47,2,22,0.17085395885680044,12.976226806640625,0.43370771408081055,920000
48,2,23,0.1554549789306289,13.560556888580322,0.5840590000152588,960000
49,2,24,0.15145520038540444,14.123144388198853,0.5622785091400146,1000000
50,3,0,0.36981832750886157,0.6504895687103271,0.65028977394104,40000
51,3,1,0.36826221404152515,1.0599923133850098,0.4092097282409668,80000
52,3,2,0.3327731193217994,1.419820785522461,0.3595900535583496,120000
53,3,3,0.302881487119247,1.8895535469055176,0.46936702728271484,160000
54,3,4,0.1384933460396253,2.452582597732544,0.5626919269561768,200000
55,3,5,0.10592149991714292,3.009754180908203,0.5568335056304932,240000
56,3,6,0.0795861711273727,3.5619919300079346,0.5518972873687744,280000
57,3,7,0.06878861012947629,4.131990432739258,0.5696520805358887,320000
58,3,8,0.04445932688500727,4.701946258544922,0.5696101188659668,360000
59,3,9,0.016258052330461018,5.2771971225738525,0.5748715400695801,400000
60,3,10,0.016258052330461018,5.935042858123779,0.6574640274047852,440000
61,3,11,0.004303075335399777,6.52790904045105,0.5924553871154785,480000
62,3,12,0.0007972324273326007,7.113507270812988,0.585202693939209,520000
