,train_seed,n_gen,score,elapsed_time,time_gen,n_eval
0,1,0,0.3788961614745246,1.0439927577972412,1.0436577796936035,50000
1,1,1,0.3927337553695668,1.614063024520874,0.5697076320648193,100000
2,1,2,0.3387129901855734,2.1477134227752686,0.5333423614501953,150000
3,1,3,0.37857466491755853,2.691880702972412,0.5437541007995605,200000
4,1,4,0.3311756856068183,3.249535322189331,0.5573394298553467,250000
5,1,5,0.337276228128895,3.792834520339966,0.5429863929748535,300000
6,1,6,0.3260425792594904,4.343770980834961,0.5506386756896973,350000
7,1,7,0.3260425792594904,4.879089117050171,0.5350074768066406,400000
8,1,8,0.3260425792594904,5.411341428756714,0.5319373607635498,450000
9,1,9,0.3260425792594904,5.938199996948242,0.5265285968780518,500000
10,1,10,0.3260425792594904,6.47430157661438,0.5357787609100342,550000
11,1,11,0.3260425792594904,7.0097692012786865,0.5351440906524658,600000
12,1,12,0.3260425792594904,7.5407984256744385,0.5307066440582275,650000
13,1,13,0.3260425792594904,8.070941686630249,0.5298242568969727,700000
14,1,14,0.3260425792594904,8.603742837905884,0.5324740409851074,750000
15,1,15,0.3260425792594904,9.138475179672241,0.534407377243042,800000
16,1,16,0.3260425792594904,9.67218542098999,0.5331950187683105,850000
17,1,17,0.3260425792594904,10.207781076431274,0.5352568626403809,900000
18,1,18,0.3260425792594904,10.793006181716919,0.5848922729492188,950000
19,1,19,0.3260425792594904,11.342971086502075,0.5496325492858887,1000000
20,2,0,0.41502074408841105,1.056668758392334,1.0563161373138428,50000
21,2,1,0.34739636459559037,1.6423132419586182,0.5852570533752441,100000
22,2,2,0.34739636459559037,2.2174365520477295,0.5745692253112793,150000
23,2,3,0.30584600917418775,2.7699778079986572,0.5521373748779297,200000
24,2,4,0.30584600917418775,3.325289249420166,0.554903507232666,250000
25,2,5,0.17349998294156146,3.906263828277588,0.5805747509002686,300000
26,2,6,0.17349998294156146,4.499582529067993,0.5929310321807861,350000
27,2,7,0.17349998294156146,5.0864105224609375,0.5864319801330566,400000
28,2,8,0.17349998294156146,5.661839485168457,0.57503342628479,450000
29,2,9,0.17349998294156146,6.258255481719971,0.5960221290588379,500000
30,2,10,0.17365689897036268,6.880396842956543,0.6217422485351562,550000
31,2,11,0.17365689897036268,7.512866258621216,0.6320497989654541,600000
32,2,12,0.15182211180699265,8.14455533027649,0.6312758922576904,650000
33,2,13,0.15182211180699265,8.776834964752197,0.6318373680114746,700000
34,2,14,0.15182211180699265,9.41245412826538,0.6352016925811768,750000
35,2,15,0.15555565972135835,10.052800416946411,0.639906644821167,800000
36,2,16,0.12625512368380326,10.703145265579224,0.6499309539794922,850000
37,2,17,0.12625512368380326,11.37073826789856,0.6671648025512695,900000
38,2,18,0.1292303662329483,12.092620134353638,0.7214419841766357,950000
39,2,19,0.1292303662329483,12.756902933120728,0.6638507843017578,1000000
40,3,0,0.4327747127613899,0.9297018051147461,0.9293787479400635,50000
