,heuristic_param,train_seed,threshold,variance,acc,n_gen,score,elapsed_time,time_gen,n_eval_proc,n_eval_acc,n_eval
0,0.8,1,0.95,9186855.340163324,0.44875,0,0.3690536743790147,1.5094397068023682,1.509134292602539,22000,10700,32700
1,0.8,1,,,0.44875,1,0.3511081131787085,2.2988121509552,0.7890801429748535,44000,11700,55700
2,0.8,1,,,0.503875,2,0.3511081131787085,2.996940851211548,0.6978378295898438,69000,34700,103700
3,0.8,1,,,0.5589999999999999,3,0.3545485371265431,3.6518616676330566,0.654564380645752,96000,60700,156700
4,0.8,1,,,0.6141249999999999,4,0.3545485371265431,4.244177579879761,0.5919709205627441,126000,88700,214700
5,0.8,1,,,0.6692499999999999,5,0.3058066141298959,4.909458160400391,0.6649572849273682,159000,119700,278700
6,0.8,1,,,0.6692499999999999,6,0.3058066141298959,5.457395553588867,0.5476169586181641,192000,120700,312700
7,0.8,1,,,0.6692499999999999,7,0.3058066141298959,6.022644519805908,0.5648918151855469,225000,121700,346700
8,0.8,1,,,0.6692499999999999,8,0.3058066141298959,6.610167503356934,0.5870685577392578,258000,122700,380700
9,0.8,1,,,0.6692499999999999,9,0.3058066141298959,7.178692579269409,0.5682218074798584,291000,123700,414700
10,0.8,1,,,0.6692499999999999,10,0.3058066141298959,7.734353542327881,0.5553648471832275,324000,124700,448700
11,0.8,1,,,0.6692499999999999,11,0.3058066141298959,8.287453174591064,0.5527880191802979,357000,125700,482700
12,0.8,1,,,0.6692499999999999,12,0.3058066141298959,8.837243795394897,0.5494866371154785,390000,126700,516700
13,0.8,1,,,0.6692499999999999,13,0.3058066141298959,9.381608724594116,0.5440413951873779,423000,127700,550700
14,0.8,1,,,0.6692499999999999,14,0.3058066141298959,9.931546926498411,0.549609899520874,456000,128700,584700
15,0.8,1,,,0.6692499999999999,15,0.3058066141298959,10.484272241592407,0.5524060726165771,489000,129700,618700
16,0.8,1,,,0.6692499999999999,16,0.3058066141298959,11.093542098999023,0.608954668045044,522000,130700,652700
17,0.8,1,,,0.6692499999999999,17,0.3058066141298959,11.659863471984863,0.5660035610198975,555000,131700,686700
18,0.8,1,,,0.6692499999999999,18,0.3058066141298959,12.289376258850098,0.6291787624359131,588000,132700,720700
19,0.8,1,,,0.6692499999999999,19,0.3058066141298959,12.8521466255188,0.5624456405639648,621000,133700,754700
20,0.8,1,,,0.6692499999999999,20,0.3058066141298959,13.421031713485718,0.5685620307922363,654000,134700,788700
21,0.8,1,,,0.6692499999999999,21,0.3058066141298959,13.979925870895386,0.5585806369781494,687000,135700,822700
22,0.8,1,,,0.6692499999999999,22,0.3058066141298959,14.544325828552246,0.5640747547149658,720000,136700,856700
23,0.8,1,,,0.6692499999999999,23,0.3058066141298959,15.111647844314575,0.566992998123169,753000,137700,890700
