,heuristic_param,train_seed,threshold,variance,acc,n_gen,score,elapsed_time,time_gen,n_eval_proc,n_eval_acc,n_eval
0,100000,1,0.95,9186855.340163324,0.44875,0,0.3690536743790147,1.667977809906006,1.6676747798919678,22000,10700,32700
1,100000,1,,,0.44875,1,0.3511081131787085,2.350534439086914,0.6822555065155029,44000,10700,54700
2,100000,1,,,0.44875,2,0.3511081131787085,2.934068202972412,0.5832321643829346,66000,10700,76700
3,100000,1,,,0.44875,3,0.3545485371265431,3.495222568511963,0.5607960224151611,88000,10700,98700
4,100000,1,,,0.44875,4,0.3545485371265431,4.027915000915527,0.5323498249053955,110000,10700,120700
5,100000,1,,,0.44875,5,0.3058066141298959,4.584650754928589,0.5564496517181396,132000,10700,142700
6,100000,1,,,0.503875,6,0.3058066141298959,5.237590074539185,0.652585506439209,157000,37700,194700
7,100000,1,,,0.503875,7,0.3058066141298959,5.7735137939453125,0.5356166362762451,182000,37700,219700
8,100000,1,,,0.503875,8,0.3058066141298959,6.444287061691284,0.670485258102417,207000,37700,244700
9,100000,1,,,0.503875,9,0.3058066141298959,7.038851737976074,0.5942513942718506,232000,37700,269700
10,100000,1,,,0.503875,10,0.3058066141298959,7.579951047897339,0.5407912731170654,257000,37700,294700
11,100000,1,,,0.5589999999999999,11,0.3058066141298959,8.20363712310791,0.6233870983123779,284000,67700,351700
12,100000,1,,,0.5589999999999999,12,0.3058066141298959,8.729565382003784,0.5255966186523438,311000,67700,378700
13,100000,1,,,0.5589999999999999,13,0.3058066141298959,9.255704879760742,0.525806188583374,338000,67700,405700
14,100000,1,,,0.5589999999999999,14,0.3058066141298959,9.812438488006592,0.5564234256744385,365000,67700,432700
15,100000,1,,,0.5589999999999999,15,0.3058066141298959,10.449000358581545,0.6362473964691162,392000,67700,459700
16,100000,1,,,0.6141249999999999,16,0.3058066141298959,11.15868639945984,0.7093391418457031,422000,99700,521700
17,100000,1,,,0.6141249999999999,17,0.3058066141298959,11.695619583129885,0.5366148948669434,452000,99700,551700
18,100000,1,,,0.6141249999999999,18,0.3058066141298959,12.302669525146484,0.6067380905151367,482000,99700,581700
19,100000,1,,,0.6141249999999999,19,0.3058066141298959,12.84036922454834,0.5373666286468506,512000,99700,611700
20,100000,1,,,0.6141249999999999,20,0.3058066141298959,13.387220621109009,0.5465400218963623,542000,99700,641700
21,100000,1,,,0.6692499999999999,21,0.3058066141298959,14.014213800430298,0.6266624927520752,575000,134700,709700
22,100000,1,,,0.6692499999999999,22,0.3058066141298959,14.553468704223633,0.5389366149902344,608000,134700,742700
23,100000,1,,,0.6692499999999999,23,0.3058066141298959,15.100692749023438,0.546900749206543,641000,134700,775700
24,100000,1,,,0.6692499999999999,24,0.3058066141298959,15.644787788391112,0.5437712669372559,674000,134700,808700
25,100000,1,,,0.6692499999999999,25,0.3058066141298959,16.200779676437378,0.5556590557098389,707000,134700,841700
26,100000,1,,,0.7243749999999999,26,0.3058066141298959,16.845378875732422,0.6442277431488037,743000,172700,915700
27,100000,1,,,0.7243749999999999,27,0.3058066141298959,17.410488843917847,0.5647685527801514,779000,172700,951700
28,100000,1,,,0.7243749999999999,28,0.3058066141298959,17.956995010375977,0.54618239402771,815000,172700,987700
29,100000,1,,,0.7243749999999999,29,0.3058066141298959,18.506054639816284,0.5487356185913086,851000,172700,1023700
30,100000,2,0.95,5233179.576731151,0.44875,0,0.3702125886589013,1.2677109241485596,1.2673687934875488,22000,10700,32700
31,100000,2,,,0.44875,1,0.3815236542097658,1.9402525424957275,0.6722185611724854,44000,10700,54700
