,corr,train_seed,gen,n_eval,acc,score
111,0.4,2,11,57000,0.1,0.5155862765978038
112,0.4,2,12,62000,0.1,0.5155862765978038
113,0.4,2,13,67000,0.1,0.5155862765978038
114,0.4,2,14,72000,0.1,0.4763147396512826
115,0.4,2,15,77000,0.1,0.5155862765978038
116,0.4,2,16,82000,0.1,0.5155862765978038
117,0.4,2,17,87000,0.1,0.5155862765978038
118,0.4,2,18,92000,0.1,0.5155862765978038
119,0.4,2,19,97000,0.1,0.5153114259144339
120,0.4,2,20,102000,0.1,0.5153114259144339
121,0.4,2,21,107000,0.1,0.5153114259144339
122,0.4,2,22,112000,0.1,0.5153114259144339
123,0.4,2,23,117000,0.1,0.5153114259144339
124,0.4,2,24,122000,0.1,0.5153114259144339
125,0.4,2,25,127000,0.1,0.5153114259144339
126,0.4,2,26,132000,0.1,0.5153114259144339
127,0.4,2,27,137000,0.1,0.5153114259144339
128,0.4,2,28,142000,0.1,0.6105134932716517
129,0.4,2,29,147000,0.1,0.6105134932716517
130,0.4,2,30,152000,0.1,0.5650065943498013
131,0.4,2,31,157000,0.1,0.5650065943498013
132,0.4,2,32,164000,0.15000000000000002,0.447871649601722
133,0.4,2,33,171000,0.15000000000000002,0.47542470291149597
134,0.4,2,34,178000,0.15000000000000002,0.47542470291149597
135,0.4,2,35,185000,0.15000000000000002,0.447871649601722
136,0.4,2,36,192000,0.15000000000000002,0.447871649601722
137,0.4,2,37,199000,0.15000000000000002,0.447871649601722
138,0.4,2,38,206000,0.15000000000000002,0.447871649601722
139,0.4,2,39,213000,0.15000000000000002,0.447871649601722
140,0.4,2,40,220000,0.15000000000000002,0.447871649601722
141,0.4,2,41,227000,0.15000000000000002,0.447871649601722
142,0.4,2,42,234000,0.15000000000000002,0.447871649601722
143,0.4,2,43,241000,0.15000000000000002,0.447871649601722
144,0.4,2,44,248000,0.15000000000000002,0.447871649601722
145,0.4,2,45,255000,0.15000000000000002,0.447871649601722
146,0.4,2,46,262000,0.15000000000000002,0.447871649601722
147,0.4,2,47,269000,0.15000000000000002,0.447871649601722
148,0.4,2,48,276000,0.15000000000000002,0.447871649601722
149,0.4,2,49,283000,0.15000000000000002,0.447871649601722
150,0.4,3,0,2000,0.05,10.720071237627074
151,0.4,3,1,7000,0.1,0.603248610721157
152,0.4,3,2,12000,0.1,0.603248610721157
153,0.4,3,3,17000,0.1,0.5786521668622862
154,0.4,3,4,22000,0.1,0.5786521668622862
155,0.4,3,5,27000,0.1,0.5435781603077408
156,0.4,3,6,32000,0.1,0.5542128407262745
157,0.4,3,7,37000,0.1,0.5542128407262745
158,0.4,3,8,42000,0.1,0.5530586815103111
159,0.4,3,9,47000,0.1,0.5507528433918049
160,0.4,3,10,52000,0.1,0.55158002642026
161,0.4,3,11,57000,0.1,0.55158002642026
162,0.4,3,12,62000,0.1,0.5552448669994245
163,0.4,3,13,67000,0.1,0.5497459018842671
164,0.4,3,14,72000,0.1,0.5497459018842671
165,0.4,3,15,77000,0.1,0.5497459018842671
166,0.4,3,16,82000,0.1,0.553763128265129
167,0.4,3,17,87000,0.1,0.553763128265129
168,0.4,3,18,92000,0.1,0.553763128265129
169,0.4,3,19,97000,0.1,0.553763128265129
170,0.4,3,20,102000,0.1,0.553763128265129
171,0.4,3,21,107000,0.1,0.553763128265129
172,0.4,3,22,112000,0.1,0.5536203706641298
173,0.4,3,23,117000,0.1,0.6178162071233217
174,0.4,3,24,122000,0.1,0.6178162071233217
175,0.4,3,25,127000,0.1,0.6351099848318998
176,0.4,3,26,132000,0.1,0.535003733106917
177,0.4,3,27,137000,0.1,0.6121204118850926
178,0.4,3,28,142000,0.1,0.6124929206508152
179,0.4,3,29,147000,0.1,0.6124929206508152
180,0.4,3,30,152000,0.1,0.6124929206508152
181,0.4,3,31,157000,0.1,0.6124929206508152
182,0.4,3,32,162000,0.1,0.6124929206508152
183,0.4,3,33,167000,0.1,0.6121204118850926
184,0.4,3,34,172000,0.1,0.6121204118850926
185,0.4,3,35,177000,0.1,0.6121204118850926
186,0.4,3,36,182000,0.1,0.6121204118850926
187,0.4,3,37,187000,0.1,0.6121204118850926
188,0.4,3,38,192000,0.1,0.6121204118850926
189,0.4,3,39,197000,0.1,0.6121204118850926
190,0.4,3,40,202000,0.1,0.6121204118850926
191,0.4,3,41,207000,0.1,0.6121204118850926
192,0.4,3,42,212000,0.1,0.6121204118850926
193,0.4,3,43,217000,0.1,0.6121204118850926
194,0.4,3,44,222000,0.1,0.6121204118850926
195,0.4,3,45,227000,0.1,0.6121204118850926
196,0.4,3,46,232000,0.1,0.6121204118850926
197,0.4,3,47,237000,0.1,0.6121204118850926
198,0.4,3,48,242000,0.1,0.6121204118850926
199,0.4,3,49,247000,0.1,0.6121204118850926
200,0.4,4,0,2000,0.05,1.0688247075321584
201,0.4,4,1,7000,0.1,0.6772778300028236
202,0.4,4,2,12000,0.1,0.537086347299237
203,0.4,4,3,17000,0.1,3.873034843849887
204,0.4,4,4,22000,0.1,0.7013035144307774
205,0.4,4,5,27000,0.1,0.7136472296121308
206,0.4,4,6,32000,0.1,0.5368400142690214
207,0.4,4,7,37000,0.1,0.537086347299237
208,0.4,4,8,42000,0.1,0.537086347299237
209,0.4,4,9,47000,0.1,0.537086347299237
210,0.4,4,10,52000,0.1,0.537086347299237
211,0.4,4,11,57000,0.1,0.537086347299237
212,0.4,4,12,62000,0.1,0.537086347299237
213,0.4,4,13,67000,0.1,0.537086347299237
214,0.4,4,14,72000,0.1,0.537086347299237
215,0.4,4,15,77000,0.1,0.537086347299237
216,0.4,4,16,82000,0.1,0.537086347299237
217,0.4,4,17,87000,0.1,0.537086347299237
218,0.4,4,18,92000,0.1,0.537086347299237
219,0.4,4,19,97000,0.1,0.537086347299237
220,0.4,4,20,102000,0.1,0.537086347299237
221,0.4,4,21,107000,0.1,0.537086347299237
222,0.4,4,22,112000,0.1,0.537086347299237
223,0.4,4,23,117000,0.1,0.537086347299237
224,0.4,4,24,122000,0.1,0.537086347299237
225,0.4,4,25,127000,0.1,0.537086347299237
226,0.4,4,26,132000,0.1,0.537086347299237
227,0.4,4,27,137000,0.1,0.537086347299237
228,0.4,4,28,142000,0.1,0.537086347299237
229,0.4,4,29,147000,0.1,0.537086347299237
230,0.4,4,30,152000,0.1,0.537086347299237
231,0.4,4,31,157000,0.1,0.537086347299237
232,0.4,4,32,162000,0.1,0.537086347299237
233,0.4,4,33,167000,0.1,0.537086347299237
234,0.4,4,34,172000,0.1,0.537086347299237
235,0.4,4,35,177000,0.1,0.537086347299237
236,0.4,4,36,182000,0.1,0.537086347299237
237,0.4,4,37,187000,0.1,0.537086347299237
238,0.4,4,38,192000,0.1,0.537086347299237
239,0.4,4,39,197000,0.1,0.537086347299237
240,0.4,4,40,202000,0.1,0.537086347299237
241,0.4,4,41,207000,0.1,0.537086347299237
242,0.4,4,42,212000,0.1,0.537086347299237
243,0.4,4,43,217000,0.1,0.537086347299237
244,0.4,4,44,222000,0.1,0.537086347299237
245,0.4,4,45,227000,0.1,0.537086347299237
246,0.4,4,46,232000,0.1,0.537086347299237
247,0.4,4,47,237000,0.1,0.537086347299237
248,0.4,4,48,242000,0.1,0.537086347299237
249,0.4,4,49,247000,0.1,0.537086347299237
250,0.4,5,0,2000,0.05,0.6289868784101882
251,0.4,5,1,4000,0.05,0.741330764289856
252,0.4,5,2,6000,0.05,0.741330764289856
253,0.4,5,3,8000,0.05,0.741330764289856
254,0.4,5,4,10000,0.05,0.741273645605935
255,0.4,5,5,12000,0.05,0.9061672825698187
256,0.4,5,6,14000,0.05,0.7417713899210289
257,0.4,5,7,16000,0.05,0.741330764289856
258,0.4,5,8,18000,0.05,0.741330764289856
259,0.4,5,9,20000,0.05,0.7417713899210289
260,0.4,5,10,22000,0.05,0.741330764289856
261,0.4,5,11,24000,0.05,0.7417713899210289
262,0.4,5,12,26000,0.05,0.741330764289856
263,0.4,5,13,28000,0.05,0.741330764289856
264,0.4,5,14,30000,0.05,0.741330764289856
265,0.4,5,15,32000,0.05,0.741330764289856
266,0.4,5,16,34000,0.05,0.741330764289856
267,0.4,5,17,36000,0.05,0.741330764289856
268,0.4,5,18,38000,0.05,0.741330764289856
269,0.4,5,19,40000,0.05,0.741330764289856
270,0.4,5,20,42000,0.05,0.741330764289856
271,0.4,5,21,44000,0.05,0.741330764289856
272,0.4,5,22,46000,0.05,0.741330764289856
273,0.4,5,23,48000,0.05,0.741330764289856
274,0.4,5,24,50000,0.05,0.741330764289856
275,0.4,5,25,52000,0.05,0.741330764289856
276,0.4,5,26,54000,0.05,0.741330764289856
277,0.4,5,27,56000,0.05,0.741330764289856
278,0.4,5,28,58000,0.05,0.741330764289856
279,0.4,5,29,60000,0.05,0.741330764289856
280,0.4,5,30,62000,0.05,0.741330764289856
281,0.4,5,31,64000,0.05,0.741330764289856
282,0.4,5,32,66000,0.05,0.741330764289856
283,0.4,5,33,68000,0.05,0.741330764289856
284,0.4,5,34,70000,0.05,0.7417713899210289
285,0.4,5,35,72000,0.05,0.741330764289856
286,0.4,5,36,74000,0.05,0.741330764289856
287,0.4,5,37,76000,0.05,0.741330764289856
288,0.4,5,38,78000,0.05,0.741330764289856
289,0.4,5,39,80000,0.05,0.741330764289856
290,0.4,5,40,82000,0.05,0.741330764289856
291,0.4,5,41,84000,0.05,0.741330764289856
292,0.4,5,42,86000,0.05,0.741330764289856
293,0.4,5,43,88000,0.05,0.741330764289856
294,0.4,5,44,90000,0.05,0.741330764289856
295,0.4,5,45,92000,0.05,0.741330764289856
296,0.4,5,46,94000,0.05,0.741330764289856
297,0.4,5,47,96000,0.05,0.741330764289856
298,0.4,5,48,98000,0.05,0.741330764289856
299,0.4,5,49,100000,0.05,0.741330764289856
300,0.4,6,0,2000,0.05,2.6104441353929975
301,0.4,6,1,7000,0.1,0.5910010009935917
302,0.4,6,2,12000,0.1,1.02878098487217
303,0.4,6,3,17000,0.1,0.6338609849908724
304,0.4,6,4,22000,0.1,0.5566942381386967
305,0.4,6,5,27000,0.1,0.5567609756269373
306,0.4,6,6,32000,0.1,0.5816089122461876
307,0.4,6,7,37000,0.1,1.027341680596892
308,0.4,6,8,42000,0.1,1.027341680596892
309,0.4,6,9,47000,0.1,1.027341680596892
310,0.4,6,10,52000,0.1,0.786249223537748
311,0.4,6,11,57000,0.1,0.7786093300334472
312,0.4,6,12,64000,0.15000000000000002,0.6604700009874653
313,0.4,6,13,74000,0.2,0.38111508451268966
314,0.4,6,14,84000,0.2,0.6604700009874653
315,0.4,6,15,94000,0.2,0.503456229948042
316,0.4,6,16,104000,0.2,0.503456229948042
317,0.4,6,17,114000,0.2,0.5071345746307238
318,0.4,6,18,124000,0.2,0.5071345746307238
319,0.4,6,19,134000,0.2,0.5071345746307238
320,0.4,6,20,144000,0.2,0.5078092617096986
321,0.4,6,21,154000,0.2,0.5078092617096988
322,0.4,6,22,164000,0.2,0.506847963597805
323,0.4,6,23,174000,0.2,0.506847963597805
324,0.4,6,24,184000,0.2,0.506847963597805
325,0.4,6,25,194000,0.2,0.3655695881230199
326,0.4,6,26,204000,0.2,0.3655695881230199
327,0.4,6,27,214000,0.2,0.3655695881230199
328,0.4,6,28,224000,0.2,0.3655695881230199
329,0.4,6,29,234000,0.2,0.3655695881230199
330,0.4,6,30,244000,0.2,0.3655695881230199
331,0.4,6,31,254000,0.2,0.3655695881230199
332,0.4,6,32,264000,0.2,0.3655695881230199
333,0.4,6,33,274000,0.2,0.3655695881230199
334,0.4,6,34,284000,0.2,0.3655695881230199
335,0.4,6,35,294000,0.2,0.3655695881230199
336,0.4,6,36,304000,0.2,0.3655695881230199
337,0.4,6,37,314000,0.2,0.3655695881230199
338,0.4,6,38,324000,0.2,0.3655695881230199
339,0.4,6,39,334000,0.2,0.3655695881230199
340,0.4,6,40,344000,0.2,0.3655695881230199
341,0.4,6,41,354000,0.2,0.3655695881230199
342,0.4,6,42,364000,0.2,0.3655695881230199
343,0.4,6,43,374000,0.2,0.3655695881230199
344,0.4,6,44,384000,0.2,0.3655695881230199
345,0.4,6,45,394000,0.2,0.3655695881230199
346,0.4,6,46,404000,0.2,0.3655695881230199
347,0.4,6,47,414000,0.2,0.3655695881230199
348,0.4,6,48,424000,0.2,0.3655695881230199
349,0.4,6,49,434000,0.2,0.3655695881230199
350,0.4,7,0,2000,0.05,0.5364763389002788
351,0.4,7,1,4000,0.05,0.5930693696795402
352,0.4,7,2,6000,0.05,0.5930693696795402
353,0.4,7,3,8000,0.05,1.1290565808741888
354,0.4,7,4,10000,0.05,0.5596131413727554
355,0.4,7,5,12000,0.05,0.8503287924473167
356,0.4,7,6,14000,0.05,0.7619960114473515
357,0.4,7,7,24000,0.2,0.41183812698089883
358,0.4,7,8,34000,0.2,0.45120583461481883
359,0.4,7,9,44000,0.2,0.30136119386293225
360,0.4,7,10,54000,0.2,0.30136119386293225
361,0.4,7,11,64000,0.2,0.4387050136995423
362,0.4,7,12,74000,0.2,0.4387050136995423
363,0.4,7,13,84000,0.2,0.38866615293123685
364,0.4,7,14,94000,0.2,0.30796878914332276
365,0.4,7,15,104000,0.2,0.30796878914332276
366,0.4,7,16,114000,0.2,0.30270344384028663
367,0.4,7,17,124000,0.2,0.296253256603571
368,0.4,7,18,134000,0.2,0.296253256603571
369,0.4,7,19,144000,0.2,0.27026077661290493
370,0.4,7,20,154000,0.2,0.27026077661290493
371,0.4,7,21,164000,0.2,0.2911300806966181
372,0.4,7,22,174000,0.2,0.29508832172033983
373,0.4,7,23,184000,0.2,0.29508832172033983
374,0.4,7,24,194000,0.2,0.2950075656574662
375,0.4,7,25,204000,0.2,0.2950075656574662
376,0.4,7,26,214000,0.2,0.2950075656574662
377,0.4,7,27,224000,0.2,0.2950075656574662
378,0.4,7,28,234000,0.2,0.2950075656574662
379,0.4,7,29,244000,0.2,0.2950075656574662
380,0.4,7,30,254000,0.2,0.2950075656574662
381,0.4,7,31,264000,0.2,0.2950075656574662
382,0.4,7,32,274000,0.2,0.2950075656574662
383,0.4,7,33,284000,0.2,0.2950075656574662
384,0.4,7,34,294000,0.2,0.2950075656574662
385,0.4,7,35,304000,0.2,0.2950075656574662
386,0.4,7,36,314000,0.2,0.2950075656574662
387,0.4,7,37,324000,0.2,0.2950075656574662
388,0.4,7,38,334000,0.2,0.2950075656574662
389,0.4,7,39,344000,0.2,0.2950075656574662
390,0.4,7,40,354000,0.2,0.2950075656574662
391,0.4,7,41,364000,0.2,0.2950075656574662
392,0.4,7,42,374000,0.2,0.2950075656574662
393,0.4,7,43,384000,0.2,0.2950075656574662
394,0.4,7,44,394000,0.2,0.2950075656574662
395,0.4,7,45,404000,0.2,0.2950075656574662
396,0.4,7,46,414000,0.2,0.2950075656574662
397,0.4,7,47,424000,0.2,0.2950075656574662
398,0.4,7,48,434000,0.2,0.2950075656574662
399,0.4,7,49,444000,0.2,0.2950075656574662
400,0.4,8,0,2000,0.05,1.3403383755953597
401,0.4,8,1,4000,0.05,0.6181715375188359
402,0.4,8,2,6000,0.05,0.7661872431793619
403,0.4,8,3,8000,0.05,0.6910963739072797
404,0.4,8,4,10000,0.05,0.8494097081410081
405,0.4,8,5,12000,0.05,0.8494640005652002
406,0.4,8,6,14000,0.05,0.8455701031968519
407,0.4,8,7,16000,0.05,0.8455701031968519
408,0.4,8,8,18000,0.05,0.8455701031968519
409,0.4,8,9,20000,0.05,0.8504830826487173
410,0.4,8,10,22000,0.05,0.8025559628523942
411,0.4,8,11,24000,0.05,0.812742881023283
412,0.4,8,12,26000,0.05,0.812742881023283
413,0.4,8,13,28000,0.05,0.812742881023283
414,0.4,8,14,30000,0.05,0.812742881023283
415,0.4,8,15,32000,0.05,0.812742881023283
416,0.4,8,16,34000,0.05,0.812742881023283
417,0.4,8,17,36000,0.05,0.812742881023283
418,0.4,8,18,38000,0.05,0.812742881023283
419,0.4,8,19,40000,0.05,0.812742881023283
420,0.4,8,20,42000,0.05,0.812742881023283
421,0.4,8,21,44000,0.05,0.842787990412929
422,0.4,8,22,46000,0.05,0.842787990412929
423,0.4,8,23,48000,0.05,0.842787990412929
424,0.4,8,24,50000,0.05,0.842787990412929
425,0.4,8,25,52000,0.05,0.842787990412929
426,0.4,8,26,54000,0.05,0.842787990412929
427,0.4,8,27,56000,0.05,0.842787990412929
428,0.4,8,28,58000,0.05,0.842787990412929
429,0.4,8,29,60000,0.05,0.842787990412929
430,0.4,8,30,62000,0.05,0.842787990412929
431,0.4,8,31,64000,0.05,0.842787990412929
432,0.4,8,32,66000,0.05,0.842787990412929
433,0.4,8,33,68000,0.05,0.842787990412929
434,0.4,8,34,70000,0.05,0.842787990412929
435,0.4,8,35,72000,0.05,0.842787990412929
436,0.4,8,36,74000,0.05,0.842787990412929
437,0.4,8,37,76000,0.05,0.842787990412929
438,0.4,8,38,78000,0.05,0.842787990412929
439,0.4,8,39,80000,0.05,0.842787990412929
440,0.4,8,40,82000,0.05,0.842787990412929
441,0.4,8,41,84000,0.05,0.842787990412929
442,0.4,8,42,86000,0.05,0.842787990412929
443,0.4,8,43,88000,0.05,0.842787990412929
444,0.4,8,44,90000,0.05,0.842787990412929
445,0.4,8,45,92000,0.05,0.842787990412929
446,0.4,8,46,94000,0.05,0.842787990412929
447,0.4,8,47,96000,0.05,0.842787990412929
448,0.4,8,48,98000,0.05,0.842787990412929
449,0.4,8,49,100000,0.05,0.842787990412929
450,0.4,9,0,2000,0.05,0.7317645731987648
451,0.4,9,1,4000,0.05,0.7317645731987648
452,0.4,9,2,6000,0.05,0.5814827327080277
453,0.4,9,3,8000,0.05,0.5946072076149724
454,0.4,9,4,10000,0.05,0.5946072076149724
455,0.4,9,5,12000,0.05,0.7292771498734616
456,0.4,9,6,14000,0.05,0.5946072076149724
457,0.4,9,7,16000,0.05,0.5946072076149724
458,0.4,9,8,18000,0.05,0.5814827327080277
459,0.4,9,9,20000,0.05,0.5814827327080277
460,0.4,9,10,22000,0.05,0.5814827327080277
461,0.4,9,11,24000,0.05,0.5814827327080277
462,0.4,9,12,26000,0.05,0.5814827327080277
463,0.4,9,13,28000,0.05,0.5814827327080277
464,0.4,9,14,30000,0.05,0.5814827327080277
465,0.4,9,15,32000,0.05,0.5814827327080277
466,0.4,9,16,34000,0.05,0.5814827327080277
467,0.4,9,17,36000,0.05,0.5814827327080277
468,0.4,9,18,38000,0.05,0.5814827327080277
469,0.4,9,19,40000,0.05,0.5814827327080277
470,0.4,9,20,42000,0.05,0.5814827327080277
471,0.4,9,21,44000,0.05,0.5814827327080277
472,0.4,9,22,46000,0.05,0.5814827327080277
473,0.4,9,23,48000,0.05,0.5814827327080277
474,0.4,9,24,50000,0.05,0.5814827327080277
475,0.4,9,25,52000,0.05,0.5814827327080277
476,0.4,9,26,54000,0.05,0.5814827327080277
477,0.4,9,27,56000,0.05,0.5814827327080277
478,0.4,9,28,58000,0.05,0.5814827327080277
479,0.4,9,29,60000,0.05,0.5814827327080277
480,0.4,9,30,62000,0.05,0.5814827327080277
481,0.4,9,31,64000,0.05,0.5814827327080277
482,0.4,9,32,66000,0.05,0.5814827327080277
483,0.4,9,33,68000,0.05,0.5814827327080277
484,0.4,9,34,70000,0.05,0.5814827327080277
485,0.4,9,35,72000,0.05,0.5814827327080277
486,0.4,9,36,74000,0.05,0.5814827327080277
487,0.4,9,37,76000,0.05,0.5814827327080277
488,0.4,9,38,78000,0.05,0.5814827327080277
489,0.4,9,39,80000,0.05,0.5814827327080277
490,0.4,9,40,82000,0.05,0.5814827327080277
491,0.4,9,41,84000,0.05,0.5814827327080277
492,0.4,9,42,86000,0.05,0.5814827327080277
493,0.4,9,43,88000,0.05,0.5814827327080277
494,0.4,9,44,90000,0.05,0.5814827327080277
495,0.4,9,45,92000,0.05,0.5814827327080277
496,0.4,9,46,94000,0.05,0.5814827327080277
497,0.4,9,47,96000,0.05,0.5814827327080277
498,0.4,9,48,98000,0.05,0.5814827327080277
499,0.4,9,49,100000,0.05,0.5814827327080277
500,0.4,10,0,2000,0.05,0.8009626766652823
501,0.4,10,1,4000,0.05,0.8009626766652823
502,0.4,10,2,6000,0.05,0.8922363779593009
503,0.4,10,3,8000,0.05,0.8922363779593009
504,0.4,10,4,10000,0.05,1.3973002843687226
505,0.4,10,5,12000,0.05,1.3973002843687226
506,0.4,10,6,14000,0.05,0.8922363779593009
507,0.4,10,7,16000,0.05,0.8922363779593009
508,0.4,10,8,18000,0.05,0.8922363779593009
509,0.4,10,9,20000,0.05,0.8922363779593009
510,0.4,10,10,22000,0.05,0.8922363779593009
511,0.4,10,11,24000,0.05,0.8922363779593009
512,0.4,10,12,26000,0.05,0.8922363779593009
513,0.4,10,13,28000,0.05,0.8922363779593009
514,0.4,10,14,30000,0.05,0.8922363779593009
515,0.4,10,15,32000,0.05,0.8922363779593009
516,0.4,10,16,34000,0.05,0.8922363779593009
517,0.4,10,17,36000,0.05,0.8922363779593009
518,0.4,10,18,38000,0.05,0.8922363779593009
519,0.4,10,19,40000,0.05,0.8922363779593009
520,0.4,10,20,42000,0.05,0.8922363779593009
521,0.4,10,21,44000,0.05,0.8922363779593009
522,0.4,10,22,46000,0.05,0.8922363779593009
523,0.4,10,23,48000,0.05,0.8922363779593009
524,0.4,10,24,50000,0.05,0.8922363779593009
525,0.4,10,25,52000,0.05,0.8922363779593009
526,0.4,10,26,54000,0.05,0.8922363779593009
527,0.4,10,27,56000,0.05,0.8922363779593009
528,0.4,10,28,58000,0.05,0.8922363779593009
529,0.4,10,29,60000,0.05,0.8922363779593009
530,0.4,10,30,62000,0.05,0.8922363779593009
531,0.4,10,31,64000,0.05,0.8922363779593009
532,0.4,10,32,66000,0.05,0.8922363779593009
533,0.4,10,33,68000,0.05,0.8922363779593009
534,0.4,10,34,70000,0.05,0.8922363779593009
535,0.4,10,35,72000,0.05,0.8922363779593009
536,0.4,10,36,74000,0.05,0.8922363779593009
537,0.4,10,37,76000,0.05,0.8922363779593009
538,0.4,10,38,78000,0.05,0.8922363779593009
