,corr,train_seed,gen,n_eval,acc,score
345,0.9,6,45,1220000,0.5499999999999999,0.07842435985994697
346,0.9,6,46,1247000,0.5499999999999999,0.07842435985994697
347,0.9,6,47,1274000,0.5499999999999999,0.07842435985994697
348,0.9,6,48,1301000,0.5499999999999999,0.07842435985994697
349,0.9,6,49,1328000,0.5499999999999999,0.07842435985994697
350,0.9,7,0,10000,0.2,0.4874189423880499
351,0.9,7,1,20000,0.2,0.4459811489917092
352,0.9,7,2,47000,0.5499999999999999,0.3096977951126776
353,0.9,7,3,74000,0.5499999999999999,0.26531526943506145
354,0.9,7,4,101000,0.5499999999999999,0.26531526943506145
355,0.9,7,5,128000,0.5499999999999999,0.21495738307008408
356,0.9,7,6,158000,0.6,0.253443105617333
357,0.9,7,7,188000,0.6,0.2097426441413431
358,0.9,7,8,218000,0.6,0.17789946972533788
359,0.9,7,9,248000,0.6,0.17558992580202715
360,0.9,7,10,278000,0.6,0.18182122233884432
361,0.9,7,11,308000,0.6,0.18182122233797327
362,0.9,7,12,338000,0.6,0.17426555779062486
363,0.9,7,13,368000,0.6,0.16678934343725538
364,0.9,7,14,398000,0.6,0.17218161085513944
365,0.9,7,15,428000,0.6,0.17214488216369583
366,0.9,7,16,458000,0.6,0.16678934343725538
367,0.9,7,17,488000,0.6,0.16678934343725538
368,0.9,7,18,518000,0.6,0.16678934343725538
369,0.9,7,19,548000,0.6,0.16678934343725538
370,0.9,7,20,578000,0.6,0.16678934343725538
371,0.9,7,21,608000,0.6,0.14865374617732863
372,0.9,7,22,638000,0.6,0.14865374617732863
373,0.9,7,23,668000,0.6,0.14865374617732863
374,0.9,7,24,698000,0.6,0.14865374617732863
375,0.9,7,25,728000,0.6,0.14865374617732863
376,0.9,7,26,758000,0.6,0.14865374617732863
377,0.9,7,27,788000,0.6,0.14865374617732863
378,0.9,7,28,818000,0.6,0.14865374617732863
379,0.9,7,29,848000,0.6,0.14865374617732863
380,0.9,7,30,878000,0.6,0.14865374617732863
381,0.9,7,31,908000,0.6,0.14865374617732863
382,0.9,7,32,938000,0.6,0.14865374617732863
383,0.9,7,33,968000,0.6,0.1524800180093178
384,0.9,7,34,998000,0.6,0.1524800180093178
385,0.9,7,35,1028000,0.6,0.1524800180093178
386,0.9,7,36,1058000,0.6,0.16213765422914264
387,0.9,7,37,1088000,0.6,0.16213765422914264
388,0.9,7,38,1118000,0.6,0.16213765422914264
389,0.9,7,39,1148000,0.6,0.16213765422914264
390,0.9,7,40,1178000,0.6,0.16213765422914264
391,0.9,7,41,1208000,0.6,0.16213765422914264
392,0.9,7,42,1238000,0.6,0.16213765422914264
393,0.9,7,43,1268000,0.6,0.16213765422914264
394,0.9,7,44,1298000,0.6,0.16213765422914264
395,0.9,7,45,1328000,0.6,0.16213765422914264
396,0.9,7,46,1358000,0.6,0.16213765422914264
397,0.9,7,47,1388000,0.6,0.16213765422914264
398,0.9,7,48,1418000,0.6,0.16213765422914264
399,0.9,7,49,1448000,0.6,0.16213765422914264
400,0.9,8,0,10000,0.2,0.46720479852505603
401,0.9,8,1,32000,0.44999999999999996,0.4449730250761836
402,0.9,8,2,54000,0.44999999999999996,0.4449730250761836
403,0.9,8,3,76000,0.44999999999999996,0.28868360252911673
404,0.9,8,4,100000,0.49999999999999994,0.34545487808302044
405,0.9,8,5,150000,1.0000000000000002,0.297539758781551
406,0.9,8,6,200000,1.0000000000000002,0.2975397587815511
407,0.9,8,7,250000,1.0000000000000002,0.297539758781551
408,0.9,8,8,300000,1.0000000000000002,0.25172722499299194
409,0.9,8,9,350000,1.0000000000000002,0.2458415087478934
410,0.9,8,10,400000,1.0000000000000002,0.22741284113563265
411,0.9,8,11,450000,1.0000000000000002,0.20173317975676594
412,0.9,8,12,500000,1.0000000000000002,0.17530003901196692
413,0.9,8,13,550000,1.0000000000000002,0.17530003901196692
414,0.9,8,14,600000,1.0000000000000002,0.175300039011967
415,0.9,8,15,650000,1.0000000000000002,0.17530003901196722
416,0.9,8,16,700000,1.0000000000000002,0.17530003901196722
417,0.9,8,17,750000,1.0000000000000002,0.1757145911019751
418,0.9,8,18,800000,1.0000000000000002,0.14155666981347328
419,0.9,8,19,850000,1.0000000000000002,0.14155666981347328
420,0.9,8,20,900000,1.0000000000000002,0.14155666981347328
421,0.9,8,21,950000,1.0000000000000002,0.14155666981347328
422,0.9,8,22,1000000,1.0000000000000002,0.14155666981347328
423,0.9,8,23,1050000,1.0000000000000002,0.14155666981347328
424,0.9,8,24,1100000,1.0000000000000002,0.14155666981347328
425,0.9,8,25,1150000,1.0000000000000002,0.14155666981347328
426,0.9,8,26,1200000,1.0000000000000002,0.14155666981347328
427,0.9,8,27,1250000,1.0000000000000002,0.14155666981347328
428,0.9,8,28,1300000,1.0000000000000002,0.14155666981347328
429,0.9,8,29,1350000,1.0000000000000002,0.14155666981347328
430,0.9,8,30,1400000,1.0000000000000002,0.14155666981347328
431,0.9,8,31,1450000,1.0000000000000002,0.14155666981347328
432,0.9,8,32,1500000,1.0000000000000002,0.14155666981347328
433,0.9,8,33,1550000,1.0000000000000002,0.14155666981347328
434,0.9,8,34,1600000,1.0000000000000002,0.14155666981347328
435,0.9,8,35,1650000,1.0000000000000002,0.14155666981347328
436,0.9,8,36,1700000,1.0000000000000002,0.14155666981347328
437,0.9,8,37,1750000,1.0000000000000002,0.14155666981347328
438,0.9,8,38,1800000,1.0000000000000002,0.14155666981347328
439,0.9,8,39,1850000,1.0000000000000002,0.14155666981347328
440,0.9,8,40,1900000,1.0000000000000002,0.14155666981347328
441,0.9,8,41,1950000,1.0000000000000002,0.14155666981347328
442,0.9,8,42,2000000,1.0000000000000002,0.14155666981347328
443,0.9,8,43,2050000,1.0000000000000002,0.14155666981347328
444,0.9,8,44,2100000,1.0000000000000002,0.14155666981347328
445,0.9,8,45,2150000,1.0000000000000002,0.14155666981347328
446,0.9,8,46,2200000,1.0000000000000002,0.14155666981347328
447,0.9,8,47,2250000,1.0000000000000002,0.14155666981347328
448,0.9,8,48,2300000,1.0000000000000002,0.14155666981347328
449,0.9,8,49,2350000,1.0000000000000002,0.14155666981347328
450,0.9,9,0,10000,0.2,0.4481966055422024
451,0.9,9,1,32000,0.44999999999999996,0.4245223297715503
452,0.9,9,2,59000,0.5499999999999999,0.32504443518868065
453,0.9,9,3,86000,0.5499999999999999,0.2789929193688177
454,0.9,9,4,113000,0.5499999999999999,0.22314820996008955
455,0.9,9,5,140000,0.5499999999999999,0.20124202694829735
456,0.9,9,6,167000,0.5499999999999999,0.17512715049659597
457,0.9,9,7,194000,0.5499999999999999,0.18181259247060033
458,0.9,9,8,224000,0.6,0.1580466311661269
459,0.9,9,9,254000,0.6,0.09200755078021507
460,0.9,9,10,284000,0.6,0.09789360809381507
461,0.9,9,11,314000,0.6,0.08191342679227465
462,0.9,9,12,344000,0.6,0.08191342679227465
463,0.9,9,13,374000,0.6,0.08907123125999604
464,0.9,9,14,404000,0.6,0.08876242654442432
465,0.9,9,15,434000,0.6,0.08876242654442432
