,accuracy,train_seed,n_gen,n_ep,n_steps,reward
81,0.9,3,26,540,486000,-2.0269872955268893
82,0.9,3,27,560,504000,48.68748342017248
83,0.9,3,28,580,522000,11.736874206663936
84,0.9,3,29,600,540000,33.65437205725339
85,0.9,3,30,620,558000,9.6142289481817
86,0.9,3,31,640,576000,38.035685053264
87,0.9,3,32,660,594000,-3.6287852285246247
88,0.9,3,33,680,612000,11.732342717184304
89,0.9,3,34,700,630000,-19.877308194882733
90,0.9,3,35,720,648000,24.393818415590253
91,0.9,3,36,740,666000,39.18380607807979
92,0.9,3,37,760,684000,50.23652608627578
93,0.9,3,38,780,702000,27.718328429572807
94,0.9,3,39,800,720000,33.76498274129026
95,0.9,3,40,820,738000,52.39751435415692
96,0.9,3,41,840,756000,49.32285873807405
97,0.9,3,42,860,774000,1.0124006512128705
98,0.9,3,43,880,792000,53.297480857643066
99,0.9,3,44,900,810000,35.808261231300904
100,0.9,3,45,920,828000,51.84531093340613
101,0.9,3,46,940,846000,30.950718535018787
102,0.9,3,47,960,864000,18.54564840981384
103,0.9,3,48,980,882000,42.326755647179866
104,0.9,3,49,1000,900000,28.512562652590628
105,0.9,3,50,1020,918000,39.16893375372254
106,0.9,3,51,1040,936000,51.60579791856717
107,0.9,3,52,1060,954000,41.10012265194039
108,0.9,3,53,1080,972000,40.597403942395104
109,0.9,3,54,1100,990000,52.085256384328
110,0.9,4,0,20,18000,3.784596399673009
111,0.9,4,1,40,36000,18.81121885771135
112,0.9,4,2,60,54000,18.8979295897357
113,0.9,4,3,80,72000,-19.944686898668724
114,0.9,4,4,100,90000,27.7032954766645
115,0.9,4,5,120,108000,0.516068517708401
116,0.9,4,6,140,126000,14.855015138894467
117,0.9,4,7,160,144000,-14.196944856957977
118,0.9,4,8,180,162000,-22.271183841191608
119,0.9,4,9,200,180000,5.789772309424475
120,0.9,4,10,220,198000,16.61748198063749
121,0.9,4,11,240,216000,13.787023344673935
122,0.9,4,12,260,234000,17.60056756049587
123,0.9,4,13,280,252000,26.312743649580813
124,0.9,4,14,300,270000,15.2951174244517
125,0.9,4,15,320,288000,6.157846559606919
126,0.9,4,16,340,306000,-6.830612156118325
127,0.9,4,17,360,324000,7.95551113218725
128,0.9,4,18,380,342000,33.60117753545838
129,0.9,4,19,400,360000,-20.292312482794205
130,0.9,4,20,420,378000,65.67510703538304
131,0.9,4,21,440,396000,21.14789988571878
132,0.9,4,22,460,414000,185.7403645826476
133,0.9,4,23,480,432000,108.63814258237798
134,0.9,4,24,500,450000,95.04087146614629
135,0.9,4,25,520,468000,5.569127466877184
136,0.9,4,26,540,486000,1.1722971482038949
137,0.9,4,27,560,504000,130.53207025846743
138,0.9,4,28,580,522000,-18.435291696551893
139,0.9,4,29,600,540000,-13.944996606140174
140,0.9,4,30,620,558000,-12.927748719974929
141,0.9,4,31,640,576000,-3.095669315050743
142,0.9,4,32,660,594000,28.341099558804025
143,0.9,4,33,680,612000,15.010510367918195
144,0.9,4,34,700,630000,189.23490944538463
145,0.9,4,35,720,648000,81.65312702905871
146,0.9,4,36,740,666000,-13.883218757218632
147,0.9,4,37,760,684000,20.91755854602491
148,0.9,4,38,780,702000,111.822333132079
149,0.9,4,39,800,720000,-27.082820284945612
150,0.9,4,40,820,738000,-6.136584920495847
151,0.9,4,41,840,756000,186.86081531486693
152,0.9,4,42,860,774000,241.0635221906248
153,0.9,4,43,880,792000,230.7377411320183
154,0.9,4,44,900,810000,233.3765526521872
155,0.9,4,45,920,828000,175.07703817093238
156,0.9,4,46,940,846000,185.4851895340786
157,0.9,4,47,960,864000,206.08959700598956
158,0.9,4,48,980,882000,232.81850313051208
159,0.9,4,49,1000,900000,268.6739536174176
160,0.9,4,50,1020,918000,181.55649933731385
161,0.9,4,51,1040,936000,132.84939283804405
162,0.9,4,52,1060,954000,-12.234296086023171
163,0.9,4,53,1080,972000,205.46000615897745
164,0.9,4,54,1100,990000,240.33767039303748
165,0.9,5,0,20,18000,9.6142289481817
166,0.9,5,1,40,36000,-6.840265776453303
167,0.9,5,2,60,54000,10.506331215934209
168,0.9,5,3,80,72000,-22.425154074890425
169,0.9,5,4,100,90000,-26.109678026653512
170,0.9,5,5,120,108000,-11.20052602412142
171,0.9,5,6,140,126000,-23.44808025616852
172,0.9,5,7,160,144000,-6.058002792649858
173,0.9,5,8,180,162000,-7.8423345548261185
174,0.9,5,9,200,180000,12.792895575326362
175,0.9,5,10,220,198000,-16.356797316100085
176,0.9,5,11,240,216000,9.6142289481817
177,0.9,5,12,260,234000,-26.74312238107208
178,0.9,5,13,280,252000,-7.61993868730093
179,0.9,5,14,300,270000,-18.25747163708463
180,0.9,5,15,320,288000,23.46814579590938
181,0.9,5,16,340,306000,11.221851727168362
182,0.9,5,17,360,324000,9.6142289481817
183,0.9,5,18,380,342000,20.490663244024788
184,0.9,5,19,400,360000,10.218807131938132
185,0.9,5,20,420,378000,-25.499183401011955
186,0.9,5,21,440,396000,-9.62100356176082
187,0.9,5,22,460,414000,-3.203179219376485
188,0.9,5,23,480,432000,25.26186235885574
189,0.9,5,24,500,450000,-13.298317796767584
190,0.9,5,25,520,468000,19.55371230638041
191,0.9,5,26,540,486000,-12.805322881962033
192,0.9,5,27,560,504000,27.762279868252858
193,0.9,5,28,580,522000,31.757431090253256
194,0.9,5,29,600,540000,14.931315052679532
195,0.9,5,30,620,558000,-13.289236297186378
196,0.9,5,31,640,576000,66.23776530653234
197,0.9,5,32,660,594000,-5.449899152629713
198,0.9,5,33,680,612000,-15.477927184606216
199,0.9,5,34,700,630000,20.29563748106809
200,0.9,5,35,720,648000,44.81768055656193
201,0.9,5,36,740,666000,193.96916519537825
202,0.9,5,37,760,684000,63.06998990199797
203,0.9,5,38,780,702000,64.58290926851282
204,0.9,5,39,800,720000,8.958834150719605
205,0.9,5,40,820,738000,130.370363421342
206,0.9,5,41,840,756000,11.263415110089776
207,0.9,5,42,860,774000,-37.89104862340328
208,0.9,5,43,880,792000,163.69786644633888
209,0.9,5,44,900,810000,174.32262098887765
210,0.9,5,45,920,828000,97.57845030658036
211,0.9,5,46,940,846000,-4.913627504999843
212,0.9,5,47,960,864000,208.42584058198008
213,0.9,5,48,980,882000,91.9452909072505
214,0.9,5,49,1000,900000,8.334333653078675
215,0.9,5,50,1020,918000,-12.678645325708402
216,0.9,5,51,1040,936000,149.6137213103177
217,0.9,5,52,1060,954000,10.30446342201235
218,0.9,5,53,1080,972000,176.01320940360355
219,0.9,5,54,1100,990000,8.079423232405238
220,0.9,6,0,20,18000,30.13585635045856
221,0.9,6,1,40,36000,-21.319901317371404
222,0.9,6,2,60,54000,2.3748213159918747
223,0.9,6,3,80,72000,-2.521883554227761
224,0.9,6,4,100,90000,12.12631030201042
225,0.9,6,5,120,108000,-15.579473048336132
226,0.9,6,6,140,126000,-26.190501873871103
227,0.9,6,7,160,144000,13.518115410135692
228,0.9,6,8,180,162000,26.073001611620832
229,0.9,6,9,200,180000,71.12356343595295
230,0.9,6,10,220,198000,47.40399184170499
231,0.9,6,11,240,216000,42.16375672090458
232,0.9,6,12,260,234000,-21.192784908357275
233,0.9,6,13,280,252000,13.72079058197545
234,0.9,6,14,300,270000,-18.93279056726241
235,0.9,6,15,320,288000,41.9927565773582
236,0.9,6,16,340,306000,-8.337395309143952
237,0.9,6,17,360,324000,4.441936373489706
238,0.9,6,18,380,342000,96.13810656638164
239,0.9,6,19,400,360000,77.13328772490044
240,0.9,6,20,420,378000,100.27327911830996
241,0.9,6,21,440,396000,-83.46510469473651
242,0.9,6,22,460,414000,15.61097065475415
243,0.9,6,23,480,432000,-22.502571659458532
244,0.9,6,24,500,450000,-8.077954184831807
245,0.9,6,25,520,468000,166.96060205697808
246,0.9,6,26,540,486000,-10.017929639626978
247,0.9,6,27,560,504000,186.52161490331827
248,0.9,6,28,580,522000,245.31135173322656
249,0.9,6,29,600,540000,172.91383077012293
250,0.9,6,30,620,558000,148.83141732322756
251,0.9,6,31,640,576000,164.6770002952325
252,0.9,6,32,660,594000,118.74922809453273
253,0.9,6,33,680,612000,146.71471919692007
254,0.9,6,34,700,630000,56.30872003514245
255,0.9,6,35,720,648000,181.4831190048916
256,0.9,6,36,740,666000,246.46203457271864
257,0.9,6,37,760,684000,195.46814400195973
258,0.9,6,38,780,702000,88.95840689815086
259,0.9,6,39,800,720000,-104.88233365416518
260,0.9,6,40,820,738000,250.00320656623504
261,0.9,6,41,840,756000,158.9208741487329
262,0.9,6,42,860,774000,131.31613282275492
263,0.9,6,43,880,792000,140.13712904693756
264,0.9,6,44,900,810000,160.57587735187738
265,0.9,6,45,920,828000,276.40533801699974
266,0.9,6,46,940,846000,254.52440863970563
267,0.9,6,47,960,864000,126.7834833767045
268,0.9,6,48,980,882000,79.57073304680112
269,0.9,6,49,1000,900000,217.9790620762236
270,0.9,6,50,1020,918000,230.28157248110531
271,0.9,6,51,1040,936000,247.609831309342
272,0.9,6,52,1060,954000,238.03595838358083
273,0.9,6,53,1080,972000,207.5992733178861
274,0.9,6,54,1100,990000,246.9247005278137
275,0.9,7,0,20,18000,-7.9913229221213244
276,0.9,7,1,40,36000,12.368521461534325
277,0.9,7,2,60,54000,-21.642142346193005
278,0.9,7,3,80,72000,-11.926101001173066
279,0.9,7,4,100,90000,-13.38882510337109
280,0.9,7,5,120,108000,0.8132524477417196
281,0.9,7,6,140,126000,-20.07793000953816
282,0.9,7,7,160,144000,-29.92673930181267
283,0.9,7,8,180,162000,21.262184467655075
284,0.9,7,9,200,180000,9.600479938881254
285,0.9,7,10,220,198000,22.069862047586817
286,0.9,7,11,240,216000,-19.944706704421677
287,0.9,7,12,260,234000,18.450450575541744
288,0.9,7,13,280,252000,13.666799506741594
289,0.9,7,14,300,270000,9.17637003367958
290,0.9,7,15,320,288000,20.00775015738981
291,0.9,7,16,340,306000,-11.120271614423466
292,0.9,7,17,360,324000,0.9556767846994664
293,0.9,7,18,380,342000,89.56281399457247
294,0.9,7,19,400,360000,32.77987169208534
295,0.9,7,20,420,378000,31.95286576455075
296,0.9,7,21,440,396000,-15.537914898021048
297,0.9,7,22,460,414000,11.699445891616564
298,0.9,7,23,480,432000,34.241480032209424
299,0.9,7,24,500,450000,-38.12988439589573
300,0.9,7,25,520,468000,33.988745842203215
301,0.9,7,26,540,486000,10.24564907146846
302,0.9,7,27,560,504000,24.100030733248232
303,0.9,7,28,580,522000,30.082901235210706
304,0.9,7,29,600,540000,-19.16409604710914
305,0.9,7,30,620,558000,36.28557836276429
306,0.9,7,31,640,576000,28.50076943813208
307,0.9,7,32,660,594000,12.637385963201371
308,0.9,7,33,680,612000,18.91098716067796
309,0.9,7,34,700,630000,31.023065731025167
310,0.9,7,35,720,648000,35.32814255230358
311,0.9,7,36,740,666000,133.67039841769187
312,0.9,7,37,760,684000,55.46767419953011
313,0.9,7,38,780,702000,22.98845767463892
314,0.9,7,39,800,720000,36.82174439609685
315,0.9,7,40,820,738000,48.33171573320358
316,0.9,7,41,840,756000,168.02991324023662
317,0.9,7,42,860,774000,246.7365543957116
318,0.9,7,43,880,792000,191.22801199550688
319,0.9,7,44,900,810000,163.07464798054195
320,0.9,7,45,920,828000,130.55573296564995
321,0.9,7,46,940,846000,19.179164305807998
322,0.9,7,47,960,864000,47.61803296196511
323,0.9,7,48,980,882000,101.95474711627752
324,0.9,7,49,1000,900000,231.03424994335032
325,0.9,7,50,1020,918000,-22.27578547096676
326,0.9,7,51,1040,936000,-27.48243762948536
327,0.9,7,52,1060,954000,89.19096628016902
328,0.9,7,53,1080,972000,186.6266968586642
329,0.9,7,54,1100,990000,224.68597018110057
330,0.9,8,0,20,18000,16.390440045267574
331,0.9,8,1,40,36000,-22.09908610948923
332,0.9,8,2,60,54000,-6.996290021310683
333,0.9,8,3,80,72000,-19.944706704421677
334,0.9,8,4,100,90000,14.931315052679532
335,0.9,8,5,120,108000,3.8965615893782783
336,0.9,8,6,140,126000,5.117737075164469
337,0.9,8,7,160,144000,14.931315052679532
338,0.9,8,8,180,162000,-22.048370493139764
339,0.9,8,9,200,180000,30.93289735791589
340,0.9,8,10,220,198000,31.390381915171982
341,0.9,8,11,240,216000,16.30977190171151
342,0.9,8,12,260,234000,14.917911908903822
343,0.9,8,13,280,252000,14.931315052679532
344,0.9,8,14,300,270000,13.433897912836958
345,0.9,8,15,320,288000,-13.22277197964298
346,0.9,8,16,340,306000,28.978319639793387
347,0.9,8,17,360,324000,27.29384020247902
348,0.9,8,18,380,342000,15.794325804846334
349,0.9,8,19,400,360000,24.109943003647498
350,0.9,8,20,420,378000,25.297237891948008
351,0.9,8,21,440,396000,47.01925296606135
352,0.9,8,22,460,414000,14.931315052679532
353,0.9,8,23,480,432000,19.656604493777746
354,0.9,8,24,500,450000,-22.15024829651681
355,0.9,8,25,520,468000,15.740061416172324
356,0.9,8,26,540,486000,53.215956036758165
357,0.9,8,27,560,504000,48.17334091927241
358,0.9,8,28,580,522000,31.757376317687488
359,0.9,8,29,600,540000,-22.234001577370325
360,0.9,8,30,620,558000,19.61713193524055
361,0.9,8,31,640,576000,-35.10381306236172
362,0.9,8,32,660,594000,57.19797770914951
363,0.9,8,33,680,612000,55.782479805544256
364,0.9,8,34,700,630000,-7.540383775137866
365,0.9,8,35,720,648000,40.00594889000756
366,0.9,8,36,740,666000,52.30046707757011
367,0.9,8,37,760,684000,35.252359593160705
368,0.9,8,38,780,702000,40.091879461203234
369,0.9,8,39,800,720000,54.46390802361007
370,0.9,8,40,820,738000,51.15828448618184
371,0.9,8,41,840,756000,53.230055867456336
372,0.9,8,42,860,774000,50.83587709612458
373,0.9,8,43,880,792000,53.18868362742177
374,0.9,8,44,900,810000,14.121437055451366
375,0.9,8,45,920,828000,31.721406709584983
376,0.9,8,46,940,846000,29.973420652903314
377,0.9,8,47,960,864000,45.159818781559466
378,0.9,8,48,980,882000,45.53834244290959
379,0.9,8,49,1000,900000,40.0415053262052
380,0.9,8,50,1020,918000,37.76006731429424
381,0.9,8,51,1040,936000,55.93794526040625
382,0.9,8,52,1060,954000,52.3714227903692
383,0.9,8,53,1080,972000,45.90244317608922
384,0.9,8,54,1100,990000,45.80104341776878
385,0.9,9,0,20,18000,-4.32191815916362
386,0.9,9,1,40,36000,-19.943134287427803
387,0.9,9,2,60,54000,14.887280472835789
388,0.9,9,3,80,72000,-6.447505954746511
389,0.9,9,4,100,90000,-27.954269836960787
390,0.9,9,5,120,108000,-22.40270701218705
391,0.9,9,6,140,126000,9.6142289481817
392,0.9,9,7,160,144000,-37.98384210343301
393,0.9,9,8,180,162000,-15.026138883410445
394,0.9,9,9,200,180000,20.07911370978287
395,0.9,9,10,220,198000,12.86233946743252
396,0.9,9,11,240,216000,37.13521640804258
397,0.9,9,12,260,234000,23.590648838753427
398,0.9,9,13,280,252000,34.24177438800632
399,0.9,9,14,300,270000,24.95699126356552
400,0.9,9,15,320,288000,6.836808172221811
401,0.9,9,16,340,306000,-23.90609728362648
402,0.9,9,17,360,324000,36.17557709085878
403,0.9,9,18,380,342000,133.27232760810344
404,0.9,9,19,400,360000,11.842610066739272
405,0.9,9,20,420,378000,55.07528277279597
406,0.9,9,21,440,396000,27.113168271313203
407,0.9,9,22,460,414000,166.1534449244819
408,0.9,9,23,480,432000,-11.820504061756523
409,0.9,9,24,500,450000,136.42835633043236
410,0.9,9,25,520,468000,68.06926700286516
411,0.9,9,26,540,486000,78.81879879696393
412,0.9,9,27,560,504000,84.27426333381185
413,0.9,9,28,580,522000,84.7483024978209
414,0.9,9,29,600,540000,15.879444727680692
415,0.9,9,30,620,558000,69.00682372425561
416,0.9,9,31,640,576000,27.40604974935031
417,0.9,9,32,660,594000,-37.944576278743696
418,0.9,9,33,680,612000,255.0706446601304
419,0.9,9,34,700,630000,-31.38580969330198
420,0.9,9,35,720,648000,171.21396880195113
421,0.9,9,36,740,666000,-3.695788884294292
422,0.9,9,37,760,684000,64.25562524299112
423,0.9,9,38,780,702000,184.41709752456663
424,0.9,9,39,800,720000,229.79393729757
425,0.9,9,40,820,738000,154.95169143303963
426,0.9,9,41,840,756000,39.113058738569485
427,0.9,9,42,860,774000,235.57739121172608
428,0.9,9,43,880,792000,231.621597257178
429,0.9,9,44,900,810000,211.36573165877903
430,0.9,9,45,920,828000,186.5941655303336
431,0.9,9,46,940,846000,157.66640174804112
432,0.9,9,47,960,864000,178.91375655595598
433,0.9,9,48,980,882000,221.66949742135944
434,0.9,9,49,1000,900000,195.39582178589427
435,0.9,9,50,1020,918000,160.18358393238117
436,0.9,9,51,1040,936000,263.2130402034471
437,0.9,9,52,1060,954000,241.54720379503843
438,0.9,9,53,1080,972000,188.45782263101535
439,0.9,9,54,1100,990000,286.9114084935967
440,0.9,10,0,20,18000,-25.938333713155554
441,0.9,10,1,40,36000,-4.530817660994147
442,0.9,10,2,60,54000,17.455696267008637
443,0.9,10,3,80,72000,24.809002803122723
444,0.9,10,4,100,90000,9.024215526304204
445,0.9,10,5,120,108000,13.725423419040077
446,0.9,10,6,140,126000,7.3048645943410975
447,0.9,10,7,160,144000,9.6142289481817
448,0.9,10,8,180,162000,9.6142289481817
449,0.9,10,9,200,180000,20.93415206153556
450,0.9,10,10,220,198000,53.95839014180844
451,0.9,10,11,240,216000,31.23877516890308
452,0.9,10,12,260,234000,12.359269780709484
453,0.9,10,13,280,252000,-18.904732069650787
454,0.9,10,14,300,270000,-16.254499077710978
455,0.9,10,15,320,288000,-22.526669439417
456,0.9,10,16,340,306000,-11.938971986112866
457,0.9,10,17,360,324000,27.613211882998872
458,0.9,10,18,380,342000,15.405177881630843
459,0.9,10,19,400,360000,12.605460451856771
460,0.9,10,20,420,378000,19.32532021053371
461,0.9,10,21,440,396000,0.8006747671253027
462,0.9,10,22,460,414000,22.57639888802916
463,0.9,10,23,480,432000,28.076056508851632
464,0.9,10,24,500,450000,20.518662493667406
465,0.9,10,25,520,468000,47.8825479989445
466,0.9,10,26,540,486000,54.43877492918191
467,0.9,10,27,560,504000,15.878110578861795
468,0.9,10,28,580,522000,40.581139115056885
469,0.9,10,29,600,540000,37.77813198782852
470,0.9,10,30,620,558000,46.82876702111302
471,0.9,10,31,640,576000,32.035881880324226
472,0.9,10,32,660,594000,-19.944706704421677
473,0.9,10,33,680,612000,-1.328981836543338
474,0.9,10,34,700,630000,39.98168970403781
475,0.9,10,35,720,648000,31.09179317901449
476,0.9,10,36,740,666000,54.54845164762141
477,0.9,10,37,760,684000,21.360353981826684
478,0.9,10,38,780,702000,8.587131208646667
479,0.9,10,39,800,720000,54.40127911241111
480,0.9,10,40,820,738000,-17.21943894501532
481,0.9,10,41,840,756000,60.058838561617016
482,0.9,10,42,860,774000,55.931677071440006
483,0.9,10,43,880,792000,39.77044291194039
484,0.9,10,44,900,810000,112.99591905134804
485,0.9,10,45,920,828000,213.0582535281987
486,0.9,10,46,940,846000,249.41509658858536
487,0.9,10,47,960,864000,174.85711700313522
488,0.9,10,48,980,882000,223.08889653929
489,0.9,10,49,1000,900000,-3.816168642995521
490,0.9,10,50,1020,918000,240.9217608713929
491,0.9,10,51,1040,936000,6.998609992822217
492,0.9,10,52,1060,954000,225.4889023689649
493,0.9,10,53,1080,972000,230.8510137913484
494,0.9,10,54,1100,990000,211.201172656678
495,0.9,11,0,20,18000,-13.482455449249542
496,0.9,11,1,40,36000,9.523314293671197
497,0.9,11,2,60,54000,11.177721694552496
498,0.9,11,3,80,72000,16.938709047611376
499,0.9,11,4,100,90000,-23.476547343973746
500,0.9,11,5,120,108000,-20.141574723153127
501,0.9,11,6,140,126000,11.378163725527596
502,0.9,11,7,160,144000,24.291008527292767
503,0.9,11,8,180,162000,91.60388570139848
504,0.9,11,9,200,180000,19.83308424468485
505,0.9,11,10,220,198000,-32.1108607255754
506,0.9,11,11,240,216000,41.1867704042704
507,0.9,11,12,260,234000,-37.4583929492179
508,0.9,11,13,280,252000,13.621644413040965
509,0.9,11,14,300,270000,0.2496460387037057
510,0.9,11,15,320,288000,-32.31366137607036
511,0.9,11,16,340,306000,12.17984803263462
512,0.9,11,17,360,324000,14.750373054185507
513,0.9,11,18,380,342000,-21.687711938318653
514,0.9,11,19,400,360000,17.244598505426318
515,0.9,11,20,420,378000,39.4995135980381
516,0.9,11,21,440,396000,-12.49883170402904
517,0.9,11,22,460,414000,47.790372587338
518,0.9,11,23,480,432000,28.152896880639094
519,0.9,11,24,500,450000,-23.292907237691743
520,0.9,11,25,520,468000,7.616568152824884
521,0.9,11,26,540,486000,42.24128200415534
522,0.9,11,27,560,504000,22.128697139000728
523,0.9,11,28,580,522000,-71.21895544290473
524,0.9,11,29,600,540000,26.93767121081096
525,0.9,11,30,620,558000,42.07376541029154
526,0.9,11,31,640,576000,25.39135016198787
527,0.9,11,32,660,594000,-0.945683138680644
528,0.9,11,33,680,612000,71.07807036405686
529,0.9,11,34,700,630000,125.89708887880222
530,0.9,11,35,720,648000,-10.98293313500849
531,0.9,11,36,740,666000,126.21459000937156
532,0.9,11,37,760,684000,118.86620938658773
533,0.9,11,38,780,702000,110.55242930151898
534,0.9,11,39,800,720000,169.06388260216875
535,0.9,11,40,820,738000,291.3284577908093
536,0.9,11,41,840,756000,146.64875097139472
537,0.9,11,42,860,774000,17.608310822358508
538,0.9,11,43,880,792000,103.96345072584177
539,0.9,11,44,900,810000,175.4427744948536
540,0.9,11,45,920,828000,244.5619241646967
541,0.9,11,46,940,846000,25.775822925901917
542,0.9,11,47,960,864000,211.09902350776235
543,0.9,11,48,980,882000,-7.703171353427334
544,0.9,11,49,1000,900000,21.808764753031763
545,0.9,11,50,1020,918000,198.2497206485796
546,0.9,11,51,1040,936000,94.97798633760208
547,0.9,11,52,1060,954000,33.623525229348004
548,0.9,11,53,1080,972000,96.8944923140039
549,0.9,11,54,1100,990000,6.573066132714294
550,0.9,12,0,20,18000,8.322073800491555
551,0.9,12,1,40,36000,-24.0917080181758
552,0.9,12,2,60,54000,-26.891381750241266
553,0.9,12,3,80,72000,-7.124568883136457
554,0.9,12,4,100,90000,-19.88329182990748
555,0.9,12,5,120,108000,14.241757979868805
556,0.9,12,6,140,126000,-29.92673930181267
557,0.9,12,7,160,144000,-14.444070517014548
558,0.9,12,8,180,162000,-22.05617334568543
559,0.9,12,9,200,180000,8.706710676917796
560,0.9,12,10,220,198000,21.30294294021599
561,0.9,12,11,240,216000,30.87448198611356
562,0.9,12,12,260,234000,-19.944706704421677
563,0.9,12,13,280,252000,24.17102068293428
564,0.9,12,14,300,270000,19.91924146197208
565,0.9,12,15,320,288000,4.042223903655665
566,0.9,12,16,340,306000,-68.3907879688327
567,0.9,12,17,360,324000,-15.762995059872434
568,0.9,12,18,380,342000,35.229320895046136
569,0.9,12,19,400,360000,26.36351552471852
570,0.9,12,20,420,378000,-19.22599858293893
571,0.9,12,21,440,396000,9.6142289481817
572,0.9,12,22,460,414000,24.89960014924148
573,0.9,12,23,480,432000,25.83268102782352
574,0.9,12,24,500,450000,-5.607774343815316
575,0.9,12,25,520,468000,12.25645058192687
576,0.9,12,26,540,486000,9.756508880295094
577,0.9,12,27,560,504000,20.6033740819949
578,0.9,12,28,580,522000,28.41183896412132
579,0.9,12,29,600,540000,37.00358053921179
580,0.9,12,30,620,558000,22.42172614741349
581,0.9,12,31,640,576000,21.93528431240653
582,0.9,12,32,660,594000,52.48926247300717
583,0.9,12,33,680,612000,35.048850561823855
584,0.9,12,34,700,630000,-30.495346429589688
585,0.9,12,35,720,648000,40.87592094308872
586,0.9,12,36,740,666000,31.12640565908857
587,0.9,12,37,760,684000,20.65860846291889
588,0.9,12,38,780,702000,50.87385699216047
589,0.9,12,39,800,720000,51.77920019586073
590,0.9,12,40,820,738000,28.79336244157591
591,0.9,12,41,840,756000,-33.367930304630235
592,0.9,12,42,860,774000,32.3742023564001
593,0.9,12,43,880,792000,51.42265822185616
594,0.9,12,44,900,810000,40.60753449295444
595,0.9,12,45,920,828000,34.7142307036092
