,accuracy,train_seed,n_gen,n_ep,n_steps,reward
1417,0.8,24,53,1080,864000,212.7563133467889
1418,0.8,24,54,1100,880000,137.54159756757284
1419,0.8,24,55,1120,896000,142.24791502806684
1420,0.8,24,56,1140,912000,137.6973875130619
1421,0.8,24,57,1160,928000,196.1889573178349
1422,0.8,24,58,1180,944000,57.16505772537906
1423,0.8,24,59,1200,960000,159.61398321536282
1424,0.8,24,60,1220,976000,76.7492685200335
1425,0.8,24,61,1240,992000,137.71841080063732
1426,0.8,25,0,20,16000,-19.03652741187533
1427,0.8,25,1,40,32000,14.69673688208582
1428,0.8,25,2,60,48000,9.6142289481817
1429,0.8,25,3,80,64000,-6.638857175507598
1430,0.8,25,4,100,80000,14.931315052679532
1431,0.8,25,5,120,96000,34.28697153253928
1432,0.8,25,6,140,112000,-18.80582777329701
1433,0.8,25,7,160,128000,4.555702109777586
1434,0.8,25,8,180,144000,14.931315052679532
1435,0.8,25,9,200,160000,14.931315052679532
1436,0.8,25,10,220,176000,40.00586534749367
1437,0.8,25,11,240,192000,2.058087659390284
1438,0.8,25,12,260,208000,24.353889955569787
1439,0.8,25,13,280,224000,15.384734299778916
1440,0.8,25,14,300,240000,14.931315052679532
1441,0.8,25,15,320,256000,25.305086317974904
1442,0.8,25,16,340,272000,-11.266122991207157
1443,0.8,25,17,360,288000,-19.337379908952062
1444,0.8,25,18,380,304000,14.908265866058068
1445,0.8,25,19,400,320000,5.058669646681606
1446,0.8,25,20,420,336000,-0.4213439013650669
1447,0.8,25,21,440,352000,3.470709914804329
1448,0.8,25,22,460,368000,26.69031312957081
1449,0.8,25,23,480,384000,31.08452076061758
1450,0.8,25,24,500,400000,40.686697054197
1451,0.8,25,25,520,416000,32.4484865049629
1452,0.8,25,26,540,432000,52.61878107702662
1453,0.8,25,27,560,448000,14.931315052679532
1454,0.8,25,28,580,464000,40.83100332431823
1455,0.8,25,29,600,480000,19.12805375788696
1456,0.8,25,30,620,496000,20.594033265397663
1457,0.8,25,31,640,512000,4.271136580304169
1458,0.8,25,32,660,528000,30.33854155878584
1459,0.8,25,33,680,544000,47.785368555530965
1460,0.8,25,34,700,560000,27.72374453512284
1461,0.8,25,35,720,576000,29.037102546675737
1462,0.8,25,36,740,592000,-19.372322233783468
1463,0.8,25,37,760,608000,10.859400559066689
1464,0.8,25,38,780,624000,46.84522414882897
1465,0.8,25,39,800,640000,34.030850315610905
1466,0.8,25,40,820,656000,24.26264180193841
1467,0.8,25,41,840,672000,53.944848037259206
1468,0.8,25,42,860,688000,54.60376996097176
1469,0.8,25,43,880,704000,35.70375842996323
1470,0.8,25,44,900,720000,-7.773003088902804
1471,0.8,25,45,920,736000,9.16946014681489
1472,0.8,25,46,940,752000,53.251692035870384
1473,0.8,25,47,960,768000,54.70851040672507
1474,0.8,25,48,980,784000,51.835527715526894
1475,0.8,25,49,1000,800000,46.08967235325501
1476,0.8,25,50,1020,816000,43.87028684139722
1477,0.8,25,51,1040,832000,47.23923354642203
1478,0.8,25,52,1060,848000,45.99404672356506
1479,0.8,25,53,1080,864000,43.23330390062559
1480,0.8,25,54,1100,880000,43.56176163161742
1481,0.8,25,55,1120,896000,30.30492456320088
1482,0.8,25,56,1140,912000,49.21503031141757
1483,0.8,25,57,1160,928000,31.467534473131632
1484,0.8,25,58,1180,944000,10.10199076592806
1485,0.8,25,59,1200,960000,-17.902111151600586
1486,0.8,25,60,1220,976000,-25.678279375274933
1487,0.8,25,61,1240,992000,50.81171745297148
1488,0.8,26,0,20,16000,6.764240953521645
1489,0.8,26,1,40,32000,28.108002271465
1490,0.8,26,2,60,48000,-19.94470670442168
1491,0.8,26,3,80,64000,-22.01793403847413
1492,0.8,26,4,100,80000,-19.94470670442168
1493,0.8,26,5,120,96000,12.505259309570045
1494,0.8,26,6,140,112000,7.849434954801927
1495,0.8,26,7,160,128000,22.995591122397347
1496,0.8,26,8,180,144000,-27.55000027475137
1497,0.8,26,9,200,160000,-7.8722300670573215
1498,0.8,26,10,220,176000,9.6142289481817
1499,0.8,26,11,240,192000,2.217928382219505
1500,0.8,26,12,260,208000,27.68008755515616
1501,0.8,26,13,280,224000,25.17037216917297
1502,0.8,26,14,300,240000,7.702728999934703
1503,0.8,26,15,320,256000,29.717721589742663
1504,0.8,26,16,340,272000,14.627325866825071
1505,0.8,26,17,360,288000,-13.438741357610116
1506,0.8,26,18,380,304000,-18.065118771270267
1507,0.8,26,19,400,320000,-19.831302702532085
1508,0.8,26,20,420,336000,11.800918862927542
1509,0.8,26,21,440,352000,9.6142289481817
1510,0.8,26,22,460,368000,36.8745277931371
1511,0.8,26,23,480,384000,11.736874206663936
1512,0.8,26,24,500,400000,-7.928064462919751
1513,0.8,26,25,520,416000,-20.59530703252954
1514,0.8,26,26,540,432000,30.40747410951945
1515,0.8,26,27,560,448000,-22.16481328102551
1516,0.8,26,28,580,464000,32.50412008920158
1517,0.8,26,29,600,480000,17.852698011174287
1518,0.8,26,30,620,496000,-25.40818923035777
1519,0.8,26,31,640,512000,18.638007356348407
1520,0.8,26,32,660,528000,49.68188361894679
1521,0.8,26,33,680,544000,8.509963193576136
1522,0.8,26,34,700,560000,32.961389897215
1523,0.8,26,35,720,576000,15.727476877535398
1524,0.8,26,36,740,592000,47.71976171273361
1525,0.8,26,37,760,608000,4.2376377417232165
1526,0.8,26,38,780,624000,53.5800542856994
1527,0.8,26,39,800,640000,56.50017849161793
1528,0.8,26,40,820,656000,53.09015876539404
1529,0.8,26,41,840,672000,40.25881300072594
1530,0.8,26,42,860,688000,50.09988573828971
1531,0.8,26,43,880,704000,54.23017242885298
1532,0.8,26,44,900,720000,53.83739499632675
1533,0.8,26,45,920,736000,10.349782371764103
1534,0.8,26,46,940,752000,49.62608670886045
1535,0.8,26,47,960,768000,44.14664171632239
1536,0.8,26,48,980,784000,56.37256686130812
1537,0.8,26,49,1000,800000,53.65470756341984
1538,0.8,26,50,1020,816000,44.13694213583837
1539,0.8,26,51,1040,832000,10.238989139500452
1540,0.8,26,52,1060,848000,27.374066222902364
1541,0.8,26,53,1080,864000,50.44870968179795
1542,0.8,26,54,1100,880000,23.616812097237275
1543,0.8,26,55,1120,896000,52.20801825765447
1544,0.8,26,56,1140,912000,49.47105635858206
1545,0.8,26,57,1160,928000,56.94715145594279
1546,0.8,26,58,1180,944000,50.54395366843429
1547,0.8,26,59,1200,960000,51.41267323738519
1548,0.8,26,60,1220,976000,44.73534484486993
1549,0.8,26,61,1240,992000,54.89584204483973
1550,0.8,27,0,20,16000,-17.607591119345834
1551,0.8,27,1,40,32000,-19.95881573567773
1552,0.8,27,2,60,48000,-20.315528991061743
1553,0.8,27,3,80,64000,-22.04794450319084
1554,0.8,27,4,100,80000,26.77011867812083
1555,0.8,27,5,120,96000,27.31021917485397
1556,0.8,27,6,140,112000,-18.90131539935728
1557,0.8,27,7,160,128000,6.878477434779573
1558,0.8,27,8,180,144000,29.178447444235807
1559,0.8,27,9,200,160000,10.428169265521692
1560,0.8,27,10,220,176000,26.22894553341576
1561,0.8,27,11,240,192000,33.4854928194179
1562,0.8,27,12,260,208000,17.72940782394963
1563,0.8,27,13,280,224000,6.253891350839352
1564,0.8,27,14,300,240000,15.543646968314366
1565,0.8,27,15,320,256000,22.27229383444954
1566,0.8,27,16,340,272000,26.15484572145957
1567,0.8,27,17,360,288000,20.80173745548085
1568,0.8,27,18,380,304000,26.63360413377028
1569,0.8,27,19,400,320000,28.419059180030853
1570,0.8,27,20,420,336000,24.4907476913544
1571,0.8,27,21,440,352000,33.32287030939776
1572,0.8,27,22,460,368000,29.38404381642756
1573,0.8,27,23,480,384000,28.82685752836274
1574,0.8,27,24,500,400000,14.931315052679532
1575,0.8,27,25,520,416000,14.931315052679532
1576,0.8,27,26,540,432000,27.876348491800616
1577,0.8,27,27,560,448000,14.931315052679532
1578,0.8,27,28,580,464000,38.0449976824732
1579,0.8,27,29,600,480000,38.85630209921463
1580,0.8,27,30,620,496000,45.76608811464041
1581,0.8,27,31,640,512000,49.92448809325446
1582,0.8,27,32,660,528000,8.609598404243414
1583,0.8,27,33,680,544000,38.613166106923686
1584,0.8,27,34,700,560000,27.807384991672187
1585,0.8,27,35,720,576000,26.59181091345604
1586,0.8,27,36,740,592000,49.88148924701514
1587,0.8,27,37,760,608000,-10.786919857652595
1588,0.8,27,38,780,624000,28.577676365172444
1589,0.8,27,39,800,640000,9.153697067238594
1590,0.8,27,40,820,656000,32.50839373949982
1591,0.8,27,41,840,672000,84.78061083679124
1592,0.8,27,42,860,688000,-27.10115225260619
1593,0.8,27,43,880,704000,12.041756072230845
1594,0.8,27,44,900,720000,31.42915447972345
1595,0.8,27,45,920,736000,43.19434523754615
1596,0.8,27,46,940,752000,51.99841208777597
1597,0.8,27,47,960,768000,51.9206880407952
1598,0.8,27,48,980,784000,75.11031813510988
1599,0.8,27,49,1000,800000,-13.106943175199016
1600,0.8,27,50,1020,816000,48.89395778857206
1601,0.8,27,51,1040,832000,61.72705267970412
1602,0.8,27,52,1060,848000,71.23157013412853
1603,0.8,27,53,1080,864000,45.60244680329734
1604,0.8,27,54,1100,880000,40.36397242737011
1605,0.8,27,55,1120,896000,-28.63591180793365
1606,0.8,27,56,1140,912000,43.55485665834776
1607,0.8,27,57,1160,928000,59.05914951296264
1608,0.8,27,58,1180,944000,48.58456663718072
1609,0.8,27,59,1200,960000,39.488788846325406
1610,0.8,27,60,1220,976000,49.903133434319344
1611,0.8,27,61,1240,992000,69.4001826288921
1612,0.8,28,0,20,16000,-19.944730397697963
1613,0.8,28,1,40,32000,-18.34868299110037
1614,0.8,28,2,60,48000,-19.94431072377164
1615,0.8,28,3,80,64000,30.018047677281945
1616,0.8,28,4,100,80000,-21.049830779487056
1617,0.8,28,5,120,96000,7.055729267448842
1618,0.8,28,6,140,112000,15.825167690684683
1619,0.8,28,7,160,128000,-19.30533698249388
1620,0.8,28,8,180,144000,-24.798975694063987
1621,0.8,28,9,200,160000,14.931315052679532
1622,0.8,28,10,220,176000,-16.916406836656826
1623,0.8,28,11,240,192000,5.783504159495829
1624,0.8,28,12,260,208000,-21.01675900791372
1625,0.8,28,13,280,224000,4.7239955208507975
1626,0.8,28,14,300,240000,14.931315052679532
1627,0.8,28,15,320,256000,-8.945611225372812
1628,0.8,28,16,340,272000,29.051291152003603
1629,0.8,28,17,360,288000,-11.199084930465286
1630,0.8,28,18,380,304000,38.11014030915239
1631,0.8,28,19,400,320000,24.05973114249504
1632,0.8,28,20,420,336000,14.931315052679532
1633,0.8,28,21,440,352000,5.949849051580364
1634,0.8,28,22,460,368000,31.885658207460885
1635,0.8,28,23,480,384000,11.96664900932698
1636,0.8,28,24,500,400000,23.00460814132288
1637,0.8,28,25,520,416000,33.971113602376334
1638,0.8,28,26,540,432000,24.22835426831703
1639,0.8,28,27,560,448000,13.873722847214742
1640,0.8,28,28,580,464000,28.10011218198109
1641,0.8,28,29,600,480000,5.456622252543751
1642,0.8,28,30,620,496000,15.775386434750398
1643,0.8,28,31,640,512000,18.04212593767148
1644,0.8,28,32,660,528000,22.82655999751831
1645,0.8,28,33,680,544000,26.72589738964849
1646,0.8,28,34,700,560000,19.13102589940062
1647,0.8,28,35,720,576000,17.6978483572776
1648,0.8,28,36,740,592000,15.79890546891625
1649,0.8,28,37,760,608000,3.5998577956991014
1650,0.8,28,38,780,624000,8.024520197291315
1651,0.8,28,39,800,640000,14.316107662352596
1652,0.8,28,40,820,656000,19.77943641136001
1653,0.8,28,41,840,672000,25.52697242160277
1654,0.8,28,42,860,688000,41.159477966176624
1655,0.8,28,43,880,704000,33.554128223667234
1656,0.8,28,44,900,720000,53.49504036004551
1657,0.8,28,45,920,736000,50.43555769679613
1658,0.8,28,46,940,752000,56.32282015191473
1659,0.8,28,47,960,768000,45.82734694736127
1660,0.8,28,48,980,784000,23.35874265202819
1661,0.8,28,49,1000,800000,55.27130132757853
1662,0.8,28,50,1020,816000,33.94161795602496
1663,0.8,28,51,1040,832000,51.69673821307156
1664,0.8,28,52,1060,848000,53.21793620585301
1665,0.8,28,53,1080,864000,9.948291019968282
1666,0.8,28,54,1100,880000,56.844535088113005
1667,0.8,28,55,1120,896000,50.75397154209827
1668,0.8,28,56,1140,912000,48.729144801951655
1669,0.8,28,57,1160,928000,-25.70009303035149
1670,0.8,28,58,1180,944000,36.55413404446888
1671,0.8,28,59,1200,960000,63.17973904881163
1672,0.8,28,60,1220,976000,42.04417243047482
1673,0.8,28,61,1240,992000,28.81375189525773
1674,0.8,29,0,20,16000,-12.034621736902697
1675,0.8,29,1,40,32000,7.693574059342987
1676,0.8,29,2,60,48000,-15.49548421087028
1677,0.8,29,3,80,64000,-9.98255292486481
1678,0.8,29,4,100,80000,-25.87740821833244
1679,0.8,29,5,120,96000,-25.629537109513983
1680,0.8,29,6,140,112000,-2.8154645835258902
1681,0.8,29,7,160,128000,-7.590852716475237
1682,0.8,29,8,180,144000,9.405393372581798
1683,0.8,29,9,200,160000,15.30583336527456
1684,0.8,29,10,220,176000,27.661812403457297
1685,0.8,29,11,240,192000,30.54409239129526
1686,0.8,29,12,260,208000,3.077627803406899
1687,0.8,29,13,280,224000,34.30640810261314
1688,0.8,29,14,300,240000,-24.189768015773947
1689,0.8,29,15,320,256000,28.998871051844628
1690,0.8,29,16,340,272000,-5.846674224468338
1691,0.8,29,17,360,288000,11.016668421455982
1692,0.8,29,18,380,304000,-55.31924327845651
1693,0.8,29,19,400,320000,26.36566353322173
1694,0.8,29,20,420,336000,-18.10435432600142
1695,0.8,29,21,440,352000,12.772524656883148
1696,0.8,29,22,460,368000,34.940355843582374
1697,0.8,29,23,480,384000,-22.066181330105625
1698,0.8,29,24,500,400000,17.54804777891172
1699,0.8,29,25,520,416000,47.28639367939126
1700,0.8,29,26,540,432000,-67.88227195711656
1701,0.8,29,27,560,448000,23.550622039963205
1702,0.8,29,28,580,464000,-2.688988028637326
1703,0.8,29,29,600,480000,19.208097221827725
1704,0.8,29,30,620,496000,17.584073766196894
1705,0.8,29,31,640,512000,107.01217913481725
1706,0.8,29,32,660,528000,16.319823178458016
1707,0.8,29,33,680,544000,28.79841570289051
1708,0.8,29,34,700,560000,26.679798908358453
1709,0.8,29,35,720,576000,10.81188407236148
1710,0.8,29,36,740,592000,14.931315052679532
1711,0.8,29,37,760,608000,22.028678542325583
1712,0.8,29,38,780,624000,18.47500006150902
1713,0.8,29,39,800,640000,-1.6633640050392755
1714,0.8,29,40,820,656000,20.495552326151152
1715,0.8,29,41,840,672000,30.12856211385741
1716,0.8,29,42,860,688000,26.143241275579264
1717,0.8,29,43,880,704000,5.5766170866205655
1718,0.8,29,44,900,720000,-6.779113616489132
1719,0.8,29,45,920,736000,31.513241693652063
1720,0.8,29,46,940,752000,37.9048516394373
1721,0.8,29,47,960,768000,8.065762693298534
1722,0.8,29,48,980,784000,14.77916186352277
1723,0.8,29,49,1000,800000,32.9689238524054
1724,0.8,29,50,1020,816000,-25.35349225461181
1725,0.8,29,51,1040,832000,22.56854481044288
1726,0.8,29,52,1060,848000,28.53811826125589
1727,0.8,29,53,1080,864000,32.022730179032045
1728,0.8,29,54,1100,880000,14.931315052679532
1729,0.8,29,55,1120,896000,11.561635751662251
1730,0.8,29,56,1140,912000,31.55480836533681
1731,0.8,29,57,1160,928000,37.01597912428899
1732,0.8,29,58,1180,944000,9.798380689338437
1733,0.8,29,59,1200,960000,36.63501031545614
1734,0.8,29,60,1220,976000,31.557392021673174
1735,0.8,29,61,1240,992000,80.83666946288271
1736,0.8,30,0,20,16000,-17.132131648187777
1737,0.8,30,1,40,32000,9.734395189952057
1738,0.8,30,2,60,48000,12.327397685440934
1739,0.8,30,3,80,64000,59.22837108316784
1740,0.8,30,4,100,80000,-10.882149360417886
1741,0.8,30,5,120,96000,9.595301769415254
1742,0.8,30,6,140,112000,-18.257813575758
1743,0.8,30,7,160,128000,27.7032954766645
1744,0.8,30,8,180,144000,-15.657173987175916
1745,0.8,30,9,200,160000,13.076803004165251
1746,0.8,30,10,220,176000,37.45303187735034
1747,0.8,30,11,240,192000,32.3441040630369
1748,0.8,30,12,260,208000,-3.68324938081136
1749,0.8,30,13,280,224000,0.9294972705197816
1750,0.8,30,14,300,240000,-19.649441109501804
1751,0.8,30,15,320,256000,12.17554126485589
1752,0.8,30,16,340,272000,13.19727994713144
1753,0.8,30,17,360,288000,63.41228691850603
1754,0.8,30,18,380,304000,112.0494198775499
1755,0.8,30,19,400,320000,-7.583817511711084
1756,0.8,30,20,420,336000,34.70916289839321
1757,0.8,30,21,440,352000,41.118660324587154
1758,0.8,30,22,460,368000,25.352603040132983
1759,0.8,30,23,480,384000,121.16029768224531
1760,0.8,30,24,500,400000,174.6124154105813
1761,0.8,30,25,520,416000,-0.8058704306260355
1762,0.8,30,26,540,432000,7.063050932009522
1763,0.8,30,27,560,448000,-54.40324238548608
1764,0.8,30,28,580,464000,-23.13638386516407
1765,0.8,30,29,600,480000,12.071483472859551
1766,0.8,30,30,620,496000,29.1935616769188
1767,0.8,30,31,640,512000,190.27016149478945
1768,0.8,30,32,660,528000,25.37273463890478
1769,0.8,30,33,680,544000,95.75089472865947
1770,0.8,30,34,700,560000,44.08042393437207
1771,0.8,30,35,720,576000,229.7439477447116
1772,0.8,30,36,740,592000,189.0567923313189
1773,0.8,30,37,760,608000,186.533332459703
1774,0.8,30,38,780,624000,274.41083269734764
1775,0.8,30,39,800,640000,211.7368624786833
1776,0.8,30,40,820,656000,249.27428403096013
1777,0.8,30,41,840,672000,46.80564079015919
1778,0.8,30,42,860,688000,84.32976702274361
1779,0.8,30,43,880,704000,86.79248846495182
1780,0.8,30,44,900,720000,136.69173376077543
1781,0.8,30,45,920,736000,54.75789987075477
1782,0.8,30,46,940,752000,89.84450174839316
1783,0.8,30,47,960,768000,180.11780031361133
1784,0.8,30,48,980,784000,284.502352790178
1785,0.8,30,49,1000,800000,-18.793917608931388
1786,0.8,30,50,1020,816000,209.1554639993025
1787,0.8,30,51,1040,832000,149.32671044006958
1788,0.8,30,52,1060,848000,250.19449057303683
1789,0.8,30,53,1080,864000,206.51907114768383
1790,0.8,30,54,1100,880000,-37.57292265503197
1791,0.8,30,55,1120,896000,243.9626812929289
1792,0.8,30,56,1140,912000,75.8695443284483
1793,0.8,30,57,1160,928000,-42.12643452371928
1794,0.8,30,58,1180,944000,303.39726928465404
1795,0.8,30,59,1200,960000,30.703306230344765
1796,0.8,30,60,1220,976000,34.98557153929251
1797,0.8,30,61,1240,992000,83.5553496519827
1798,0.8,31,0,20,16000,-16.99027057558331
1799,0.8,31,1,40,32000,-19.94470670425266
1800,0.8,31,2,60,48000,-22.69171117338017
1801,0.8,31,3,80,64000,-21.1867466273626
1802,0.8,31,4,100,80000,14.931315052679532
1803,0.8,31,5,120,96000,28.475910453462262
1804,0.8,31,6,140,112000,-28.528953307202897
1805,0.8,31,7,160,128000,11.731667735301844
1806,0.8,31,8,180,144000,-14.176747693132004
1807,0.8,31,9,200,160000,-16.130914481539968
1808,0.8,31,10,220,176000,-22.916322865879543
1809,0.8,31,11,240,192000,-22.017783411058367
1810,0.8,31,12,260,208000,-37.25760514490246
1811,0.8,31,13,280,224000,-34.99223648178715
1812,0.8,31,14,300,240000,-2.0417950841921426
1813,0.8,31,15,320,256000,17.607830213586098
1814,0.8,31,16,340,272000,25.021591279428428
1815,0.8,31,17,360,288000,-21.80556460076274
1816,0.8,31,18,380,304000,21.935204678217687
1817,0.8,31,19,400,320000,9.619478512336643
1818,0.8,31,20,420,336000,15.366565565880416
1819,0.8,31,21,440,352000,-11.653510861476317
1820,0.8,31,22,460,368000,-14.993645453670904
1821,0.8,31,23,480,384000,6.2646543936891605
1822,0.8,31,24,500,400000,-0.9633995243282032
1823,0.8,31,25,520,416000,-25.646239374071133
1824,0.8,31,26,540,432000,9.792614324142123
1825,0.8,31,27,560,448000,33.27084983507199
1826,0.8,31,28,580,464000,136.8713776459835
1827,0.8,31,29,600,480000,-17.89717260304328
1828,0.8,31,30,620,496000,16.075451726817867
1829,0.8,31,31,640,512000,24.93638449113748
1830,0.8,31,32,660,528000,86.00902097359229
1831,0.8,31,33,680,544000,92.42191872971122
1832,0.8,31,34,700,560000,148.99029429358126
1833,0.8,31,35,720,576000,180.94212588236863
1834,0.8,31,36,740,592000,176.2534692119972
1835,0.8,31,37,760,608000,-30.09033059851468
1836,0.8,31,38,780,624000,142.55468658006626
1837,0.8,31,39,800,640000,179.26118457162585
1838,0.8,31,40,820,656000,78.60239953330367
1839,0.8,31,41,840,672000,136.33194700810577
1840,0.8,31,42,860,688000,124.64751899299893
1841,0.8,31,43,880,704000,97.91493777898464
1842,0.8,31,44,900,720000,141.8147482534401
1843,0.8,31,45,920,736000,119.25683260668036
1844,0.8,31,46,940,752000,18.913948305588725
1845,0.8,31,47,960,768000,72.27606968847317
1846,0.8,31,48,980,784000,230.186621184892
1847,0.8,31,49,1000,800000,170.24242081346296
1848,0.8,31,50,1020,816000,51.86611840603257
1849,0.8,31,51,1040,832000,198.739904140694
1850,0.8,31,52,1060,848000,202.3230601294528
1851,0.8,31,53,1080,864000,-22.048370493139764
1852,0.8,31,54,1100,880000,205.1633812805564
1853,0.8,31,55,1120,896000,37.109427030783
1854,0.8,31,56,1140,912000,207.5415100717652
1855,0.8,31,57,1160,928000,176.51159630775342
1856,0.8,31,58,1180,944000,-16.013396753792282
1857,0.8,31,59,1200,960000,24.53583766291913
1858,0.8,31,60,1220,976000,171.04440884965447
1859,0.8,31,61,1240,992000,90.78397038734578
1860,0.8,32,0,20,16000,-27.82834417841911
1861,0.8,32,1,40,32000,-19.75340576645838
1862,0.8,32,2,60,48000,-22.09180932097977
1863,0.8,32,3,80,64000,17.90771716352894
1864,0.8,32,4,100,80000,20.45796893640131
1865,0.8,32,5,120,96000,-9.18174906969034
1866,0.8,32,6,140,112000,25.490389050568787
1867,0.8,32,7,160,128000,9.6142289481817
1868,0.8,32,8,180,144000,9.6142289481817
1869,0.8,32,9,200,160000,11.712080982920234
1870,0.8,32,10,220,176000,-19.94470670442168
1871,0.8,32,11,240,192000,9.6142289481817
1872,0.8,32,12,260,208000,22.340402380971188
1873,0.8,32,13,280,224000,27.7032954766645
1874,0.8,32,14,300,240000,27.7032954766645
1875,0.8,32,15,320,256000,9.6142289481817
1876,0.8,32,16,340,272000,-19.94470670442168
1877,0.8,32,17,360,288000,42.71370252821214
1878,0.8,32,18,380,304000,11.16896236313378
1879,0.8,32,19,400,320000,27.7032954766645
1880,0.8,32,20,420,336000,40.96215944780876
1881,0.8,32,21,440,352000,3.0313276173641315
1882,0.8,32,22,460,368000,25.554839722319848
1883,0.8,32,23,480,384000,24.088678068554607
1884,0.8,32,24,500,400000,-43.64100702311307
1885,0.8,32,25,520,416000,11.157931523930692
1886,0.8,32,26,540,432000,2.004978588698012
1887,0.8,32,27,560,448000,-23.04430247405672
1888,0.8,32,28,580,464000,27.833872340093325
1889,0.8,32,29,600,480000,33.193838489337395
1890,0.8,32,30,620,496000,43.02811094104759
1891,0.8,32,31,640,512000,9.723596206498598
1892,0.8,32,32,660,528000,43.856283739348406
1893,0.8,32,33,680,544000,115.00855554776032
1894,0.8,32,34,700,560000,71.87378540090846
1895,0.8,32,35,720,576000,20.73352814565768
1896,0.8,32,36,740,592000,-23.75443106011532
1897,0.8,32,37,760,608000,-59.65570523872466
1898,0.8,32,38,780,624000,-1.7771705301526222
1899,0.8,32,39,800,640000,-38.36571750815951
1900,0.8,32,40,820,656000,63.86977901367744
1901,0.8,32,41,840,672000,-29.41643513722072
1902,0.8,32,42,860,688000,11.573864644345644
1903,0.8,32,43,880,704000,167.16121265170287
1904,0.8,32,44,900,720000,221.67826429314616
1905,0.8,32,45,920,736000,180.0902190868546
1906,0.8,32,46,940,752000,244.1239931639741
1907,0.8,32,47,960,768000,67.6736187026065
1908,0.8,32,48,980,784000,-29.830899016142485
1909,0.8,32,49,1000,800000,134.79907246275835
1910,0.8,32,50,1020,816000,43.03156420984456
1911,0.8,32,51,1040,832000,-7.816189344195573
1912,0.8,32,52,1060,848000,205.57637633507213
1913,0.8,32,53,1080,864000,48.06140299700814
1914,0.8,32,54,1100,880000,-21.56606272312104
1915,0.8,32,55,1120,896000,35.5069520001501
1916,0.8,32,56,1140,912000,221.01280469533503
1917,0.8,32,57,1160,928000,69.96948542526452
1918,0.8,32,58,1180,944000,5.178689149829265
1919,0.8,32,59,1200,960000,43.45030800399083
1920,0.8,32,60,1220,976000,256.20481294602865
1921,0.8,32,61,1240,992000,145.21763295466425
1922,0.8,33,0,20,16000,-17.508426171514337
1923,0.8,33,1,40,32000,-18.75948448635428
1924,0.8,33,2,60,48000,-9.782381224323093
1925,0.8,33,3,80,64000,12.13099025930257
1926,0.8,33,4,100,80000,9.6142289481817
1927,0.8,33,5,120,96000,-29.100579831002268
1928,0.8,33,6,140,112000,-66.88450478464463
1929,0.8,33,7,160,128000,20.665740973422928
1930,0.8,33,8,180,144000,26.05837668526909
1931,0.8,33,9,200,160000,11.740708494818042
1932,0.8,33,10,220,176000,-17.080962681775343
1933,0.8,33,11,240,192000,-5.886809174572132
1934,0.8,33,12,260,208000,25.767815029311727
1935,0.8,33,13,280,224000,-19.78297062398864
1936,0.8,33,14,300,240000,23.01652933812764
1937,0.8,33,15,320,256000,15.02226720232434
1938,0.8,33,16,340,272000,33.96217331238324
1939,0.8,33,17,360,288000,13.04315839997579
1940,0.8,33,18,380,304000,22.77309166186122
1941,0.8,33,19,400,320000,9.6142289481817
1942,0.8,33,20,420,336000,35.30198762875496
1943,0.8,33,21,440,352000,31.290200687594243
1944,0.8,33,22,460,368000,41.96940956555679
1945,0.8,33,23,480,384000,23.85141207133457
1946,0.8,33,24,500,400000,-0.074425620055277
1947,0.8,33,25,520,416000,19.847828142388984
1948,0.8,33,26,540,432000,-23.63193894152688
1949,0.8,33,27,560,448000,25.656087396260865
1950,0.8,33,28,580,464000,31.05966135062326
1951,0.8,33,29,600,480000,12.223644478050549
1952,0.8,33,30,620,496000,55.019729724070906
1953,0.8,33,31,640,512000,34.50762517845104
1954,0.8,33,32,660,528000,-22.771709171936266
1955,0.8,33,33,680,544000,9.6142289481817
1956,0.8,33,34,700,560000,31.77738099711704
1957,0.8,33,35,720,576000,-54.84281280416243
1958,0.8,33,36,740,592000,-41.18499336547824
1959,0.8,33,37,760,608000,38.39783553442352
1960,0.8,33,38,780,624000,35.16548868517437
1961,0.8,33,39,800,640000,56.47863355251646
1962,0.8,33,40,820,656000,21.56454571894565
1963,0.8,33,41,840,672000,15.145907211078242
1964,0.8,33,42,860,688000,58.03184482743076
1965,0.8,33,43,880,704000,-14.094594199424566
1966,0.8,33,44,900,720000,-18.334122729049064
1967,0.8,33,45,920,736000,42.91409117739798
1968,0.8,33,46,940,752000,31.95996540922437
1969,0.8,33,47,960,768000,73.23426721563912
1970,0.8,33,48,980,784000,-94.92057876068986
1971,0.8,33,49,1000,800000,6.07826379716432
1972,0.8,33,50,1020,816000,-66.49066075515117
1973,0.8,33,51,1040,832000,46.88856386557993
1974,0.8,33,52,1060,848000,49.86207354523356
1975,0.8,33,53,1080,864000,31.508252733241875
1976,0.8,33,54,1100,880000,46.688896539550335
1977,0.8,33,55,1120,896000,21.73241058907812
1978,0.8,33,56,1140,912000,75.9459828789964
1979,0.8,33,57,1160,928000,70.42128515038728
1980,0.8,33,58,1180,944000,63.26050459247895
1981,0.8,33,59,1200,960000,24.86443936040279
1982,0.8,33,60,1220,976000,49.1065095973726
1983,0.8,33,61,1240,992000,86.71437991277905
1984,0.8,34,0,20,16000,-25.99977469768452
1985,0.8,34,1,40,32000,22.860573493925703
1986,0.8,34,2,60,48000,-26.66591617971402
1987,0.8,34,3,80,64000,24.763875697896843
