,0,1,2,3,4,5
0,3,0.683805590073997,0.5555328574394123,0.44183108524593373,4.6342387738748306e-05,11
1,3,0.4727457295803758,0.6711532582722347,0.46874718322946546,1.222855898595333,2
2,3,0.6698552871782246,0.41227757354871764,0.4180659596253053,0.5267725001883563,14
3,3,0.4162173659466831,0.5990267847803753,0.48222070291369856,0.9487905809110402,9
4,3,0.416145302866693,0.699997255596696,0.48830978315330337,1.4044820377140976,12
5,3,0.4574175433525132,0.6039310940443696,0.48890955907648803,0.6417805626704534,8
6,3,0.4566321869899666,0.5768183560859501,0.46019606201918084,0.08082736849708284,0
7,3,0.5238528061178009,0.5054825173749791,0.4118076470445873,2.5502511700984005,10
8,3,0.5061148817269723,0.5282212018311805,0.46712453665169584,2.582578039568635,4
9,3,0.4620440324004062,0.6349981700220014,0.6267582921306318,1.0259586496267523,9
10,3,0.4468012945650021,0.6794636182486717,0.4974347477295431,1.143273767835193,1
11,3,0.43761413253663084,0.6987123625264695,0.5003889034642495,0.293401027642036,17
12,3,0.45308943077598035,0.6563790161563587,0.4075664536090006,1.280086398140054,14
13,3,0.5499918690606238,0.46767064985799595,0.4574908327266909,0.09043708809325944,24
14,3,0.4524492822775389,0.6251852701539247,0.5821468304728916,2.0151040421342414,15
15,3,0.40462612308833773,0.6790338215434021,0.521554818867519,2.5457419019837992,20
16,3,0.4401453187807739,0.6731088931631237,0.5310575432483644,1.145189031727576,11
17,3,0.4004820700256787,0.6809674182567882,0.5919544181416517,1.2809571671137068,12
18,3,0.4024993921403702,0.6932057661227341,0.4737144296399146,0.4200208241837061,2
19,3,0.40005383133345246,0.6846985801326,0.4951606674695881,1.3850391703963003,7
20,3,0.47065664325184164,0.6171316929075759,0.405153208197767,0.6256017199623725,11
21,3,0.4311655599211245,0.6790012436150616,0.462792958289891,0.8762857321543261,2
22,3,0.4065593152885983,0.5767909197574297,0.6078041351334795,1.4091319663817918,10
23,3,0.45679019789589265,0.6888965017570547,0.41022645713664346,2.287486065379341,9
24,3,0.6678199242062626,0.6996389706601436,0.42219523808526727,1.0901265235384312,14
25,3,0.4628511277089887,0.6288745662807902,0.6170739569842275,0.16864147393551207,4
26,3,0.4382695590982153,0.6617783022510468,0.5177793647212915,1.80727486571194,5
27,3,0.4281088119278332,0.699920976853996,0.4053434306697214,1.505628526913906,8
28,3,0.43670365058397836,0.6999879636355262,0.5639694767649126,1.0140333010676588,15
29,3,0.40556448225815744,0.6986946999395874,0.5881498398397885,0.8073776833322053,11
30,3,0.4793842699488612,0.6804323254482398,0.45771983018113777,0.7127621052058426,25
31,3,0.6110652507821281,0.6983349506269951,0.40126591248032584,0.8100551261614181,11
32,3,0.4491273153038514,0.6939408076324219,0.4699876350664367,0.042776676259666926,11
33,3,0.6885629388121812,0.640362454536114,0.42088623188711705,1.1365165261214005,25
34,3,0.6098696766785429,0.6149962861814394,0.6326903366355576,0.040702470948332126,11
35,3,0.5926530851127283,0.6799463830485475,0.5188333258509595,1.435303465067548,14
36,3,0.5904808319030421,0.6524901570277881,0.5384304588921267,0.2228776256361944,18
37,3,0.5589575062399084,0.6982708042538328,0.5185612471030239,0.7263915840998199,12
38,3,0.5259947041823952,0.6489638561578088,0.6217303978323231,0.5487496455329287,25
39,3,0.4878899678351578,0.6506776013787936,0.6381152417283878,0.2036600820319854,14
40,3,0.6127539847871999,0.6489866776033114,0.5159267456781093,0.4860177881423332,2
41,3,0.47142554036627415,0.5198448180921028,0.7042679397780607,0.42206712265281926,16
42,3,0.6714670219609395,0.69955603837375,0.5018774630503584,0.5058277304431864,15
43,3,0.5044958756213448,0.6516462824581837,0.4018545389107797,1.1875295968635826,9
44,3,0.6994256472891379,0.5833534562100382,0.41599263275344933,0.9235370293380021,20
45,3,0.63495742511153,0.6999854859256893,0.47976118628010533,2.106485781467473,24
46,3,0.5593912475950393,0.5987071640719216,0.4365512811722346,0.7189179970749623,5
47,3,0.5813619420227352,0.5376277526991841,0.6141275727534657,0.40987029152991483,21
48,3,0.6986109309676856,0.6398517275096723,0.4576085223595243,0.3296843477890422,23
49,3,0.6225186975880627,0.6266261893528378,0.5000879719890357,1.0756126780389768,5
50,3,0.5969150234348721,0.5920555311292798,0.4020051660658945,2.929206267595058,26
51,3,0.6838970352638292,0.6924971911006704,0.47754886987979217,0.011935800965042542,18
52,3,0.6741980227804385,0.6337362429068402,0.49415475408508314,1.7143985918671678,8
