,0,1,2,3,4,5
0,3,0.6927743538167542,0.6136653516975564,0.6333851613488165,2.816801632295015,15
1,3,0.5386750642855027,0.5000460635747479,0.7424313071452017,2.473385381280946,8
2,3,0.6940162255322013,0.5554588817395348,0.7488818227244443,2.4733884630081437,8
3,3,0.6999992652778095,0.5040872329046595,0.6429053704764021,2.8390900039111866,19
4,3,0.5982320368731684,0.5695585697890482,0.7476555170294965,0.9475533971865449,20
5,3,0.6998249342244366,0.6999754965367603,0.6198825690724036,2.820674328881802,6
6,3,0.6310768530619528,0.6178728913141268,0.7431178892033211,0.0026820155558479916,9
7,3,0.6804027586078714,0.6860797067953255,0.7159127824873732,1.870998456938035,25
8,3,0.5823121519488268,0.6146522380898773,0.5927801667168233,2.1351812034003266,17
9,3,0.6831588939804168,0.5341759420711708,0.6827509807586649,1.9496643119071182,25
10,3,0.6912551013012013,0.5714269902694672,0.7348515497625958,1.4719461694249503,10
11,3,0.6848593473905531,0.6344878338992489,0.7255142382743045,1.541030427754319,13
12,3,0.6725545305561806,0.5623770145362668,0.741369760372273,2.948533228000152,6
13,3,0.5698383195471353,0.5727788976556999,0.5424115990360439,2.8259193275241725,24
14,3,0.6894296639672552,0.6723205792680698,0.7043219731005743,2.976189816462734,13
15,3,0.6998137935057882,0.5949596475736298,0.7381211955988621,1.6190109501209675,17
16,3,0.5758363306252153,0.40313654306153807,0.7429954382326531,1.4868135891209153,21
17,3,0.6999429905189896,0.4484592030126038,0.6908176949977303,2.1591905195441434,6
18,3,0.6126497740130117,0.6114330187750964,0.6852031425783144,2.7070907850689165,17
19,3,0.5996054826648214,0.5769158504142671,0.7484890745718575,2.5063535369691476,13
20,3,0.6832456376357126,0.6140875064058986,0.7497101205775634,2.609804289120993,14
21,3,0.6242750531164729,0.43827456912394425,0.7268689657444343,1.963534302948821,15
22,3,0.5843845771050266,0.4028252561160431,0.7236246547885788,0.9134223258723959,0
23,3,0.6934865429426078,0.4253845763544104,0.747878698597753,2.179668842175587,7
24,3,0.5898244008085882,0.5358916972882833,0.7451750967049311,2.950205141314717,5
25,3,0.5418534347816107,0.4333424183176253,0.6405415090676452,1.8032368758802433,13
26,3,0.5751194599654538,0.6011293995628972,0.6520539811454455,1.737571789885933,8
27,3,0.5548027233234372,0.4054368703079317,0.6959751700556069,1.9557163999923926,15
28,3,0.5312456964279968,0.4918702062013571,0.6932017004190092,1.8328691136129356,20
29,3,0.6857611269967747,0.5626048091517779,0.7321206238365647,2.476129405347793,23
30,3,0.4624447548303866,0.4193997205778656,0.6171026948092717,0.8145499315063796,7
31,3,0.5359653224497984,0.5074577327679917,0.6506149909390906,1.4162842869720587,17
32,3,0.4874506886600478,0.5339798826084298,0.7322699319145026,1.280026621163048,23
33,3,0.5756941020492212,0.44373134232044703,0.7488294645794842,1.7844186200133505,26
34,3,0.6016046929940655,0.4626303352809724,0.4551635742101743,1.2343851889131947,0
35,3,0.6603125915804331,0.5485060466002506,0.7165762043158284,0.8084606460800225,25
36,3,0.5702216418773223,0.5372255886310326,0.7280775080447957,1.1273437211571449,19
37,3,0.641247388593041,0.43660293133789363,0.7013161497222622,1.7754923861177878,22
38,3,0.6268728193051217,0.5171343108279433,0.6107239783606786,2.112752572871159,15
39,3,0.6610615400816993,0.541435860924466,0.719928029123085,2.3158270519348956,14
40,3,0.6980127143485293,0.4924580412567229,0.7063419543642379,2.0611503002434053,26
41,3,0.6977785574995589,0.44477031802277556,0.7492913989571306,2.516392632554647,7
42,3,0.6076914270781442,0.5145616912057362,0.7431565769060435,2.377239813981823,26
43,3,0.48804916815964194,0.4433791207220839,0.7330549420182229,1.277921010898062,22
44,3,0.5406674971286185,0.45998041436951365,0.7012728338300613,1.3755395675865856,26
45,3,0.549854527540667,0.44507067226461244,0.5222585314541528,0.6183753346728689,23
46,3,0.6471171321004628,0.52323924052179,0.7494826989809593,1.1277685223526932,26
47,3,0.5394515339425003,0.4610709244952709,0.7439473438292301,1.8865697970888253,9
48,3,0.5250306176306957,0.5482581864736964,0.7064120480644309,2.2108025448953192,22
49,3,0.6010569056662987,0.40138950700950365,0.67207532103672,0.9408799185069602,15
50,3,0.5965240740053466,0.40356567498048984,0.6963245735919814,0.4952481933461569,23
51,3,0.5935096170099993,0.42279838261185876,0.7108388813217148,2.333270808086566,24
52,3,0.4938706020548568,0.44383423069771194,0.7497660629793974,1.885917395061354,22
53,3,0.48736801108652744,0.5412586548201842,0.708328229301725,2.236593145170606,23
54,3,0.6204378078291659,0.40153048365154487,0.7224180975280083,2.882434551784155,23
55,3,0.6254615468909073,0.5684368423872291,0.7499034800158906,1.5044541436264196,24
56,3,0.699999944697534,0.406985681766229,0.7256881980739074,2.5206530493920924,26
57,3,0.4193951080268861,0.6286338758637154,0.7303365868478986,0.9758486718675476,25
58,3,0.4470968458174475,0.47074342014501735,0.6372123157048714,1.3710893909735744,19
59,3,0.5113194407086271,0.5042041702837766,0.6702605443889749,2.065768627150862,15
60,3,0.6250623228247196,0.40152529795735026,0.5297446877209016,2.5166161527442656,17
61,3,0.6200050258280384,0.4227559866858067,0.7167165088113134,1.0831520441820552,17
62,3,0.5064194800078216,0.42853948298184547,0.7269716103899846,1.6597227712908407,26
63,3,0.6817468321914814,0.4039157901250542,0.6084215839539505,2.307765066929866,13
64,3,0.6452425105996961,0.4348919603190564,0.7056879451115081,0.8947225580640075,21
65,3,0.5791751564692369,0.44903079336115426,0.7262832459365534,2.7544076631474295,26
66,3,0.6996023521901744,0.4001209003477948,0.6732092632613265,2.5368015046835497,25
67,3,0.5292672603002461,0.5515415057811037,0.5554081705142353,2.980345673789783,17
68,3,0.6508997636822642,0.40050594895262676,0.739843397587802,2.9090144384359125,16
69,3,0.5710510696975255,0.4269600346414861,0.7482362500465055,1.331770381718451,25
70,3,0.5640842016982339,0.47798397668977877,0.7474218910375643,1.7892478804236527,25
71,3,0.58568802135739,0.5036078264018083,0.7398437069760333,2.208721493047654,24
72,3,0.5856457875165247,0.4777159043447283,0.7256412461274255,2.2764322212527897,15
73,3,0.5922504180087969,0.55507539821987,0.7040330242020065,0.9858907668042816,24
74,3,0.6419321032202423,0.40377538715029726,0.7378000160201116,2.688156427714337,24
75,3,0.6448240362537943,0.41256840153943586,0.69012903080228,2.1922147660570817,26
76,3,0.5903564735819323,0.4698065329407633,0.7415565892906406,1.669493782019231,9
77,3,0.4261854948465629,0.4019665718886358,0.7131019935993501,1.2577477343921986,21
78,3,0.6719052223425248,0.40096670805772966,0.7430570537355146,0.9100110348121653,25
79,3,0.6475399778882089,0.41644980990152186,0.7180959852439615,2.2464480060841248,25
80,3,0.6438234964506333,0.42779353459950337,0.7496416235826847,1.397110467577466,26
81,3,0.680833356554528,0.5276607153797797,0.7362791012352393,1.3409248547782755,26
82,3,0.5500023994426,0.404191157292417,0.6860031588442201,1.6538153262542679,23
83,3,0.598336411572582,0.40299269700976276,0.744582713017105,2.1733624127297446,23
84,3,0.6269901915640845,0.40094559116444134,0.7444233921139616,2.1442821756898143,23
85,3,0.6952818103307903,0.40166605597104643,0.7139958072663841,2.88165491017824,26
86,3,0.628191456275958,0.425928758335204,0.7475063755105438,2.661649689377186,21
87,3,0.6370445314447468,0.4008050874440922,0.7095948662037656,2.1526208865127385,24
88,3,0.6862704297426513,0.4004177284406395,0.6996920612610444,2.4462699795740557,24
89,3,0.6054601800239547,0.40727992354601816,0.7331219437657386,1.9306371920057548,26
90,3,0.6415515467520886,0.421780414831368,0.733653309945149,2.3346195663334735,25
