,N,seed,n_turb,turb_score,eval_score,elapsed_time
0,10,0,1,0.4277109985627585,0.41383490600730843,13.823497295379639
1,10,0,2,0.0,0.41383490600730843,17.70612072944641
2,10,0,3,0.45218400655556396,0.449059360456762,22.324804544448853
3,10,0,4,0.4554000173835978,0.45773132651551307,27.28416419029236
4,10,0,5,0.13919557820365203,0.45773132651551307,32.47983407974243
5,10,0,6,0.4487770096642308,0.45773132651551307,35.86478877067566
6,10,0,7,0.3663737260539572,0.45773132651551307,42.29008102416992
7,10,0,8,0.0,0.45773132651551307,45.68130660057068
8,10,0,9,0.22336040313413388,0.45773132651551307,47.70297694206238
9,10,0,10,0.3806922794915201,0.45773132651551307,49.96899938583374
10,10,0,11,0.0,0.45773132651551307,52.90980124473572
11,10,0,12,0.0,0.45773132651551307,54.14255690574646
12,10,0,13,0.0,0.45773132651551307,55.4310622215271
13,10,0,14,0.016550353988858187,0.45773132651551307,59.852524518966675
14,10,0,15,0.0,0.45773132651551307,61.30584096908569
15,10,0,16,0.15555589625089866,0.45773132651551307,63.933406591415405
16,10,0,17,0.30939694646912586,0.45773132651551307,73.85862946510315
17,10,0,18,0.35997093034334104,0.45773132651551307,80.92713284492493
18,10,0,19,0.013547677524969742,0.45773132651551307,85.78600454330444
19,10,0,20,0.0,0.45773132651551307,87.45106649398804
20,10,0,21,0.44363947690366856,0.45773132651551307,89.70270109176636
21,10,0,22,0.0,0.45773132651551307,92.8975875377655
22,10,0,23,0.4707949554907674,0.46743510001984384,92.61159443855286
23,10,0,24,0.24509527755166657,0.46743510001984384,95.66994833946228
24,10,0,25,0.24339524062361936,0.46743510001984384,101.17469620704651
25,10,0,26,0.269648292322994,0.46743510001984384,104.70732831954956
26,10,0,27,0.38608920170655636,0.46743510001984384,113.68344497680664
27,10,0,28,0.1996648485009342,0.46743510001984384,117.26756167411804
28,10,0,29,0.0,0.46743510001984384,120.94942307472229
29,10,0,30,0.0,0.46743510001984384,122.14445734024048
30,10,0,31,0.35747940929285504,0.46743510001984384,128.65501379966736
31,10,0,32,0.4791659132681571,0.47641761011189243,131.695698261261
32,10,0,33,0.3632817027858771,0.47641761011189243,134.2641007900238
33,10,0,34,0.0,0.47641761011189243,136.49427819252014
34,10,0,35,0.37107156765952903,0.47641761011189243,143.57249212265015
35,10,0,36,0.0,0.47641761011189243,146.6680519580841
36,10,0,37,0.0,0.47641761011189243,149.64697885513306
37,10,0,38,0.0,0.47641761011189243,152.92894577980042
38,10,0,39,0.0,0.47641761011189243,156.59266185760498
39,10,0,40,0.48964310943105427,0.4829271898746377,169.5961983203888
40,10,0,41,0.4148172811562763,0.4829271898746377,174.28441524505615
41,10,0,42,0.014396916116484292,0.4829271898746377,189.9519703388214
42,10,0,43,0.4138464279139812,0.4829271898746377,195.46317172050476
43,10,0,44,0.0,0.4829271898746377,196.69949531555176
44,10,0,45,0.29575653444493555,0.4829271898746377,199.68623661994934
45,10,0,46,0.2697299523446784,0.4829271898746377,201.52911019325256
46,10,0,47,0.3673975188134382,0.4829271898746377,203.2329957485199
47,10,0,48,0.5048183053509933,0.5036105714992558,203.85498881340027
48,10,0,49,0.3834161210322453,0.5036105714992558,207.88890075683594
49,10,0,50,0.38176952667223074,0.5036105714992558,209.69695687294006
50,10,0,51,0.0,0.5036105714992558,211.07129645347595
51,10,0,52,0.47367270781616183,0.5036105714992558,213.19523859024048
52,10,0,53,0.21991563076545756,0.5036105714992558,215.7474250793457
53,10,0,54,0.18824747510581002,0.5036105714992558,219.19672679901123
54,10,0,55,0.0,0.5036105714992558,221.50597190856934
55,10,0,56,0.0,0.5036105714992558,223.88467526435852
56,10,0,57,0.0,0.5036105714992558,225.22852778434753
57,10,0,58,0.4079865067408388,0.5036105714992558,227.707909822464
58,10,0,59,0.0,0.5036105714992558,230.44656252861023
59,10,0,60,0.18176339312498618,0.5036105714992558,233.50921893119812
60,10,0,61,0.374573176639848,0.5036105714992558,238.38931345939636
61,10,0,62,0.4056641576355017,0.5036105714992558,242.99374651908875
62,10,0,63,0.1326245078136995,0.5036105714992558,248.90201663970947
63,10,0,64,0.0,0.5036105714992558,252.52332663536072
64,10,0,65,0.3854203322107724,0.5036105714992558,253.89359331130981
65,10,0,66,0.14243143667297006,0.5036105714992558,267.7171792984009
66,10,0,67,0.23162212921438538,0.5036105714992558,269.29568791389465
67,10,0,68,0.011330962766833607,0.5036105714992558,270.91944575309753
68,10,0,69,0.32727475874782236,0.5036105714992558,272.45824790000916
69,10,0,70,0.2777326544807532,0.5036105714992558,278.4618742465973
70,10,0,71,0.186813120441529,0.5036105714992558,282.60248041152954
71,10,0,72,0.017637338441353737,0.5036105714992558,287.5727913379669
72,10,0,73,0.010757930024413088,0.5036105714992558,289.13617849349976
73,10,0,74,0.0,0.5036105714992558,293.1486220359802
74,10,0,75,0.33977846421607444,0.5036105714992558,296.25266194343567
75,10,0,76,0.0,0.5036105714992558,299.09394121170044
76,10,0,77,0.0,0.5036105714992558,300.6957972049713
77,10,0,78,0.47016929200150614,0.5036105714992558,303.7748866081238
78,10,0,79,0.0,0.5036105714992558,305.30630803108215
79,10,0,80,0.397869084026696,0.5036105714992558,306.89325881004333
80,10,0,81,0.0,0.5036105714992558,310.2466266155243
81,10,0,82,0.4212178510855198,0.5036105714992558,314.2226793766022
82,10,0,83,0.0,0.5036105714992558,315.678777217865
83,10,0,84,0.0,0.5036105714992558,317.4524347782135
84,10,0,85,0.40005028066313286,0.5036105714992558,320.32934308052063
85,10,0,86,0.36494812389142517,0.5036105714992558,326.28888463974
86,10,0,87,0.0,0.5036105714992558,332.36634397506714
87,10,0,88,0.36968781247529703,0.5036105714992558,338.97713470458984
88,10,0,89,0.0,0.5036105714992558,340.33393812179565
89,10,0,90,0.0,0.5036105714992558,341.4340362548828
90,10,0,91,0.4177796328967704,0.5036105714992558,342.63592076301575
91,10,0,92,0.2374749868300077,0.5036105714992558,343.8995804786682
92,10,0,93,0.2645247855448978,0.5036105714992558,346.6027328968048
93,10,0,94,0.014479409443804853,0.5036105714992558,350.963995218277
94,10,0,95,0.25904469435181565,0.5036105714992558,352.6789057254791
95,10,0,96,0.012028787393020378,0.5036105714992558,354.2521142959595
96,10,0,97,0.0,0.5036105714992558,361.20782470703125
97,10,0,98,0.1552696263667102,0.5036105714992558,362.42009377479553
98,10,0,99,0.0,0.5036105714992558,366.24331998825073
99,10,0,100,0.46032626550478783,0.5036105714992558,371.10829639434814
100,10,0,101,0.0,0.5036105714992558,374.5236701965332
101,10,0,102,0.0,0.5036105714992558,377.6430685520172
102,10,0,103,0.4205837583122642,0.5036105714992558,382.3420567512512
103,10,0,104,0.13815620227490216,0.5036105714992558,386.718505859375
104,10,0,105,0.0,0.5036105714992558,387.9886882305145
105,10,0,106,0.0,0.5036105714992558,389.55127906799316
106,10,0,107,0.20123673189941835,0.5036105714992558,390.9685010910034
107,10,0,108,0.27946056164925454,0.5036105714992558,392.23567175865173
108,10,0,109,0.19749369892023202,0.5036105714992558,396.3638436794281
109,10,0,110,0.0,0.5036105714992558,399.092866897583
110,10,0,111,0.22558423075170703,0.5036105714992558,400.5197961330414
111,10,0,112,0.44384059995679404,0.5036105714992558,407.39236402511597
112,10,0,113,0.3785792116686997,0.5036105714992558,412.2325167655945
113,10,0,114,0.0,0.5036105714992558,417.59903025627136
114,10,0,115,0.0,0.5036105714992558,421.76831912994385
115,10,0,116,0.012936429214023678,0.5036105714992558,424.6821494102478
116,10,0,117,0.0,0.5036105714992558,428.69012117385864
117,10,0,118,0.0,0.5036105714992558,429.93233823776245
118,10,0,119,0.17534490483698348,0.5036105714992558,431.49011421203613
119,10,0,120,0.48385304116088945,0.5036105714992558,437.3752317428589
120,10,0,121,0.0,0.5036105714992558,441.9775040149689
121,10,0,122,0.46955876577785827,0.5036105714992558,448.0563530921936
122,10,0,123,0.39441662836932717,0.5036105714992558,457.08904242515564
123,10,0,124,0.19299938551590132,0.5036105714992558,462.66595911979675
124,10,0,125,0.0,0.5036105714992558,465.8241927623749
125,10,0,126,0.0,0.5036105714992558,467.25304794311523
126,10,0,127,0.2035519242649326,0.5036105714992558,471.3906388282776
127,10,0,128,0.0,0.5036105714992558,472.63928389549255
128,10,0,129,0.1967493825167261,0.5036105714992558,476.04555678367615
129,10,0,130,0.40919577921021993,0.5036105714992558,481.03686904907227
130,10,0,131,0.3417853207939583,0.5036105714992558,482.36835980415344
131,10,0,132,0.0,0.5036105714992558,483.6088933944702
132,10,0,133,0.18997287634287569,0.5036105714992558,485.3518476486206
133,10,0,134,0.0,0.5036105714992558,488.1844177246094
134,10,0,135,0.43611387519441813,0.5036105714992558,491.3048105239868
135,10,0,136,0.4472270884124987,0.5036105714992558,493.58524107933044
136,10,0,137,0.3260441874593553,0.5036105714992558,494.928174495697
137,10,0,138,0.0,0.5036105714992558,496.4881327152252
138,10,0,139,0.19683750297712937,0.5036105714992558,499.3824646472931
139,10,0,140,0.46751976684608954,0.5036105714992558,500.71503710746765
140,10,0,141,0.236406611429452,0.5036105714992558,507.091126203537
141,10,0,142,0.2088310405622006,0.5036105714992558,511.11918473243713
142,10,0,143,0.0,0.5036105714992558,514.9003343582153
143,10,0,144,0.0,0.5036105714992558,517.2141540050507
144,10,0,145,0.0,0.5036105714992558,521.0774066448212
145,10,0,146,0.19948181809429713,0.5036105714992558,522.9503717422485
146,10,0,147,0.0,0.5036105714992558,525.8709464073181
147,10,0,148,0.42189833135156013,0.5036105714992558,528.2771363258362
148,10,0,149,0.3424846196746348,0.5036105714992558,530.7248771190643
149,10,0,150,0.0,0.5036105714992558,535.1096968650818
150,10,0,151,0.40195105655832064,0.5036105714992558,536.429559469223
151,10,0,152,0.0,0.5036105714992558,538.0740282535553
152,10,0,153,0.2576847671064282,0.5036105714992558,543.4919757843018
153,10,1,1,0.0,0.0,9.767625570297241
154,10,1,2,0.0,0.0,11.583707571029663
155,10,1,3,0.4542795860605289,0.45471869753858685,13.606728076934814
156,10,1,4,0.32406356244988893,0.45471869753858685,14.932031154632568
157,10,1,5,0.010315985791646606,0.45471869753858685,16.138690948486328
158,10,1,6,0.23263046705521417,0.45471869753858685,20.4470317363739
