,N,seed,n_turb,turb_score,eval_score,elapsed_time
435,20,3,10,0.01461082430413035,0.4515064731223881,45.21394348144531
436,20,3,11,0.0,0.4515064731223881,48.73654627799988
437,20,3,12,0.41133320200474094,0.4515064731223881,51.31772804260254
438,20,3,13,0.40930466872960247,0.4515064731223881,54.37278914451599
439,20,3,14,0.45690750843880307,0.4571911290416355,62.564449310302734
440,20,3,15,0.0,0.4571911290416355,65.6612799167633
441,20,3,16,0.0,0.4571911290416355,67.70212054252625
442,20,3,17,0.0,0.4571911290416355,72.51353597640991
443,20,3,18,0.3538685495944103,0.4571911290416355,76.55224585533142
444,20,3,19,0.38772523636196893,0.4571911290416355,80.1122624874115
445,20,3,20,0.41410747973303286,0.4571911290416355,82.73662424087524
446,20,3,21,0.2840899025424078,0.4571911290416355,87.62490725517273
447,20,3,22,0.2921912083883086,0.4571911290416355,91.31818151473999
448,20,3,23,0.33487763056935993,0.4571911290416355,93.50866913795471
449,20,3,24,0.0,0.4571911290416355,95.92530298233032
450,20,3,25,0.4431616549551786,0.4571911290416355,102.11045098304749
451,20,3,26,0.0,0.4571911290416355,104.94465327262878
452,20,3,27,0.0,0.4571911290416355,107.27642107009888
453,20,3,28,0.23044469428297285,0.4571911290416355,109.18339729309082
454,20,3,29,0.1401337102668856,0.4571911290416355,111.03640961647034
455,20,3,30,0.46997528822772405,0.47017502463013067,110.2718563079834
456,20,3,31,0.15477450083351008,0.47017502463013067,112.09957671165466
457,20,3,32,0.0,0.47017502463013067,116.24348711967468
458,20,3,33,0.0,0.47017502463013067,121.11303687095642
459,20,3,34,0.3011515872372863,0.47017502463013067,125.03257775306702
460,20,3,35,0.4680508001355225,0.47017502463013067,127.14613485336304
461,20,3,36,0.44751833492256143,0.47017502463013067,132.10290002822876
462,20,3,37,0.4169701420298879,0.47017502463013067,134.09620571136475
463,20,3,38,0.0,0.47017502463013067,139.4401092529297
464,20,3,39,0.2694465240791068,0.47017502463013067,145.10187077522278
465,20,3,40,0.2811460513521696,0.47017502463013067,148.85623288154602
466,20,3,41,0.2096153457061065,0.47017502463013067,151.79738426208496
467,20,3,42,0.37574333023481815,0.47017502463013067,157.1877520084381
468,20,3,43,0.206053028038599,0.47017502463013067,160.19242119789124
469,20,3,44,0.48860280586443683,0.4866199717794476,165.8970925807953
470,20,3,45,0.0,0.4866199717794476,168.20534539222717
471,20,3,46,0.4824882525177458,0.4866199717794476,170.7058584690094
472,20,3,47,0.009400567133391206,0.4866199717794476,172.6219458580017
473,20,3,48,0.0,0.4866199717794476,174.56855058670044
474,20,3,49,0.0,0.4866199717794476,176.53612303733826
475,20,3,50,0.0,0.4866199717794476,181.05607342720032
476,20,3,51,0.28229375149438296,0.4866199717794476,184.18313145637512
477,20,3,52,0.298324481029835,0.4866199717794476,186.1380398273468
478,20,3,53,0.0,0.4866199717794476,191.74603366851807
479,20,3,54,0.0,0.4866199717794476,193.7769205570221
480,20,3,55,0.38648094167680597,0.4866199717794476,196.6122670173645
481,20,3,56,0.37956009722272227,0.4866199717794476,199.555508852005
482,20,3,57,0.25094553992787294,0.4866199717794476,203.60505771636963
483,20,3,58,0.45472542394890164,0.4866199717794476,207.14988255500793
484,20,3,59,0.4646261004474362,0.4866199717794476,209.72928166389465
485,20,3,60,0.0,0.4866199717794476,211.7099952697754
486,20,3,61,0.3441546204001553,0.4866199717794476,217.0958013534546
487,20,3,62,0.0,0.4866199717794476,220.7582380771637
488,20,3,63,0.2165947890287257,0.4866199717794476,223.41871619224548
489,20,3,64,0.4223215482445253,0.4866199717794476,231.10136795043945
490,20,3,65,0.0,0.4866199717794476,232.99919390678406
491,20,3,66,0.3379042298485911,0.4866199717794476,235.81002688407898
492,20,3,67,0.47334394861488543,0.4866199717794476,241.72568726539612
493,20,3,68,0.011354611748207713,0.4866199717794476,244.23624444007874
494,20,3,69,0.0,0.4866199717794476,246.65565133094788
495,20,3,70,0.19422379339091742,0.4866199717794476,248.77266216278076
496,20,3,71,0.27195612350931253,0.4866199717794476,253.64432954788208
497,20,3,72,0.291825720602446,0.4866199717794476,255.93630456924438
498,20,3,73,0.0,0.4866199717794476,257.68612599372864
499,20,3,74,0.1830352355232298,0.4866199717794476,260.38381910324097
500,20,3,75,0.017418925777253756,0.4866199717794476,263.2868695259094
501,20,3,76,0.0,0.4866199717794476,265.44344544410706
502,20,3,77,0.1513662738959825,0.4866199717794476,276.0359401702881
503,20,3,78,0.20524322983631219,0.4866199717794476,281.9380269050598
504,20,3,79,0.19594734126455352,0.4866199717794476,286.51482367515564
505,20,3,80,0.4642993141871128,0.4866199717794476,293.64498686790466
506,20,3,81,0.0,0.4866199717794476,296.9665083885193
507,20,3,82,0.3344534618109637,0.4866199717794476,299.48151183128357
508,20,3,83,0.2631610287834899,0.4866199717794476,303.46188616752625
509,20,3,84,0.34832198179893703,0.4866199717794476,306.7217423915863
510,20,3,85,0.2858082250646418,0.4866199717794476,308.93707180023193
511,20,3,86,0.4171648864107596,0.4866199717794476,312.84950733184814
512,20,3,87,0.2670472604765806,0.4866199717794476,319.0044574737549
513,20,3,88,0.44046068062623245,0.4866199717794476,322.56719875335693
514,20,3,89,0.3384792536702718,0.4866199717794476,324.6834523677826
515,20,3,90,0.0,0.4866199717794476,328.980997800827
516,20,3,91,0.4966702658713052,0.4967387810424578,339.03600573539734
517,20,3,92,0.29492225281529544,0.4967387810424578,345.1601252555847
518,20,3,93,0.0,0.4967387810424578,349.4335548877716
519,20,3,94,0.26002568932476916,0.4967387810424578,351.26099491119385
520,20,3,95,0.14812671553887802,0.4967387810424578,354.82365584373474
521,20,3,96,0.0,0.4967387810424578,358.6575999259949
522,20,3,97,0.21055323466515125,0.4967387810424578,363.1817133426666
523,20,3,98,0.4635152430631948,0.4967387810424578,368.9415364265442
524,20,3,99,0.31332359538326693,0.4967387810424578,371.19061040878296
525,20,3,100,0.009487135017947998,0.4967387810424578,374.9384970664978
526,20,3,101,0.00952645815442318,0.4967387810424578,376.6854043006897
527,20,3,102,0.32823630730363906,0.4967387810424578,378.8075017929077
528,20,3,103,0.4606200989144792,0.4967387810424578,382.6652388572693
529,20,3,104,0.22755935086899293,0.4967387810424578,385.7234537601471
530,20,3,105,0.0,0.4967387810424578,390.2627053260803
531,20,3,106,0.0,0.4967387810424578,394.23091411590576
532,20,3,107,0.0,0.4967387810424578,396.13714838027954
533,20,3,108,0.29888293739503746,0.4967387810424578,401.8045902252197
534,20,3,109,0.0,0.4967387810424578,405.40237736701965
535,20,3,110,0.3043053961659842,0.4967387810424578,407.64216017723083
536,20,3,111,0.3083431047256803,0.4967387810424578,415.1686108112335
537,20,3,112,0.19513625608901977,0.4967387810424578,419.93611431121826
538,20,3,113,0.0,0.4967387810424578,422.8091576099396
539,20,3,114,0.0,0.4967387810424578,424.61781120300293
540,20,3,115,0.4389520353132091,0.4967387810424578,428.12978053092957
541,20,3,116,0.0,0.4967387810424578,431.0013213157654
542,20,3,117,0.0,0.4967387810424578,433.7556109428406
543,20,3,118,0.11172074667895449,0.4967387810424578,441.58277130126953
544,20,3,119,0.460862927022399,0.4967387810424578,445.3192677497864
545,20,3,120,0.42319315107900884,0.4967387810424578,447.3424174785614
546,20,3,121,0.36920730983012506,0.4967387810424578,453.92692828178406
547,20,3,122,0.0,0.4967387810424578,456.0870442390442
548,20,3,123,0.0,0.4967387810424578,457.80075120925903
549,20,3,124,0.014557238556879223,0.4967387810424578,463.2110404968262
550,20,3,125,0.0,0.4967387810424578,468.60064721107483
551,20,3,126,0.38394867919215886,0.4967387810424578,477.6272015571594
552,20,3,127,0.0,0.4967387810424578,479.78312397003174
553,20,3,128,0.0,0.4967387810424578,482.0569987297058
554,20,3,129,0.18244050417132654,0.4967387810424578,487.1905255317688
555,20,3,130,0.19431806493517317,0.4967387810424578,491.07481932640076
556,20,3,131,0.0,0.4967387810424578,502.5141875743866
557,20,3,132,0.11851271305829487,0.4967387810424578,507.44217228889465
558,20,3,133,0.4900633506595879,0.4967387810424578,512.5364739894867
559,20,3,134,0.4390807296369695,0.4967387810424578,514.4663007259369
560,20,3,135,0.0,0.4967387810424578,518.6535384654999
561,20,3,136,0.0,0.4967387810424578,523.2086629867554
562,20,3,137,0.35851658597973984,0.4967387810424578,525.1317660808563
563,20,3,138,0.014073405062532211,0.4967387810424578,529.2037613391876
564,20,3,139,0.0,0.4967387810424578,531.1988985538483
565,20,3,140,0.30372376736363976,0.4967387810424578,539.4087989330292
566,20,3,141,0.020367220099329,0.4967387810424578,541.5316781997681
567,20,4,1,0.15060315657381732,0.1499942368785392,17.008440732955933
568,20,4,2,0.0,0.1499942368785392,19.755064487457275
