,N,seed,n_turb,turb_score,eval_score,elapsed_time
0,50,0,1,0.41383490600730843,0.41383490600730843,16.717225551605225
1,50,0,2,0.0,0.41383490600730843,22.31859827041626
2,50,0,3,0.449059360456762,0.449059360456762,28.417402982711792
3,50,0,4,0.45773132651551307,0.45773132651551307,36.24712419509888
4,50,0,5,0.1273486178113328,0.45773132651551307,45.71613693237305
5,50,0,6,0.4431967278331098,0.45773132651551307,52.04065179824829
6,50,0,7,0.36506080014374365,0.45773132651551307,62.818827867507935
7,50,0,8,0.0,0.45773132651551307,66.74790716171265
8,50,0,9,0.22291830684630265,0.45773132651551307,73.45935893058777
9,50,0,10,0.38085848980537673,0.45773132651551307,76.35104966163635
10,50,0,11,0.0,0.45773132651551307,83.67036962509155
11,50,0,12,0.0,0.45773132651551307,85.59245920181274
12,50,0,13,0.0,0.45773132651551307,89.28224563598633
13,50,0,14,0.0,0.45773132651551307,95.72121095657349
14,50,0,15,0.0,0.45773132651551307,99.15466022491455
15,50,0,16,0.15223364786131546,0.45773132651551307,104.63892078399658
16,50,0,17,0.307778376876907,0.45773132651551307,117.84566903114319
17,50,0,18,0.357935277885117,0.45773132651551307,127.8805718421936
18,50,0,19,0.011540133724776488,0.45773132651551307,136.03390908241272
19,50,0,20,0.0,0.45773132651551307,140.0141019821167
20,50,0,21,0.4350701058444291,0.45773132651551307,144.13360023498535
21,50,0,22,0.0,0.45773132651551307,149.24529457092285
22,50,0,23,0.46743510001984384,0.46743510001984384,151.70925164222717
23,50,0,24,0.24788346352957635,0.46743510001984384,157.53178024291992
24,50,0,25,0.2566977387934187,0.46743510001984384,166.487300157547
25,50,0,26,0.27256179286123283,0.46743510001984384,172.87857508659363
26,50,0,27,0.3751504041558015,0.46743510001984384,184.51326417922974
27,50,0,28,0.19123341725337076,0.46743510001984384,190.4982566833496
28,50,0,29,0.0,0.46743510001984384,196.54979252815247
29,50,0,30,0.0,0.46743510001984384,200.1909897327423
30,50,0,31,0.350376811880658,0.46743510001984384,208.5443034172058
31,50,0,32,0.47641761011189243,0.47641761011189243,213.71776151657104
32,50,0,33,0.35787313928275255,0.47641761011189243,218.3296570777893
33,50,0,34,0.0,0.47641761011189243,224.49117350578308
34,50,0,35,0.3663711593471596,0.47641761011189243,233.36253690719604
35,50,0,36,0.0,0.47641761011189243,238.40713143348694
36,50,0,37,0.0,0.47641761011189243,245.08939671516418
37,50,0,38,0.0,0.47641761011189243,251.3140516281128
38,50,0,39,0.0,0.47641761011189243,257.97376585006714
39,50,0,40,0.4829271898746377,0.4829271898746377,273.73000597953796
40,50,0,41,0.39887567714421335,0.4829271898746377,279.9375030994415
41,50,0,42,0.014592521074060767,0.4829271898746377,286.7389793395996
42,50,0,43,0.41543655812132907,0.4829271898746377,293.15497946739197
43,50,0,44,0.0,0.4829271898746377,296.6060848236084
44,50,0,45,0.30309239024425094,0.4829271898746377,302.259339094162
45,50,0,46,0.2720545246307794,0.4829271898746377,306.46395087242126
46,50,0,47,0.3683888503354884,0.4829271898746377,310.34663486480713
47,50,0,48,0.5036105714992558,0.5036105714992558,312.6839323043823
48,50,0,49,0.3927760970531294,0.5036105714992558,319.50159311294556
49,50,0,50,0.39168775919246884,0.5036105714992558,323.733656167984
50,50,0,51,0.0,0.5036105714992558,327.33280324935913
51,50,0,52,0.4627021332566396,0.5036105714992558,331.69753432273865
52,50,0,53,0.21860994293758262,0.5036105714992558,336.81578493118286
53,50,0,54,0.1862766608939645,0.5036105714992558,342.1338939666748
54,50,0,55,0.0,0.5036105714992558,346.4272310733795
55,50,0,56,0.0,0.5036105714992558,351.1457300186157
56,50,0,57,0.0,0.5036105714992558,354.64009952545166
57,50,0,58,0.3932483748468683,0.5036105714992558,359.11771988868713
58,50,0,59,0.0,0.5036105714992558,364.240362405777
59,50,0,60,0.18081192327927817,0.5036105714992558,370.217732667923
60,50,0,61,0.369521607938511,0.5036105714992558,377.1381537914276
61,50,0,62,0.39433102208615556,0.5036105714992558,383.36872029304504
62,50,0,63,0.12585328785912944,0.5036105714992558,392.4585237503052
63,50,0,64,0.0,0.5036105714992558,398.98167181015015
64,50,0,65,0.3582308542331437,0.5036105714992558,402.64889907836914
65,50,0,66,0.15491185002052488,0.5036105714992558,419.3191556930542
66,50,0,67,0.23487683148104185,0.5036105714992558,423.48845314979553
67,50,0,68,0.012019148441405898,0.5036105714992558,427.8146176338196
68,50,0,69,0.33701677731490204,0.5036105714992558,433.2795739173889
69,50,0,70,0.27429617113136356,0.5036105714992558,442.93982005119324
70,50,0,71,0.1848482820652696,0.5036105714992558,448.6339590549469
71,50,0,72,0.016667699711620094,0.5036105714992558,453.51584339141846
72,50,0,73,0.0,0.5036105714992558,457.4833469390869
73,50,0,74,0.0,0.5036105714992558,464.72412633895874
74,50,0,75,0.33853562771038154,0.5036105714992558,473.2018687725067
75,50,0,76,0.0,0.5036105714992558,478.4938929080963
76,50,0,77,0.0,0.5036105714992558,484.24714398384094
77,50,0,78,0.47337550217897845,0.5036105714992558,488.32349705696106
78,50,0,79,0.0,0.5036105714992558,491.89729142189026
79,50,0,80,0.39907758598705634,0.5036105714992558,496.06707406044006
80,50,0,81,0.0,0.5036105714992558,502.22728085517883
81,50,0,82,0.41341884088102265,0.5036105714992558,508.3552551269531
82,50,0,83,0.0,0.5036105714992558,511.5804514884949
83,50,0,84,0.0,0.5036105714992558,515.7838814258575
84,50,0,85,0.4004217731842397,0.5036105714992558,520.0089695453644
85,50,0,86,0.35674509241519253,0.5036105714992558,529.0218782424927
86,50,0,87,0.0,0.5036105714992558,537.8206374645233
87,50,0,88,0.3768799129167411,0.5036105714992558,547.0341205596924
88,50,1,1,0.0,0.0,11.463095903396606
89,50,1,2,0.0,0.0,15.360562801361084
90,50,1,3,0.45471869753858685,0.45471869753858685,19.851019382476807
91,50,1,4,0.3295237209161283,0.45471869753858685,23.79363989830017
92,50,1,5,0.011136995677305622,0.45471869753858685,27.404317378997803
93,50,1,6,0.24793841978754502,0.45471869753858685,34.031787395477295
94,50,1,7,0.0,0.45471869753858685,39.37822079658508
95,50,1,8,0.0,0.45471869753858685,43.29954195022583
96,50,1,9,0.3100027989798708,0.45471869753858685,48.59952449798584
97,50,1,10,0.0,0.45471869753858685,53.03705668449402
98,50,1,11,0.0,0.45471869753858685,60.80061101913452
99,50,1,12,0.2218271344053676,0.45471869753858685,64.63391304016113
100,50,1,13,0.0,0.45471869753858685,69.10863399505615
101,50,1,14,0.2618168495373274,0.45471869753858685,72.97799801826477
102,50,1,15,0.1772150408743488,0.45471869753858685,76.39639806747437
103,50,1,16,0.4526458720991574,0.45471869753858685,81.64749455451965
104,50,1,17,0.0,0.45471869753858685,88.4769651889801
105,50,1,18,0.0,0.45471869753858685,94.72847294807434
106,50,1,19,0.0,0.45471869753858685,101.58387064933777
107,50,1,20,0.0,0.45471869753858685,105.81059670448303
108,50,1,21,0.01679242947353303,0.45471869753858685,111.64514565467834
109,50,1,22,0.44381236084046516,0.45471869753858685,117.46297192573547
110,50,1,23,0.49995093596612383,0.49995093596612383,125.84972620010376
111,50,1,24,0.4038591712377259,0.49995093596612383,129.76320219039917
112,50,1,25,0.2846754709827061,0.49995093596612383,133.5167534351349
113,50,1,26,0.0,0.49995093596612383,138.4204614162445
