,N,seed,n_turb,turb_score,eval_score,elapsed_time
293,40,2,79,0.46888413800934287,0.4992442175672328,368.0881881713867
294,40,2,80,0.1744165560915727,0.4992442175672328,371.10875058174133
295,40,2,81,0.4864090412231143,0.4992442175672328,375.5695888996124
296,40,2,82,0.011854114507904918,0.4992442175672328,380.1085023880005
297,40,2,83,0.30963322829775897,0.4992442175672328,383.86687660217285
298,40,2,84,0.011781072932664907,0.4992442175672328,386.8837158679962
299,40,2,85,0.0,0.4992442175672328,391.52686977386475
300,40,2,86,0.015553918489689043,0.4992442175672328,398.52845454216003
301,40,2,87,0.3096332468910443,0.4992442175672328,401.5675036907196
302,40,2,88,0.1912554926991287,0.4992442175672328,405.13642263412476
303,40,2,89,0.48486175674286675,0.4992442175672328,409.1469440460205
304,40,2,90,0.0,0.4992442175672328,413.48782658576965
305,40,2,91,0.013884747559160259,0.4992442175672328,418.24496579170227
306,40,2,92,0.0,0.4992442175672328,422.05309224128723
307,40,2,93,0.0,0.4992442175672328,427.00094413757324
308,40,2,94,0.18022732580628292,0.4992442175672328,431.6740188598633
309,40,2,95,0.35355601904489503,0.4992442175672328,436.8968334197998
310,40,2,96,0.2709683811761933,0.4992442175672328,442.31535625457764
311,40,2,97,0.47721576854647707,0.4992442175672328,447.6897313594818
312,40,2,98,0.0,0.4992442175672328,450.9578516483307
313,40,2,99,0.0,0.4992442175672328,453.8840434551239
314,40,2,100,0.0,0.4992442175672328,459.45452904701233
315,40,2,101,0.2443817715505689,0.4992442175672328,467.81068563461304
316,40,2,102,0.18862520904357477,0.4992442175672328,471.4167981147766
317,40,2,103,0.0,0.4992442175672328,476.54134130477905
318,40,2,104,0.18153534356383494,0.4992442175672328,483.53044080734253
319,40,2,105,0.0,0.4992442175672328,488.1712763309479
320,40,2,106,0.0,0.4992442175672328,494.1313543319702
321,40,2,107,0.39649125396908236,0.4992442175672328,499.01810789108276
322,40,2,108,0.0,0.4992442175672328,501.9472076892853
323,40,2,109,0.015903936553630146,0.4992442175672328,505.86484456062317
324,40,2,110,0.2827820179924447,0.4992442175672328,508.87885999679565
325,40,2,111,0.4679355942801278,0.4992442175672328,514.7364253997803
326,40,2,112,0.200296901407316,0.4992442175672328,519.7742366790771
327,40,2,113,0.0,0.4992442175672328,526.945282459259
328,40,2,114,0.0,0.4992442175672328,530.1306490898132
329,40,2,115,0.33581903210333997,0.4992442175672328,533.5693035125732
330,40,2,116,0.31633332278376336,0.4992442175672328,537.6808722019196
331,40,2,117,0.0,0.4992442175672328,540.9951515197754
332,40,3,1,0.018213463364796668,0.017203074658833698,14.465270519256592
333,40,3,2,0.0,0.017203074658833698,20.08278727531433
334,40,3,3,0.0,0.017203074658833698,24.343212604522705
335,40,3,4,0.0,0.017203074658833698,29.504376649856567
336,40,3,5,0.0,0.017203074658833698,34.27271246910095
337,40,3,6,0.4527463753023503,0.4515064731223881,33.546435594558716
338,40,3,7,0.11685008712107212,0.4515064731223881,37.489949226379395
339,40,3,8,0.011243542804330453,0.4515064731223881,44.586331367492676
340,40,3,9,0.0,0.4515064731223881,49.10903573036194
341,40,3,10,0.014671116066659688,0.4515064731223881,54.453561305999756
342,40,3,11,0.0,0.4515064731223881,59.030572175979614
343,40,3,12,0.4115925677478101,0.4515064731223881,62.8477828502655
344,40,3,13,0.4101880871707796,0.4515064731223881,66.84840989112854
345,40,3,14,0.4555909446269491,0.4571911290416355,75.8579728603363
346,40,3,15,0.0,0.4571911290416355,79.87790775299072
347,40,3,16,0.0,0.4571911290416355,82.73817086219788
348,40,3,17,0.0,0.4571911290416355,88.99004459381104
349,40,3,18,0.35340434716169267,0.4571911290416355,93.83507871627808
350,40,3,19,0.3871056260970239,0.4571911290416355,98.33981990814209
351,40,3,20,0.41435806370213735,0.4571911290416355,102.17623400688171
352,40,3,21,0.28328330525637374,0.4571911290416355,107.90696215629578
353,40,3,22,0.28902264543859485,0.4571911290416355,112.9648687839508
354,40,3,23,0.33885029702403086,0.4571911290416355,116.02096652984619
355,40,3,24,0.0,0.4571911290416355,119.58784437179565
356,40,3,25,0.4423223722234962,0.4571911290416355,126.62755370140076
357,40,3,26,0.0,0.4571911290416355,130.4997217655182
358,40,3,27,0.0,0.4571911290416355,133.5818486213684
359,40,3,28,0.2354919580346728,0.4571911290416355,136.70474934577942
360,40,3,29,0.14028138630120768,0.4571911290416355,139.66638350486755
361,40,3,30,0.46977576814623606,0.47017502463013067,139.5945794582367
362,40,3,31,0.14522590747224548,0.47017502463013067,142.5625343322754
363,40,3,32,0.0,0.47017502463013067,147.7607982158661
364,40,3,33,0.0,0.47017502463013067,153.62244510650635
365,40,3,34,0.29961863312986675,0.47017502463013067,158.7758367061615
366,40,3,35,0.4690401979837061,0.47017502463013067,161.7015438079834
367,40,3,36,0.44890927577696654,0.47017502463013067,167.9972689151764
368,40,3,37,0.42024962046348496,0.47017502463013067,171.19187355041504
369,40,3,38,0.0,0.47017502463013067,177.4752275943756
370,40,3,39,0.277061320246375,0.47017502463013067,184.15369057655334
371,40,3,40,0.27954092089229926,0.47017502463013067,188.756765127182
372,40,3,41,0.20912810584231623,0.47017502463013067,192.3713345527649
373,40,3,42,0.37843701449827316,0.47017502463013067,198.4505913257599
374,40,3,43,0.2051211634033965,0.47017502463013067,202.29763674736023
375,40,3,44,0.4883493648602165,0.4866199717794476,208.77576804161072
376,40,3,45,0.0,0.4866199717794476,212.09703016281128
377,40,3,46,0.48502548805933,0.4866199717794476,215.41576385498047
378,40,3,47,0.009389074388978657,0.4866199717794476,218.39816808700562
379,40,3,48,0.0,0.4866199717794476,221.3391125202179
380,40,3,49,0.0,0.4866199717794476,224.20881581306458
381,40,3,50,0.0,0.4866199717794476,229.71187257766724
382,40,3,51,0.28721986680924627,0.4866199717794476,233.89696884155273
383,40,3,52,0.3008686383691248,0.4866199717794476,236.9563069343567
384,40,3,53,0.0,0.4866199717794476,243.50094556808472
385,40,3,54,0.0,0.4866199717794476,246.52277827262878
386,40,3,55,0.38640342303588937,0.4866199717794476,250.2930212020874
387,40,3,56,0.38307923328968496,0.4866199717794476,254.4891664981842
388,40,3,57,0.25117996040310836,0.4866199717794476,259.438125371933
389,40,3,58,0.4604644697756511,0.4866199717794476,264.2246630191803
390,40,3,59,0.4647127480230811,0.4866199717794476,268.4196801185608
391,40,3,60,0.0,0.4866199717794476,271.41402077674866
392,40,3,61,0.34408844536951255,0.4866199717794476,277.9651355743408
393,40,3,62,0.0,0.4866199717794476,282.5241096019745
394,40,3,63,0.21601239160768704,0.4866199717794476,286.35652470588684
395,40,3,64,0.4158885977879198,0.4866199717794476,294.84953904151917
396,40,3,65,0.0,0.4866199717794476,297.8452594280243
397,40,3,66,0.3345300292352164,0.4866199717794476,301.64415979385376
398,40,3,67,0.46810194765886504,0.4866199717794476,308.337012052536
399,40,3,68,0.011363064723269926,0.4866199717794476,311.9566810131073
400,40,3,69,0.0,0.4866199717794476,315.31695890426636
401,40,3,70,0.19186671943645423,0.4866199717794476,318.60590624809265
402,40,3,71,0.2657298855006042,0.4866199717794476,323.93462109565735
403,40,3,72,0.29350989841163594,0.4866199717794476,327.3204891681671
404,40,3,73,0.0,0.4866199717794476,330.17921113967896
405,40,3,74,0.18230671273508015,0.4866199717794476,334.16509890556335
406,40,3,75,0.01657352735315816,0.4866199717794476,337.95386838912964
407,40,3,76,0.0,0.4866199717794476,341.06569838523865
408,40,3,77,0.15046594516525363,0.4866199717794476,352.86842107772827
409,40,3,78,0.20269753463321388,0.4866199717794476,359.733012676239
410,40,3,79,0.19546742054476002,0.4866199717794476,365.11077404022217
411,40,3,80,0.4619562523204513,0.4866199717794476,373.35877895355225
412,40,3,81,0.0,0.4866199717794476,377.6721947193146
413,40,3,82,0.3324826567359196,0.4866199717794476,381.15918493270874
414,40,3,83,0.26063395883447943,0.4866199717794476,386.2783718109131
415,40,3,84,0.34696108743949083,0.4866199717794476,390.8338634967804
416,40,3,85,0.29256825262631786,0.4866199717794476,394.1514399051666
417,40,3,86,0.4169742261717265,0.4866199717794476,400.29616832733154
418,40,3,87,0.2613860589213223,0.4866199717794476,407.3993139266968
419,40,3,88,0.4382716622014902,0.4866199717794476,412.12800335884094
420,40,3,89,0.3363080083986321,0.4866199717794476,415.23955059051514
421,40,3,90,0.0,0.4866199717794476,420.55188059806824
422,40,3,91,0.49579312878242965,0.4967387810424578,431.5260589122772
423,40,3,92,0.29375540116442295,0.4967387810424578,438.5411903858185
424,40,3,93,0.0,0.4967387810424578,443.8697121143341
425,40,3,94,0.2621687950170811,0.4967387810424578,446.8892798423767
426,40,3,95,0.13954108159205403,0.4967387810424578,451.64085125923157
427,40,3,96,0.0,0.4967387810424578,456.38191080093384
428,40,3,97,0.21091656683224286,0.4967387810424578,461.65278601646423
429,40,3,98,0.4662063643707335,0.4967387810424578,468.2153160572052
430,40,3,99,0.31216662736489126,0.4967387810424578,471.6679177284241
431,40,3,100,0.009495336010471193,0.4967387810424578,476.4192178249359
432,40,3,101,0.009674592368134439,0.4967387810424578,479.54792284965515
433,40,3,102,0.33028910492305796,0.4967387810424578,482.7244873046875
434,40,3,103,0.4631792576292913,0.4967387810424578,488.01717615127563
