,N,seed,n_turb,turb_score,eval_score,elapsed_time
0,30,0,1,0.41755685683863325,0.41383490600730843,15.034007787704468
1,30,0,2,0.0,0.41383490600730843,20.43728756904602
2,30,0,3,0.44639876683378515,0.449059360456762,25.669914960861206
3,30,0,4,0.45749055943499456,0.45773132651551307,32.38121962547302
4,30,0,5,0.13740817813805686,0.45773132651551307,38.99989199638367
5,30,0,6,0.4452077667496468,0.45773132651551307,43.50722932815552
6,30,0,7,0.3627506125535696,0.45773132651551307,51.03689169883728
7,30,0,8,0.0,0.45773132651551307,55.636149883270264
8,30,0,9,0.22470889441788433,0.45773132651551307,59.03564953804016
9,30,0,10,0.38102148558799553,0.45773132651551307,62.74167776107788
10,30,0,11,0.0,0.45773132651551307,66.5426938533783
11,30,0,12,0.0,0.45773132651551307,69.03889799118042
12,30,0,13,0.0,0.45773132651551307,71.47420334815979
13,30,0,14,0.0,0.45773132651551307,77.02142238616943
14,30,0,15,0.0,0.45773132651551307,81.36347389221191
15,30,0,16,0.1536162872033868,0.45773132651551307,84.34045100212097
16,30,0,17,0.30566679004589437,0.45773132651551307,96.27674007415771
17,30,0,18,0.35711067305412625,0.45773132651551307,105.17516660690308
18,30,0,19,0.012072001518524859,0.45773132651551307,111.86702108383179
19,30,0,20,0.0,0.45773132651551307,114.7585985660553
20,30,0,21,0.4355849147188981,0.45773132651551307,117.87223863601685
21,30,0,22,0.0,0.45773132651551307,121.99294781684875
22,30,0,23,0.46681912871108894,0.46743510001984384,123.39139103889465
23,30,0,24,0.2471696768012006,0.46743510001984384,127.85167980194092
24,30,0,25,0.25177638823184956,0.46743510001984384,135.55614590644836
25,30,0,26,0.2729328965895629,0.46743510001984384,140.67556238174438
26,30,0,27,0.37525050630582124,0.46743510001984384,151.21865940093994
27,30,0,28,0.19514187253453144,0.46743510001984384,156.21194553375244
28,30,0,29,0.0,0.46743510001984384,161.07758808135986
29,30,0,30,0.0,0.46743510001984384,163.61354446411133
30,30,0,31,0.3503207223636665,0.46743510001984384,170.92504501342773
31,30,0,32,0.4788699068274916,0.47641761011189243,175.27088570594788
32,30,0,33,0.35848303837106976,0.47641761011189243,178.7254753112793
33,30,0,34,0.0,0.47641761011189243,181.83471417427063
34,30,0,35,0.3653774650856589,0.47641761011189243,194.70249009132385
