,accuracy,seed,n_gen,score,elapsed_time
0,0.8,2,0,0.4415398480608566,44.97080636024475
1,0.8,2,1,0.4415398480608566,92.39106369018556
2,0.8,2,2,0.4415398480608566,142.71073365211487
3,0.8,2,3,0.4945052949036246,197.02492761611936
4,0.8,2,4,0.4945052949036246,243.61335968971247
5,0.8,2,5,0.4945052949036246,289.7810230255127
6,0.8,2,6,0.4945052949036246,344.97463965415955
7,0.8,2,7,0.4945052949036246,399.9072513580322
8,0.8,2,8,0.4945052949036246,449.9419114589691
9,0.8,2,9,0.500002027352826,505.3720278739929
10,0.8,2,10,0.5014465384787176,569.5580222606659
11,0.8,2,11,0.5014465384787176,630.3993103504181
12,0.8,2,12,0.5014465384787176,691.4769699573517
13,0.8,2,13,0.515416533016938,756.3864893913269
14,0.8,2,14,0.515416533016938,812.3111670017242
15,0.8,2,15,0.515416533016938,861.4263422489166
16,0.8,2,16,0.515416533016938,911.2643418312072
17,0.8,2,17,0.5174744276242058,957.3448312282562
18,0.8,2,18,0.5174744276242058,1004.4559693336488
19,0.8,2,19,0.5174744276242058,1052.0048923492432
20,0.8,2,20,0.5174744276242058,1094.6089704036713
21,0.8,2,21,0.5174744276242058,1133.509946346283
22,0.8,2,22,0.5174744276242058,1173.207423210144
23,0.8,2,23,0.5174744276242058,1213.992751121521
24,0.8,2,24,0.5174744276242058,1252.8826341629028
25,0.8,2,25,0.5174744276242058,1287.8620109558103
26,0.8,2,26,0.5174744276242058,1328.5911040306091
27,0.8,2,27,0.5223400265026469,1366.5592296123505
28,0.8,2,28,0.5223400265026469,1408.438936471939
29,0.8,2,29,0.5223400265026469,1452.5445482730863
30,0.8,2,30,0.5223400265026469,1491.7286682128906
31,0.8,2,31,0.5230066909099109,1531.7376642227173
32,0.8,2,32,0.5230066909099109,1573.027510881424
33,0.8,2,33,0.5230066909099109,1614.769781589508
34,0.8,2,34,0.5230066909099109,1659.9862134456637
35,0.8,2,35,0.5230066909099109,1705.1889808177948
36,0.8,2,36,0.5230066909099109,1752.7981119155884
37,0.8,2,37,0.5230066909099109,1805.487024784088
38,0.8,2,38,0.5230066909099109,1869.4257037639616
39,0.8,2,39,0.524941107626097,1941.310455083847
40,0.8,2,40,0.524941107626097,2009.7658476829529
