,0,1,2,3,4,5
0,3,0.6017364405028516,0.6203226464257174,0.41816246506208316,1.9369838936259511,9
1,3,0.47012563714334243,0.6339291877771878,0.748795013476028,1.311992290867676,21
2,3,0.42117356786233295,0.6453229031961947,0.4647742856464672,1.781268747344582,12
3,3,0.6164154392493663,0.463431488951349,0.5834881045703051,2.1163869877848263,11
4,3,0.6996030892707593,0.611652694781397,0.696418148487566,2.542131174256325,10
5,3,0.6999233647249626,0.4732675057584303,0.593303978692689,1.8837709974002859,20
6,3,0.6755208421600946,0.6819733062132189,0.48605714205588196,2.994979788334162,21
7,3,0.5362795845552254,0.4934588396277157,0.570782655554724,1.9391688822191135,8
8,3,0.6743687120976937,0.561989031739007,0.5778899704778647,1.7357140334650973,19
9,3,0.5489134814103263,0.6999832244716517,0.41807228822741144,1.8585425191434704,16
10,3,0.5544391418391024,0.6038722735079753,0.5205153592066258,2.441062791006398,15
11,3,0.5765415590510374,0.6876016961094841,0.7489153177376561,0.869339171319325,13
12,3,0.6718532402679315,0.6111016674995335,0.41933784538267715,2.73896242234768,15
13,3,0.6982794366655962,0.5843784087640531,0.6614054414002913,0.7258230626161215,26
14,3,0.644592961487572,0.5259762711696947,0.5950734822863748,1.1593408322157845,25
15,3,0.5714670000168687,0.674744395308362,0.627540804555881,1.390679247932422,26
16,3,0.5397826069113797,0.6256339863021226,0.5675747668336542,1.5272584552233301,7
17,3,0.5000005912437647,0.6806440283672877,0.6043261602136095,2.2374821309859696,22
18,3,0.63395127793144,0.6965638693398691,0.4024907326750759,2.1836498661614234,26
19,3,0.6415755193820919,0.651978751662794,0.5596170980305256,0.7302801097635572,0
20,3,0.5817291753288367,0.5365218723670044,0.6110493894654272,1.1554590119746007,17
21,3,0.6712340715328284,0.627485608422448,0.5905987351376324,1.1988899385675735,26
22,3,0.6974909581368398,0.6910278999983281,0.4306241811002188,1.884121604233063,26
23,3,0.5493230837347827,0.577737554900597,0.5490922723470167,2.8074536843346283,12
24,3,0.5917234634763764,0.6826562991012877,0.5424349844454462,0.8151985900084043,26
25,3,0.6830992339591266,0.6210274306780705,0.4113852744284172,2.300810016349553,26
26,3,0.6723680414572752,0.615743026430713,0.5777268900850283,2.223736140917312,26
27,3,0.6817859029868262,0.6314686430296317,0.5821664925656376,0.8574539900417175,26
28,3,0.5372856328266735,0.6299127408251689,0.49330470279357636,0.2195086072080173,25
29,3,0.6870165487575217,0.5995616601483251,0.4514490135822136,2.968789393420314,25
30,3,0.5064278647477133,0.6688535642332306,0.5226412989242545,1.0719287926857868,24
31,3,0.6703839077279496,0.6784902042010281,0.538788854938897,1.182191141451403,6
32,3,0.5653664271123077,0.5837231470533287,0.458913167582562,1.6560645980265747,15
33,3,0.63043304389809,0.6966242009028858,0.5609399854264946,2.9195044545198185,19
34,3,0.6742179565087458,0.6893659112605559,0.6245327960502617,2.5554032575466117,20
35,3,0.6379286962476342,0.6804478119302546,0.554343338936103,2.015124260401272,22
36,3,0.6758897831518671,0.6039337774101543,0.5938114223626051,2.3092212467014432,23
37,3,0.6849950664654274,0.6952556732809951,0.6994951488446527,2.7082811454572524,26
38,3,0.5606692458442679,0.5882420507293833,0.6450736772179773,2.0324326461778606,21
39,3,0.6900578076364512,0.6382864233461178,0.6434666567268225,0.7407042637315657,21
40,3,0.6058457854049295,0.6842351392949294,0.5375256742777998,2.7724541238251494,23
41,3,0.6397021463107568,0.5901777706419393,0.5397033415652946,0.24604110515940547,25
42,3,0.606377971143311,0.6989628532477531,0.6608941573804654,1.779730602088509,26
43,3,0.5900378886213483,0.6439686777966422,0.6142529197109193,1.7089435478631922,9
44,3,0.6183674979439538,0.6943037331938331,0.6220035512378361,2.040531570603538,24
45,3,0.5882433912533522,0.639370201716764,0.6069582384538883,2.145222844198014,17
46,3,0.6891600999795597,0.6923734596587356,0.590853536572179,2.846087500836321,24
47,3,0.6908776632410529,0.6802846027995995,0.5479143708256153,2.0705800251211874,25
48,3,0.5311767171157742,0.6982888218683516,0.6456056639874074,2.064713531231729,12
49,3,0.6785920234722342,0.68017866380506,0.5818887448868274,2.8465393368124463,21
50,3,0.6621625270876246,0.6282446619168098,0.527822629158272,1.691384964000767,23
51,3,0.6735054654474419,0.698786253884722,0.6373007163190347,2.720094533412034,18
52,3,0.6994589265167821,0.6128181128679757,0.517163730826235,2.061294174693716,17
53,3,0.6976364682622038,0.699959485975014,0.6053980763556313,1.6184793570036493,18
54,3,0.644371755814177,0.5791243406399527,0.6137112774413356,2.2348102576589017,17
55,3,0.6961456118828007,0.6618913989781021,0.6025759100808127,2.6035296904551744,13
56,3,0.5762205405846604,0.6865287953091157,0.6255824992143327,1.389522193941099,16
57,3,0.679857124340002,0.6015220721076355,0.5853401891138367,1.5209523740407689,24
58,3,0.6360792940902702,0.6289150843724624,0.4934463047566696,1.0109540843896103,15
