,N,seed,n_eval,score,time
326,30,2,103,0.38233428713868856,426.2519950866699
327,30,2,104,0.2766724631743765,429.41375160217285
328,30,2,105,0.32308311554008484,432.06681394577026
329,30,2,106,0.0,436.79024934768677
330,30,2,107,0.20744708514057641,439.3891315460205
331,30,2,108,0.46840752894755194,442.0805883407593
332,30,2,109,0.0,446.0881073474884
333,30,2,110,0.16065615904243916,456.4301977157593
334,30,2,111,0.31406912973987733,459.07327151298523
335,30,2,112,0.2923091638812092,464.82824206352234
336,30,2,113,0.3669017615282753,467.0487334728241
337,30,2,114,0.3438190743087992,473.88363575935364
338,30,2,115,0.34951600688535184,477.03548097610474
339,30,2,116,0.16469075653327836,479.69359517097473
340,30,2,117,0.24212280337153871,482.41234159469604
341,30,2,118,0.37448539330596786,489.3085687160492
342,30,2,119,0.0,492.6264650821686
343,30,2,120,0.40353967789706763,498.47045135498047
344,30,2,121,0.0,501.3482873439789
345,30,2,122,0.3182400130660214,509.98391366004944
346,30,2,123,0.2074347421250633,515.6459367275238
347,30,2,124,0.024173785056914355,519.7638957500458
348,30,2,125,0.5065889740184268,523.3169980049133
349,30,2,126,0.20573425281278826,531.2155196666718
350,30,2,127,0.5102042635775518,538.0546960830688
351,30,2,128,0.0,545.0651795864105
352,30,3,1,0.47271606250658565,20.307220220565796
353,30,3,2,0.0,26.128015518188477
354,30,3,3,0.4466334108810738,31.333993911743164
355,30,3,4,0.0,36.37089776992798
356,30,3,5,0.3931390686833287,38.81102752685547
357,30,3,6,0.20730373731561802,43.757795095443726
358,30,3,7,0.2136379363237615,47.73730516433716
359,30,3,8,0.0,50.76068711280823
360,30,3,9,0.5157514120007431,59.806201457977295
361,30,3,10,0.0,66.63021206855774
362,30,3,11,0.4191874298448882,72.40553140640259
363,30,3,12,0.19790051298381242,80.57661461830139
364,30,3,13,0.3693242487928639,85.52547073364258
365,30,3,14,0.3533001390417128,89.00704097747803
366,30,3,15,0.12427434296056651,101.4107096195221
367,30,3,16,0.022345940540363873,108.75361227989197
368,30,3,17,0.3817635235128491,111.74919366836548
369,30,3,18,0.20987927717438154,119.84181547164917
370,30,3,19,0.38941869356655967,125.28530859947205
371,30,3,20,0.3639151788646281,135.2346909046173
372,30,3,21,0.20930324375821066,143.03288006782532
373,30,3,22,0.38971649800269453,154.2680685520172
374,30,3,23,0.20807107502986388,161.85162925720215
375,30,3,24,0.3943194228233419,169.68188786506653
376,30,3,25,0.2546480638730165,181.25317907333374
377,30,3,26,0.44023410811141506,186.07391667366028
378,30,3,27,0.4483112540355036,192.4238669872284
379,30,3,28,0.4237940111837977,197.96938300132751
380,30,3,29,0.3459986093548346,202.983145236969
381,30,3,30,0.4694717212124298,208.68279933929443
382,30,3,31,0.27541330440795203,222.5224621295929
383,30,3,32,0.39474875128834724,228.56198978424072
384,30,3,33,0.21126703541401565,235.44537138938904
385,30,3,34,0.21773292516834097,240.712322473526
386,30,3,35,0.47666617642253645,243.79139232635498
387,30,3,36,0.29554296807359803,252.8453176021576
388,30,3,37,0.020993239061794386,257.67059659957886
389,30,3,38,0.3477405250515876,263.0234754085541
390,30,3,39,0.412218663104741,267.9753746986389
391,30,3,40,0.4581634950014704,273.35160541534424
392,30,3,41,0.4499903752900573,277.70867395401
393,30,3,42,0.5019727197200727,282.3459098339081
394,30,3,43,0.40915890618655565,288.41238498687744
395,30,3,44,0.450414982738599,293.20021057128906
396,30,3,45,0.4952795734257446,298.700888633728
397,30,3,46,0.21131176852678557,300.9279010295868
398,30,3,47,0.5127943067897585,305.26298999786377
399,30,3,48,0.4485864816804354,310.5248193740845
400,30,3,49,0.21919207162850612,316.88992524147034
401,30,3,50,0.4483018700697482,322.0136435031891
402,30,3,51,0.3919630484471245,327.67701840400696
403,30,3,52,0.02278958315740623,331.4647741317749
404,30,3,53,0.5068957179836294,336.06138491630554
405,30,3,54,0.48439778780226705,339.8458070755005
406,30,3,55,0.4323034384248353,343.6391031742096
407,30,3,56,0.47106356266940413,346.7346706390381
408,30,3,57,0.44333565685419,352.1654589176178
409,30,3,58,0.3003674700930144,358.8660225868225
410,30,3,59,0.4416463582789465,363.67815256118774
411,30,3,60,0.21617587311032205,368.79590344429016
412,30,3,61,0.0,373.0788884162903
413,30,3,62,0.5025353562440439,377.58452010154724
414,30,3,63,0.47807681929534984,381.84336519241333
415,30,3,64,0.02280575123468688,384.8343517780304
416,30,3,65,0.22091566821217423,388.81180787086487
417,30,3,66,0.3580900418873509,394.8161244392395
418,30,3,67,0.5101324995192745,397.57016801834106
419,30,3,68,0.45674125471244287,401.632670879364
420,30,3,69,0.4968789635445386,406.5015170574188
421,30,3,70,0.4885554530280119,409.2838613986969
422,30,3,71,0.43885662593106506,413.58126974105835
423,30,3,72,0.38900821066351726,416.2324573993683
424,30,3,73,0.5057614012115408,420.9743871688843
425,30,3,74,0.5031588446963301,423.69405698776245
426,30,3,75,0.4847893439592775,427.69122552871704
427,30,3,76,0.481220576290268,431.7666401863098
428,30,3,77,0.5107273971927687,434.57183742523193
429,30,3,78,0.49634863887948616,438.35828280448914
430,30,3,79,0.3803667080920874,440.76890993118286
431,30,3,80,0.5140555753722722,445.1187672615051
432,30,3,81,0.5073900142882924,447.8806493282318
433,30,3,82,0.39252623423990995,451.47860884666443
434,30,3,83,0.5009517720013383,455.3536629676819
435,30,3,84,0.38743780453004145,458.09021162986755
436,30,3,85,0.019611566639765893,462.99781131744385
437,30,3,86,0.506085499699246,466.6652100086212
438,30,3,87,0.4035914315597453,472.22813725471497
439,30,3,88,0.5058261416503417,476.90566849708557
440,30,3,89,0.3907670261346467,479.51643323898315
441,30,3,90,0.503590654496997,483.0178265571594
442,30,3,91,0.5087276375380999,485.881671667099
443,30,3,92,0.38794280269442266,488.29374957084656
444,30,3,93,0.5177036289303756,490.95688366889954
445,30,3,94,0.2178753514476364,494.4420292377472
446,30,3,95,0.47264848392899583,497.7478995323181
447,30,3,96,0.49858862198878245,499.99321365356445
448,30,3,97,0.21285499139807987,502.7245876789093
449,30,3,98,0.508734988229672,505.1885333061218
450,30,3,99,0.20602781741291,512.7723579406738
451,30,3,100,0.4187487340290471,517.1805944442749
452,30,3,101,0.37188664535115895,523.0306763648987
453,30,3,102,0.02189471458037879,525.8575303554535
454,30,3,103,0.0,532.1974959373474
455,30,3,104,0.0,537.4469747543335
456,30,3,105,0.01575000549559167,544.7972435951233
457,30,3,106,0.47118978835221137,548.6324648857117
458,30,3,107,0.22098774825469555,552.5216271877289
459,30,3,108,0.0,557.4191248416901
460,30,3,109,0.3668871783029604,564.055988073349
461,30,3,110,0.39119297694567595,567.2787475585938
462,30,3,111,0.4011641632380418,574.3527827262878
463,30,3,112,0.4096124303568419,579.2123432159424
464,30,4,1,0.31279636230810187,10.460194110870361
465,30,4,2,0.2704992568744471,13.022623300552368
466,30,4,3,0.13073090140583377,20.490222215652466
467,30,4,4,0.41011353899948794,29.618963718414307
468,30,4,5,0.18654514107781467,33.10481405258179
469,30,4,6,0.2353854714318165,38.982638359069824
470,30,4,7,0.1320543352396124,45.011934757232666
471,30,4,8,0.15663376188726744,57.57846236228943
472,30,4,9,0.18217796471731398,60.98635387420654
473,30,4,10,0.3046743657069084,72.6115837097168
474,30,4,11,0.28917769416110595,79.5909161567688
475,30,4,12,0.1954370547017409,84.43883419036865
476,30,4,13,0.1957720717830331,87.8326141834259
477,30,4,14,0.0,92.53930687904358
478,30,4,15,0.30300605118080776,106.2709391117096
479,30,4,16,0.17048957859440952,110.63802456855774
480,30,4,17,0.318730399326434,119.65636706352234
481,30,4,18,0.4582349742240402,123.10014605522156
482,30,4,19,0.13777024597684173,130.28725361824036
483,30,4,20,0.15085196038736964,143.18564820289612
484,30,4,21,0.20483997382132776,147.31342101097107
485,30,4,22,0.25756547939754226,159.1963131427765
486,30,4,23,0.5026632455578184,162.37581253051758
487,30,4,24,0.4158843250433467,172.78088235855103
488,30,4,25,0.47444387962955875,178.34952855110168
489,30,4,26,0.21667831547162214,182.58041381835938
490,30,4,27,0.0,187.46091294288635
491,30,4,28,0.4840555757200367,191.69032526016235
492,30,4,29,0.37537651383687143,195.81332302093506
493,30,4,30,0.210494270717824,206.72279715538025
494,30,4,31,0.3354754002742641,215.4138195514679
495,30,4,32,0.3897488498508066,223.21969056129456
496,30,4,33,0.22831862744152126,230.18663358688354
497,30,4,34,0.11724334813332266,239.4398274421692
498,30,4,35,0.20304895818039156,243.99870252609253
499,30,4,36,0.34546375934629026,252.57510948181152
500,30,4,37,0.38269957805828037,259.810444355011
501,30,4,38,0.1941185988068553,271.6314706802368
502,30,4,39,0.0,276.0776512622833
503,30,4,40,0.4577365626785798,281.3767545223236
504,30,4,41,0.36981692778412933,290.6340811252594
505,30,4,42,0.1929476190581614,293.99311995506287
506,30,4,43,0.42174618277157794,297.5866208076477
507,30,4,44,0.0,304.8926179409027
508,30,4,45,0.2089363535807673,310.1894199848175
509,30,4,46,0.013694446613827446,316.51345562934875
510,30,4,47,0.010310214954870075,322.05435395240784
511,30,4,48,0.19293925437240958,324.58927512168884
512,30,4,49,0.500013770949678,329.2929639816284
513,30,4,50,0.018380495680571245,339.04101610183716
514,30,4,51,0.20308442070170932,343.1432213783264
515,30,4,52,0.28481446658429216,350.52890825271606
516,30,4,53,0.5039895913178469,355.91419434547424
517,30,4,54,0.4477918424630501,359.13395738601685
518,30,4,55,0.24674977581393054,369.8315267562866
519,30,4,56,0.4765578102894179,373.78772473335266
520,30,4,57,0.3944296848853555,377.44965529441833
521,30,4,58,0.17025688739830971,381.0992465019226
522,30,4,59,0.19061899974147725,393.99290013313293
523,30,4,60,0.3771611532431293,405.08939027786255
524,30,4,61,0.01862750142820444,411.4365077018738
525,30,4,62,0.44867360996759226,414.3394658565521
526,30,4,63,0.39654631545649655,419.6294615268707
527,30,4,64,0.5063779869446915,423.4128968715668
528,30,4,65,0.4954927538536045,427.95617413520813
529,30,4,66,0.5193250138640882,432.93240237236023
530,30,4,67,0.024799277176523506,436.3772644996643
531,30,4,68,0.38672485124251693,440.7056255340576
532,30,4,69,0.22268369240009947,445.95373153686523
533,30,4,70,0.44562271051058827,455.48535442352295
534,30,4,71,0.38792346627181884,458.46259355545044
535,30,4,72,0.4249488261494767,463.232248544693
536,30,4,73,0.3913097318724666,466.46981143951416
537,30,4,74,0.4390055109408724,473.6740663051605
538,30,4,75,0.3254223755032649,478.7294645309448
539,30,4,76,0.17309217651413367,493.78681564331055
540,30,4,77,0.38694524621456655,498.3675105571747
541,30,4,78,0.0,503.5569267272949
542,30,4,79,0.4438983132769731,509.10439801216125
543,30,4,80,0.4449350517890521,517.7419953346252
544,30,4,81,0.44406864490510617,524.863697052002
545,30,4,82,0.4448012613397322,529.451818227768
546,30,4,83,0.0,537.5521535873413
547,30,4,84,0.019357874161496754,541.7482180595398
548,30,4,85,0.18159100283687823,552.037092924118
549,30,4,86,0.344952755523413,557.831271648407
550,30,4,87,0.4036347331368659,563.5433943271637
551,30,4,88,0.2124982339057264,569.3524262905121
552,30,5,1,0.16863062328658956,2.903306007385254
553,30,5,2,0.0,7.5049216747283936
554,30,5,3,0.0,11.996840715408325
555,30,5,4,0.31271100918299455,14.765379905700684
556,30,5,5,0.0,18.57961869239807
557,30,5,6,0.20416305132019036,21.426942825317383
558,30,5,7,0.0,28.44539785385132
559,30,5,8,0.40381124640838933,33.85464668273926
560,30,5,9,0.29717690585354994,38.07478952407837
561,30,5,10,0.3870850595225979,47.10659384727478
562,30,5,11,0.33760942175736675,50.83015322685242
563,30,5,12,0.4958248197761401,56.41202998161316
564,30,5,13,0.44137737863250176,59.56617331504822
565,30,5,14,0.409523764272687,64.15924048423767
566,30,5,15,0.0,70.4978837966919
567,30,5,16,0.4795425741142002,77.15890979766846
568,30,5,17,0.0,83.12191867828369
569,30,5,18,0.18259510196347903,88.47160029411316
570,30,5,19,0.2167210594784925,94.96594738960266
571,30,5,20,0.46075446139973847,98.55082321166992
572,30,5,21,0.020814642997327423,101.65289640426636
573,30,5,22,0.41285807076769004,104.25880837440491
574,30,5,23,0.14237362912180312,107.53472304344177
575,30,5,24,0.33584500807422957,110.70555686950684
576,30,5,25,0.4780405483416458,114.56387090682983
