,N,seed,n_eval,score,time
153,20,1,58,0.4711366606601247,227.32679414749146
154,20,1,59,0.47463150979038704,229.50076150894165
155,20,1,60,0.3721650027446444,231.54960584640503
156,20,1,61,0.35521220543135973,236.51718854904175
157,20,1,62,0.020013520431935362,240.99102520942688
158,20,1,63,0.4831704574113772,243.41236186027527
159,20,1,64,0.5047163982476585,245.83241724967957
160,20,1,65,0.19662424142745238,247.50434231758118
161,20,1,66,0.01591130651938258,249.3688840866089
162,20,1,67,0.4956772782028888,252.53267693519592
163,20,1,68,0.4983460968486974,254.55300545692444
164,20,1,69,0.37882640985752547,257.19186425209045
165,20,1,70,0.44635559386220064,263.15220642089844
166,20,1,71,0.016351691955772622,268.13900780677795
167,20,1,72,0.490861656502586,269.72250294685364
168,20,1,73,0.478075103483261,273.2719683647156
169,20,1,74,0.35796646034215857,278.2658500671387
170,20,1,75,0.4194551583963719,281.96315932273865
171,20,1,76,0.20917862836967327,285.1929740905762
172,20,1,77,0.020000266869399798,287.59063148498535
173,20,1,78,0.4837321723816402,290.5353355407715
174,20,1,79,0.4864751129730629,293.87832617759705
175,20,1,80,0.4179534378859556,300.6846251487732
176,20,1,81,0.47748174730144866,303.2025508880615
177,20,1,82,0.19676385309758515,305.34343123435974
178,20,1,83,0.3888452872243031,307.9551613330841
179,20,1,84,0.3917867544705161,309.8752145767212
180,20,1,85,0.1991307298301406,312.7160153388977
181,20,1,86,0.49188226471639995,315.0694012641907
182,20,1,87,0.2012714344079938,317.1220519542694
183,20,1,88,0.37728978913120853,319.7243437767029
184,20,1,89,0.3937036672569413,323.53278851509094
185,20,1,90,0.476802619256162,326.8000614643097
186,20,1,91,0.4755249687262655,329.3492395877838
187,20,1,92,0.5077964705964402,331.9879729747772
188,20,1,93,0.5019092105747195,334.0170307159424
189,20,1,94,0.4906187295058748,335.66208148002625
190,20,1,95,0.3749752022486076,338.6961715221405
191,20,1,96,0.4749395645250947,340.88901925086975
192,20,1,97,0.4891910337012709,342.87060022354126
193,20,1,98,0.49229306292150266,345.19320464134216
194,20,1,99,0.21490502561999564,347.8920340538025
195,20,1,100,0.5034987298785512,350.0399606227875
196,20,1,101,0.22151182125238827,352.50479459762573
197,20,1,102,0.46185095987814284,354.5809500217438
198,20,1,103,0.44169519467042606,357.1856298446655
199,20,1,104,0.20394568649820363,360.35705518722534
200,20,1,105,0.47380416489178984,362.2753338813782
201,20,1,106,0.4976167564187763,363.98525762557983
202,20,1,107,0.49703824109567035,365.98477149009705
203,20,1,108,0.5038062745679872,368.4766175746918
204,20,1,109,0.019693775678756856,372.01176166534424
205,20,1,110,0.5103001464642217,375.994416475296
206,20,1,111,0.505456955796499,378.2021179199219
207,20,1,112,0.49769063959718757,380.284991979599
208,20,1,113,0.021862108589642746,382.9864544868469
209,20,1,114,0.024030583412599844,386.8647735118866
210,20,1,115,0.45300499362040314,389.4307072162628
211,20,1,116,0.5088915032697876,391.4658646583557
212,20,1,117,0.48731115112841605,394.45459938049316
213,20,1,118,0.3706972375151819,400.6042070388794
214,20,1,119,0.4986473833600149,404.6563777923584
215,20,1,120,0.49439167799843897,407.5981709957123
216,20,1,121,0.022563082921474173,412.6785931587219
217,20,1,122,0.0,417.56910705566406
218,20,1,123,0.0,425.0138816833496
219,20,1,124,0.20796598717336817,428.04060339927673
220,20,1,125,0.20823636115019145,434.3041441440582
221,20,1,126,0.3788422436161553,437.5359034538269
222,20,1,127,0.2043632246804065,441.00843024253845
223,20,1,128,0.0,446.6961987018585
224,20,1,129,0.19960022762878785,452.1347815990448
225,20,1,130,0.019624259787691948,457.3910446166992
226,20,1,131,0.21474955105964563,461.5696702003479
227,20,1,132,0.506825474616263,463.5219511985779
228,20,1,133,0.02064738203139557,467.1768732070923
229,20,1,134,0.2315183901269921,470.106972694397
230,20,1,135,0.36022496866007314,472.7299427986145
231,20,1,136,0.0,476.81661891937256
232,20,1,137,0.3875676705747839,479.03500843048096
233,20,1,138,0.49383204419908333,480.8919942378998
234,20,1,139,0.21689837814956064,483.2079448699951
235,20,1,140,0.48105661615607326,484.88699412345886
236,20,1,141,0.3826736015590359,489.78930926322937
237,20,1,142,0.5065523634738452,492.3309075832367
238,20,1,143,0.498304128972722,494.787024974823
239,20,1,144,0.0,499.23343801498413
240,20,1,145,0.40333722516134984,504.19522523880005
241,20,1,146,0.49952700878070777,506.28620648384094
242,20,1,147,0.4991641481847094,507.96619749069214
243,20,1,148,0.46696181900031214,510.5623140335083
244,20,1,149,0.37111481343677805,512.483213186264
245,20,1,150,0.37512440302968725,514.7325165271759
246,20,1,151,0.49546085700434456,517.0678043365479
247,20,1,152,0.4432831596238063,520.6240844726562
248,20,1,153,0.5074267320133712,522.4424512386322
249,20,1,154,0.38353552711225325,525.6470394134521
250,20,1,155,0.5034185185829556,527.5566279888153
251,20,1,156,0.44963538516064944,530.1369321346283
252,20,1,157,0.464185321808614,532.1294598579407
253,20,1,158,0.5002237795777758,534.5272059440613
254,20,1,159,0.5103957746408594,537.1602694988251
255,20,1,160,0.38373028246605695,540.3166019916534
256,20,2,1,0.0,2.1486127376556396
257,20,2,2,0.0,4.2167277336120605
258,20,2,3,0.42564461716209506,10.8472421169281
259,20,2,4,0.1451622344989894,12.697741270065308
260,20,2,5,0.0,14.585347652435303
261,20,2,6,0.0,16.69603419303894
262,20,2,7,0.0,21.79016661643982
263,20,2,8,0.0,26.10117220878601
264,20,2,9,0.3791970466428201,30.720603466033936
265,20,2,10,0.0,33.545536279678345
266,20,2,11,0.30644639369724225,35.59986448287964
267,20,2,12,0.0,37.453503370285034
268,20,2,13,0.0,39.586912393569946
269,20,2,14,0.2440781967847004,45.49185919761658
270,20,2,15,0.0,47.99091100692749
271,20,2,16,0.3222957142241839,49.856663942337036
272,20,2,17,0.4364097989136784,53.898404598236084
273,20,2,18,0.2826039446887031,59.250158071517944
274,20,2,19,0.18860469803093066,61.356536626815796
275,20,2,20,0.012691006785973851,63.21527147293091
276,20,2,21,0.3339599014040421,66.25429940223694
277,20,2,22,0.40869790569579506,71.3760871887207
278,20,2,23,0.01057121712043525,74.71470546722412
279,20,2,24,0.0,77.29258513450623
280,20,2,25,0.17605694961939738,79.65348148345947
281,20,2,26,0.24345105505020978,82.92120337486267
282,20,2,27,0.1745366286254169,85.57763671875
283,20,2,28,0.35124482705286497,91.09851217269897
284,20,2,29,0.35424648968671957,93.74131846427917
285,20,2,30,0.1542399700559138,99.70479393005371
286,20,2,31,0.09441921639371133,105.8805251121521
287,20,2,32,0.20170117558528444,108.78627252578735
288,20,2,33,0.12870962644388168,111.85574769973755
289,20,2,34,0.0,116.11022305488586
290,20,2,35,0.23224925261673565,120.2271249294281
291,20,2,36,0.18412106067528702,122.68092226982117
292,20,2,37,0.2827267526654351,132.50123023986816
293,20,2,38,0.19902639612497458,134.37939190864563
294,20,2,39,0.31358077214107194,138.75863814353943
295,20,2,40,0.14224748600557202,145.62138962745667
296,20,2,41,0.13200884934215817,151.29850149154663
297,20,2,42,0.16306422065557008,154.28337383270264
298,20,2,43,0.40702793396729686,157.61749029159546
299,20,2,44,0.23783164692243894,161.6516411304474
300,20,2,45,0.2873246915688084,171.06822681427002
301,20,2,46,0.26297719830449207,178.5258116722107
302,20,2,47,0.15342066914945984,183.12679958343506
303,20,2,48,0.3212674826697452,185.0550138950348
304,20,2,49,0.3313525283657214,186.95390343666077
305,20,2,50,0.12977784272406717,189.41323804855347
306,20,2,51,0.24720214271638719,191.30762672424316
307,20,2,52,0.0,193.08659958839417
308,20,2,53,0.09983479718963575,197.48999428749084
309,20,2,54,0.1778662449006656,199.5608434677124
310,20,2,55,0.20961078699514002,201.50900983810425
311,20,2,56,0.4145823896807104,204.70214200019836
312,20,2,57,0.22747049141248127,207.68580293655396
313,20,2,58,0.33306218523774483,209.54362154006958
314,20,2,59,0.19897605197973886,212.965185880661
315,20,2,60,0.2601353445854831,216.19012475013733
316,20,2,61,0.14937635542865627,218.10973644256592
317,20,2,62,0.17093356299583076,227.21460795402527
318,20,2,63,0.26174917952301124,229.32265210151672
319,20,2,64,0.21256331579980825,231.17688393592834
320,20,2,65,0.20541818841114548,234.1226406097412
321,20,2,66,0.33661379130894353,236.98756074905396
322,20,2,67,0.4099384888513888,238.99445796012878
323,20,2,68,0.1767869797442658,243.480055809021
324,20,2,69,0.0,245.65509963035583
325,20,2,70,0.1986022071416562,250.32778310775757
326,20,2,71,0.0,252.67458844184875
327,20,2,72,0.1849573238573104,255.1855993270874
328,20,2,73,0.0158655168394798,260.8609175682068
329,20,2,74,0.2389331201888137,262.97269678115845
330,20,2,75,0.4250551458179394,265.55550169944763
331,20,2,76,0.0,271.0799024105072
332,20,2,77,0.21657296841049162,274.6803283691406
333,20,2,78,0.22471534760776854,284.62207555770874
334,20,2,79,0.33381745286468295,286.8471314907074
335,20,2,80,0.012748577347175959,290.91640400886536
336,20,2,81,0.4210265771925154,294.33650040626526
337,20,2,82,0.406116160434727,297.4518382549286
338,20,2,83,0.32379325642887913,301.4145030975342
339,20,2,84,0.27487855798070304,307.0524158477783
340,20,2,85,0.0,309.562472820282
341,20,2,86,0.3834941871662019,312.3264193534851
342,20,2,87,0.1516889233815678,314.8089463710785
343,20,2,88,0.18161663709418996,317.06573009490967
344,20,2,89,0.39005798739444936,318.99183106422424
345,20,2,90,0.3279224571350268,320.94815468788147
346,20,2,91,0.0,322.8704397678375
347,20,2,92,0.0,325.8679814338684
348,20,2,93,0.41889217982218846,328.7737946510315
349,20,2,94,0.23413236454725672,332.11954069137573
350,20,2,95,0.31342145503374014,334.335657119751
351,20,2,96,0.0,337.0840141773224
352,20,2,97,0.21079701355029717,340.9211571216583
353,20,2,98,0.15571460679352186,343.04821252822876
354,20,2,99,0.29158010434134196,346.2639248371124
355,20,2,100,0.26593053256056365,352.94351291656494
356,20,2,101,0.0,355.90931224823
357,20,2,102,0.2924877662548392,359.04228687286377
358,20,2,103,0.38729517429016125,362.3545444011688
359,20,2,104,0.27244114373545353,365.36949920654297
360,20,2,105,0.31892397009442325,368.32285046577454
361,20,2,106,0.0,373.5873351097107
362,20,2,107,0.20836043461843498,376.43490767478943
363,20,2,108,0.4656897571387265,379.4973909854889
364,20,2,109,0.0,382.75357365608215
365,20,2,110,0.14901173752357733,391.1834719181061
366,20,2,111,0.3115155959880399,393.1244421005249
367,20,2,112,0.29420583232774694,398.14843225479126
368,20,2,113,0.36414004629408975,399.9877028465271
369,20,2,114,0.3419368106441363,407.1060392856598
370,20,2,115,0.34331578767118787,410.83963894844055
371,20,2,116,0.16161720264571228,413.2788140773773
372,20,2,117,0.24806215774445406,415.7088375091553
373,20,2,118,0.37158560577973987,422.4303369522095
374,20,2,119,0.0,425.05936098098755
375,20,2,120,0.406458887585823,431.0989844799042
376,20,2,121,0.0,434.9465901851654
377,20,2,122,0.324771888198729,446.0166337490082
378,20,2,123,0.20669203047822518,451.06461787223816
379,20,2,124,0.02288535117943908,456.21542382240295
380,20,2,125,0.5041381246393339,459.60621309280396
381,20,2,126,0.2076413369624877,466.70942091941833
382,20,2,127,0.5082707452209441,472.93579149246216
383,20,2,128,0.0,478.75191354751587
384,20,2,129,0.3633412432859533,484.96992588043213
385,20,2,130,0.43283128253114234,489.9221041202545
386,20,2,131,0.5137855178244372,494.98295521736145
387,20,2,132,0.0,502.46349239349365
388,20,2,133,0.0,509.05177307128906
389,20,2,134,0.23852479438719332,517.1627173423767
390,20,2,135,0.0,520.0947515964508
391,20,2,136,0.3938042453730042,523.3082132339478
392,20,2,137,0.4843678462620805,531.748284816742
393,20,2,138,0.017293765037966282,539.7256352901459
394,20,2,139,0.3886558382252631,546.9806432723999
395,20,2,140,0.487739323512013,554.5490438938141
396,20,2,141,0.18615943459774978,558.3253638744354
397,20,2,142,0.0,564.2127571105957
398,20,2,143,0.4152858495441211,571.9665462970734
399,20,2,144,0.0,579.1552894115448
400,20,3,1,0.47679958142123396,5.450052976608276
401,20,3,2,0.0,11.299033641815186
402,20,3,3,0.4528342990748561,16.448022603988647
403,20,3,4,0.0,20.715808629989624
404,20,3,5,0.3901522164455768,22.57127094268799
405,20,3,6,0.20711509542537326,26.52143096923828
406,20,3,7,0.21220386713269818,29.33642077445984
407,20,3,8,0.0,31.873685359954834
408,20,3,9,0.5125917488174901,40.44815278053284
409,20,3,10,0.0,48.25208377838135
410,20,3,11,0.41810254055893076,55.0045325756073
411,20,3,12,0.19909432790215606,65.09323906898499
412,20,3,13,0.36689266149255334,70.9579381942749
413,20,3,14,0.3496547570581303,74.62524390220642
414,20,3,15,0.11330600468600793,88.47030830383301
415,20,3,16,0.022438222419289187,96.82330083847046
416,20,3,17,0.3787934552601235,100.1225004196167
417,20,3,18,0.2115569439145968,110.07190823554993
418,20,3,19,0.38652120108707894,116.96909165382385
419,20,3,20,0.37019089639487196,129.09783172607422
420,20,3,21,0.2139995888512927,139.34542107582092
421,20,3,22,0.3914906523488351,150.06550455093384
422,20,3,23,0.2065849051701585,156.90722346305847
423,20,3,24,0.4011538338076697,165.27615809440613
424,20,3,25,0.25478507737844575,178.82280015945435
425,20,3,26,0.4373971770562969,186.35174179077148
426,20,3,27,0.44674784297302406,192.6147379875183
427,20,3,28,0.42071891714503246,199.41996002197266
428,20,3,29,0.3494152640973606,204.22378778457642
429,20,3,30,0.4687962391425282,208.97574710845947
430,20,3,31,0.2770726100981919,220.75587105751038
431,20,3,32,0.3969527600032117,225.80106616020203
432,20,3,33,0.21016339983535892,231.8390281200409
433,20,3,34,0.21620192907621638,236.56144976615906
434,20,3,35,0.4755654221880447,240.61419439315796
435,20,3,36,0.295505152993846,249.5960829257965
436,20,3,37,0.020743184439383555,255.52034163475037
437,20,3,38,0.35465783934713097,261.7891001701355
438,20,3,39,0.41382203056574957,268.08041501045227
439,20,3,40,0.45591088157515075,274.68612265586853
440,20,3,41,0.45579276930176704,279.6705574989319
441,20,3,42,0.5051525500771666,284.06812500953674
442,20,3,43,0.40749030509771944,289.32094860076904
443,20,3,44,0.45013217853416465,293.5708875656128
444,20,3,45,0.49875558544665255,298.0747344493866
445,20,3,46,0.38120282483255663,299.9227123260498
446,20,3,47,0.5121804625182625,303.6718657016754
447,20,3,48,0.4481972388380187,308.61807799339294
448,20,3,49,0.22074401303783872,314.1275773048401
449,20,3,50,0.44383645832540775,318.4013261795044
450,20,3,51,0.392222012395387,323.40160274505615
451,20,3,52,0.021769141653378038,326.66320419311523
452,20,3,53,0.5059591309778191,330.73359417915344
453,20,3,54,0.48581130385877297,333.89967608451843
454,20,3,55,0.4383359784479535,336.9105477333069
455,20,3,56,0.46432689345068023,338.79385352134705
456,20,3,57,0.44284588434972594,343.590115070343
457,20,3,58,0.3066215728568981,349.4408128261566
458,20,3,59,0.4410654590205901,353.4316236972809
459,20,3,60,0.2159051531930424,357.7185151576996
460,20,3,61,0.0,361.2530994415283
461,20,3,62,0.5022001250047204,364.9958019256592
462,20,3,63,0.4793271363216504,367.52273416519165
463,20,3,64,0.021371874330795095,369.92476654052734
464,20,3,65,0.22130327483959752,373.0043115615845
465,20,3,66,0.3626031063588562,377.9689106941223
466,20,3,67,0.5085369325961688,380.28623723983765
467,20,3,68,0.45373467423643915,383.6841859817505
468,20,3,69,0.4964430566373205,386.80500984191895
469,20,3,70,0.48528575780280697,389.08468294143677
470,20,3,71,0.4365373113284229,392.3073425292969
471,20,3,72,0.38839942499231567,394.49070501327515
472,20,3,73,0.5047699597558793,398.44111132621765
473,20,3,74,0.5018733570971851,400.1390256881714
474,20,3,75,0.48279949891282214,403.53424739837646
475,20,3,76,0.48102240700827936,406.90343832969666
476,20,3,77,0.5085521324557637,409.2226519584656
477,20,3,78,0.4949714366959618,412.46195816993713
478,20,3,79,0.3774077663571715,414.48622131347656
479,20,3,80,0.5139224327146585,418.09059739112854
480,20,3,81,0.506877747166001,420.43072509765625
481,20,3,82,0.39160396071974496,423.3682301044464
482,20,3,83,0.49991716368387246,425.6775555610657
483,20,3,84,0.38381534071336154,427.8911533355713
484,20,3,85,0.018457200815690127,431.8027448654175
485,20,3,86,0.5021068243765509,435.0090935230255
486,20,3,87,0.4041379974865521,439.65417671203613
487,20,3,88,0.5048137953119922,443.5828287601471
488,20,3,89,0.5013200419083658,445.76010966300964
489,20,3,90,0.5017663364535253,448.6316165924072
490,20,3,91,0.5080885862141824,451.0355942249298
491,20,3,92,0.5014081202015508,453.1675934791565
492,20,3,93,0.5154065620083627,455.3848192691803
493,20,3,94,0.21653286024789978,458.20545959472656
494,20,3,95,0.4725805974989097,461.0417904853821
495,20,3,96,0.49919803239708055,462.83494877815247
496,20,3,97,0.21122155522868094,465.1846010684967
497,20,3,98,0.5070560390493598,467.2501165866852
498,20,3,99,0.2069592686090421,473.25038480758667
499,20,3,100,0.4206277141066472,478.53325057029724
500,20,3,101,0.3771368365809897,484.24622631073
501,20,3,102,0.019902124323806735,487.59106183052063
502,20,3,103,0.0,493.683119058609
503,20,3,104,0.0,498.17614817619324
504,20,3,105,0.0,504.1861674785614
505,20,3,106,0.4713309847534077,507.39870738983154
506,20,3,107,0.22174069131458612,510.4700274467468
507,20,3,108,0.0,514.3322765827179
508,20,3,109,0.3698930224970721,518.7163088321686
509,20,3,110,0.38977653086145575,520.7198801040649
510,20,3,111,0.2143352023443497,525.3650543689728
511,20,3,112,0.4070607712334976,529.7433314323425
512,20,3,113,0.48503530269636574,534.3400447368622
513,20,3,114,0.41206009991218673,543.2668793201447
514,20,3,115,0.46471961805200845,546.306022644043
515,20,3,116,0.47659226415865386,550.2995164394379
516,20,3,117,0.21501198002643,553.0635807514191
517,20,3,118,0.36847864056658025,554.9451634883881
518,20,3,119,0.45469871826204145,558.7518901824951
519,20,3,120,0.5096548149622381,560.3778567314148
520,20,4,1,0.3166847499643197,8.825684309005737
521,20,4,2,0.2748566413694841,10.781524181365967
522,20,4,3,0.1331711037925404,16.718440771102905
523,20,4,4,0.40796439695141884,24.844696521759033
524,20,4,5,0.18333627764847396,28.906257390975952
525,20,4,6,0.23921977996290425,35.21580195426941
526,20,4,7,0.13039437593746508,41.81779718399048
527,20,4,8,0.1464745794024536,54.49366641044617
528,20,4,9,0.18229873185597867,57.091304540634155
529,20,4,10,0.30391346271983244,66.93055462837219
530,20,4,11,0.2925034659995542,72.57248044013977
531,20,4,12,0.19533952356421264,76.45900392532349
532,20,4,13,0.19504203395686534,79.13481163978577
533,20,4,14,0.0,84.82826805114746
534,20,4,15,0.30118835359978613,104.65354585647583
535,20,4,16,0.17151489202502437,109.68307948112488
536,20,4,17,0.3205298589624564,119.61707401275635
537,20,4,18,0.46171613672118417,124.30358743667603
538,20,4,19,0.13818772591769699,132.4217493534088
539,20,4,20,0.15512426575633181,146.00016951560974
540,20,4,21,0.202796323233286,150.06751441955566
541,20,4,22,0.2519333565888826,161.78552794456482
542,20,4,23,0.5001426356187363,165.00610613822937
543,20,4,24,0.41635820914195054,174.67349243164062
544,20,4,25,0.47551738323040615,181.34382343292236
545,20,4,26,0.2148758949729758,186.2456510066986
546,20,4,27,0.0,191.60756278038025
547,20,4,28,0.48320361978300724,195.19650602340698
548,20,4,29,0.37160412910338136,199.95582103729248
549,20,4,30,0.205684557135308,209.85654520988464
550,20,4,31,0.34373985205572266,215.48774409294128
551,20,4,32,0.3879454877988801,222.23340916633606
552,20,4,33,0.22921688560407652,230.5254008769989
553,20,4,34,0.11696622550797024,240.78916954994202
554,20,4,35,0.20341909657678536,244.81586384773254
555,20,4,36,0.34780888963854467,252.07626867294312
556,20,4,37,0.38729981653843787,260.6479494571686
557,20,4,38,0.19894331938087598,273.9220333099365
558,20,4,39,0.0,279.36503529548645
559,20,4,40,0.4603893909072347,284.99086236953735
560,20,4,41,0.3709453786066851,292.70787358283997
561,20,4,42,0.1836138147313868,295.52040100097656
562,20,4,43,0.41863582057313775,299.5980610847473
563,20,4,44,0.0,307.4397749900818
564,20,4,45,0.20682183984782604,313.5714271068573
565,20,4,46,0.014044893018545865,320.5576467514038
566,20,4,47,0.010685785230065508,326.6632857322693
567,20,4,48,0.19200553150114452,329.23332381248474
568,20,4,49,0.5000561843123797,335.0972731113434
569,20,4,50,0.018172398766671916,345.4382412433624
570,20,4,51,0.204228053123373,350.76616072654724
571,20,4,52,0.2903441767456406,358.52367091178894
572,20,4,53,0.5077155629793941,364.356392621994
573,20,4,54,0.4439778821225219,367.03040313720703
574,20,4,55,0.2479454008921788,376.71178793907166
575,20,4,56,0.48201584188487767,379.91231536865234
