,N,seed,n_eval,score,time
0,40,0,1,0.0,15.03538203239441
1,40,0,2,0.18210221687994524,18.282291173934937
2,40,0,3,0.0,24.392603158950806
3,40,0,4,0.0,29.340096950531006
4,40,0,5,0.171108532025018,41.62655973434448
5,40,0,6,0.20598484860987398,50.44867420196533
6,40,0,7,0.48650069432809523,54.18072438240051
7,40,0,8,0.0,57.8862886428833
8,40,0,9,0.49563566767397865,67.69356560707092
9,40,0,10,0.37031881902620545,70.65850782394409
10,40,0,11,0.20660633223450073,77.60452818870544
11,40,0,12,0.10744563262782901,82.50042057037354
12,40,0,13,0.0,87.13707065582275
13,40,0,14,0.3185776543570868,99.3478753566742
14,40,0,15,0.2043803467261896,105.82392811775208
15,40,0,16,0.37078888263209103,114.5233907699585
16,40,0,17,0.47576734844438756,121.00151491165161
17,40,0,18,0.4075284441607019,127.5203926563263
18,40,0,19,0.38979270438961106,130.6898295879364
19,40,0,20,0.4072306039370098,136.06230449676514
20,40,0,21,0.36469808061470177,141.05782198905945
21,40,0,22,0.4290642535802409,149.60314297676086
22,40,0,23,0.510986895272139,153.25823664665222
23,40,0,24,0.19753757628228147,159.18285751342773
24,40,0,25,0.4730540790021442,165.4415979385376
25,40,0,26,0.0,170.03345370292664
26,40,0,27,0.4695840628109791,178.93518924713135
27,40,0,28,0.4364630151160257,186.6329140663147
28,40,0,29,0.02056845808331134,193.65059757232666
29,40,0,30,0.0,198.83963060379028
30,40,0,31,0.38337269918447825,206.71316528320312
31,40,0,32,0.40822632808928183,211.34194087982178
32,40,0,33,0.0,218.04473781585693
33,40,0,34,0.39285968728819765,222.99977040290833
34,40,0,35,0.2847997611311776,229.11310482025146
35,40,0,36,0.4126629845816987,234.37277722358704
36,40,0,37,0.42965303901681384,244.24482989311218
37,40,0,38,0.17650184973221378,260.1128270626068
38,40,0,39,0.4378749342089045,265.486435174942
39,40,0,40,0.2752041122502328,274.7919137477875
40,40,0,41,0.45379351139209906,280.2215347290039
41,40,0,42,0.2123492835668184,288.7475826740265
42,40,0,43,0.2603618803394851,299.8586149215698
43,40,0,44,0.36114390883729963,309.30726313591003
44,40,0,45,0.32226877890910344,317.45224142074585
45,40,0,46,0.4100033790924877,326.25458002090454
46,40,0,47,0.3278507145377742,332.92155289649963
47,40,0,48,0.41623717226211054,338.7316930294037
48,40,0,49,0.26719120875056046,346.52488589286804
49,40,0,50,0.34672660963898994,352.3216254711151
50,40,0,51,0.5076796496279765,358.5906460285187
51,40,0,52,0.2513781013953185,364.9174361228943
52,40,0,53,0.5031917692243872,371.4905014038086
53,40,0,54,0.28031072784743744,378.17096424102783
54,40,0,55,0.43686274161710537,386.99572682380676
55,40,0,56,0.2868100638851632,392.0822420120239
56,40,0,57,0.31218437546850675,401.27555990219116
57,40,0,58,0.46870337724750694,408.94206976890564
58,40,0,59,0.37985425880583407,414.42524552345276
59,40,0,60,0.4919947239890906,420.0173542499542
60,40,0,61,0.21601469497422043,425.45413422584534
61,40,0,62,0.21929850538341594,433.5710165500641
62,40,0,63,0.34157004248059286,437.1643183231354
63,40,0,64,0.37737750560761585,442.18633341789246
64,40,0,65,0.509740877955277,445.76014971733093
65,40,0,66,0.3706511919399346,456.6589961051941
66,40,0,67,0.0,463.97326922416687
67,40,0,68,0.347282147696325,470.07391810417175
68,40,0,69,0.4384031470081061,473.7858281135559
69,40,0,70,0.44232963324939223,477.7088439464569
70,40,0,71,0.46799785182854936,480.8488211631775
71,40,0,72,0.513155911566264,486.64594054222107
72,40,0,73,0.3279228965984556,494.3683931827545
73,40,0,74,0.0,501.23757433891296
74,40,0,75,0.0,506.0808115005493
75,40,0,76,0.40861343941342404,509.56511545181274
76,40,0,77,0.5207038784945561,514.9189755916595
77,40,0,78,0.3916952814947395,518.6869804859161
78,40,0,79,0.0,523.9647452831268
79,40,0,80,0.3894382642887668,529.4573693275452
80,40,0,81,0.20063707966507216,534.0465543270111
81,40,0,82,0.3538524321524223,538.5915350914001
82,40,0,83,0.3810850758509812,544.1873450279236
83,40,0,84,0.4176146087587675,551.1305179595947
84,40,0,85,0.01939859727632256,556.0321071147919
