,steps,info_steps,seed,n_eval,max_step_per_eval,time,info_time,mean_reward
53,2700,2700.0,1,1350,2.0,23.694859981536865,40284.13470599999,9.23
54,2750,2750.0,1,1375,2.0,24.49935483932495,41613.23190599997,9.24
55,2800,2800.0,1,1400,2.0,24.78376030921936,42958.38164799997,9.24
56,2850,2850.0,1,1425,2.0,25.0051748752594,44320.043271999966,9.36
57,2900,2900.0,1,1450,2.0,25.21477222442627,45696.55043399995,9.35
58,2950,2950.0,1,1475,2.0,25.74250292778015,47095.89680399996,9.41
59,3000,3000.0,1,1500,2.0,26.0686092376709,48512.94158199998,9.4
60,3050,3050.0,1,1525,2.0,26.8734028339386,49961.04527099998,9.4
61,3100,3100.0,1,1550,2.0,27.027955532073975,51422.61005599997,9.4
62,3150,3150.0,1,1575,2.0,27.34878706932068,52901.814496999956,9.4
63,3200,3200.0,1,1600,2.0,27.83068346977234,54402.76752399994,9.4
64,3250,3250.0,1,1625,2.0,28.04575824737549,55918.84472899995,9.4
65,3300,3300.0,1,1650,2.0,28.870387077331543,57465.14069599995,9.4
66,3350,3350.0,1,1675,2.0,29.413316249847412,59034.551648999965,9.4
67,3400,3400.0,1,1700,2.0,30.04527997970581,60629.43266999997,9.4
68,3450,3450.0,1,1725,2.0,30.555455684661865,62246.63475399998,9.4
69,3500,3500.0,1,1750,2.0,30.77434468269348,63879.95043799998,9.4
70,3550,3550.0,1,1775,2.0,31.216692447662354,65534.516670999976,9.4
71,3600,3600.0,1,1800,2.0,32.17502403259277,67222.49968000001,9.4
72,3650,3650.0,1,1825,2.0,32.40384078025818,68928.79372200005,9.4
73,3700,3700.0,1,1850,2.0,33.9561607837677,70690.48019200003,9.4
74,3750,3750.0,1,1875,2.0,34.431636333465576,72478.78896100007,9.4
75,3800,3800.0,1,1900,2.0,36.13989019393921,74326.29333600005,9.4
76,3850,3850.0,1,1925,2.0,36.33983302116394,76188.76703600005,9.4
77,3900,3900.0,1,1950,2.0,36.69061517715454,78069.51913500001,9.4
78,3950,3950.0,1,1975,2.0,37.55672001838684,79981.66678500001,9.4
79,4000,4000.0,1,2000,2.0,39.348491191864014,81954.495922,9.4
80,4050,4050.0,1,2025,2.0,40.509021282196045,83967.02738800008,9.4
81,4100,4100.0,1,2050,2.0,41.695404291152954,86018.74590000007,9.4
82,4150,4150.0,1,2075,2.0,43.10219645500183,88115.39949900006,9.4
83,4200,4200.0,1,2100,2.0,43.501837491989136,90231.84855200001,9.4
84,4250,4250.0,1,2125,2.0,44.228654623031616,92376.14751100002,9.4
85,4300,4300.0,1,2150,2.0,46.143625259399414,94580.219709,9.4
86,4350,4350.0,1,2175,2.0,46.863085985183716,96818.10829599999,9.4
87,4400,4400.0,1,2200,2.0,47.18644905090332,99074.32894099999,9.4
88,4450,4450.0,1,2225,2.0,47.58346676826477,101350.393968,9.4
89,4500,4500.0,1,2250,2.0,47.95239329338074,103645.674543,9.4
90,4550,4550.0,1,2275,2.0,48.032731771469116,105952.60406499996,9.4
91,4600,4600.0,1,2300,2.0,48.417845487594604,108278.78080399994,9.4
92,4650,4650.0,1,2325,2.0,48.900511264801025,110626.53145099989,9.4
93,4700,4700.0,1,2350,2.0,49.231507301330566,112994.0472919999,9.4
94,4750,4750.0,1,2375,2.0,50.12275195121765,115398.2960139999,9.4
95,4800,4800.0,1,2400,2.0,51.232080698013306,117843.22689699987,9.4
96,4850,4850.0,1,2425,2.0,51.95124340057373,120318.12507399986,9.4
97,4900,4900.0,1,2450,2.0,52.3757061958313,122812.74093799989,9.4
98,4950,4950.0,1,2475,2.0,52.5460250377655,125321.5979669999,9.4
99,5000,5000.0,1,2500,2.0,52.91983652114868,127849.9380789999,9.4
100,5050,5050.0,1,2525,2.0,53.310872077941895,130398.13142399988,9.4
101,5100,5100.0,1,2550,2.0,53.409703731536865,132958.53137099984,9.4
102,5150,5150.0,1,2575,2.0,53.542558670043945,135532.00826399983,9.4
103,5200,5200.0,1,2600,2.0,53.75430703163147,138119.98569699982,9.4
104,5250,5250.0,1,2625,2.0,53.82232451438904,140719.32522799977,9.4
105,5300,5300.0,1,2650,2.0,54.11094069480896,143335.6417999998,9.4
106,5350,5350.0,1,2675,2.0,54.88681435585022,145981.2370319998,9.4
107,5400,5400.0,1,2700,2.0,56.140724420547485,148670.52171599987,9.4
108,5450,5450.0,1,2725,2.0,56.30055618286133,151373.9524679999,9.4
109,5500,5500.0,1,2750,2.0,56.58280110359192,154098.2698749999,9.4
110,5550,5550.0,1,2775,2.0,57.64673137664795,156860.10743899996,9.4
111,5600,5600.0,1,2800,2.0,57.92345070838928,159639.718327,9.4
112,5650,5650.0,1,2825,2.0,58.13752341270447,162439.13594999994,9.4
113,5700,5700.0,1,2850,2.0,58.3681800365448,165254.05954199997,9.4
114,5750,5750.0,1,2875,2.0,59.0049684047699,168094.417555,9.4
115,5800,5800.0,1,2900,2.0,59.29450726509094,170952.000972,9.4
116,5850,5850.0,1,2925,2.0,59.500786781311035,173824.51609899994,9.4
117,5900,5900.0,1,2950,2.0,59.987826108932495,176718.98814199987,9.4
118,5950,5950.0,1,2975,2.0,60.0511314868927,179624.46586899986,9.4
119,6000,6000.0,1,3000,2.0,60.15925645828247,182546.63137599983,9.4
120,6050,6050.0,1,3025,2.0,61.652222871780396,185523.00903699978,9.4
121,6100,6100.0,1,3050,2.0,62.63108968734741,188533.76845099975,9.4
122,6150,6150.0,1,3075,2.0,62.94172525405884,191564.07135899982,9.4
123,6200,6200.0,1,3100,2.0,63.284486532211304,194613.2179109998,9.4
124,6250,6250.0,1,3125,2.0,63.82829570770264,197685.66464399983,9.4
125,6300,6300.0,1,3150,2.0,64.0932297706604,200775.4311529999,9.4
126,6350,6350.0,1,3175,2.0,64.55491733551025,203886.5751009999,9.4
127,6400,6400.0,1,3200,2.0,64.6909646987915,207010.392627,9.4
128,6450,6450.0,1,3225,2.0,64.85568976402283,210148.25007100002,9.4
129,6500,6500.0,1,3250,2.0,65.01864647865295,213299.8491290001,9.4
130,6550,6550.0,1,3275,2.0,65.62434935569763,216476.41365500013,9.4
131,6600,6600.0,1,3300,2.0,65.91344404220581,219670.1213740001,9.4
132,6650,6650.0,1,3325,2.0,66.17157506942749,222879.96355700013,9.4
133,6700,6700.0,1,3350,2.0,66.62668037414551,226111.05119500015,9.4
134,6750,6750.0,1,3375,2.0,66.88576006889343,229358.46880600014,9.4
135,6800,6800.0,1,3400,2.0,67.5084023475647,232631.2029360001,9.4
136,6850,6850.0,1,3425,2.0,68.22070503234863,235931.43050300004,9.4
137,6900,6900.0,1,3450,2.0,68.58397006988525,239250.61830200005,9.4
138,6950,6950.0,1,3475,2.0,68.64843773841858,242581.165906,9.4
139,7000,7000.0,1,3500,2.0,68.72119450569153,245923.2668430001,9.4
140,7050,7050.0,1,3525,2.0,69.62425065040588,249297.64049000008,9.4
141,7100,7100.0,1,3550,2.0,70.13955950737,252694.8678890001,9.4
142,7150,7150.0,1,3575,2.0,70.56384348869324,256112.43003600015,9.4
143,7200,7200.0,1,3600,2.0,71.17767214775085,259554.12664000018,9.4
144,7250,7250.0,1,3625,2.0,71.59756922721863,263019.54235900025,9.4
145,7300,7300.0,1,3650,2.0,71.86705589294434,266500.14879300015,9.4
146,7350,7350.0,1,3675,2.0,71.92811036109924,269990.95402100007,9.4
147,7400,7400.0,1,3700,2.0,71.98847508430481,273491.35581700003,9.4
148,7450,7450.0,1,3725,2.0,72.08085513114929,277001.79129699996,9.4
149,7500,7500.0,1,3750,2.0,72.50042152404785,280534.4566329999,9.4
150,7550,7550.0,1,3775,2.0,72.85000705718994,284087.6951549999,9.4
151,7600,7600.0,1,3800,2.0,73.42022109031677,287664.8311389999,9.4
152,7650,7650.0,1,3825,2.0,73.49246311187744,291253.87091999984,9.4
153,7700,7700.0,1,3850,2.0,74.172935962677,294869.8837529998,9.4
154,7750,7750.0,1,3875,2.0,75.22378730773926,298524.2665909999,9.4
155,7800,7800.0,1,3900,2.0,75.6636962890625,302199.5183449998,9.4
156,7850,7850.0,1,3925,2.0,76.44274592399597,305904.10669899976,9.4
157,7900,7900.0,1,3950,2.0,77.00021290779114,309632.49777099973,9.4
158,7950,7950.0,1,3975,2.0,77.55850481987,313384.7200869999,9.4
159,8000,8000.0,1,4000,2.0,77.82848072052002,317153.5139089999,9.4
160,8050,8050.0,1,4025,2.0,78.2496747970581,320942.5859019999,9.4
161,8100,8100.0,1,4050,2.0,78.38036870956421,324744.7934909999,9.4
162,8150,8150.0,1,4075,2.0,78.58976912498474,328561.912649,9.4
163,8200,8200.0,1,4100,2.0,78.87921285629272,332395.553917,9.4
164,8250,8250.0,1,4125,2.0,79.24243569374084,336251.20088699984,9.4
165,8300,8300.0,1,4150,2.0,79.93176317214966,340138.3449849998,9.4
166,8350,8350.0,1,4175,2.0,80.07275056838989,344040.68821699976,9.4
167,8400,8400.0,1,4200,2.0,80.31584072113037,347962.7916049998,9.4
168,8450,8450.0,1,4225,2.0,80.57478451728821,351901.11623899976,9.4
169,8500,8500.0,1,4250,2.0,80.79116797447205,355855.08762799995,9.4
170,8550,8550.0,1,4275,2.0,81.11136960983276,359830.63537799986,9.4
171,8600,8600.0,1,4300,2.0,81.69680762290955,363835.24226399994,9.4
172,8650,8650.0,1,4325,2.0,81.8458149433136,367857.41371399985,9.4
173,8700,8700.0,1,4350,2.0,81.95583438873291,371894.0881939999,9.4
174,8750,8750.0,1,4375,2.0,82.21869015693665,375950.0013989998,9.4
175,8800,8800.0,1,4400,2.0,82.49864935874939,380022.45021399984,9.4
176,8850,8850.0,1,4425,2.0,82.68938517570496,384111.1893389998,9.4
177,8900,8900.0,1,4450,2.0,82.86103677749634,388219.5818249997,9.4
178,8950,8950.0,1,4475,2.0,82.94854807853699,392342.50325099967,9.4
179,9000,9000.0,1,4500,2.0,83.01199913024902,396475.6281369996,9.4
180,9050,9050.0,1,4525,2.0,84.74862623214722,400663.3899379996,9.4
181,9100,9100.0,1,4550,2.0,86.00147652626038,404895.2857499994,9.4
182,9150,9150.0,1,4575,2.0,86.37185430526733,409145.84244499943,9.4
183,9200,9200.0,1,4600,2.0,88.19617033004761,413452.7218539994,9.4
184,9250,9250.0,1,4625,2.0,88.51857352256775,417777.5966609993,9.4
185,9300,9300.0,1,4650,2.0,88.98770594596863,422124.2255679993,9.4
186,9350,9350.0,1,4675,2.0,89.41106128692627,426491.3284509993,9.4
187,9400,9400.0,1,4700,2.0,89.98011231422424,430882.4045849993,9.4
188,9450,9450.0,1,4725,2.0,90.10326886177063,435286.7678459994,9.4
189,9500,9500.0,1,4750,2.0,90.4919376373291,439710.6145499994,9.4
190,9550,9550.0,1,4775,2.0,91.91846251487732,444181.2401929995,9.4
191,9600,9600.0,1,4800,2.0,92.01109600067139,448667.25212699943,9.4
192,9650,9650.0,1,4825,2.0,92.07808136940002,453164.64312499954,9.4
193,9700,9700.0,1,4850,2.0,92.4287006855011,457680.6480919996,9.4
194,9750,9750.0,1,4875,2.0,92.75715684890747,462214.7031269995,9.4
195,9800,9800.0,1,4900,2.0,93.07546615600586,466766.6237399996,9.4
196,9850,9850.0,1,4925,2.0,93.54250955581665,471340.05963599967,9.4
197,9900,9900.0,1,4950,2.0,93.6796624660492,475926.7614739997,9.4
198,9950,9950.0,1,4975,2.0,93.95887327194214,480530.29713499954,9.4
199,10000,10000.0,1,5000,2.0,94.17701482772827,485149.0629029996,9.4
200,50,50.0,2,25,2.0,0.19089126586914062,4.461795,9.0
201,100,100.0,2,50,2.0,0.7116944789886475,31.127629,54.4
202,150,150.0,2,75,2.0,1.496053695678711,151.61871699999998,55.47
203,200,200.0,2,100,2.0,1.9560298919677734,341.616155,69.81
204,250,250.0,2,125,2.0,3.2825992107391357,633.2762039999997,78.85
205,300,300.0,2,150,2.0,3.4903929233551025,1012.9438989999999,68.76
206,350,350.0,2,175,2.0,3.870880603790283,1475.9205160000001,60.17
207,400,400.0,2,200,2.0,4.417296886444092,2014.0431879999999,57.58
208,450,450.0,2,225,2.0,4.9190778732299805,2623.6672850000004,59.76
209,500,500.0,2,250,2.0,5.212735891342163,3317.2360799999997,60.93
210,550,550.0,2,275,2.0,5.644031763076782,4083.5465449999997,61.49
211,600,600.0,2,300,2.0,5.931414842605591,4925.8182369999995,72.17
212,650,650.0,2,325,2.0,6.085678577423096,5856.918332999998,73.06
213,700,700.0,2,350,2.0,6.2350828647613525,6866.558150999998,71.78
214,750,750.0,2,375,2.0,6.504317045211792,7965.141906999998,87.77
215,800,800.0,2,400,2.0,7.1710779666900635,9171.350044999996,57.1
216,850,850.0,2,425,2.0,7.627633571624756,10449.264277999995,9.4
217,900,900.0,2,450,2.0,8.087223768234253,11748.333317999997,9.25
218,950,950.0,2,475,2.0,8.612396717071533,13070.087134,9.31
219,1000,1000.0,2,500,2.0,8.818180322647095,14407.052788,9.31
220,1050,1050.0,2,525,2.0,9.097338199615479,15760.509169000004,9.31
221,1100,1100.0,2,550,2.0,10.631747484207153,17161.98155300001,9.31
222,1150,1150.0,2,575,2.0,11.24472451210022,18588.262423000007,9.25
223,1200,1200.0,2,600,2.0,11.3240966796875,20029.925639999998,9.27
224,1250,1250.0,2,625,2.0,11.706766366958618,21494.316287,9.27
225,1300,1300.0,2,650,2.0,12.071029663085938,22976.721831000006,9.4
226,1350,1350.0,2,675,2.0,12.268077373504639,24472.651084000012,9.39
227,1400,1400.0,2,700,2.0,12.51746129989624,25986.073306000017,9.39
228,1450,1450.0,2,725,2.0,12.587112188339233,27510.83830900001,9.39
229,1500,1500.0,2,750,2.0,12.736978769302368,29048.85185700002,9.34
230,1550,1550.0,2,775,2.0,13.477503776550293,30614.99522700003,9.4
231,1600,1600.0,2,800,2.0,13.761544466018677,32197.762791000023,9.4
232,1650,1650.0,2,825,2.0,14.004685401916504,33796.94304000004,9.4
233,1700,1700.0,2,850,2.0,14.346575021743774,35414.28461200005,9.4
234,1750,1750.0,2,875,2.0,14.961363554000854,37056.75312300005,9.4
235,1800,1800.0,2,900,2.0,15.132195711135864,38713.19550100007,9.4
236,1850,1850.0,2,925,2.0,15.383819580078125,40385.65604500007,9.4
237,1900,1900.0,2,950,2.0,15.901204109191895,42080.72984500009,9.4
238,1950,1950.0,2,975,2.0,16.262710094451904,43794.55004800009,9.4
239,2000,2000.0,2,1000,2.0,16.40749454498291,45521.69181200009,9.4
240,2050,2050.0,2,1025,2.0,16.618130207061768,47263.82156500007,9.4
241,2100,2100.0,2,1050,2.0,16.761915683746338,49019.170397000074,9.4
242,2150,2150.0,2,1075,2.0,17.066730976104736,50791.828324000075,9.4
243,2200,2200.0,2,1100,2.0,17.394750833511353,52582.343290000084,9.37
244,2250,2250.0,2,1125,2.0,17.657501697540283,54388.85444000008,9.28
245,2300,2300.0,2,1150,2.0,18.315611600875854,56223.58139000009,9.22
246,2350,2350.0,2,1175,2.0,18.662287950515747,58080.655547000104,9.24
247,2400,2400.0,2,1200,2.0,20.554682731628418,59992.3849800001,9.23
248,2450,2450.0,2,1225,2.0,22.215212106704712,61955.3959650001,9.26
249,2500,2500.0,2,1250,2.0,23.22924494743347,63953.194153000084,9.31
250,2550,2550.0,2,1275,2.0,24.242399215698242,65985.77513300009,9.26
251,2600,2600.0,2,1300,2.0,24.534175395965576,68034.09105600008,9.28
252,2650,2650.0,2,1325,2.0,26.487289905548096,70140.87756400008,9.23
253,2700,2700.0,2,1350,2.0,26.994972705841064,72270.02847700006,9.27
254,2750,2750.0,2,1375,2.0,27.4243061542511,74419.47656700006,9.28
255,2800,2800.0,2,1400,2.0,27.738595962524414,76586.41093400009,9.25
256,2850,2850.0,2,1425,2.0,28.16363835334778,78773.20483100005,9.31
257,2900,2900.0,2,1450,2.0,28.57880926132202,80980.42194400009,9.31
258,2950,2950.0,2,1475,2.0,28.867650270462036,83204.83200400011,9.31
259,3000,3000.0,2,1500,2.0,29.111419439315796,85445.16047500011,9.31
260,3050,3050.0,2,1525,2.0,29.378199100494385,87701.7952200001,9.31
261,3100,3100.0,2,1550,2.0,29.60521101951599,89973.84993300012,9.31
262,3150,3150.0,2,1575,2.0,29.754616498947144,92259.44068000009,9.32
263,3200,3200.0,2,1600,2.0,29.96958565711975,94560.11721100009,9.28
264,3250,3250.0,2,1625,2.0,30.59177541732788,96885.71580400012,9.3
265,3300,3300.0,2,1650,2.0,31.337215185165405,99240.71539900014,9.3
266,3350,3350.0,2,1675,2.0,31.53976082801819,101613.8437410001,9.31
267,3400,3400.0,2,1700,2.0,31.980533838272095,104009.01488700013,9.31
268,3450,3450.0,2,1725,2.0,32.256056785583496,106420.66198900015,9.31
269,3500,3500.0,2,1750,2.0,32.58723711967468,108850.15505000015,9.31
270,3550,3550.0,2,1775,2.0,33.774237871170044,111318.51896000016,9.32
271,3600,3600.0,2,1800,2.0,34.41752338409424,113814.24207300016,9.28
272,3650,3650.0,2,1825,2.0,34.714770793914795,116330.27462800017,9.36
273,3700,3700.0,2,1850,2.0,34.84559941291809,118860.60908800023,9.4
274,3750,3750.0,2,1875,2.0,35.25900220870972,121412.04356000022,9.42
275,3800,3800.0,2,1900,2.0,35.86417198181152,123988.26227300023,9.32
276,3850,3850.0,2,1925,2.0,36.702152967453,126598.36487700025,9.32
277,3900,3900.0,2,1950,2.0,37.44271945953369,129242.06042800024,9.37
278,3950,3950.0,2,1975,2.0,38.359459400177,131927.2614470003,9.44
279,4000,4000.0,2,2000,2.0,38.664249420166016,134628.91413500035,9.41
280,4050,4050.0,2,2025,2.0,38.92729711532593,137347.13386500036,9.41
281,4100,4100.0,2,2050,2.0,39.21634554862976,140082.6103140003,9.43
282,4150,4150.0,2,2075,2.0,39.83069849014282,142843.2419280003,9.43
283,4200,4200.0,2,2100,2.0,39.89121174812317,145615.1063470003,9.44
284,4250,4250.0,2,2125,2.0,40.32500886917114,148407.5260350003,9.4
285,4300,4300.0,2,2150,2.0,41.395766258239746,151236.32389100024,9.4
286,4350,4350.0,2,2175,2.0,41.89699840545654,154087.6854160003,9.44
287,4400,4400.0,2,2200,2.0,42.37049865722656,156960.7485680002,9.48
288,4450,4450.0,2,2225,2.0,42.69618606567383,159851.98575700022,9.5
289,4500,4500.0,2,2250,2.0,42.7609441280365,162754.7606920002,9.49
290,4550,4550.0,2,2275,2.0,43.36215949058533,165683.10165900018,9.52
291,4600,4600.0,2,2300,2.0,43.6616997718811,168628.63749000017,9.53
292,4650,4650.0,2,2325,2.0,44.72680997848511,171611.58622200007,9.54
293,4700,4700.0,2,2350,2.0,45.04536962509155,174616.68257000006,9.54
294,4750,4750.0,2,2375,2.0,45.44016218185425,177641.0800190001,9.61
295,4800,4800.0,2,2400,2.0,45.62343144416809,180682.24341900012,9.46
296,4850,4850.0,2,2425,2.0,46.67134499549866,183760.03371200006,9.39
297,4900,4900.0,2,2450,2.0,47.396164655685425,186868.944645,9.35
298,4950,4950.0,2,2475,2.0,48.221911907196045,190012.849195,9.34
299,5000,5000.0,2,2500,2.0,49.24483823776245,193195.55296400006,9.34
300,5050,5050.0,2,2525,2.0,49.77062773704529,196400.934937,9.32
301,5100,5100.0,2,2550,2.0,50.38816285133362,199630.74939799999,9.37
302,5150,5150.0,2,2575,2.0,50.578553676605225,202874.15894199995,9.39
303,5200,5200.0,2,2600,2.0,51.532644271850586,206158.64592799995,9.4
304,5250,5250.0,2,2625,2.0,52.514360666275024,209479.437487,9.48
305,5300,5300.0,2,2650,2.0,52.83938980102539,212818.14764399998,9.56
306,5350,5350.0,2,2675,2.0,52.9714720249176,216170.181878,9.56
307,5400,5400.0,2,2700,2.0,53.134785652160645,219536.139134,9.61
308,5450,5450.0,2,2725,2.0,53.862892627716064,222930.37562799998,9.67
309,5500,5500.0,2,2750,2.0,54.308703899383545,226345.774917,9.61
310,5550,5550.0,2,2775,2.0,54.66284775733948,229779.74793600003,9.6
311,5600,5600.0,2,2800,2.0,54.80587840080261,233230.59819700007,9.67
312,5650,5650.0,2,2825,2.0,55.21809768676758,236703.46734300003,9.69
313,5700,5700.0,2,2850,2.0,55.83000636100769,240203.753645,9.63
314,5750,5750.0,2,2875,2.0,57.573896169662476,243756.1305750001,9.71
315,5800,5800.0,2,2900,2.0,58.03520917892456,247332.25800700008,9.71
316,5850,5850.0,2,2925,2.0,58.40524435043335,250927.8443900001,9.71
317,5900,5900.0,2,2950,2.0,58.80877876281738,254543.68727900006,9.64
318,5950,5950.0,2,2975,2.0,59.02236771583557,258175.0153450001,9.64
319,6000,6000.0,2,3000,2.0,59.42571544647217,261826.4956000001,9.64
320,6050,6050.0,2,3025,2.0,59.8809540271759,265499.385054,9.57
321,6100,6100.0,2,3050,2.0,60.381113052368164,269194.9111919999,9.39
322,6150,6150.0,2,3075,2.0,61.432472944259644,272927.48119,9.38
323,6200,6200.0,2,3100,2.0,61.711302042007446,276684.9765410001,9.34
324,6250,6250.0,2,3125,2.0,62.05459642410278,280462.3554820001,9.31
325,6300,6300.0,2,3150,2.0,62.33907961845398,284256.6206780002,9.31
326,6350,6350.0,2,3175,2.0,62.575966596603394,288066.32673100027,9.31
327,6400,6400.0,2,3200,2.0,62.94724726676941,291894.91932300024,9.31
328,6450,6450.0,2,3225,2.0,63.23152041435242,295741.3831400002,9.31
329,6500,6500.0,2,3250,2.0,63.68584609031677,299608.7176550002,9.31
330,6550,6550.0,2,3275,2.0,63.77765440940857,303492.33795100026,9.31
331,6600,6600.0,2,3300,2.0,64.45661568641663,307408.46439800016,9.31
332,6650,6650.0,2,3325,2.0,64.80286169052124,311343.24913800025,9.31
333,6700,6700.0,2,3350,2.0,65.13280439376831,315296.04978200025,9.31
334,6750,6750.0,2,3375,2.0,65.46033906936646,319266.9303870002,9.31
335,6800,6800.0,2,3400,2.0,65.91878008842468,323259.1996530002,9.31
336,6850,6850.0,2,3425,2.0,66.11565637588501,327266.24479300017,9.31
337,6900,6900.0,2,3450,2.0,66.5633590221405,331297.0836030002,9.31
338,6950,6950.0,2,3475,2.0,66.68584322929382,335344.23348500003,9.31
339,7000,7000.0,2,3500,2.0,66.74988746643066,339403.439777,9.31
340,7050,7050.0,2,3525,2.0,67.78105306625366,343504.7628070002,9.31
341,7100,7100.0,2,3550,2.0,68.5057601928711,347633.7714300004,9.31
342,7150,7150.0,2,3575,2.0,69.06745195388794,351786.30641000037,9.31
343,7200,7200.0,2,3600,2.0,69.67265367507935,355960.9188550004,9.33
344,7250,7250.0,2,3625,2.0,70.08189535140991,360159.87171400036,9.34
345,7300,7300.0,2,3650,2.0,70.34045910835266,364375.00702500023,9.34
346,7350,7350.0,2,3675,2.0,70.40880084037781,368601.58164300036,9.34
347,7400,7400.0,2,3700,2.0,70.88335800170898,372849.6510820004,9.34
348,7450,7450.0,2,3725,2.0,71.32455325126648,377118.5406010004,9.33
349,7500,7500.0,2,3750,2.0,71.51738548278809,381401.99643500044,9.31
350,7550,7550.0,2,3775,2.0,72.08668112754822,385709.2915260004,9.31
351,7600,7600.0,2,3800,2.0,72.23218655586243,390030.73601900035,9.31
352,7650,7650.0,2,3825,2.0,72.78466892242432,394379.1360210003,9.31
353,7700,7700.0,2,3850,2.0,72.96686816215515,398743.37748900027,9.31
354,7750,7750.0,2,3875,2.0,73.06779980659485,403123.3490950003,9.31
355,7800,7800.0,2,3900,2.0,73.21815466880798,407518.9702890003,9.31
356,7850,7850.0,2,3925,2.0,73.62731266021729,411937.7367250003,9.31
357,7900,7900.0,2,3950,2.0,73.76318192481995,416375.4797940004,9.31
358,7950,7950.0,2,3975,2.0,75.68895387649536,420874.64834500034,9.31
359,8000,8000.0,2,4000,2.0,76.29131603240967,425398.6174990004,9.31
360,8050,8050.0,2,4025,2.0,77.02921485900879,429949.6879030004,9.31
361,8100,8100.0,2,4050,2.0,77.23527526855469,434519.8622350003,9.31
