,steps,info_steps,seed,n_eval,max_step_per_eval,time,info_time,mean_reward
0,400,391.0,1,21,43.0,0.8828387260437012,16.085221000000004,9.15
1,800,799.0,1,42,43.0,11.828881025314331,273.00676999999996,94.78
2,1200,1175.0,1,57,43.0,18.75263786315918,641.9607410000001,62.57
3,1600,1598.0,1,69,105.0,23.27471375465393,1050.954631,59.92
4,2000,1952.0,1,81,105.0,26.868624925613403,1550.840866,85.21
5,2400,2374.0,1,92,105.0,31.483519077301025,2123.335001,105.61
6,2800,2769.0,1,99,105.0,33.97748517990112,2539.2938369999997,148.74
7,3200,3193.0,1,103,186.0,38.73186540603638,2825.3873239999994,116.27
8,3600,3572.0,1,110,186.0,44.04953694343567,3416.6880229999992,205.57
9,4000,3971.0,1,114,186.0,45.68425416946411,3800.7147729999992,378.65
10,4400,4321.0,1,118,186.0,49.4234881401062,4266.622677999999,280.29
11,4800,4652.0,1,121,202.0,51.59615516662598,4664.518044999999,403.51
12,5200,5084.0,1,126,202.0,56.05266571044922,5437.787185999999,382.3
13,5600,5506.0,1,129,202.0,58.794596672058105,5960.2879699999985,291.4
14,6000,5948.0,1,133,202.0,60.805957555770874,6716.230073999998,308.11
15,6400,6354.0,1,137,202.0,64.4837007522583,7543.930025999998,291.03
16,6800,6797.0,1,141,202.0,65.21882748603821,8423.307197999999,420.27
17,7200,6974.0,1,142,202.0,67.17434167861938,8662.4448,410.76
18,7600,7539.0,1,144,287.0,70.72297811508179,9183.185693,498.04
19,8000,7815.0,1,146,287.0,71.86716914176941,9750.513692999999,452.17
20,8400,8307.0,1,148,287.0,74.5040590763092,10361.407850999998,400.88
21,8800,8745.0,1,150,287.0,75.97867703437805,11007.934588999999,313.25
22,9200,9108.0,1,152,287.0,77.9395956993103,11685.859133999998,222.97
23,9600,9508.0,1,153,400.0,79.64620733261108,12036.469679999998,306.92
24,10000,9932.0,1,155,400.0,81.84808015823364,12767.221531999998,224.9
25,400,389.0,2,23,38.0,0.7786989212036133,13.068464000000002,9.0
26,800,799.0,2,42,56.0,5.026347637176514,115.340145,61.05
27,1200,1188.0,2,57,56.0,10.601837873458862,310.8071560000001,58.96
28,1600,1600.0,2,72,56.0,14.818618774414062,613.372998,60.92
29,2000,1955.0,2,81,73.0,19.339075326919556,859.0964610000001,68.78
