,steps,info_steps,seed,n_eval,max_step_per_eval,time,info_time,mean_reward
0,100,96.0,1,26,7.0,0.04857301712036133,0.658567,9.15
1,200,199.0,1,50,7.0,1.8091063499450684,51.39280600000002,75.46
2,300,300.0,1,70,13.0,2.678191661834717,177.93125100000003,60.03
3,400,396.0,1,91,13.0,3.1826541423797607,376.56191200000006,59.33
4,500,494.0,1,111,13.0,3.9629435539245605,631.962671,62.07
5,600,598.0,1,133,13.0,5.873004198074341,1024.3848280000002,66.01
6,700,699.0,1,152,13.0,9.689182758331299,1491.7799750000001,87.88
7,800,799.0,1,168,16.0,10.37771463394165,1962.4299210000001,84.64
8,900,891.0,1,181,19.0,10.98768663406372,2402.7462090000004,110.39
9,1000,993.0,1,198,19.0,11.167361736297607,3071.4906899999996,159.18
10,1100,1097.0,1,212,19.0,14.548272132873535,3769.6506,135.2
11,1200,1199.0,1,234,19.0,15.844788312911987,5020.350218,63.41
12,1300,1294.0,1,247,21.0,16.66618800163269,5804.665266999999,67.59
13,1400,1391.0,1,260,21.0,17.61500906944275,6638.4529059999995,71.1
14,1500,1486.0,1,273,21.0,18.138511657714844,7523.795731999999,71.62
15,1600,1596.0,1,286,23.0,18.9821515083313,8466.015448999999,105.28
16,1700,1700.0,1,298,23.0,19.39693856239319,9406.974187999998,220.16
17,1800,1794.0,1,309,23.0,20.577990293502808,10388.554335,223.75
18,1900,1898.0,1,320,23.0,21.573405265808105,11501.612307000001,178.43
19,2000,1997.0,1,331,23.0,22.195408821105957,12704.705222,201.82
20,2100,2098.0,1,345,25.0,22.738179206848145,14353.778104,208.16
21,2200,2191.0,1,357,25.0,23.888385772705078,15889.606803000002,254.22
22,2300,2297.0,1,366,25.0,24.500715017318726,17140.326217,253.48
23,2400,2398.0,1,375,25.0,24.698431968688965,18494.001486,248.41
24,2500,2493.0,1,383,25.0,26.86428213119507,19800.305534000006,256.91
25,2600,2594.0,1,390,31.0,27.578797101974487,21032.43845200001,336.63
26,2700,2696.0,1,399,31.0,28.957740545272827,22757.661614000004,356.94
27,2800,2787.0,1,407,32.0,29.45731282234192,24429.91915000001,309.3
28,2900,2875.0,1,414,32.0,31.312071561813354,25998.645911000007,322.01
29,3000,2981.0,1,423,32.0,32.29701805114746,28158.38663400001,316.62
30,3100,3095.0,1,431,32.0,32.83578157424927,30194.851756000007,242.47
31,3200,3189.0,1,436,35.0,34.014267683029175,31525.51497800001,249.3
32,3300,3289.0,1,443,42.0,34.36376070976257,33468.25300100001,290.86
33,3400,3353.0,1,448,42.0,35.08585166931152,34924.41818200002,330.84
34,3500,3495.0,1,458,49.0,38.70552372932434,38016.89448600003,342.42
35,3600,3598.0,1,465,49.0,39.715491771698,40292.751280000026,358.93
36,3700,3700.0,1,473,49.0,40.146716594696045,43020.86795500002,357.69
37,3800,3787.0,1,479,49.0,43.443196535110474,45186.692406000024,348.92
38,3900,3871.0,1,481,49.0,44.049294233322144,45940.53288000003,390.41
39,4000,3970.0,1,487,49.0,44.57053732872009,48317.60246300003,400.3
40,4100,4098.0,1,493,49.0,44.94562029838562,50805.25949100003,374.19
41,4200,4196.0,1,498,57.0,46.93210482597351,52970.66657100004,387.83
42,4300,4281.0,1,504,57.0,47.729063987731934,55680.28515200003,389.09
43,4400,4363.0,1,511,57.0,50.90445518493652,58978.51015700003,384.44
44,4500,4497.0,1,518,57.0,51.638293743133545,62411.04479300003,388.1
45,4600,4583.0,1,523,63.0,53.0703227519989,64958.160214000025,390.04
46,4700,4694.0,1,527,63.0,53.9567711353302,67070.17591000002,397.25
47,4800,4774.0,1,530,63.0,54.52010774612427,68708.83411400003,397.98
48,4900,4889.0,1,534,63.0,55.2430145740509,70972.86183800003,401.61
49,5000,4976.0,1,540,63.0,56.04649901390076,74483.50706300003,426.5
50,5100,5098.0,1,547,63.0,56.334407806396484,78715.91526800004,414.83
