,heuristic_param,train_seed,threshold,variance,update,acc,n_gen,score,elapsed_time,time_gen,n_eval_proc,n_eval_acc,n_eval
2169,"[10, 3]",47,,0.2247290822391784,False,0.49375,19,0.0001137161158841,7.720563888549805,0.381242036819458,480000,17556,497556
2170,"[10, 3]",47,,3.108636012811945,False,0.49375,20,0.0008854400766225,8.101303100585938,0.3804152011871338,504000,17556,521556
2171,"[10, 3]",47,,0.2346564369677441,False,0.49375,21,0.0008854400766225,8.480008363723755,0.3783831596374511,528000,17556,545556
2172,"[10, 3]",47,,0.6524894883752469,False,0.49375,22,0.0008854400766225,8.86457085609436,0.384249210357666,552000,17556,569556
2173,"[10, 3]",47,,0.3937038484878121,False,0.49375,23,0.0008854400766225,9.251715183258057,0.3868312835693359,576000,17556,593556
2174,"[10, 3]",47,,3.450163391889183,False,0.49375,24,0.0028896770628964,9.642175674438477,0.3901665210723877,600000,17556,617556
2175,"[10, 3]",47,,15.85026780729785,False,0.49375,25,0.0028896770628964,10.027782917022703,0.3853189945220947,624000,17556,641556
2176,"[10, 3]",47,,2.2530061607117986,True,0.15625,26,0.0028896770628964,10.544238805770874,0.516150951385498,631000,25487,656487
2177,"[10, 3]",47,,0.1772811096024923,False,0.15625,27,0.0028896770628964,10.943458557128906,0.3989298343658447,638000,25487,663487
2178,"[10, 3]",47,,0.2108425571999496,False,0.15625,28,0.0028896770628964,11.33957576751709,0.3958303928375244,645000,25487,670487
2179,"[10, 3]",47,,0.6616795125676251,False,0.15625,29,0.0028896770628964,11.72384262084961,0.3839874267578125,652000,25487,677487
2180,"[10, 3]",47,,0.2169498038196948,False,0.15625,30,0.0028896770628964,12.106929063796995,0.3827941417694092,659000,25487,684487
2181,"[10, 3]",47,,0.2061011437594661,False,0.15625,31,0.0028896770628964,12.483216762542725,0.3759894371032715,666000,25487,691487
2182,"[10, 3]",47,,0.1917638580712947,False,0.15625,32,0.0028896770628964,12.85719347000122,0.3736624717712402,673000,25487,698487
2183,"[10, 3]",47,,0.1974857273231641,False,0.15625,33,0.0028896770628964,13.270456314086914,0.4129717350006103,680000,25487,705487
2184,"[10, 3]",47,,0.227875720264369,False,0.15625,34,0.0029887825702178,13.656049728393556,0.385322093963623,687000,25487,712487
2185,"[10, 3]",47,,0.146724130287813,False,0.15625,35,0.0028896770628964,14.029608011245728,0.3732662200927734,694000,25487,719487
2186,"[10, 3]",47,,291.4637606435925,False,0.15625,36,0.0029887825702178,14.41527771949768,0.3853857517242431,701000,25487,726487
2187,"[10, 3]",47,,0.1884481998293573,True,0.15625,37,0.0029887825702178,14.90960931777954,0.4940392971038818,708000,33418,741418
2188,"[10, 3]",47,,0.1928624902376902,False,0.15625,38,0.0029887825702178,15.286258220672607,0.3763546943664551,715000,33418,748418
2189,"[10, 3]",47,,0.1750012635932017,False,0.15625,39,0.0029887825702178,15.673879861831663,0.3873269557952881,722000,33418,755418
2190,"[10, 3]",47,,0.1825978147506346,False,0.15625,40,0.0029887825702178,16.057145833969116,0.3828978538513183,729000,33418,762418
2191,"[10, 3]",47,,0.1883406111620356,False,0.15625,41,0.0029887825702178,16.439886569976807,0.3824548721313476,736000,33418,769418
2192,"[10, 3]",47,,0.1904779355878786,False,0.15625,42,0.0029887825702178,16.823302507400513,0.3831174373626709,743000,33418,776418
2193,"[10, 3]",47,,0.2011583751731999,False,0.15625,43,0.0029887825702178,17.20989465713501,0.3862888813018799,750000,33418,783418
2194,"[10, 3]",47,,0.1768599759994535,False,0.15625,44,0.0029887825702178,17.59152579307556,0.3813381195068359,757000,33418,790418
2195,"[10, 3]",47,,0.3737049762143339,False,0.15625,45,0.0029887825702178,17.98637342453003,0.3945586681365967,764000,33418,797418
2196,"[10, 3]",47,,0.1856628550073705,False,0.15625,46,0.0018858015305624,18.368649005889893,0.3819477558135986,771000,33418,804418
2197,"[10, 3]",47,,0.1897805427283843,False,0.15625,47,0.0029887825702178,18.750259399414062,0.3813202381134033,778000,33418,811418
2198,"[10, 3]",47,,2.407228592904568,False,0.15625,48,0.0029887825702178,19.13292670249939,0.3823902606964111,785000,33418,818418
2199,"[10, 3]",47,,0.3132306504428578,True,0.15625,49,0.0029887825702178,19.635810136795044,0.502579927444458,792000,41349,833349
2200,"[10, 3]",47,,0.1777863476096737,False,0.15625,50,0.0029887825702178,20.018067598342896,0.3819601535797119,799000,41349,840349
2201,"[10, 3]",47,,0.1907129140000758,False,0.15625,51,0.0029887825702178,20.449458599090576,0.4310927391052246,806000,41349,847349
2202,"[10, 3]",47,,0.7588919360455291,False,0.15625,52,0.0029887825702178,20.834790468215942,0.3850398063659668,813000,41349,854349
2203,"[10, 3]",47,,0.1959462130387388,False,0.15625,53,0.0029887825702178,21.216596603393555,0.381500244140625,820000,41349,861349
2204,"[10, 3]",47,,0.1807290558741767,False,0.15625,54,0.0029887825702178,21.599895000457764,0.3830084800720215,827000,41349,868349
2205,"[10, 3]",47,,0.4143321799375591,False,0.15625,55,0.0029887825702178,21.98816466331482,0.3879632949829101,834000,41349,875349
2206,"[10, 3]",47,,0.1856189829501066,False,0.15625,56,0.0029887825702178,22.37237524986267,0.383918285369873,841000,41349,882349
2207,"[10, 3]",47,,0.2006968328669462,False,0.15625,57,0.0029887825702178,22.75875973701477,0.3860797882080078,848000,41349,889349
2208,"[10, 3]",47,,0.4265574529289407,False,0.15625,58,0.0029887825702178,23.14721894264221,0.3881564140319824,855000,41349,896349
2209,"[10, 3]",47,,0.1972644559547017,False,0.15625,59,0.0029887825702178,23.52931046485901,0.3817906379699707,862000,41349,903349
2210,"[10, 3]",47,,0.2078201117413192,False,0.15625,60,0.0029887825702178,23.91671466827393,0.3870997428894043,869000,41349,910349
2211,"[10, 3]",47,,2.2484264502981564,False,0.15625,61,0.0029887825702178,24.30669927597046,0.3896753787994385,876000,41349,917349
2212,"[10, 3]",47,,4.346294420304805,True,0.15625,62,0.0029887825702178,24.80168104171753,0.4946701526641845,883000,49280,932280
2213,"[10, 3]",47,,0.1883371801256533,True,0.15625,63,0.0029887825702178,25.30146074295044,0.4994747638702392,890000,57211,947211
2214,"[10, 3]",47,,0.1780705292965895,False,0.15625,64,0.0029887825702178,25.687093257904053,0.3853354454040527,897000,57211,954211
2215,"[10, 3]",47,,0.1863936046944078,False,0.15625,65,0.0029887825702178,26.075368881225582,0.3879618644714355,904000,57211,961211
2216,"[10, 3]",47,,2.236361386897745,False,0.15625,66,0.0029887825702178,26.463449716567997,0.387789249420166,911000,57211,968211
2217,"[10, 3]",47,,0.1778445182464783,False,0.15625,67,0.0029887825702178,26.852485179901123,0.3887360095977783,918000,57211,975211
2218,"[10, 3]",47,,0.1843832042520534,False,0.15625,68,0.0029887825702178,27.24093270301819,0.3881399631500244,925000,57211,982211
2219,"[10, 3]",47,,58.41539620083863,False,0.15625,69,0.0029887825702178,27.62750625610352,0.3862671852111816,932000,57211,989211
2220,"[10, 3]",47,,0.2359769919692552,True,0.15625,70,0.0029887825702178,28.17470335960388,0.5468854904174805,939000,65142,1004142
2221,"[10, 3]",48,0.95,772164.9453126681,True,0.38125,0,0.4262261237437932,0.6444113254547119,0.644200325012207,19000,8778,27778
2222,"[10, 3]",48,,35620.13651047915,False,0.38125,1,0.4171688360524028,1.012803077697754,0.3681542873382568,38000,8778,46778
2223,"[10, 3]",48,,1.6784601169079814,False,0.38125,2,0.4160726259795873,1.338724136352539,0.3256826400756836,57000,8778,65778
2224,"[10, 3]",48,,1.1789987854155524,False,0.38125,3,0.4273330475463058,1.6571285724639893,0.3181326389312744,76000,8778,84778
2225,"[10, 3]",48,,11.330489037604435,False,0.38125,4,0.2808976006897423,1.980231761932373,0.3228693008422851,95000,8778,103778
2226,"[10, 3]",48,,10.032457227527685,False,0.38125,5,0.2808976006897423,2.308533191680908,0.3280727863311767,114000,8778,122778
2227,"[10, 3]",48,,0.1734481615410618,False,0.38125,6,0.2808976006897423,2.6181368827819824,0.3093688488006592,133000,8778,141778
2228,"[10, 3]",48,,2.6279242129792646,False,0.38125,7,0.2808976006897423,2.9436206817626958,0.325251817703247,152000,8778,160778
2229,"[10, 3]",48,,0.8839345371324465,False,0.38125,8,0.2808976006897423,3.2696332931518555,0.3257613182067871,171000,8778,179778
2230,"[10, 3]",48,,1.4048818850069051,False,0.38125,9,0.2808976006897423,3.597115993499756,0.3272426128387451,190000,8778,198778
2231,"[10, 3]",48,,1.9252932187429288,False,0.38125,10,0.2808976006897423,3.926038265228272,0.3286805152893066,209000,8778,217778
2232,"[10, 3]",48,,2.244486835520518,False,0.38125,11,0.2808976006897423,4.253657579421997,0.3273763656616211,228000,8778,236778
2233,"[10, 3]",48,,0.76922247821117,False,0.38125,12,0.2808976006897423,4.58112359046936,0.3272187709808349,247000,8778,255778
2234,"[10, 3]",48,,1.4041803760061475,False,0.38125,13,0.2808976006897423,4.907627105712891,0.3262562751770019,266000,8778,274778
2235,"[10, 3]",48,,1.3381497459726162,False,0.38125,14,0.2808976006897423,5.235852003097534,0.3279812335968017,285000,8778,293778
2236,"[10, 3]",48,,1.0543616425771756,False,0.38125,15,0.2808976006897423,5.575304746627808,0.3390874862670898,304000,8778,312778
2237,"[10, 3]",48,,90.03881160179635,False,0.38125,16,0.2808976006897423,5.901282072067261,0.3257315158843994,323000,8778,331778
2238,"[10, 3]",48,,0.949767229731727,True,0.60625,17,0.2808976006897423,6.278935670852661,0.3774056434631347,353000,20174,373174
2239,"[10, 3]",48,,0.9162198056447386,False,0.60625,18,0.2897627962998372,6.611356258392334,0.3321599960327148,383000,20174,403174
2240,"[10, 3]",48,,1.4448540463574575,False,0.60625,19,0.2808976006897423,7.00132942199707,0.3897356986999511,413000,20174,433174
2241,"[10, 3]",48,,1.2030010364432338,False,0.60625,20,0.2808976006897423,7.333884716033935,0.3322975635528564,443000,20174,463174
2242,"[10, 3]",48,,1.1786433106010188,False,0.60625,21,0.2808976006897423,7.665540218353271,0.3314087390899658,473000,20174,493174
2243,"[10, 3]",48,,1.0484458213968724,False,0.60625,22,0.2808976006897423,8.001753807067871,0.3359603881835937,503000,20174,523174
2244,"[10, 3]",48,,1.4631643313073377,False,0.60625,23,0.2808976006897423,8.333240032196045,0.3312423229217529,533000,20174,553174
2245,"[10, 3]",48,,4.42463797222062,False,0.60625,24,0.2808976006897423,8.67089295387268,0.3374054431915283,563000,20174,583174
2246,"[10, 3]",48,,1.4000638108001964,False,0.60625,25,0.2808976006897423,9.006702184677124,0.3355612754821777,593000,20174,613174
2247,"[10, 3]",48,,23.31102279946636,False,0.60625,26,0.2808976006897423,9.341857433319092,0.3349068164825439,623000,20174,643174
2248,"[10, 3]",48,,1.6989690017040806,False,0.60625,27,0.2808976006897423,9.677851915359495,0.3357377052307129,653000,20174,673174
2249,"[10, 3]",48,,9.6288433819456,False,0.60625,28,0.2808976006897423,10.011480331420898,0.3333745002746582,683000,20174,703174
2250,"[10, 3]",48,,1.6004698838869738,False,0.60625,29,0.2808976006897423,10.346878290176392,0.3351361751556396,713000,20174,733174
2251,"[10, 3]",48,,2.0992547865620472,False,0.60625,30,0.2808976006897423,10.680154085159302,0.3329975605010986,743000,20174,763174
2252,"[10, 3]",48,,0.6311461797714044,False,0.60625,31,0.2897627962998372,11.009893655776978,0.3294813632965088,773000,20174,793174
2253,"[10, 3]",48,,1.2560977282224777,False,0.60625,32,0.2808976006897423,11.344958305358888,0.3348133563995361,803000,20174,823174
2254,"[10, 3]",48,,3.622059245478949,False,0.60625,33,0.2808976006897423,11.679277658462524,0.3340449333190918,833000,20174,853174
2255,"[10, 3]",48,,1.7520209065083,False,0.60625,34,0.2808976006897423,12.016640663146973,0.3370845317840576,863000,20174,883174
2256,"[10, 3]",48,,1.6323542778156896,False,0.60625,35,0.2808976006897423,12.354117393493652,0.3372108936309814,893000,20174,913174
2257,"[10, 3]",48,,0.9733941260129112,False,0.60625,36,0.2808976006897423,12.687894582748411,0.333505630493164,923000,20174,943174
2258,"[10, 3]",48,,0.6358227262569424,False,0.60625,37,0.2808976006897423,13.070517778396606,0.3823583126068115,953000,20174,973174
2259,"[10, 3]",48,,2.2844589120073704,False,0.60625,38,0.2808976006897423,13.404025554656982,0.3332271575927734,983000,20174,1003174
2260,"[10, 3]",49,0.95,473225.3732239656,True,0.38125,0,0.3918568157959211,0.6417942047119141,0.6414194107055664,19000,8778,27778
2261,"[10, 3]",49,,566.6322362951852,False,0.38125,1,0.3656667047672197,1.0162723064422607,0.3742392063140869,38000,8778,46778
2262,"[10, 3]",49,,3.237145683343676,False,0.38125,2,0.3925999664845724,1.343106746673584,0.3266003131866455,57000,8778,65778
2263,"[10, 3]",49,,1.3542671379143625,False,0.38125,3,0.3384362461044056,1.6624784469604492,0.3191063404083252,76000,8778,84778
2264,"[10, 3]",49,,1.0325018555978245,False,0.38125,4,0.3384362461044056,1.9862234592437744,0.3234708309173584,95000,8778,103778
2265,"[10, 3]",49,,0.1989836400620599,False,0.38125,5,0.3384362461044056,2.310920238494873,0.324437141418457,114000,8778,122778
2266,"[10, 3]",49,,0.3705882507831067,False,0.38125,6,0.3567032351895083,2.6445648670196533,0.3334193229675293,133000,8778,141778
2267,"[10, 3]",49,,0.2112754825691946,False,0.38125,7,0.3567032351895083,2.98426365852356,0.3394739627838135,152000,8778,160778
2268,"[10, 3]",49,,0.1558217527320127,False,0.38125,8,0.346617452084294,3.3259060382843018,0.3413598537445068,171000,8778,179778
2269,"[10, 3]",49,,0.1074394603574813,False,0.38125,9,0.3455930092153473,3.666836738586426,0.340632677078247,190000,8778,198778
2270,"[10, 3]",49,,0.1456587990698386,False,0.38125,10,0.3541255488058873,3.990755558013916,0.3236076831817627,209000,8778,217778
2271,"[10, 3]",49,,0.1212226591204159,False,0.38125,11,0.3503105348710683,4.3200554847717285,0.3290071487426758,228000,8778,236778
2272,"[10, 3]",49,,0.1321527701848086,False,0.38125,12,0.3591790506760171,4.6548216342926025,0.334486722946167,247000,8778,255778
2273,"[10, 3]",49,,1.588204780693508,False,0.38125,13,0.3471081727912283,5.013173580169678,0.3580431938171386,266000,8778,274778
2274,"[10, 3]",49,,52.326820977893725,True,0.49375,14,0.3518053512800799,5.468493223190308,0.4550426006317138,290000,17556,307556
2275,"[10, 3]",49,,0.0870367126803065,True,0.49375,15,0.3518053512800799,5.919850587844849,0.4510865211486816,314000,26334,340334
2276,"[10, 3]",49,,0.0918910945649508,False,0.49375,16,0.3518053512800799,6.281314849853516,0.3611693382263183,338000,26334,364334
2277,"[10, 3]",49,,0.0938377176630953,False,0.49375,17,0.3518053512800799,6.624591588973999,0.3430080413818359,362000,26334,388334
2278,"[10, 3]",49,,0.1169407935896334,False,0.49375,18,0.3356859343286325,7.004153251647949,0.3792948722839355,386000,26334,412334
2279,"[10, 3]",49,,0.062283047523722,False,0.49375,19,0.3356859343286325,7.341983318328857,0.3375639915466308,410000,26334,436334
2280,"[10, 3]",49,,0.0728818907340568,False,0.49375,20,0.2999812378414161,7.6763694286346436,0.3341498374938965,434000,26334,460334
2281,"[10, 3]",49,,0.0733071890554299,False,0.49375,21,0.2999812378414161,8.01003098487854,0.3334152698516845,458000,26334,484334
2282,"[10, 3]",49,,0.148272115373358,False,0.49375,22,0.273580181026629,8.343559503555298,0.3332984447479248,482000,26334,508334
2283,"[10, 3]",49,,0.1388168931375084,False,0.49375,23,0.1851964963427091,8.680363416671753,0.3365201950073242,506000,26334,532334
2284,"[10, 3]",49,,0.0948529710596261,False,0.49375,24,0.1451268704073054,9.016221523284912,0.3355724811553955,530000,26334,556334
2285,"[10, 3]",49,,0.200452322076552,False,0.49375,25,0.1451268704073054,9.355576515197754,0.3390684127807617,554000,26334,580334
2286,"[10, 3]",49,,892.2394885808321,True,0.60625,26,0.1451268704073054,9.789597272872925,0.4337284564971924,584000,37730,621730
2287,"[10, 3]",49,,8459.202082173835,True,0.60625,27,0.1451268704073054,10.251572847366331,0.4617030620574951,614000,49126,663126
2288,"[10, 3]",49,,4613.518603019223,True,0.60625,28,0.119522990871012,10.724355697631836,0.4724862575531006,644000,60522,704522
2289,"[10, 3]",49,,11704.308185740463,False,0.60625,29,0.119522990871012,11.098040103912354,0.373380184173584,674000,60522,734522
2290,"[10, 3]",49,,13722.483716464723,True,0.60625,30,0.119522990871012,11.57297158241272,0.4746496677398681,704000,71918,775918
2291,"[10, 3]",49,,18934.599164096348,True,0.60625,31,0.119522990871012,12.045541763305664,0.4722709655761719,734000,83314,817314
2292,"[10, 3]",49,,32970.9533023331,True,0.60625,32,0.119522990871012,12.520135164260864,0.4743034839630127,764000,94710,858710
2293,"[10, 3]",49,,21581.82253015441,False,0.60625,33,0.119522990871012,12.89638638496399,0.3759610652923584,794000,94710,888710
2294,"[10, 3]",49,,21965.0006255454,False,0.60625,34,0.119522990871012,13.274558544158936,0.3778738975524902,824000,94710,918710
2295,"[10, 3]",49,,28599.80397582669,False,0.60625,35,0.119522990871012,13.6512451171875,0.3763816356658935,854000,94710,948710
2296,"[10, 3]",49,,26721.91900763885,False,0.60625,36,0.119522990871012,14.031326055526732,0.379791259765625,884000,94710,978710
2297,"[10, 3]",49,,23122.866246490143,False,0.60625,37,0.119522990871012,14.451538562774658,0.4199213981628418,914000,94710,1008710
2298,"[10, 3]",50,0.95,71879841324.6229,True,0.49375,0,0.3251441182877108,0.6823141574859619,0.6821167469024658,24000,8778,32778
2299,"[10, 3]",50,,2696.153099200224,False,0.49375,1,0.3709671111371989,1.079702854156494,0.3971424102783203,48000,8778,56778
2300,"[10, 3]",50,,54.52780733477702,False,0.49375,2,0.2902563119913531,1.4155211448669434,0.335536241531372,72000,8778,80778
2301,"[10, 3]",50,,1.502875740396033,False,0.49375,3,0.2975756203781296,1.7656872272491455,0.3497395515441894,96000,8778,104778
2302,"[10, 3]",50,,16.295340670130134,False,0.49375,4,0.3686744551724502,2.1349360942840576,0.3689796924591064,120000,8778,128778
2303,"[10, 3]",50,,26.446006710262814,False,0.49375,5,0.3686744551724502,2.490651130676269,0.3554322719573974,144000,8778,152778
2304,"[10, 3]",50,,23.637505518555304,False,0.49375,6,0.3686744551724502,2.830934524536133,0.3399817943572998,168000,8778,176778
2305,"[10, 3]",50,,10.275443726005427,False,0.49375,7,0.3590182618571266,3.1888577938079834,0.3576781749725342,192000,8778,200778
2306,"[10, 3]",50,,1.7870073709765355,False,0.49375,8,0.3590182618571266,3.548039674758911,0.3589324951171875,216000,8778,224778
2307,"[10, 3]",50,,3.608776685601183,False,0.49375,9,0.3590182618571266,3.9027607440948486,0.3544628620147705,240000,8778,248778
2308,"[10, 3]",50,,5.9779683014136005,False,0.49375,10,0.3590182618571266,4.247941493988037,0.3448920249938965,264000,8778,272778
2309,"[10, 3]",50,,7.246094994663554,False,0.49375,11,0.3677272456577051,4.594987154006958,0.3467559814453125,288000,8778,296778
2310,"[10, 3]",50,,8.572468113802087,False,0.49375,12,0.3577491258293391,4.938270568847656,0.343048095703125,312000,8778,320778
2311,"[10, 3]",50,,7.57235460182243,False,0.49375,13,0.3577491258293391,5.269648313522339,0.3311467170715332,336000,8778,344778
2312,"[10, 3]",50,,6.770041657486581,False,0.49375,14,0.3577491258293391,5.600718975067139,0.330850601196289,360000,8778,368778
2313,"[10, 3]",50,,0.1021647038230268,False,0.49375,15,0.3577491258293391,5.924530506134033,0.3235876560211181,384000,8778,392778
2314,"[10, 3]",50,,0.0907072717032479,False,0.49375,16,0.3577491258293391,6.259496688842773,0.3347311019897461,408000,8778,416778
2315,"[10, 3]",50,,0.0986681989324313,False,0.49375,17,0.3577491258293391,6.58611798286438,0.3263964653015136,432000,8778,440778
2316,"[10, 3]",50,,0.0868833887063987,False,0.49375,18,0.3577491258293391,6.958176851272583,0.371826171875,456000,8778,464778
2317,"[10, 3]",50,,0.1372492220329265,False,0.49375,19,0.3577491258293391,7.280619621276855,0.322209358215332,480000,8778,488778
2318,"[10, 3]",50,,0.3847356179123292,False,0.49375,20,0.3582633462772295,7.5988688468933105,0.3179934024810791,504000,8778,512778
2319,"[10, 3]",50,,0.0824348687207227,False,0.49375,21,0.3582633462772295,7.918331861495972,0.3192334175109863,528000,8778,536778
2320,"[10, 3]",50,,0.2309981208629609,False,0.49375,22,0.3582633462772295,8.237579584121704,0.3190188407897949,552000,8778,560778
2321,"[10, 3]",50,,0.1036303208289397,False,0.49375,23,0.3582633462772295,8.559096813201904,0.3212878704071045,576000,8778,584778
2322,"[10, 3]",50,,4.9772793612357376,False,0.49375,24,0.3582633462772295,8.878804922103882,0.3194739818572998,600000,8778,608778
2323,"[10, 3]",50,,0.0876301756561693,True,0.60625,25,0.3582633462772295,9.23540735244751,0.3563590049743652,630000,20174,650174
2324,"[10, 3]",50,,0.0894210814897517,False,0.60625,26,0.3582633462772295,9.55357551574707,0.3179388046264648,660000,20174,680174
2325,"[10, 3]",50,,2.04487133126712,False,0.60625,27,0.3582633462772295,9.874451398849487,0.320648193359375,690000,20174,710174
2326,"[10, 3]",50,,2.0324797128959453,False,0.60625,28,0.3582633462772295,10.193167686462402,0.3184781074523926,720000,20174,740174
2327,"[10, 3]",50,,0.0844788095363267,False,0.60625,29,0.3582633462772295,10.515405178070068,0.3220038414001465,750000,20174,770174
2328,"[10, 3]",50,,0.1318911273173733,False,0.60625,30,0.3582633462772295,10.835204601287842,0.3195631504058838,780000,20174,800174
2329,"[10, 3]",50,,0.1328088081962689,False,0.60625,31,0.3582633462772295,11.159675359725952,0.3242216110229492,810000,20174,830174
2330,"[10, 3]",50,,0.1605340555479831,False,0.60625,32,0.3582633462772295,11.48386526107788,0.3239674568176269,840000,20174,860174
2331,"[10, 3]",50,,2.052618663703925,False,0.60625,33,0.3582633462772295,11.813496828079224,0.3293941020965576,870000,20174,890174
2332,"[10, 3]",50,,7.813388898557909,False,0.60625,34,0.3582633462772295,12.14188838005066,0.328150987625122,900000,20174,920174
2333,"[10, 3]",50,,0.0838082077810916,True,0.60625,35,0.3582633462772295,12.507543802261353,0.3654212951660156,930000,31570,961570
2334,"[10, 3]",50,,0.0813391018359449,False,0.60625,36,0.3582633462772295,12.87641978263855,0.3686323165893554,960000,31570,991570
2335,"[10, 3]",50,,0.0847050895601717,False,0.60625,37,0.3582633462772295,13.20067834854126,0.3240160942077636,990000,31570,1021570
2336,"[10, 3]",51,0.95,186073216.3148388,True,0.49375,0,0.2726693862533667,0.6457669734954834,0.645552396774292,24000,8778,32778
2337,"[10, 3]",51,,5118.254479334622,False,0.49375,1,0.3709671111371989,1.0286312103271484,0.3826329708099365,48000,8778,56778
2338,"[10, 3]",51,,8.468725452571173,False,0.49375,2,0.2927487645699196,1.355095148086548,0.3262312412261963,72000,8778,80778
2339,"[10, 3]",51,,71.31651572506405,False,0.49375,3,0.2180053902391523,1.6783132553100586,0.3229598999023437,96000,8778,104778
2340,"[10, 3]",51,,1.224029682261531,False,0.49375,4,0.2180053902391523,1.997236967086792,0.318669319152832,120000,8778,128778
2341,"[10, 3]",51,,1.3182149560786414,False,0.49375,5,3.552713678800501e-17,2.3381052017211914,0.3405969142913818,144000,8778,152778
2342,"[10, 3]",51,,4.553392301987357,False,0.49375,6,3.552713678800501e-17,2.6789486408233643,0.3406019210815429,168000,8778,176778
2343,"[10, 3]",51,,0.8573261685295568,False,0.49375,7,3.552713678800501e-17,3.0221993923187256,0.3430078029632568,192000,8778,200778
2344,"[10, 3]",51,,2.3503489696088087,False,0.49375,8,3.552713678800501e-17,3.3666560649871826,0.3442153930664062,216000,8778,224778
2345,"[10, 3]",51,,0.6443548964136502,False,0.49375,9,3.552713678800501e-17,3.718546152114868,0.3516566753387451,240000,8778,248778
2346,"[10, 3]",51,,3.329547241082178,False,0.49375,10,3.552713678800501e-17,4.049556255340576,0.3307723999023437,264000,8778,272778
2347,"[10, 3]",51,,0.6390947304703907,False,0.49375,11,3.552713678800501e-17,4.379712104797363,0.329904556274414,288000,8778,296778
2348,"[10, 3]",51,,1.2910902996108884,False,0.49375,12,3.552713678800501e-17,4.709096431732178,0.3291194438934326,312000,8778,320778
2349,"[10, 3]",51,,0.8391408337827309,False,0.49375,13,3.552713678800501e-17,5.033924341201782,0.3245916366577148,336000,8778,344778
2350,"[10, 3]",51,,0.3766858540491912,False,0.49375,14,3.552713678800501e-17,5.361778736114502,0.3276281356811523,360000,8778,368778
2351,"[10, 3]",51,,0.3453791333530306,False,0.49375,15,3.552713678800501e-17,5.686038255691528,0.324026346206665,384000,8778,392778
2352,"[10, 3]",51,,1.048483262242474,False,0.49375,16,3.552713678800501e-17,6.020734786987305,0.334444522857666,408000,8778,416778
2353,"[10, 3]",51,,0.5692465125553062,False,0.49375,17,3.552713678800501e-17,6.350397825241089,0.3294312953948974,432000,8778,440778
2354,"[10, 3]",51,,7.953322362409967,False,0.49375,18,3.552713678800501e-17,6.724588632583618,0.3739500045776367,456000,8778,464778
2355,"[10, 3]",51,,1.8719514761246412,True,0.60625,19,3.552713678800501e-17,7.110633373260498,0.385807991027832,486000,20174,506174
2356,"[10, 3]",51,,1.1931222480962045,False,0.60625,20,3.552713678800501e-17,7.435688734054565,0.3248097896575928,516000,20174,536174
2357,"[10, 3]",51,,0.550691401242143,False,0.60625,21,3.552713678800501e-17,7.763152599334717,0.3272147178649902,546000,20174,566174
2358,"[10, 3]",51,,0.511217796078305,False,0.60625,22,3.552713678800501e-17,8.092785358428955,0.3293917179107666,576000,20174,596174
2359,"[10, 3]",51,,0.5010129302928326,False,0.60625,23,3.552713678800501e-17,8.425147294998169,0.3321089744567871,606000,20174,626174
2360,"[10, 3]",51,,2.9136234099895555,False,0.60625,24,3.552713678800501e-17,8.759637594223022,0.3342452049255371,636000,20174,656174
2361,"[10, 3]",51,,0.7060932236904808,False,0.60625,25,3.552713678800501e-17,9.093087673187256,0.3331942558288574,666000,20174,686174
2362,"[10, 3]",51,,0.4026912242064428,False,0.60625,26,3.552713678800501e-17,9.42370343208313,0.3303682804107666,696000,20174,716174
2363,"[10, 3]",51,,0.3873911454378468,False,0.60625,27,3.552713678800501e-17,9.753430843353271,0.3294832706451416,726000,20174,746174
2364,"[10, 3]",51,,0.506406172723849,False,0.60625,28,3.552713678800501e-17,10.08197855949402,0.3283014297485351,756000,20174,776174
2365,"[10, 3]",51,,3.2686854050307157,False,0.60625,29,3.552713678800501e-17,10.412883043289185,0.3306717872619629,786000,20174,806174
2366,"[10, 3]",51,,0.730662199289601,True,0.60625,30,3.552713678800501e-17,10.7896409034729,0.3764994144439697,816000,31570,847570
2367,"[10, 3]",51,,0.3933298931666754,False,0.60625,31,3.552713678800501e-17,11.129404067993164,0.339515209197998,846000,31570,877570
2368,"[10, 3]",51,,0.4938967191612506,False,0.60625,32,3.552713678800501e-17,11.468350887298584,0.3386979103088379,876000,31570,907570
2369,"[10, 3]",51,,0.5126438428633866,False,0.60625,33,3.552713678800501e-17,11.80272102355957,0.3341248035430908,906000,31570,937570
2370,"[10, 3]",51,,0.4499900958353971,False,0.60625,34,3.552713678800501e-17,12.138776540756226,0.3358082771301269,936000,31570,967570
2371,"[10, 3]",51,,0.7505910131797605,False,0.60625,35,3.552713678800501e-17,12.472756147384644,0.3337340354919433,966000,31570,997570
2372,"[10, 3]",51,,4.379840392000238,False,0.60625,36,3.552713678800501e-17,12.809491634368896,0.3364741802215576,996000,31570,1027570
2373,"[10, 3]",52,0.95,85949562.37573385,True,0.49375,0,0.4313264989375411,0.6757979393005371,0.6755788326263428,24000,8778,32778
2374,"[10, 3]",52,,17434.608964201158,False,0.49375,1,0.3678246786133452,1.0379371643066406,0.3619446754455566,48000,8778,56778
2375,"[10, 3]",52,,3.4311762523992564,False,0.49375,2,0.2800127110610338,1.3608002662658691,0.3226189613342285,72000,8778,80778
2376,"[10, 3]",52,,6.18131067250371,False,0.49375,3,0.2389923033749829,1.6922311782836914,0.3311629295349121,96000,8778,104778
