,heuristic_param,train_seed,threshold,variance,acc,n_gen,score,elapsed_time,time_gen,n_eval_proc,n_eval_acc,n_eval
0,5,1,0.95,9186855.340163324,0.44875,0,0.3690536743790147,1.4468088150024414,1.4465126991271973,22000,10700,32700
1,5,1,,358.0629430133536,0.44875,1,0.3511081131787085,2.082753896713257,0.6356515884399414,44000,10700,54700
2,5,1,,23.24047158747778,0.44875,2,0.3511081131787085,2.6357693672180176,0.5527215003967285,66000,10700,76700
3,5,1,,1.566244037574634,0.44875,3,0.3545485371265431,3.1802332401275635,0.544111967086792,88000,10700,98700
4,5,1,,0.676381949925029,0.44875,4,0.3545485371265431,3.7555360794067374,0.5749619007110596,110000,10700,120700
5,5,1,,0.2717329050356034,0.44875,5,0.3058066141298959,4.426687002182007,0.6708402633666992,132000,10700,142700
6,5,1,,0.1031051460019651,0.44875,6,0.3058066141298959,5.130868673324585,0.7038648128509521,176000,19200,195200
7,5,1,,13.108369232863607,0.44875,7,0.3058066141298959,5.773416757583618,0.6422526836395264,220000,27700,247700
8,5,1,,0.5682076761964221,0.44875,8,0.3058066141298959,6.369439363479614,0.5957024097442627,242000,27700,269700
9,5,1,,1.342285761927752,0.44875,9,0.3058066141298959,6.997844696044922,0.628082275390625,264000,27700,291700
10,5,1,,0.101817251111953,0.44875,10,0.3058066141298959,7.625553131103516,0.6273877620697021,286000,27700,313700
11,5,1,,0.3502128571733741,0.44875,11,0.3058066141298959,8.344976902008057,0.7191002368927002,330000,36200,366200
12,5,1,,0.257992726560842,0.44875,12,0.3058066141298959,9.106046438217165,0.7607448101043701,374000,44700,418700
13,5,1,,0.1233771732674175,0.57125,13,0.3058066141298959,9.80551290512085,0.6991376876831055,430000,56200,486200
14,5,1,,0.1082992272090774,0.20375,14,0.4514071442494116,10.469478845596312,0.6636266708374023,450000,64700,514700
15,5,1,,1.0556081491087272,0.44875,15,0.3058066141298959,11.180721044540403,0.7108986377716064,494000,73200,567200
16,5,1,,0.2037588830081614,0.6937500000000001,16,0.3253519869198203,12.061837911605837,0.8807952404022217,562000,84100,646100
17,5,1,,0.1956579716197592,0.6937500000000001,17,0.3058066141298959,12.684616565704346,0.6222469806671143,596000,84100,680100
18,5,1,,0.3033373137474343,0.6937500000000001,18,0.3058066141298959,13.344444036483765,0.6594893932342529,630000,84100,714100
19,5,1,,0.4765280880393522,0.6937500000000001,19,0.3058066141298959,13.934896230697632,0.5901312828063965,664000,84100,748100
20,5,1,,0.2319286303703232,0.6937500000000001,20,0.3058066141298959,14.551724672317505,0.6164684295654297,698000,84100,782100
21,5,1,,13.214065874216148,0.6937500000000001,21,0.3058066141298959,15.139903783798218,0.5878267288208008,732000,84100,816100
22,5,1,,0.5387405387697274,0.44875,22,0.3058066141298959,15.801049709320068,0.6608254909515381,776000,92600,868600
23,5,1,,3.2864293120277863,0.08125,23,0.5239167300737875,16.453558683395386,0.6521739959716797,784000,101700,885700
24,5,1,,0.1689543678603469,0.08125,24,0.5239167300737875,17.031020164489746,0.5771293640136719,788000,101700,889700
25,5,1,,2.183003464212216,0.6937500000000001,25,0.3058066141298959,17.697934865951538,0.666579008102417,856000,112600,968600
26,5,1,,0.1549072696691276,0.6937500000000001,26,0.3058066141298959,18.26865530014038,0.5703918933868408,890000,112600,1002600
27,5,2,0.95,5233179.576731151,0.44875,0,0.3702125886589013,1.2823936939239502,1.282057523727417,22000,10700,32700
28,5,2,,45376.70728991683,0.44875,1,0.3815236542097658,1.961421251296997,0.6787102222442627,44000,10700,54700
29,5,2,,276.9282215323296,0.44875,2,0.2619462206036886,2.531400680541992,0.5696554183959961,66000,10700,76700
30,5,2,,1.3029630016011908,0.44875,3,0.2310407096785387,3.0764102935791016,0.544668436050415,88000,10700,98700
31,5,2,,0.2224160055021768,0.44875,4,0.2310407096785387,3.636394739151001,0.5596523284912109,110000,10700,120700
32,5,2,,1.545821410179245,0.44875,5,0.2349212324068638,4.212911128997803,0.5762004852294922,132000,10700,142700
33,5,2,,10.925080668019788,0.57125,6,0.2349212324068638,4.970712423324585,0.7574658393859863,188000,22200,210200
34,5,2,,1.6051376281006295,0.57125,7,0.2349212324068638,5.663316011428833,0.6922416687011719,244000,33700,277700
35,5,2,,0.1513109710335771,0.57125,8,0.2310240940211097,6.251573801040649,0.5879201889038086,272000,33700,305700
36,5,2,,0.5525479556351139,0.57125,9,0.2310240940211097,6.95343279838562,0.7015204429626465,328000,45200,373200
37,5,2,,0.1159108340563676,0.6937500000000001,10,0.215695051115428,7.703042507171631,0.7492530345916748,396000,56100,452100
38,5,2,,0.169074803123962,0.57125,11,0.2304504493416038,8.476117610931396,0.772712230682373,452000,67600,519600
39,5,2,,0.1329906279670132,0.57125,12,0.2304504493416038,9.163114786148071,0.6866254806518555,508000,79100,587100
40,5,2,,0.079026794064787,0.57125,13,0.2304504493416038,9.870973587036133,0.7075097560882568,564000,90600,654600
41,5,2,,0.1114519109172393,0.57125,14,0.2304504493416038,10.57854437828064,0.7072277069091797,620000,102100,722100
42,5,2,,0.3432238838388623,0.57125,15,0.2304504493416038,11.293535947799684,0.7146391868591309,676000,113600,789600
43,5,2,,0.0755720619481248,0.57125,16,0.2304504493416038,11.912769556045532,0.6188807487487793,704000,113600,817600
44,5,2,,0.082954398636469,0.57125,17,0.2304504493416038,12.626216888427734,0.7130980491638184,760000,125100,885100
45,5,2,,0.0973679159013893,0.57125,18,0.2304504493416038,13.32885456085205,0.702294111251831,816000,136600,952600
46,5,2,,0.0781261294391758,0.57125,19,0.2304504493416038,13.929803133010864,0.6006033420562744,844000,136600,980600
47,5,2,,0.2595777936301242,0.57125,20,0.2304504493416038,14.628339290618896,0.6981854438781738,900000,148100,1048100
48,5,3,0.95,1373655.634977767,0.44875,0,0.3698183275088615,1.3242533206939695,1.323957443237305,22000,10700,32700
49,5,3,,709.1264827723396,0.44875,1,0.3698183275088615,1.970773696899414,0.6462240219116211,44000,10700,54700
50,5,3,,11.484651799258057,0.44875,2,0.2792143182886438,2.5263707637786865,0.5552542209625244,66000,10700,76700
51,5,3,,1526.8708843839493,0.44875,3,0.2792143182886438,3.0720393657684326,0.5453367233276367,88000,10700,98700
52,5,3,,2.5448098508789445,0.44875,4,0.2792143182886438,3.5931403636932373,0.5207498073577881,110000,10700,120700
53,5,3,,0.2603818830205351,0.44875,5,0.2792143182886438,4.11347508430481,0.5199847221374512,132000,10700,142700
54,5,3,,0.2934687941619744,0.57125,6,0.3698183275088615,4.733036041259766,0.6192514896392822,188000,22200,210200
55,5,3,,8.248068041142622,0.57125,7,0.3698183275088615,5.352530956268311,0.6191904544830322,244000,33700,277700
56,5,3,,0.3305724399414724,0.57125,8,0.3698183275088615,5.956201314926148,0.6033391952514648,272000,33700,305700
57,5,3,,130.24575166450785,0.08125,9,0.5858677349336067,6.569775104522705,0.6132593154907227,280000,42800,322800
58,5,3,,1.321987017906699,0.08125,10,0.3698183275088615,7.166914701461792,0.5968279838562012,284000,42800,326800
59,5,3,,0.3476403247356732,0.08125,11,0.3698183275088615,7.736001253128052,0.5687675476074219,288000,42800,330800
