,heuristic_param,train_seed,threshold,variance,acc,n_gen,score,elapsed_time,time_gen,n_eval_proc,n_eval_acc,n_eval
0,,1,,,0.02,0,0.36704769875934246,0.5909473896026611,0.5906448364257812,50000,0,50000
1,,1,,,0.02,1,0.34008787988751443,1.2793266773223877,0.687997579574585,100000,0,100000
2,,1,,,0.02,2,0.272083796060389,1.8755192756652832,0.5958905220031738,150000,0,150000
3,,1,,,0.02,3,0.272083796060389,2.4664814472198486,0.5906741619110107,200000,0,200000
4,,1,,,0.02,4,0.2399850917429505,3.0394320487976074,0.5725398063659668,250000,0,250000
5,,1,,,0.02,5,0.23166160168558236,3.644914388656616,0.6051547527313232,300000,0,300000
6,,1,,,0.02,6,0.19726810863881122,4.265944480895996,0.620697021484375,350000,0,350000
7,,1,,,0.02,7,0.19726810863881122,4.934077739715576,0.6677970886230469,400000,0,400000
8,,1,,,0.02,8,0.15253188806520815,5.615265369415283,0.6808278560638428,450000,0,450000
9,,1,,,0.02,9,0.13246055122141445,6.245068311691284,0.6294610500335693,500000,0,500000
10,,1,,,0.02,10,0.12337370039093332,7.385359764099121,1.1399388313293457,550000,0,550000
11,,1,,,0.02,11,0.12337370039093332,8.064788579940796,0.6790823936462402,600000,0,600000
12,,1,,,0.02,12,0.1334132587435702,8.733800172805786,0.6686608791351318,650000,0,650000
13,,1,,,0.02,13,0.10086985101391129,9.403387784957886,0.6691904067993164,700000,0,700000
14,,1,,,0.02,14,0.0751210266151611,10.08174467086792,0.6780037879943848,750000,0,750000
15,,1,,,0.02,15,0.11517697757615754,10.760621309280396,0.6784920692443848,800000,0,800000
16,,1,,,0.02,16,0.0751210266151611,11.43477177619934,0.6737897396087646,850000,0,850000
17,,1,,,0.02,17,0.08999593465308674,12.123820781707764,0.6886618137359619,900000,0,900000
18,,1,,,0.02,18,0.07460089821155978,12.81072449684143,0.6865594387054443,950000,0,950000
19,,1,,,0.02,19,0.07974960887237377,13.483755111694336,0.6726765632629395,1000000,0,1000000
20,,1,,,0.02,20,0.0865445471120756,14.20930814743042,0.7251482009887695,1050000,0,1050000
21,,1,,,0.02,21,0.07460089821155978,14.90093731880188,0.6912875175476074,1100000,0,1100000
22,,1,,,0.02,22,0.0751210266151611,15.598954200744629,0.6976454257965088,1150000,0,1150000
23,,1,,,0.02,23,0.0751210266151611,16.296837091445923,0.697535514831543,1200000,0,1200000
24,,1,,,0.02,24,0.07467179583281108,16.995482206344604,0.6982553005218506,1250000,0,1250000
25,,1,,,0.02,25,0.0811557964173982,17.720077514648438,0.7242515087127686,1300000,0,1300000
26,,1,,,0.02,26,0.08113493246251519,18.422162532806396,0.7017333507537842,1350000,0,1350000
27,,1,,,0.02,27,0.07460089821155978,19.126705646514893,0.70420241355896,1400000,0,1400000
28,,1,,,0.02,28,0.08807000758511246,19.82260799407959,0.6955647468566895,1450000,0,1450000
29,,1,,,0.02,29,0.07460089821155978,20.51951289176941,0.6965312957763672,1500000,0,1500000
30,,2,,,0.02,0,0.6115832603223729,0.6868317127227783,0.6865208148956299,50000,0,50000
31,,2,,,0.02,1,0.36672477417724153,1.3503024578094482,0.6631693840026855,100000,0,100000
32,,2,,,0.02,2,0.3286696860653477,2.027268409729004,0.6766438484191895,150000,0,150000
33,,2,,,0.02,3,0.2369979708252476,2.8292465209960938,0.801666259765625,200000,0,200000
34,,2,,,0.02,4,0.3202098208813886,3.617924928665161,0.7881729602813721,250000,0,250000
35,,2,,,0.02,5,0.2499243187767367,4.370349407196045,0.7520020008087158,300000,0,300000
36,,2,,,0.02,6,0.20164908660737887,5.019541501998901,0.6487796306610107,350000,0,350000
37,,2,,,0.02,7,0.11320069034296973,5.68512749671936,0.6652071475982666,400000,0,400000
38,,2,,,0.02,8,0.08563379441490322,6.360913038253784,0.6753931045532227,450000,0,450000
39,,2,,,0.02,9,0.08785054649574275,7.037833213806152,0.676356315612793,500000,0,500000
40,,2,,,0.02,10,0.08785054649574275,7.756005048751831,0.7177846431732178,550000,0,550000
41,,2,,,0.02,11,0.07519921821490708,8.588626623153687,0.8322172164916992,600000,0,600000
42,,2,,,0.02,12,0.07519921821490708,9.369750261306763,0.7806851863861084,650000,0,650000
43,,2,,,0.02,13,0.0738711163460968,10.079293489456177,0.7090680599212646,700000,0,700000
44,,2,,,0.02,14,0.07259456967090391,10.78984260559082,0.7100672721862793,750000,0,750000
45,,2,,,0.02,15,0.06982365318719307,11.500341892242432,0.710108757019043,800000,0,800000
46,,2,,,0.02,16,0.0688512610939945,12.198983669281006,0.6981842517852783,850000,0,850000
47,,2,,,0.02,17,0.06815589217676664,12.885092735290527,0.6856837272644043,900000,0,900000
48,,2,,,0.02,18,0.06982365318719307,13.577862739562988,0.6923370361328125,950000,0,950000
49,,2,,,0.02,19,0.07362260868542332,14.255795955657959,0.6775109767913818,1000000,0,1000000
50,,2,,,0.02,20,0.06889132990846238,14.941312074661255,0.6851179599761963,1050000,0,1050000
51,,2,,,0.02,21,0.06449972049793047,15.621809482574463,0.6799981594085693,1100000,0,1100000
52,,2,,,0.02,22,0.06949132325835294,16.293042421340942,0.6708407402038574,1150000,0,1150000
53,,2,,,0.02,23,0.0768332880352712,17.000329971313477,0.7069041728973389,1200000,0,1200000
54,,2,,,0.02,24,0.06980742783901533,17.656819820404053,0.6559469699859619,1250000,0,1250000
55,,2,,,0.02,25,0.07123481940674002,18.368614435195923,0.7114534378051758,1300000,0,1300000
56,,2,,,0.02,26,0.07123481940674002,19.062703847885132,0.6937410831451416,1350000,0,1350000
