,heuristic_param,train_seed,threshold,variance,update,acc,n_gen,score,elapsed_time,time_gen,n_eval_proc,n_eval_acc,n_eval
896,0.8,9,,,False,0.15625,107,0.4507906441289376,37.705265045166016,0.3472633361816406,756000,95172,851172
897,0.8,9,,,True,0.15625,108,0.4507906441289376,38.088369607925415,0.3828279972076416,763000,103103,866103
898,0.8,9,,,False,0.15625,109,0.4460820918897742,38.43847823143005,0.3498222827911377,770000,103103,873103
899,0.8,9,,,False,0.15625,110,0.4507906441289376,38.78973436355591,0.3509700298309326,777000,103103,880103
900,0.8,9,,,False,0.15625,111,0.4507906441289376,39.14700984954834,0.356968879699707,784000,103103,887103
901,0.8,9,,,False,0.15625,112,0.4507906441289376,39.49606442451477,0.3487687110900879,791000,103103,894103
902,0.8,9,,,False,0.15625,113,0.4507906441289376,39.852569580078125,0.3561944961547851,798000,103103,901103
903,0.8,9,,,False,0.15625,114,0.4507906441289376,40.20319128036499,0.3503434658050537,805000,103103,908103
904,0.8,9,,,False,0.15625,115,0.4507906441289376,40.5574164390564,0.3539125919342041,812000,103103,915103
905,0.8,9,,,False,0.15625,116,0.4507906441289376,40.91180896759033,0.3540892601013183,819000,103103,922103
906,0.8,9,,,True,0.15625,117,0.4507906441289376,41.29205822944641,0.3799600601196289,826000,111034,937034
907,0.8,9,,,False,0.15625,118,0.4507906441289376,41.71036648750305,0.4180052280426025,833000,111034,944034
908,0.8,9,,,False,0.15625,119,0.4507906441289376,42.06400537490845,0.3533334732055664,840000,111034,951034
909,0.8,9,,,False,0.15625,120,0.4507906441289376,42.41729021072388,0.3529932498931885,847000,111034,958034
910,0.8,9,,,False,0.15625,121,0.4460820918897742,42.77105402946472,0.3534724712371826,854000,111034,965034
911,0.8,9,,,False,0.15625,122,0.4478209164417184,43.12718653678894,0.3557977676391601,861000,111034,972034
912,0.8,9,,,False,0.15625,123,0.4460820918897742,43.48013114929199,0.3526709079742431,868000,111034,979034
913,0.8,9,,,False,0.15625,124,0.4507906441289376,43.83416199684143,0.3537454605102539,875000,111034,986034
914,0.8,9,,,False,0.15625,125,0.4507906441289376,44.19036149978638,0.3558831214904785,882000,111034,993034
915,0.8,9,,,True,0.15625,126,0.4507906441289376,44.564998388290405,0.3743278980255127,889000,118965,1007965
916,0.8,10,0.95,4394408.68298225,True,0.15625,0,0.8668721274471273,0.6476058959960938,0.6473846435546875,7000,7931,14931
917,0.8,10,,,False,0.15625,1,0.8822057187698608,1.0222196578979492,0.3743898868560791,14000,7931,21931
918,0.8,10,,,False,0.15625,2,0.5671208688402323,1.3438091278076172,0.3213720321655273,21000,7931,28931
919,0.8,10,,,False,0.15625,3,0.4358352935348041,1.667454957962036,0.3233270645141601,28000,7931,35931
920,0.8,10,,,False,0.15625,4,0.5952515955096501,1.978578805923462,0.3109099864959717,35000,7931,42931
921,0.8,10,,,False,0.15625,5,0.5952515955096501,2.2921831607818604,0.3133678436279297,42000,7931,49931
922,0.8,10,,,False,0.15625,6,0.5952515955096501,2.6007890701293945,0.3083715438842773,49000,7931,56931
923,0.8,10,,,False,0.15625,7,0.5952515955096501,2.909921407699585,0.3089017868041992,56000,7931,63931
924,0.8,10,,,False,0.15625,8,0.5952515955096501,3.220604181289673,0.3104236125946045,63000,7931,70931
925,0.8,10,,,True,0.49375,9,0.3080769079629481,3.582648515701294,0.3617987632751465,87000,16709,103709
926,0.8,10,,,False,0.49375,10,0.3080769079629481,3.907503843307495,0.3246216773986816,111000,16709,127709
927,0.8,10,,,False,0.49375,11,0.2885067648825825,4.2743141651153564,0.3665876388549804,135000,16709,151709
928,0.8,10,,,False,0.49375,12,0.3014188515109183,4.604225158691406,0.3296399116516113,159000,16709,175709
929,0.8,10,,,True,0.15625,13,0.5952515955096501,4.978583335876465,0.3741075992584228,166000,24640,190640
930,0.8,10,,,False,0.15625,14,0.5952515955096501,5.291381120681763,0.3125576972961426,173000,24640,197640
931,0.8,10,,,False,0.15625,15,0.5952515955096501,5.601286172866821,0.3096716403961181,180000,24640,204640
932,0.8,10,,,False,0.15625,16,0.7941077541517383,5.91694712638855,0.3154220581054687,187000,24640,211640
933,0.8,10,,,False,0.15625,17,0.7399851351284092,6.239661693572998,0.3224823474884033,194000,24640,218640
934,0.8,10,,,False,0.15625,18,0.729998810756806,6.560831785202026,0.3209109306335449,201000,24640,225640
935,0.8,10,,,False,0.15625,19,0.7299140350788087,6.886554479598999,0.3254673480987549,208000,24640,232640
936,0.8,10,,,False,0.15625,20,0.7317456192904982,7.208230495452881,0.3213989734649658,215000,24640,239640
937,0.8,10,,,False,0.15625,21,0.729998810756806,7.5330212116241455,0.3245413303375244,222000,24640,246640
938,0.8,10,,,True,0.49375,22,0.5107438867675885,7.901978969573975,0.3687503337860107,246000,33418,279418
939,0.8,10,,,False,0.49375,23,0.5107438867675885,8.22468614578247,0.3224995136260986,270000,33418,303418
