,heuristic_param,train_seed,threshold,variance,acc,n_gen,score,elapsed_time,time_gen,n_eval_proc,n_eval_acc,n_eval
0,5,1,0.95,9186855.340163324,0.44875,0,0.3690536743790147,0.7010369300842285,0.700829029083252,22000,10700,32700
1,5,1,,358.0629430133536,0.44875,1,0.3511081131787085,1.0758042335510254,0.3745784759521484,44000,10700,54700
2,5,1,,23.24047158747778,0.44875,2,0.3511081131787085,1.4046547412872314,0.3286535739898681,66000,10700,76700
3,5,1,,1.566244037574634,0.44875,3,0.3545485371265431,1.7408015727996826,0.3358616828918457,88000,10700,98700
4,5,1,,0.676381949925029,0.44875,4,0.3545485371265431,2.0868711471557617,0.3455452919006347,110000,10700,120700
5,5,1,,0.2717329050356034,0.44875,5,0.3058066141298959,2.4834060668945312,0.3963289260864258,132000,10700,142700
6,5,1,,0.1031051460019651,0.44875,6,0.3058066141298959,2.9625842571258545,0.4789574146270752,176000,11550,187550
7,5,1,,13.108369232863618,0.44875,7,0.3058066141298959,3.5661044120788574,0.6032290458679199,198000,11550,209550
8,5,1,,0.5682076761964221,0.44875,8,0.3058066141298959,4.121547222137451,0.555107831954956,220000,11550,231550
9,5,1,,1.342285761927752,0.44875,9,0.3058066141298959,4.640120267868042,0.5183300971984863,242000,11550,253550
10,5,1,,0.101817251111953,0.44875,10,0.3058066141298959,5.045209169387817,0.4047408103942871,264000,11550,275550
11,5,1,,0.3502128571733741,0.44875,11,0.3058066141298959,5.437726259231567,0.3923139572143554,308000,12400,320400
12,5,1,,0.2579927265608419,0.44875,12,0.3058066141298959,5.7597737312316895,0.3218405246734619,330000,12400,342400
13,5,1,,0.1233771732674175,0.57125,13,0.3058066141298959,6.107825040817261,0.3478524684906006,386000,13550,399550
14,5,1,,0.1353289912402469,0.57125,14,0.3058066141298959,6.429704189300537,0.3216557502746582,414000,13550,427550
15,5,1,,0.1799234878206051,0.08125,15,0.5239167300737875,6.776062250137329,0.3461389541625976,422000,14460,436460
16,5,1,,0.1627274764066508,0.08125,16,0.5239167300737875,7.095439672470093,0.3191580772399902,426000,14460,440460
17,5,1,,0.2049252741445392,0.08125,17,0.5239167300737875,7.688344478607178,0.5925791263580322,430000,14460,444460
18,5,1,,0.3684959465032614,0.08125,18,0.5239167300737875,8.251644849777222,0.5629816055297852,434000,14460,448460
19,5,1,,0.6309196885127238,0.44875,19,0.3962573772634999,8.8737211227417,0.6217734813690186,478000,15310,493310
20,5,1,,0.2371667347997885,0.44875,20,0.3962573772634999,9.428272724151611,0.5542254447937012,500000,15310,515310
21,5,1,,22.59304823628832,0.44875,21,0.3962573772634999,9.993908166885376,0.5653150081634521,522000,15310,537310
22,5,1,,0.1880442324797221,0.08125,22,0.5121780861111308,10.607646942138672,0.6134335994720459,530000,16220,546220
23,5,1,,3.506995834242787,0.08125,23,0.7271993438952322,11.192190885543823,0.5841789245605469,534000,16220,550220
24,5,1,,0.2312129861555446,0.08125,24,0.5239167300737875,11.775849342346191,0.5833284854888916,538000,16220,554220
25,5,1,,0.2515066988200797,0.08125,25,0.5239167300737875,12.400635719299316,0.6244642734527588,546000,17130,563130
26,5,1,,0.2396814552471276,0.08125,26,0.5239167300737875,12.980876922607422,0.5799069404602051,550000,17130,567130
27,5,1,,0.2426584509244121,0.08125,27,0.5239167300737875,13.572393894195557,0.5911681652069092,554000,17130,571130
28,5,1,,0.2609199099949344,0.08125,28,0.5239167300737875,14.159626245498655,0.5869228839874268,558000,17130,575130
29,5,1,,99.69568806637822,0.08125,29,0.5239167300737875,14.748196601867676,0.5882301330566406,562000,17130,579130
30,5,1,,0.1434438044309869,0.6937500000000001,30,0.3962573772634999,15.409769296646118,0.6612410545349121,630000,18220,648220
31,5,1,,0.1462763225779562,0.6937500000000001,31,0.3962573772634999,15.997587442398071,0.5874948501586914,664000,18220,682220
32,5,1,,0.1324851177492797,0.57125,32,0.3962573772634999,16.666125297546387,0.6682074069976807,720000,19370,739370
33,5,1,,0.2133083402721922,0.57125,33,0.3962573772634999,17.244751930236816,0.5783007144927979,748000,19370,767370
34,5,1,,0.2133763356103621,0.57125,34,0.3962573772634999,17.819520711898804,0.5743076801300049,776000,19370,795370
35,5,1,,0.1846409796978693,0.57125,35,0.3962573772634999,18.465303659439087,0.645456075668335,804000,19370,823370
36,5,1,,0.6351678278908347,0.57125,36,0.3962573772634999,19.04837203025818,0.5827209949493408,832000,19370,851370
37,5,1,,0.1775684202830733,0.08125,37,0.7639780785770821,19.674213409423828,0.6255133152008057,840000,20280,860280
38,5,1,,2.259088623205011,0.08125,38,0.7332746664268345,20.255242109298703,0.5807027816772461,844000,20280,864280
39,5,1,,5.050107676479101,0.44875,39,0.3686336857328369,20.90911436080933,0.6535487174987793,888000,21130,909130
40,5,1,,0.2400962778205519,0.44875,40,0.4403912602395734,21.503214597702023,0.5937755107879639,910000,21130,931130
41,5,1,,0.1871509765837958,0.44875,41,0.4403912602395734,22.08531498908997,0.5817601680755615,932000,21130,953130
42,5,1,,1.3040435253537517,0.8162499999999999,42,0.4035573784236363,22.737558364868164,0.6518669128417969,1012000,22280,1034280
43,5,2,0.95,5233179.576731151,0.44875,0,0.3702125886589013,1.2870395183563232,1.2867205142974854,22000,10700,32700
44,5,2,,45376.70728991683,0.44875,1,0.3815236542097658,1.970959186553955,0.6836113929748535,44000,10700,54700
45,5,2,,276.9282215323296,0.44875,2,0.2619462206036886,2.541924476623535,0.5706424713134766,66000,10700,76700
46,5,2,,1.3029630016011908,0.44875,3,0.2310407096785387,3.09524917602539,0.5529885292053223,88000,10700,98700
