,accuracy,seed,n_gen,score,elapsed_time
0,0.05,1,0,35323760.339758955,1.4435813426971436
1,0.05,1,1,35323760.339758955,2.8666868209838867
2,0.05,1,2,35323760.339758955,4.332818984985352
3,0.05,1,3,35323760.339758955,5.849029779434204
4,0.05,1,4,35948577.17657362,7.302785634994507
5,0.05,1,5,35948577.17657362,8.753732204437256
6,0.05,1,6,35948577.17657362,10.217763423919678
7,0.05,1,7,35948577.17657362,11.61587643623352
8,0.05,1,8,35948577.17657362,13.021786451339722
9,0.05,1,9,36912568.02804873,14.464309215545654
10,0.05,1,10,36912568.02804873,15.859928607940674
11,0.05,1,11,36912568.02804873,17.313706398010254
12,0.05,1,12,36912568.02804873,18.817518949508667
13,0.05,1,13,36912568.02804873,20.23489737510681
14,0.05,1,14,36912568.02804873,21.611732721328735
15,0.05,1,15,36912568.02804873,23.04957413673401
16,0.05,1,16,36912568.02804873,24.397100925445557
17,0.05,1,17,36912568.02804873,25.89905071258545
18,0.05,1,18,36912568.02804873,27.292722702026367
19,0.05,1,19,36912568.02804873,28.83324670791626
20,0.05,1,20,36912568.02804873,30.147490978240967
21,0.05,1,21,36912568.02804873,31.66982126235962
22,0.05,1,22,36912568.02804873,33.00331997871399
23,0.05,1,23,36912568.02804873,34.52183270454407
24,0.05,1,24,36912568.02804873,35.946473598480225
25,0.05,1,25,36912568.02804873,37.24175763130188
26,0.05,2,0,35309448.70464581,1.3784184455871582
27,0.05,2,1,35734076.79716357,2.7233972549438477
28,0.05,2,2,35734076.79716357,4.102263450622559
29,0.05,2,3,35734076.79716357,5.515218257904053
30,0.05,2,4,36079247.26342803,6.878216028213501
31,0.05,2,5,36079247.26342803,8.296403169631958
32,0.05,2,6,36079247.26342803,9.632122993469238
33,0.05,2,7,36079247.26342803,11.081529140472412
34,0.05,2,8,36079247.26342803,12.52320146560669
35,0.05,2,9,36079247.26342803,13.959521055221558
36,0.05,2,10,36079247.26342803,15.298169374465942
37,0.05,2,11,36079247.26342803,16.678200244903564
38,0.05,2,12,36079247.26342803,18.124857902526855
39,0.05,2,13,36079247.26342803,19.450787782669067
40,0.05,2,14,36079247.26342803,20.93535828590393
41,0.05,2,15,36079247.26342803,22.27438497543335
42,0.05,2,16,36079247.26342803,23.706385374069214
43,0.05,2,17,35738641.58664597,25.090216636657715
44,0.05,2,18,35738641.58664597,26.588261365890503
