,accuracy,seed,n_gen,score,elapsed_time
0,0.005,1,0,35323760.339758955,1.1371943950653076
1,0.005,1,1,35750714.17393738,2.3915436267852783
2,0.005,1,2,35750714.17393738,3.6970996856689453
3,0.005,1,3,35750714.17393738,4.9552929401397705
4,0.005,1,4,35750714.17393738,6.225048065185547
5,0.005,1,5,35750714.17393738,7.517948150634766
6,0.005,1,6,35750714.17393738,8.81082534790039
7,0.005,1,7,35750714.17393738,9.95975375175476
8,0.005,1,8,35168789.768732905,11.194157123565674
9,0.005,1,9,35168789.768732905,12.484125137329102
10,0.005,1,10,35168789.768732905,13.626249551773071
11,0.005,1,11,35168789.768732905,14.88603663444519
12,0.005,1,12,35168789.768732905,16.16471529006958
13,0.005,1,13,36486929.24463355,17.39329767227173
14,0.005,1,14,36486929.24463355,18.753613233566284
15,0.005,1,15,36486929.24463355,20.0702121257782
16,0.005,1,16,36486929.24463355,21.397054433822632
17,0.005,1,17,36486929.24463355,22.543806552886963
18,0.005,1,18,35548276.24786178,23.919055938720703
19,0.005,1,19,35875210.991527684,25.094022750854492
20,0.005,1,20,35875210.991527684,26.2970769405365
21,0.005,1,21,35875210.991527684,27.500253677368164
22,0.005,1,22,35875210.991527684,28.669899225234985
23,0.005,1,23,36576330.00451425,29.981580018997192
24,0.005,1,24,36576330.00451425,31.097416639328003
25,0.005,1,25,36576330.00451425,32.48790097236633
26,0.005,1,26,36576330.00451425,33.77357721328735
27,0.005,1,27,36576330.00451425,34.966002225875854
28,0.005,1,28,36576330.00451425,36.266831159591675
29,0.005,1,29,36576330.00451425,37.506699562072754
30,0.005,2,0,35309448.70464581,1.1172020435333252
31,0.005,2,1,35309448.70464581,2.4572715759277344
32,0.005,2,2,35309448.70464581,3.780056953430176
33,0.005,2,3,35540148.89314822,5.0315330028533936
34,0.005,2,4,35540148.89314822,6.234513282775879
35,0.005,2,5,35540148.89314822,7.5273966789245605
36,0.005,2,6,35540148.89314822,8.739599466323853
37,0.005,2,7,35540148.89314822,10.025796175003052
38,0.005,2,8,35540148.89314822,11.229532718658447
39,0.005,2,9,34944535.53797038,12.518112421035767
40,0.005,2,10,34944535.53797038,13.74932861328125
41,0.005,2,11,34944535.53797038,15.127028942108154
42,0.005,2,12,34944535.53797038,16.47378420829773
43,0.005,2,13,36580707.31041265,17.606958150863647
44,0.005,2,14,36580707.31041265,18.890977144241333
45,0.005,2,15,36580707.31041265,20.18370747566223
46,0.005,2,16,36580707.31041265,21.371747493743896
47,0.005,2,17,36580707.31041265,22.664199113845825
48,0.005,2,18,36580707.31041265,23.91448450088501
49,0.005,2,19,36580707.31041265,25.178531885147095
50,0.005,2,20,36580707.31041265,26.423664331436157
51,0.005,2,21,36580707.31041265,27.608574628829956
52,0.005,2,22,36580707.31041265,28.93452000617981
53,0.005,2,23,36580707.31041265,30.231186389923096
54,0.005,2,24,36580707.31041265,31.403581142425537
55,0.005,2,25,36580707.31041265,32.74241065979004
56,0.005,2,26,36580707.31041265,33.97222423553467
57,0.005,2,27,36580707.31041265,35.07686901092529
58,0.005,2,28,36580707.31041265,36.28104591369629
59,0.005,2,29,36580707.31041265,37.57836437225342
60,0.005,3,0,35253089.233387224,1.2799303531646729
61,0.005,3,1,36609501.032115646,2.606846570968628
62,0.005,3,2,36609501.032115646,3.9502503871917725
63,0.005,3,3,36609501.032115646,5.199836254119873
64,0.005,3,4,36609501.032115646,6.443349123001099
65,0.005,3,5,36609501.032115646,7.800037622451782
66,0.005,3,6,36609501.032115646,9.053413391113281
67,0.005,3,7,36609501.032115646,10.199923276901245
68,0.005,3,8,36609501.032115646,11.61902642250061
69,0.005,3,9,36493455.6384624,12.822985410690308
70,0.005,3,10,36120912.51752848,14.23495864868164
71,0.005,3,11,36120912.51752848,15.426700592041016
72,0.005,3,12,36120912.51752848,16.783282041549683
73,0.005,3,13,36120912.51752848,17.959824800491333
74,0.005,3,14,36120912.51752848,19.20477294921875
75,0.005,3,15,36120912.51752848,20.51117205619812
76,0.005,3,16,36120912.51752848,21.728543519973755
77,0.005,3,17,36120912.51752848,22.90821647644043
78,0.005,3,18,36120912.51752848,24.084879398345947
79,0.005,3,19,36120912.51752848,25.3080313205719
80,0.005,3,20,36120912.51752848,26.595782995224
81,0.005,3,21,36120912.51752848,27.777326345443726
82,0.005,3,22,36120912.51752848,29.073309898376465
83,0.005,3,23,36120912.51752848,30.35097646713257
84,0.005,3,24,36120912.51752848,31.52909231185913
85,0.005,3,25,36120912.51752848,32.87048649787903
86,0.005,3,26,36120912.51752848,34.178855180740356
87,0.005,3,27,36120912.51752848,35.26669096946716
88,0.005,3,28,36120912.51752848,36.54237174987793
89,0.005,4,0,34518161.34773713,1.3064770698547363
90,0.005,4,1,35147327.39970003,2.5378262996673584
91,0.005,4,2,33962353.02572232,3.8814992904663086
92,0.005,4,3,33962353.02572232,5.205021381378174
93,0.005,4,4,33962353.02572232,6.462323427200317
94,0.005,4,5,33962353.02572232,7.678172588348389
95,0.005,4,6,33962353.02572232,8.86559247970581
96,0.005,4,7,33962353.02572232,10.22138261795044
97,0.005,4,8,33962353.02572232,11.416930198669434
98,0.005,4,9,33962353.02572232,12.650041818618774
99,0.005,4,10,33962353.02572232,13.96752119064331
100,0.005,4,11,33962353.02572232,15.105008602142334
101,0.005,4,12,33962353.02572232,16.464555978775024
102,0.005,4,13,33962353.02572232,17.797582387924194
103,0.005,4,14,33962353.02572232,18.893802881240845
104,0.005,4,15,33962353.02572232,20.162984132766724
