,accuracy,seed,n_gen,score,elapsed_time
0,0.778,1,0,35323760.339758955,3.16452956199646
1,0.778,1,1,35432322.32663358,6.221568822860718
2,0.778,1,2,35432322.32663358,9.35619330406189
3,0.778,1,3,35485633.7990362,12.589761018753052
4,0.778,1,4,35550423.03054148,15.715065479278564
5,0.778,1,5,35550423.03054148,18.91215777397156
6,0.778,1,6,35550423.03054148,22.01471495628357
7,0.778,1,7,35550423.03054148,25.224609375
8,0.778,1,8,35553096.11115085,28.41050338745117
9,0.778,1,9,35553096.11115085,31.4792115688324
10,0.778,1,10,35553096.11115085,34.75482749938965
11,0.778,1,11,35553096.11115085,38.015392541885376
12,0.778,1,12,35553096.11115085,41.24677753448486
13,0.778,2,0,35309448.70464581,3.15561842918396
14,0.778,2,1,35557900.24016239,6.4303178787231445
15,0.778,2,2,35557900.24016239,9.661159753799438
16,0.778,2,3,35557900.24016239,12.870231628417969
17,0.778,2,4,35557900.24016239,15.908084630966188
18,0.778,2,5,35557900.24016239,18.971057653427124
19,0.778,2,6,35557900.24016239,22.216322422027588
20,0.778,2,7,35557900.24016239,25.434814453125
21,0.778,2,8,35557900.24016239,28.58321237564087
22,0.778,2,9,35557900.24016239,31.75884985923767
23,0.778,2,10,35557900.24016239,34.874205350875854
24,0.778,2,11,35557900.24016239,38.05095100402832
25,0.778,2,12,35850808.73330094,41.1620306968689
26,0.778,3,0,35253089.233387224,3.204549551010132
27,0.778,3,1,35253089.233387224,6.255866527557373
28,0.778,3,2,35789079.94899768,9.29579758644104
29,0.778,3,3,35789079.94899768,12.419276475906372
30,0.778,3,4,35789079.94899768,15.61537265777588
31,0.778,3,5,35789079.94899768,18.740859746932983
32,0.778,3,6,35789079.94899768,21.852181434631348
33,0.778,3,7,35789079.94899768,24.97506022453308
34,0.778,3,8,35789079.94899768,28.309653520584103
35,0.778,3,9,36256632.64638475,31.44932961463928
36,0.778,3,10,36256632.64638475,34.67060470581055
37,0.778,3,11,36256632.64638475,37.86678624153137
38,0.778,3,12,36256632.64638475,41.097686529159546
39,0.778,4,0,34726060.979947455,3.1961302757263184
40,0.778,4,1,35811363.730822906,6.3547844886779785
41,0.778,4,2,35847741.71095673,9.463877201080322
42,0.778,4,3,35847741.71095673,12.527113437652588
43,0.778,4,4,35847741.71095673,15.6455340385437
44,0.778,4,5,35847741.71095673,18.69180274009705
45,0.778,4,6,35847741.71095673,21.941615104675293
46,0.778,4,7,36510621.89335186,25.321645736694336
47,0.778,4,8,36510621.89335186,28.65894818305969
48,0.778,4,9,36510621.89335186,32.02020001411438
49,0.778,4,10,36510621.89335186,35.29139709472656
50,0.778,4,11,36510621.89335186,38.462037086486816
51,0.778,4,12,36510621.89335186,41.71842908859253
52,0.778,5,0,36176217.498365335,3.4083001613616943
53,0.778,5,1,36506992.32585243,6.779160499572754
54,0.778,5,2,36506992.32585243,10.234262228012083
55,0.778,5,3,36506992.32585243,13.482387065887451
56,0.778,5,4,36506992.32585243,16.808418035507202
57,0.778,5,5,36506992.32585243,20.243476152420044
58,0.778,5,6,36506992.32585243,23.78750991821289
59,0.778,5,7,36506992.32585243,27.23938608169556
60,0.778,5,8,36506992.32585243,30.68973016738892
61,0.778,5,9,36506992.32585243,34.04689645767212
62,0.778,5,10,36506992.32585243,37.44776105880737
63,0.778,5,11,36506992.32585243,40.8973445892334
64,0.778,6,0,35131345.78449108,3.4896459579467773
65,0.778,6,1,35158508.12282228,7.028562545776367
66,0.778,6,2,35280789.09679422,10.49530816078186
67,0.778,6,3,35280789.09679422,13.904516458511353
68,0.778,6,4,35280789.09679422,17.302624225616455
69,0.778,6,5,35280789.09679422,20.85483407974243
70,0.778,6,6,35924071.3909904,24.27264976501465
71,0.778,6,7,35924071.3909904,27.645954847335812
72,0.778,6,8,35924071.3909904,31.04556155204773
73,0.778,6,9,35924071.3909904,34.445231199264526
74,0.778,6,10,35924071.3909904,37.88149237632752
75,0.778,6,11,35924071.3909904,41.46662092208862
76,0.778,7,0,36202435.44563721,3.39920425415039
77,0.778,7,1,36202435.44563721,6.792312860488892
78,0.778,7,2,36202435.44563721,10.337646007537842
79,0.778,7,3,36202435.44563721,13.705825090408323
80,0.778,7,4,36202435.44563721,17.074015140533447
81,0.778,7,5,36202435.44563721,20.55625867843628
82,0.778,7,6,36202435.44563721,24.04594039916992
83,0.778,7,7,36202435.44563721,27.50691819190979
84,0.778,7,8,36202435.44563721,30.87805938720703
85,0.778,7,9,36202435.44563721,34.27620339393616
86,0.778,7,10,36202435.44563721,37.71340012550354
87,0.778,7,11,36202435.44563721,41.16441082954407
88,0.778,8,0,34644142.27249224,3.410972118377685
89,0.778,8,1,34644142.27249224,6.856436729431152
90,0.778,8,2,35355119.084050395,10.178168535232544
91,0.778,8,3,36435757.06294163,13.621477127075195
92,0.778,8,4,36435757.06294163,16.95563530921936
93,0.778,8,5,36716802.201017305,20.38997912406921
94,0.778,8,6,36716802.201017305,23.809194803237915
95,0.778,8,7,36716802.201017305,27.26953434944153
96,0.778,8,8,36716802.201017305,30.654051065444943
97,0.778,8,9,36716802.201017305,34.09393382072449
98,0.778,8,10,36716802.201017305,37.53861331939697
99,0.778,8,11,36716802.201017305,40.89268374443054
100,0.778,9,0,35540052.65669111,3.331963300704956
101,0.778,9,1,35540052.65669111,6.827990531921387
102,0.778,9,2,35540052.65669111,10.186046600341797
103,0.778,9,3,36489185.93025618,13.63879895210266
104,0.778,9,4,36489185.93025618,17.10002899169922
105,0.778,9,5,36489185.93025618,20.694305419921875
106,0.778,9,6,36489185.93025618,24.15046763420105
107,0.778,9,7,36489185.93025618,27.555508852005005
