,accuracy,seed,n_gen,score,elapsed_time
0,0.01,1,0,35323760.339758955,1.2503538131713867
1,0.01,1,1,35323760.339758955,2.5414297580718994
2,0.01,1,2,34744767.22493794,3.743729829788208
3,0.01,1,3,34744767.22493794,5.0422914028167725
4,0.01,1,4,34744767.22493794,6.286478519439697
5,0.01,1,5,34744767.22493794,7.582933664321899
6,0.01,1,6,34744767.22493794,8.79016923904419
7,0.01,1,7,35194094.866332345,10.100380659103394
8,0.01,1,8,35194094.866332345,11.320594310760498
9,0.01,1,9,35194094.866332345,12.73866057395935
10,0.01,1,10,35194094.866332345,14.050097942352295
11,0.01,1,11,35194094.866332345,15.21564245223999
12,0.01,1,12,35715831.31526897,16.513329029083252
13,0.01,1,13,35715831.31526897,17.716034650802612
14,0.01,1,14,36565844.46177498,18.91976761817932
15,0.01,1,15,36565844.46177498,20.258753061294556
16,0.01,1,16,36565844.46177498,21.46719741821289
17,0.01,1,17,36565844.46177498,22.82778239250183
18,0.01,1,18,36565844.46177498,24.016295671463013
19,0.01,1,19,36565844.46177498,25.407529830932617
20,0.01,1,20,36565844.46177498,26.555923461914062
21,0.01,1,21,36565844.46177498,27.79674482345581
22,0.01,1,22,36565844.46177498,29.03247594833374
23,0.01,1,23,36565844.46177498,30.1401424407959
24,0.01,1,24,36565844.46177498,31.352736473083496
25,0.01,1,25,36495084.74864979,32.6747944355011
26,0.01,1,26,36495084.74864979,33.94020080566406
27,0.01,1,27,36495084.74864979,35.153196573257446
28,0.01,1,28,36495084.74864979,36.44470930099487
29,0.01,2,0,35309448.70464581,1.1898493766784668
30,0.01,2,1,35309448.70464581,2.51590633392334
31,0.01,2,2,35309448.70464581,3.6856253147125244
32,0.01,2,3,35309448.70464581,4.894463777542114
33,0.01,2,4,35309448.70464581,6.146663188934326
34,0.01,2,5,35309448.70464581,7.550027132034302
35,0.01,2,6,35309448.70464581,8.822736024856567
36,0.01,2,7,35309448.70464581,10.249937772750854
37,0.01,2,8,35309448.70464581,11.543153524398804
38,0.01,2,9,35309448.70464581,12.63353943824768
39,0.01,2,10,35309448.70464581,13.928873062133789
40,0.01,2,11,35309448.70464581,15.14379620552063
41,0.01,2,12,35309448.70464581,16.281732320785522
42,0.01,2,13,35309448.70464581,17.57407546043396
43,0.01,2,14,35309448.70464581,18.748770236968994
44,0.01,2,15,35309448.70464581,20.05724787712097
45,0.01,2,16,35309448.70464581,21.241213083267212
46,0.01,2,17,35309448.70464581,22.658493280410767
47,0.01,2,18,35309448.70464581,23.87177848815918
48,0.01,2,19,35309448.70464581,25.047680377960205
49,0.01,2,20,35309448.70464581,26.308316707611084
50,0.01,2,21,35309448.70464581,27.543912410736084
51,0.01,2,22,36375693.223563515,28.841400861740112
52,0.01,2,23,36375693.223563515,30.20987820625305
53,0.01,2,24,36375693.223563515,31.43148112297058
54,0.01,2,25,36375693.223563515,32.70222282409668
55,0.01,2,26,36375693.223563515,33.91450119018555
56,0.01,2,27,36375693.223563515,35.321091413497925
57,0.01,2,28,36375693.223563515,36.44844841957092
58,0.01,3,0,35253089.233387224,1.297438144683838
59,0.01,3,1,35425546.14308898,2.560136556625366
60,0.01,3,2,35425546.14308898,3.894047260284424
61,0.01,3,3,35425546.14308898,5.149369716644287
62,0.01,3,4,35425546.14308898,6.379241943359375
63,0.01,3,5,35425546.14308898,7.626953363418579
64,0.01,3,6,35425546.14308898,8.938901901245117
65,0.01,3,7,35425546.14308898,10.156204462051392
66,0.01,3,8,35425546.14308898,11.467840909957886
67,0.01,3,9,35425546.14308898,12.838318109512329
68,0.01,3,10,36239203.60728569,14.173128843307495
69,0.01,3,11,36239203.60728569,15.29390263557434
70,0.01,3,12,36239203.60728569,16.59858751296997
71,0.01,3,13,36239203.60728569,17.905189275741577
72,0.01,3,14,36239203.60728569,19.138359785079956
73,0.01,3,15,36239203.60728569,20.391977071762085
74,0.01,3,16,36239203.60728569,21.693517684936523
75,0.01,3,17,36239203.60728569,22.923187971115112
76,0.01,3,18,36239203.60728569,24.22706961631775
77,0.01,3,19,36239203.60728569,25.60558557510376
78,0.01,3,20,36239203.60728569,26.8297381401062
79,0.01,3,21,36239203.60728569,28.16340923309326
80,0.01,3,22,36239203.60728569,29.355610847473145
81,0.01,3,23,36239203.60728569,30.663692474365234
82,0.01,3,24,36776935.062652074,32.02256178855896
83,0.01,3,25,36776935.062652074,33.19302988052368
84,0.01,3,26,36776935.062652074,34.48086977005005
85,0.01,3,27,36776935.062652074,35.744940757751465
86,0.01,3,28,36776935.062652074,36.977091550827026
87,0.01,4,0,34518161.34773713,1.2005696296691895
88,0.01,4,1,34518161.34773713,2.4481916427612305
89,0.01,4,2,34518161.34773713,3.769221305847168
90,0.01,4,3,35733093.608111195,5.054833173751831
91,0.01,4,4,35733093.608111195,6.24428653717041
92,0.01,4,5,36554126.837924354,7.527766704559326
93,0.01,4,6,36554126.837924354,8.78585410118103
94,0.01,4,7,36554126.837924354,10.135682821273804
95,0.01,4,8,36554126.837924354,11.382415056228638
96,0.01,4,9,36554126.837924354,12.594674110412598
97,0.01,4,10,36554126.837924354,13.999511480331421
98,0.01,4,11,36554126.837924354,15.326265335083008
99,0.01,4,12,36554126.837924354,16.5109760761261
100,0.01,4,13,36554126.837924354,17.785293102264404
101,0.01,4,14,36554126.837924354,18.966113328933716
102,0.01,4,15,37215245.75938772,20.150511741638184
103,0.01,4,16,37215245.75938772,21.541367769241333
104,0.01,4,17,37215245.75938772,22.737448692321777
105,0.01,4,18,37215245.75938772,24.10816216468811
106,0.01,4,19,37215245.75938772,25.305976152420044
107,0.01,4,20,37215245.75938772,26.68992853164673
108,0.01,4,21,37215245.75938772,27.884382724761963
109,0.01,4,22,37215245.75938772,29.1189923286438
110,0.01,4,23,37215245.75938772,30.397584915161133
111,0.01,4,24,37215245.75938772,31.589168787002563
112,0.01,4,25,37215245.75938772,32.849047899246216
113,0.01,4,26,37215245.75938772,34.121493101119995
114,0.01,4,27,37215245.75938772,35.29841589927673
115,0.01,4,28,37215245.75938772,36.49770474433899
116,0.01,5,0,36176217.498365335,1.21315598487854
117,0.01,5,1,36176217.498365335,2.5319128036499023
118,0.01,5,2,36176217.498365335,3.8718695640563965
119,0.01,5,3,36176217.498365335,5.121728897094727
120,0.01,5,4,36176217.498365335,6.50247597694397
121,0.01,5,5,36176217.498365335,7.770820140838623
122,0.01,5,6,36176217.498365335,8.898706674575806
123,0.01,5,7,36176217.498365335,10.220040082931519
124,0.01,5,8,36176217.498365335,11.418391942977905
125,0.01,5,9,36176217.498365335,12.817471504211426
126,0.01,5,10,35994748.94588655,13.986784934997559
127,0.01,5,11,34255374.51930961,15.315867185592651
128,0.01,5,12,34255374.51930961,16.521688222885132
129,0.01,5,13,36381246.7575305,17.805254220962524
130,0.01,5,14,36381246.7575305,19.1982319355011
131,0.01,5,15,36381246.7575305,20.31582236289978
132,0.01,5,16,36381246.7575305,21.572176933288574
133,0.01,5,17,36729326.36076173,22.84526491165161
134,0.01,5,18,36729326.36076173,24.10992121696472
135,0.01,5,19,36729326.36076173,25.290680408477783
136,0.01,5,20,36729326.36076173,26.67199969291687
137,0.01,5,21,36729326.36076173,27.851080894470215
138,0.01,5,22,36729326.36076173,29.215606689453125
139,0.01,5,23,36729326.36076173,30.397312879562378
140,0.01,5,24,36729326.36076173,31.79318857192993
141,0.01,5,25,36729326.36076173,32.94973874092102
142,0.01,5,26,36729326.36076173,34.223127126693726
143,0.01,5,27,36729326.36076173,35.51496505737305
144,0.01,5,28,36729326.36076173,36.62566256523132
145,0.01,6,0,35131345.78449108,1.2390596866607666
146,0.01,6,1,35131345.78449108,2.490734100341797
147,0.01,6,2,34756320.46395032,3.800414562225342
148,0.01,6,3,34756320.46395032,5.101708650588989
149,0.01,6,4,34756320.46395032,6.377146244049072
150,0.01,6,5,34756320.46395032,7.63506007194519
151,0.01,6,6,34756320.46395032,9.029754161834717
152,0.01,6,7,34756320.46395032,10.17881178855896
153,0.01,6,8,34756320.46395032,11.53990888595581
154,0.01,6,9,34756320.46395032,12.687313795089722
155,0.01,6,10,34756320.46395032,13.963083744049072
156,0.01,6,11,34756320.46395032,15.313053846359253
157,0.01,6,12,34756320.46395032,16.50875973701477
158,0.01,6,13,35039707.744577155,17.759243488311768
159,0.01,6,14,35039707.744577155,19.006118297576904
160,0.01,6,15,35039707.744577155,20.29340362548828
161,0.01,6,16,35039707.744577155,21.444989681243896
162,0.01,6,17,35039707.744577155,22.78217601776123
163,0.01,6,18,35039707.744577155,23.979467391967773
164,0.01,6,19,35039707.744577155,25.20996356010437
165,0.01,6,20,35039707.744577155,26.344632863998413
166,0.01,6,21,35039707.744577155,27.641642093658447
167,0.01,6,22,35039707.744577155,28.94236397743225
168,0.01,6,23,35039707.744577155,30.08228063583374
169,0.01,6,24,35039707.744577155,31.347877025604248
170,0.01,6,25,35039707.744577155,32.55821228027344
171,0.01,6,26,36548145.318361335,33.81114339828491
172,0.01,6,27,36548145.318361335,35.034855365753174
173,0.01,6,28,36548145.318361335,36.369890213012695
174,0.01,7,0,36202435.44563721,1.2494432926177979
175,0.01,7,1,36202435.44563721,2.5911331176757812
176,0.01,7,2,36202435.44563721,3.815800428390503
177,0.01,7,3,36202435.44563721,5.107294321060181
178,0.01,7,4,36202435.44563721,6.322320461273193
179,0.01,7,5,36202435.44563721,7.582211494445801
180,0.01,7,6,36202435.44563721,8.747220277786255
181,0.01,7,7,36202435.44563721,10.16041874885559
182,0.01,7,8,36202435.44563721,11.37829065322876
183,0.01,7,9,36202435.44563721,12.426913738250732
184,0.01,7,10,36202435.44563721,13.69480299949646
185,0.01,7,11,36202435.44563721,14.879599332809448
186,0.01,7,12,36202435.44563721,16.11245632171631
187,0.01,7,13,35999935.64639731,17.541757822036743
188,0.01,7,14,35999935.64639731,18.739171981811523
189,0.01,7,15,35999935.64639731,20.004987239837646
190,0.01,7,16,35999935.64639731,21.14509916305542
191,0.01,7,17,35999935.64639731,22.452284574508667
192,0.01,7,18,35999935.64639731,23.772955656051636
193,0.01,7,19,35999935.64639731,24.8865225315094
194,0.01,7,20,35999935.64639731,26.219097137451172
195,0.01,7,21,35999935.64639731,27.48115062713623
196,0.01,7,22,35999935.64639731,28.73350167274475
197,0.01,7,23,36661111.49678999,29.918813943862915
198,0.01,7,24,36661111.49678999,31.19992423057556
199,0.01,7,25,36661111.49678999,32.34280467033386
200,0.01,7,26,36661111.49678999,33.596656799316406
201,0.01,7,27,36661111.49678999,34.86119771003723
202,0.01,7,28,36661111.49678999,36.091886043548584
203,0.01,7,29,36661111.49678999,37.3635196685791
204,0.01,8,0,34408028.137414075,1.267859935760498
205,0.01,8,1,34745250.97796617,2.5470118522644043
