,accuracy,seed,n_gen,score,elapsed_time
0,0.002,1,0,35323760.339758955,1.177194356918335
1,0.002,1,1,35953960.06770917,2.423872947692871
2,0.002,1,2,35953960.06770917,3.679445266723633
3,0.002,1,3,35953960.06770917,4.892515420913696
4,0.002,1,4,35649042.2302667,6.154881000518799
5,0.002,1,5,35649042.2302667,7.341144800186157
6,0.002,1,6,35649042.2302667,8.715651988983154
7,0.002,1,7,35649042.2302667,9.842166900634766
8,0.002,1,8,35649042.2302667,11.180018663406372
9,0.002,1,9,35649042.2302667,12.564131736755371
10,0.002,1,10,35649042.2302667,13.622844696044922
11,0.002,1,11,35649042.2302667,14.828403234481812
12,0.002,1,12,35649042.2302667,16.027862310409546
13,0.002,1,13,35649042.2302667,17.2533757686615
14,0.002,1,14,35649042.2302667,18.45589780807495
15,0.002,1,15,35649042.2302667,19.761351585388184
16,0.002,1,16,35649042.2302667,21.115169763565063
17,0.002,1,17,35649042.2302667,22.28270196914673
18,0.002,1,18,35649042.2302667,23.610373973846436
19,0.002,1,19,35649042.2302667,24.83414363861084
20,0.002,1,20,35649042.2302667,25.904126167297363
21,0.002,1,21,35649042.2302667,27.105969667434692
22,0.002,1,22,35649042.2302667,28.385451793670654
23,0.002,1,23,35649042.2302667,29.657119274139404
24,0.002,1,24,35649042.2302667,30.859047889709473
25,0.002,1,25,35649042.2302667,32.1848566532135
26,0.002,1,26,35649042.2302667,33.36990451812744
27,0.002,1,27,35649042.2302667,34.697266817092896
28,0.002,1,28,35649042.2302667,35.8628568649292
29,0.002,1,29,35649042.2302667,37.08277368545532
30,0.002,2,0,35309448.70464581,1.2787485122680664
31,0.002,2,1,36503954.38171724,2.4772160053253174
32,0.002,2,2,36503954.38171724,3.7959861755371094
33,0.002,2,3,36503954.38171724,5.024269342422485
34,0.002,2,4,35047070.27981063,6.295977830886841
35,0.002,2,5,35047070.27981063,7.523409605026245
36,0.002,2,6,33673219.61641561,8.747822999954224
37,0.002,2,7,35967759.17041068,9.94944429397583
38,0.002,2,8,35967759.17041068,11.173888206481934
39,0.002,2,9,35967759.17041068,12.317278623580933
40,0.002,2,10,35967759.17041068,13.600780010223389
41,0.002,2,11,35967759.17041068,14.885377407073975
42,0.002,2,12,35967759.17041068,16.038265228271484
43,0.002,2,13,35967759.17041068,17.12941884994507
44,0.002,2,14,35967759.17041068,18.307650327682495
45,0.002,2,15,35967759.17041068,19.609230041503906
46,0.002,2,16,35967759.17041068,20.80511975288391
47,0.002,2,17,35967759.17041068,22.069042921066284
48,0.002,2,18,35967759.17041068,23.24909543991089
49,0.002,2,19,35967759.17041068,24.587374448776245
50,0.002,2,20,35967759.17041068,25.919026851654053
51,0.002,2,21,35967759.17041068,27.0153169631958
52,0.002,2,22,35967759.17041068,28.271923303604126
53,0.002,2,23,35967759.17041068,29.554730892181396
54,0.002,2,24,35967759.17041068,30.85094666481018
55,0.002,2,25,35967759.17041068,32.207284927368164
56,0.002,2,26,35967759.17041068,33.51632595062256
57,0.002,2,27,35967759.17041068,34.68744778633118
58,0.002,2,28,35967759.17041068,35.972617864608765
59,0.002,2,29,35967759.17041068,37.23572778701782
60,0.002,3,0,33163387.225988876,1.1977851390838623
61,0.002,3,1,34412954.87017486,2.6334385871887207
62,0.002,3,2,34412954.87017486,3.9653382301330566
63,0.002,3,3,34412954.87017486,5.178790330886841
64,0.002,3,4,35576683.589375176,6.402901649475098
65,0.002,3,5,35576683.589375176,7.7177956104278564
66,0.002,3,6,35576683.589375176,8.978732585906982
67,0.002,3,7,35576683.589375176,10.310224771499634
68,0.002,3,8,35576683.589375176,11.60553789138794
69,0.002,3,9,35576683.589375176,12.794200897216797
70,0.002,3,10,35576683.589375176,14.08888578414917
71,0.002,3,11,35576683.589375176,15.438546180725098
72,0.002,3,12,35576683.589375176,16.77754306793213
73,0.002,3,13,35576683.589375176,17.918462991714478
74,0.002,3,14,35576683.589375176,19.32326889038086
75,0.002,3,15,35576683.589375176,20.59717297554016
76,0.002,3,16,35576683.589375176,21.927184343338013
77,0.002,3,17,35576683.589375176,23.164225339889526
78,0.002,3,18,35576683.589375176,24.529045581817627
79,0.002,3,19,35576683.589375176,25.93221664428711
80,0.002,3,20,35576683.589375176,27.15088176727295
81,0.002,3,21,35576683.589375176,28.331783533096313
82,0.002,3,22,35576683.589375176,29.60485076904297
83,0.002,3,23,35576683.589375176,30.985544681549072
84,0.002,3,24,35576683.589375176,32.23663020133972
85,0.002,3,25,35576683.589375176,33.355790853500366
86,0.002,3,26,35576683.589375176,34.78704023361206
87,0.002,3,27,35576683.589375176,36.021517276763916
88,0.002,3,28,35576683.589375176,37.37868666648865
89,0.002,4,0,34726060.979947455,1.4302647113800049
90,0.002,4,1,35334744.90898712,2.779477596282959
91,0.002,4,2,35334744.90898712,4.136491060256958
92,0.002,4,3,35521128.06614632,5.318919658660889
93,0.002,4,4,35521128.06614632,6.648109674453735
94,0.002,4,5,35521128.06614632,8.004412651062012
95,0.002,4,6,35521128.06614632,9.26907753944397
96,0.002,4,7,35521128.06614632,10.475405931472778
97,0.002,4,8,35521128.06614632,11.879258632659912
98,0.002,4,9,34945293.98737116,13.019338846206665
99,0.002,4,10,34945293.98737116,14.405158758163452
100,0.002,4,11,34945293.98737116,15.742339372634888
101,0.002,4,12,34945293.98737116,16.839096784591675
102,0.002,4,13,34945293.98737116,18.157386302947998
103,0.002,4,14,34945293.98737116,19.356345415115356
104,0.002,4,15,34945293.98737116,20.6883647441864
105,0.002,4,16,34945293.98737116,21.9281964302063
106,0.002,4,17,34945293.98737116,23.211657285690308
107,0.002,4,18,34945293.98737116,24.557628393173218
108,0.002,4,19,34945293.98737116,25.897703170776367
109,0.002,4,20,34945293.98737116,27.009729146957397
110,0.002,4,21,34945293.98737116,28.24860453605652
111,0.002,4,22,34945293.98737116,29.582871437072754
112,0.002,4,23,34945293.98737116,30.71605610847473
113,0.002,4,24,34945293.98737116,31.879762172698975
114,0.002,4,25,34945293.98737116,33.252681493759155
115,0.002,4,26,34945293.98737116,34.47522521018982
116,0.002,4,27,34945293.98737116,35.748924016952515
117,0.002,4,28,34945293.98737116,37.102585792541504
118,0.002,5,0,36176217.498365335,1.2723689079284668
119,0.002,5,1,36176217.498365335,2.6983814239501953
120,0.002,5,2,36176217.498365335,3.9958608150482178
121,0.002,5,3,36176217.498365335,5.332837104797363
122,0.002,5,4,36176217.498365335,6.632831573486328
123,0.002,5,5,36058580.053817056,7.996497392654419
124,0.002,5,6,36058580.053817056,9.187312364578247
125,0.002,5,7,36058580.053817056,10.529572486877441
126,0.002,5,8,37132016.70925152,11.787071943283081
127,0.002,5,9,37132016.70925152,13.015244960784912
128,0.002,5,10,37132016.70925152,14.373976469039917
129,0.002,5,11,37132016.70925152,15.767725706100464
130,0.002,5,12,37132016.70925152,16.947802305221558
131,0.002,5,13,37132016.70925152,18.201497793197632
132,0.002,5,14,37132016.70925152,19.5084331035614
133,0.002,5,15,37132016.70925152,20.87183690071106
134,0.002,5,16,37132016.70925152,22.249249935150146
135,0.002,5,17,37132016.70925152,23.469810962677002
136,0.002,5,18,37132016.70925152,24.87213397026062
137,0.002,5,19,37132016.70925152,26.201525926589966
138,0.002,5,20,37132016.70925152,27.39437222480774
139,0.002,5,21,37132016.70925152,28.745192766189575
140,0.002,5,22,37132016.70925152,29.960182666778564
141,0.002,5,23,37132016.70925152,31.320953369140625
142,0.002,5,24,37132016.70925152,32.56348252296448
143,0.002,5,25,37132016.70925152,33.75952863693237
144,0.002,5,26,37132016.70925152,35.17383861541748
145,0.002,5,27,37132016.70925152,36.586568117141724
146,0.002,6,0,32075275.772119436,1.2328169345855713
147,0.002,6,1,35414131.9508419,2.298933982849121
148,0.002,6,2,36075871.92524294,3.3193063735961914
149,0.002,6,3,36075871.92524294,4.321658134460449
150,0.002,6,4,36075871.92524294,5.326854467391968
151,0.002,6,5,36075871.92524294,6.361016511917114
152,0.002,6,6,36075871.92524294,7.404846906661987
153,0.002,6,7,36075871.92524294,8.41596269607544
154,0.002,6,8,36075871.92524294,9.37964415550232
155,0.002,6,9,36075871.92524294,10.374166250228882
156,0.002,6,10,36075871.92524294,11.311723232269287
157,0.002,6,11,36075871.92524294,12.332059144973755
158,0.002,6,12,36075871.92524294,13.334275007247925
159,0.002,6,13,36075871.92524294,14.35165786743164
160,0.002,6,14,36075871.92524294,15.346128463745117
161,0.002,6,15,36075871.92524294,16.34282159805298
162,0.002,6,16,36075871.92524294,17.33817219734192
163,0.002,6,17,36075871.92524294,18.351716995239258
164,0.002,6,18,36075871.92524294,19.35863494873047
165,0.002,6,19,36075871.92524294,20.360105752944946
166,0.002,6,20,36075871.92524294,21.404056787490845
167,0.002,6,21,36075871.92524294,22.389859199523926
168,0.002,6,22,36075871.92524294,23.385366916656494
169,0.002,6,23,36075871.92524294,24.402710676193237
170,0.002,6,24,36075871.92524294,25.404293298721313
171,0.002,6,25,36075871.92524294,26.40897512435913
172,0.002,6,26,36075871.92524294,27.409252405166626
173,0.002,6,27,37861320.22595511,28.39780330657959
174,0.002,6,28,37861320.22595511,29.389166593551636
175,0.002,6,29,37861320.22595511,30.403305768966675
176,0.002,6,30,37861320.22595511,31.387131452560425
177,0.002,6,31,37861320.22595511,32.36439251899719
178,0.002,6,32,37861320.22595511,33.37276744842529
179,0.002,6,33,37861320.22595511,34.38489389419556
180,0.002,6,34,37861320.22595511,35.36309862136841
181,0.002,6,35,37861320.22595511,36.36070537567139
182,0.002,7,0,36202435.44563721,1.2907798290252686
183,0.002,7,1,36202435.44563721,2.5899951457977295
184,0.002,7,2,33734157.92823313,3.7470099925994873
185,0.002,7,3,33734157.92823313,5.0551598072052
186,0.002,7,4,33734157.92823313,6.330445289611816
187,0.002,7,5,33734157.92823313,7.718130111694336
188,0.002,7,6,33734157.92823313,9.0859854221344
189,0.002,7,7,33734157.92823313,10.249125242233276
190,0.002,7,8,33734157.92823313,11.415861129760742
191,0.002,7,9,33734157.92823313,12.793101787567139
192,0.002,7,10,33734157.92823313,13.963520288467407
193,0.002,7,11,35617358.72592656,15.203402042388916
194,0.002,7,12,35617358.72592656,16.64218235015869
195,0.002,7,13,35617358.72592656,18.042315006256104
196,0.002,7,14,35617358.72592656,19.14243197441101
197,0.002,7,15,35617358.72592656,20.55302667617798
198,0.002,7,16,35617358.72592656,21.799638509750366
199,0.002,7,17,35617358.72592656,23.216543674468994
200,0.002,7,18,35617358.72592656,24.51521348953247
201,0.002,7,19,35617358.72592656,25.705508708953857
202,0.002,7,20,35617358.72592656,27.048012018203735
203,0.002,7,21,35617358.72592656,28.345004558563232
204,0.002,7,22,35617358.72592656,29.69845151901245
205,0.002,7,23,35617358.72592656,31.053291082382202
206,0.002,7,24,35617358.72592656,32.280685901641846
207,0.002,7,25,35617358.72592656,33.71901988983154
208,0.002,7,26,35617358.72592656,34.92254066467285
209,0.002,7,27,35617358.72592656,36.33003759384155
210,0.002,8,0,33739634.48761762,1.338329792022705
211,0.002,8,1,33739634.48761762,2.5869078636169434
212,0.002,8,2,33739634.48761762,3.9399375915527344
213,0.002,8,3,33739634.48761762,5.376169681549072
214,0.002,8,4,35196762.010600455,6.530046701431274
215,0.002,8,5,35196762.010600455,7.653706073760986
216,0.002,8,6,35196762.010600455,8.954724073410034
217,0.002,8,7,35196762.010600455,10.332980632781982
218,0.002,8,8,35196762.010600455,11.472448587417603
219,0.002,8,9,35196762.010600455,12.792737245559692
220,0.002,8,10,35196762.010600455,14.058716535568237
221,0.002,8,11,35196762.010600455,15.23525881767273
222,0.002,8,12,35196762.010600455,16.686428546905518
223,0.002,8,13,35196762.010600455,18.087278604507446
224,0.002,8,14,35196762.010600455,19.230018377304077
225,0.002,8,15,35196762.010600455,20.578411102294922
226,0.002,8,16,35196762.010600455,21.7843918800354
227,0.002,8,17,35196762.010600455,23.218780279159546
228,0.002,8,18,35196762.010600455,24.605291604995728
229,0.002,8,19,35196762.010600455,25.716392517089844
230,0.002,8,20,35196762.010600455,26.973732471466064
231,0.002,8,21,35196762.010600455,28.272348165512085
232,0.002,8,22,35196762.010600455,29.56863307952881
233,0.002,8,23,35196762.010600455,30.980076551437378
234,0.002,8,24,35196762.010600455,32.29174184799194
235,0.002,8,25,35196762.010600455,33.40646839141846
236,0.002,8,26,35196762.010600455,34.75507998466492
237,0.002,8,27,35196762.010600455,35.940024852752686
238,0.002,8,28,35196762.010600455,37.290910482406616
239,0.002,9,0,33055404.145800825,1.3461048603057861
240,0.002,9,1,32367189.38934642,2.4979987144470215
241,0.002,9,2,32367189.38934642,3.9014081954956055
242,0.002,9,3,32367189.38934642,5.30193567276001
243,0.002,9,4,35587934.06577976,6.455547571182251
244,0.002,9,5,33492760.23800574,7.517959833145142
245,0.002,9,6,33492760.23800574,9.005620241165161
246,0.002,9,7,35343798.03084819,10.280608415603638
247,0.002,9,8,35343798.03084819,11.334111213684082
248,0.002,9,9,35343798.03084819,12.72087812423706
249,0.002,9,10,35343798.03084819,14.102985143661499
250,0.002,9,11,35343798.03084819,15.44417691230774
251,0.002,9,12,35343798.03084819,16.52855372428894
252,0.002,9,13,35343798.03084819,17.926398277282715
253,0.002,9,14,35343798.03084819,19.121039152145386
254,0.002,9,15,35343798.03084819,20.522709846496582
255,0.002,9,16,35343798.03084819,21.95841073989868
256,0.002,9,17,35343798.03084819,23.11590313911438
257,0.002,9,18,35343798.03084819,24.323725938796997
258,0.002,9,19,37607282.06487134,25.67222237586975
259,0.002,9,20,37607282.06487134,27.037580966949463
260,0.002,9,21,37607282.06487134,28.456146001815796
261,0.002,9,22,37607282.06487134,29.66359281539917
262,0.002,9,23,37607282.06487134,30.90789246559143
263,0.002,9,24,37607282.06487134,32.334373474121094
264,0.002,9,25,37607282.06487134,33.60265874862671
265,0.002,9,26,37607282.06487134,35.00759768486023
266,0.002,9,27,37607282.06487134,36.32927417755127
267,0.002,10,0,33718978.92195557,1.1603593826293945
268,0.002,10,1,33718978.92195557,2.4788618087768555
269,0.002,10,2,33075584.800386358,3.7559239864349365
270,0.002,10,3,33973611.140092544,5.026876211166382
271,0.002,10,4,33973611.140092544,6.372702360153198
272,0.002,10,5,33973611.140092544,7.764402389526367
273,0.002,10,6,33323816.490412813,8.998691082000732
274,0.002,10,7,33323816.490412813,10.27039361000061
275,0.002,10,8,33323816.490412813,11.613397121429443
276,0.002,10,9,33323816.490412813,12.880703926086426
277,0.002,10,10,33323816.490412813,14.271322250366211
278,0.002,10,11,33323816.490412813,15.633291006088257
279,0.002,10,12,35232417.92451278,16.777448177337646
280,0.002,10,13,35232417.92451278,17.849883556365967
281,0.002,10,14,35232417.92451278,19.312877416610718
282,0.002,10,15,35232417.92451278,20.407265186309814
283,0.002,10,16,35232417.92451278,21.74972629547119
284,0.002,10,17,35232417.92451278,23.16611933708191
285,0.002,10,18,35232417.92451278,24.655853271484375
286,0.002,10,19,35232417.92451278,25.8733549118042
287,0.002,10,20,35232417.92451278,27.14720320701599
288,0.002,10,21,35232417.92451278,28.54411292076111
289,0.002,10,22,35232417.92451278,29.685405015945435
290,0.002,10,23,35232417.92451278,31.067994356155396
291,0.002,10,24,35232417.92451278,32.46657347679138
292,0.002,10,25,35232417.92451278,33.67490482330322
293,0.002,10,26,35232417.92451278,34.95658874511719
294,0.002,10,27,36155411.55442163,36.23255753517151
295,0.002,10,28,36155411.55442163,37.65633702278137
296,0.002,11,0,33526315.04703724,1.4401941299438477
297,0.002,11,1,34297795.1359736,2.794987678527832
298,0.002,11,2,34297795.1359736,4.203105688095093
299,0.002,11,3,34297795.1359736,5.412940502166748
