,heuristic_param,seed,n_gen,score,accuracy,variance,elapsed_time_proc,elapsed_time_acc,elapsed_time
821,5,31,10,35556234.11246731,0.0889552977577175,5728124457061.334,13.874924659729004,2.3424534797668457,16.21737813949585
822,5,31,11,35556234.11246731,0.0889552977577175,4932533145638.601,15.041758060455322,3.3584978580474854,18.400255918502808
823,5,31,12,35556234.11246731,0.0889552977577175,4136342018183.561,15.998448133468628,3.3584978580474854,19.356945991516117
824,5,31,13,35662244.36170874,0.0889552977577175,4758885644956.185,17.254056453704834,3.3584978580474854,20.61255431175232
825,5,31,14,35662244.36170874,0.0889552977577175,5911400742259.526,18.585785150527958,3.3584978580474854,21.94428300857544
826,5,31,15,35689763.32336663,0.0889552977577175,6406682905693.027,19.74653387069702,3.3584978580474854,23.105031728744507
827,5,31,16,35689763.32336663,0.0889552977577175,6670729895194.974,20.912595987319943,4.485170125961304,25.39776611328125
828,5,31,17,36780314.10951671,0.0889552977577175,3757209926406.3296,22.232614994049072,4.485170125961304,26.717785120010376
829,5,31,18,36780314.10951671,0.0889552977577175,2902943250544.699,23.371649026870728,4.485170125961304,27.85681915283203
830,5,31,19,36916285.215571694,0.0889552977577175,6287682215644.053,24.69583392143249,4.485170125961304,29.1810040473938
831,5,31,20,36916285.215571694,0.0889552977577175,3762161623668.0513,25.896525144577023,4.485170125961304,30.38169527053833
832,5,31,21,36916285.215571694,0.0889552977577175,5372655910224.229,27.130130529403687,5.50546407699585,32.635594606399536
833,5,31,22,36916285.215571694,0.0889552977577175,6027194630474.5,28.32948207855225,5.50546407699585,33.834946155548096
834,5,31,23,36916285.215571694,0.0889552977577175,3200746759780.733,29.560842275619507,5.50546407699585,35.06630635261536
835,5,31,24,36916285.215571694,0.0889552977577175,3904974013146.2407,30.85414481163025,5.50546407699585,36.3596088886261
836,5,31,25,36916285.215571694,0.0889552977577175,4256517619263.904,32.01424193382263,5.50546407699585,37.51970601081848
837,5,31,26,36916285.215571694,0.0889552977577175,3535265907542.7046,33.32072043418884,5.50546407699585,38.82618451118469
838,5,31,27,36916285.215571694,0.0889552977577175,6141063341083.335,34.634952545166016,6.461260795593262,41.09621334075928
839,5,32,0,35058431.58077558,0.0889552977577175,6510312338307.407,1.2573094367980957,1.0280826091766355,2.2853920459747314
840,5,32,1,35196513.412377164,0.0889552977577175,6515228892820.707,2.615290403366089,1.0280826091766355,3.6433730125427246
841,5,32,2,35472267.97767106,0.0889552977577175,6366757348582.65,3.922074556350708,1.0280826091766355,4.950157165527344
842,5,32,3,35472267.97767106,0.0889552977577175,6130759684679.518,5.146320104598999,1.0280826091766355,6.174402713775635
843,5,32,4,35472267.97767106,0.0889552977577175,6778234277270.267,6.422701120376587,1.0280826091766355,7.450783729553223
844,5,32,5,35533341.28239724,0.0889552977577175,5671951148118.411,7.639626979827881,1.9680516719818115,9.607678651809692
845,5,32,6,35533341.28239724,0.0889552977577175,5504527846602.826,8.895798444747925,1.9680516719818115,10.863850116729736
846,5,32,7,35533341.28239724,0.0889552977577175,4764392962286.869,10.019528150558472,1.9680516719818115,11.987579822540283
847,5,32,8,35533341.28239724,0.0889552977577175,6297953836784.969,11.299388647079468,1.9680516719818115,13.26744031906128
848,5,32,9,35533341.28239724,0.0889552977577175,6242191670821.341,12.605804920196531,1.9680516719818115,14.573856592178345
849,5,32,10,35533341.28239724,0.0889552977577175,5649738808195.247,13.623779773712158,1.9680516719818115,15.59183144569397
850,5,32,11,35533341.28239724,0.0889552977577175,5232078736731.56,14.925316572189333,1.9680516719818115,16.893368244171143
851,5,32,12,35533341.28239724,0.0889552977577175,5076516943449.331,16.170883655548096,3.004768848419189,19.175652503967285
852,5,32,13,35533341.28239724,0.0889552977577175,3662968448211.39,17.448872089385986,3.004768848419189,20.453640937805176
853,5,32,14,36009056.098386146,0.0889552977577175,4893799623719.216,18.682862997055054,3.004768848419189,21.687631845474243
854,5,32,15,36009056.098386146,0.0889552977577175,5676351099642.449,19.83355140686035,3.004768848419189,22.83832025527954
855,5,32,16,36009056.098386146,0.0889552977577175,5769781769722.089,21.118518829345703,3.004768848419189,24.123287677764893
856,5,32,17,36009056.098386146,0.0889552977577175,5067663575373.961,22.32349944114685,3.841702461242676,26.165201902389526
857,5,32,18,36894148.39536938,0.0889552977577175,5872008626782.655,23.473222732543945,3.841702461242676,27.31492519378662
858,5,32,19,36894148.39536938,0.0889552977577175,5527547871169.44,24.810929536819454,3.841702461242676,28.65263199806213
859,5,32,20,36894148.39536938,0.0889552977577175,3812656859545.184,25.920672178268436,3.841702461242676,29.76237463951111
860,5,32,21,36894148.39536938,0.0889552977577175,4053436398351.5454,27.22032237052917,3.841702461242676,31.06202483177185
861,5,32,22,36894148.39536938,0.0889552977577175,4665567398127.487,28.5096435546875,4.867422580718994,33.377066135406494
862,5,32,23,36894148.39536938,0.0889552977577175,5866492518180.519,29.647289991378784,4.867422580718994,34.51471257209778
863,5,32,24,36894148.39536938,0.0889552977577175,6488400375636.053,30.979941844940186,4.867422580718994,35.84736442565918
864,5,32,25,36894148.39536938,0.0889552977577175,6249486865855.852,32.20176196098328,4.867422580718994,37.06918454170227
865,5,32,26,36894148.39536938,0.0889552977577175,3718194536069.609,33.47943353652954,4.867422580718994,38.346856117248535
866,5,32,27,36894148.39536938,0.0889552977577175,4966693248864.349,34.7392795085907,6.018062114715576,40.757341623306274
867,5,33,0,35702341.08125575,0.0889552977577175,5390947464403.017,1.2510688304901123,1.219552516937256,2.470621347427368
868,5,33,1,35702341.08125575,0.0889552977577175,6862535458939.058,2.487279176712036,1.219552516937256,3.706831693649292
869,5,33,2,35702341.08125575,0.0889552977577175,4416309397487.843,3.7565996646881104,1.219552516937256,4.976152181625366
870,5,33,3,35702341.08125575,0.0889552977577175,4979287529859.301,5.051111698150635,1.219552516937256,6.270664215087891
871,5,33,4,35702341.08125575,0.0889552977577175,3757214732385.476,6.33229660987854,1.219552516937256,7.551849126815796
872,5,33,5,35961834.50253373,0.0889552977577175,4862566636900.836,7.59494161605835,2.3223109245300293,9.91725254058838
873,5,33,6,35961834.50253373,0.0889552977577175,3527815695585.3613,8.746772766113281,2.3223109245300293,11.06908369064331
874,5,33,7,36261577.18779373,0.0889552977577175,4705128515297.71,10.044707536697388,2.3223109245300293,12.367018461227415
875,5,33,8,36261577.18779373,0.0889552977577175,3981261378292.025,11.270511388778688,2.3223109245300293,13.592822313308716
876,5,33,9,36261577.18779373,0.0889552977577175,6068926901611.509,12.585510492324827,2.3223109245300293,14.907821416854858
877,5,33,10,36261577.18779373,0.0889552977577175,6378472228013.068,13.91431760787964,3.415047168731689,17.329364776611328
878,5,33,11,36261577.18779373,0.0889552977577175,4089580099347.082,15.087679386138916,3.415047168731689,18.502726554870605
879,5,33,12,36365205.21298526,0.0889552977577175,6274761691783.559,16.40982723236084,3.415047168731689,19.82487440109253
880,5,33,13,36365205.21298526,0.0889552977577175,4439807412711.316,17.460602521896362,3.415047168731689,20.87564969062805
881,5,33,14,36365205.21298526,0.0889552977577175,3432050911524.93,18.77452707290649,3.415047168731689,22.189574241638184
882,5,33,15,36365205.21298526,0.0889552977577175,3916242497178.348,20.01681089401245,4.46812915802002,24.48494005203247
883,5,33,16,36365205.21298526,0.0889552977577175,3856051158408.051,21.26824450492859,4.46812915802002,25.73637366294861
884,5,33,17,36585945.36986821,0.0889552977577175,4383927141289.496,22.465207815170288,4.46812915802002,26.933336973190308
885,5,33,18,36585945.36986821,0.0889552977577175,3566891565169.794,23.67766666412353,4.46812915802002,28.145795822143555
886,5,33,19,36585945.36986821,0.0889552977577175,3454293535146.304,25.02442073822021,4.46812915802002,29.492549896240234
887,5,33,20,36585945.36986821,0.0889552977577175,4786820500064.253,26.290116548538208,5.353808879852295,31.643925428390503
888,5,33,21,36585945.36986821,0.0889552977577175,5295723761131.968,27.61145257949829,5.353808879852295,32.965261459350586
889,5,33,22,36585945.36986821,0.0889552977577175,5835340375524.201,28.809762239456177,5.353808879852295,34.16357111930847
890,5,33,23,36585945.36986821,0.0889552977577175,5967709900076.968,30.13511848449707,5.353808879852295,35.488927364349365
891,5,33,24,36585945.36986821,0.0889552977577175,7278205222653.389,31.32988429069519,5.353808879852295,36.683693170547485
892,5,33,25,36585945.36986821,0.0889552977577175,3346660643355.965,32.51246762275696,6.365381240844727,38.877848863601685
893,5,33,26,36585945.36986821,0.0889552977577175,3901110826397.8022,33.72998285293579,6.365381240844727,40.09536409378052
894,5,34,0,34485723.500769466,0.0889552977577175,4195618608031.535,1.209447145462036,1.360785961151123,2.570233106613159
895,5,34,1,35323637.92837961,0.0889552977577175,4043171511722.263,2.426215887069702,1.360785961151123,3.787001848220825
896,5,34,2,35323637.92837961,0.0889552977577175,4761639407775.164,3.6799604892730713,1.360785961151123,5.040746450424194
