,heuristic_param,seed,n_gen,score,accuracy,variance,elapsed_time_proc,elapsed_time_acc,elapsed_time
0,5,1,0,35323760.339758955,0.0634375,5372810730580.89,1.2289316654205322,2.236334800720215,3.465269088745117
1,5,1,1,35323760.339758955,0.0634375,5879941093322.829,2.277515172958374,3.2983202934265137,5.575840711593628
2,5,1,2,35323760.339758955,0.0634375,5499415109713.994,3.546026468276977,4.572517156600952,8.118547439575195
3,5,1,3,35323760.339758955,0.0634375,5009649979354.253,4.610932350158691,5.651522874832153,10.262458562850952
4,5,1,4,35948577.17657362,0.0634375,7362634403824.322,5.759546279907227,6.816896200180054,12.576446771621704
5,5,1,5,35948577.17657362,0.0634375,3208541704712.02,6.861306667327881,7.943452596664429,14.80476140975952
6,5,1,6,35948577.17657362,0.0634375,3719561793798.672,8.0370614528656,2.518433094024658,10.555498123168944
7,5,1,7,35948577.17657362,0.0634375,5105794688812.685,9.139041185379028,3.3787529468536377,12.51779580116272
8,5,1,8,35948577.17657362,0.0634375,4650902407747.905,10.349888563156128,4.585562467575073,14.935454845428469
9,5,1,9,35948577.17657362,0.0634375,5053000930296.811,11.45083999633789,5.691747188568115,17.14258909225464
10,5,1,10,35948577.17657362,0.0634375,5751277734671.287,12.622098207473757,6.898541927337647,19.520644664764404
11,5,1,11,35948577.17657362,0.0634375,4029558097968.632,13.78894853591919,8.142246007919312,21.93119692802429
12,5,1,12,35948577.17657362,0.0634375,5905891651168.855,14.90337300300598,9.272271156311035,24.175646543502808
13,5,1,13,35948577.17657362,0.0634375,5649762086601.379,15.932726383209229,3.5318503379821777,19.46457839012146
14,5,1,14,35948577.17657362,0.0634375,5095926295892.586,17.042244911193848,4.654714107513428,21.69696164131165
15,5,1,15,35948577.17657362,0.0634375,4270494484460.7456,18.170952558517456,5.805691719055176,23.97664761543274
16,5,1,16,35948577.17657362,0.0634375,4914277527848.595,19.30025315284729,5.434286594390869,24.7345449924469
17,5,1,17,35948577.17657362,0.0634375,4980227387616.805,20.37656664848328,6.563632249832153,26.94020175933838
18,5,1,18,35948577.17657362,0.0634375,4796645042020.898,21.486234664916992,7.702690124511719,29.188926219940186
19,5,1,19,35948577.17657362,0.0634375,5592440643131.034,22.59459376335144,8.842909336090088,31.43750786781311
20,5,1,20,35948577.17657362,0.0634375,4962053365692.824,23.709254264831543,6.022860288619995,29.732118129730225
