,heuristic_param,seed,n_gen,score,accuracy,variance,update,elapsed_time_proc,elapsed_time_acc,elapsed_time
2458,0.8,88,2,35621399.94835629,0.0889552977577175,4988580202768.301,False,4.153526782989502,1.3030452728271484,5.45657205581665
2459,0.8,88,3,36112134.970718175,0.0889552977577175,5402222378608.622,False,5.431465148925781,1.3030452728271484,6.73451042175293
2460,0.8,88,4,36112134.970718175,0.0889552977577175,4771207886253.387,False,6.672848224639893,1.3030452728271484,7.975893497467041
2461,0.8,88,5,36112134.970718175,0.0889552977577175,3234666174832.542,False,7.896006107330322,1.3030452728271484,9.19905138015747
2462,0.8,88,6,36112134.970718175,0.0889552977577175,3941383518694.5386,False,9.11414647102356,1.3030452728271484,10.417191743850708
2463,0.8,88,7,36112134.970718175,0.0889552977577175,3028301618360.142,False,10.39899206161499,1.3030452728271484,11.70203733444214
2464,0.8,88,8,36112134.970718175,0.0889552977577175,5139277800851.265,False,11.588663578033447,1.3030452728271484,12.891708850860596
2465,0.8,88,9,36112134.970718175,0.0889552977577175,2853782470923.835,False,12.928195476531982,1.3030452728271484,14.23124074935913
2466,0.8,88,10,36112134.970718175,0.0889552977577175,5966948796386.197,False,14.13527226448059,1.3030452728271484,15.43831753730774
2467,0.8,88,11,36112134.970718175,0.0889552977577175,2707779429659.658,True,15.309625625610352,2.1367695331573486,17.4463951587677
2468,0.8,88,12,36112134.970718175,0.0889552977577175,3682325454140.596,False,16.59099054336548,2.1367695331573486,18.727760076522827
2469,0.8,88,13,36248837.49752301,0.0889552977577175,5588253892420.662,False,17.889724016189575,2.1367695331573486,20.026493549346924
2470,0.8,88,14,36248837.49752301,0.0889552977577175,4200081271569.753,False,19.115742206573486,2.1367695331573486,21.252511739730835
2471,0.8,88,15,36248837.49752301,0.0889552977577175,4588597075007.202,False,20.546710968017575,2.1367695331573486,22.683480501174927
2472,0.8,88,16,36248837.49752301,0.0889552977577175,5626517847649.196,False,21.8908588886261,2.1367695331573486,24.027628421783447
2473,0.8,88,17,36248837.49752301,0.0889552977577175,5848835482765.491,False,23.165358304977417,2.1367695331573486,25.30212783813477
2474,0.8,88,18,36248837.49752301,0.0889552977577175,3398408602060.465,False,24.59245800971985,2.1367695331573486,26.7292275428772
2475,0.8,88,19,36248837.49752301,0.0889552977577175,3489815428084.7607,False,25.73549699783325,2.1367695331573486,27.8722665309906
2476,0.8,88,20,36248837.49752301,0.0889552977577175,3855942847385.128,False,27.07489371299744,2.1367695331573486,29.211663246154785
2477,0.8,88,21,36248837.49752301,0.0889552977577175,6042385290708.54,False,28.35579538345337,2.1367695331573486,30.49256491661072
2478,0.8,88,22,36248837.49752301,0.0889552977577175,3406798871724.091,True,29.599499940872192,3.340559959411621,32.94005990028381
2479,0.8,88,23,36248837.49752301,0.0889552977577175,3939889247575.703,False,30.810736417770386,3.340559959411621,34.15129637718201
2480,0.8,88,24,36248837.49752301,0.0889552977577175,6813474753102.921,False,32.12983441352844,3.340559959411621,35.47039437294006
2481,0.8,88,25,36248837.49752301,0.0889552977577175,6432368205768.906,False,33.43030285835266,3.340559959411621,36.77086281776428
2482,0.8,88,26,36248837.49752301,0.0889552977577175,4422012835798.477,False,34.73594117164612,3.340559959411621,38.07650113105774
2483,0.8,88,27,36248837.49752301,0.0889552977577175,5295219059705.372,False,36.01774334907532,3.340559959411621,39.35830330848694
2484,0.8,88,28,36248837.49752301,0.0889552977577175,5291351117720.253,False,37.265869140625,3.340559959411621,40.60642910003662
2485,0.8,89,0,35793657.15551584,0.0889552977577175,6797197110677.599,True,1.2984318733215332,1.2840077877044678,2.582439661026001
2486,0.8,89,1,35793657.15551584,0.0889552977577175,5189197637730.728,False,2.5711302757263184,1.2840077877044678,3.855138063430786
2487,0.8,89,2,35793657.15551584,0.0889552977577175,4495267857779.335,False,3.709433078765869,1.2840077877044678,4.993440866470337
2488,0.8,89,3,36175956.75576216,0.0889552977577175,5502506416644.521,False,4.956140995025635,1.2840077877044678,6.240148782730103
2489,0.8,89,4,36175956.75576216,0.0889552977577175,4489030089224.449,False,6.239474058151245,1.2840077877044678,7.523481845855713
2490,0.8,89,5,36175956.75576216,0.0889552977577175,3665277873791.092,False,7.410161256790161,1.2840077877044678,8.694169044494629
2491,0.8,89,6,36175956.75576216,0.0889552977577175,3806049280401.527,False,8.805995225906372,1.2840077877044678,10.09000301361084
2492,0.8,89,7,36175956.75576216,0.0889552977577175,4589188074360.155,False,10.011009693145752,1.2840077877044678,11.29501748085022
2493,0.8,89,8,36175956.75576216,0.0889552977577175,6836732081255.982,False,11.311436176300049,1.2840077877044678,12.595443964004517
2494,0.8,89,9,36175956.75576216,0.0889552977577175,4827633112302.909,False,12.463931798934937,1.2840077877044678,13.747939586639404
2495,0.8,89,10,36175956.75576216,0.0889552977577175,4961863688008.528,False,13.780538082122805,1.2840077877044678,15.06454586982727
2496,0.8,89,11,36175956.75576216,0.0889552977577175,4045930765755.668,True,15.12883472442627,2.31854248046875,17.44737720489502
2497,0.8,89,12,36175956.75576216,0.0889552977577175,4121425668100.231,False,16.43054175376892,2.31854248046875,18.74908423423767
2498,0.8,89,13,36175956.75576216,0.0889552977577175,6577107806531.407,False,17.669532775878906,2.31854248046875,19.988075256347656
2499,0.8,89,14,36175956.75576216,0.0889552977577175,4888903975337.595,False,18.936351537704468,2.31854248046875,21.254894018173218
2500,0.8,89,15,37670213.70131682,0.0889552977577175,6111309112940.763,False,20.188506364822388,2.31854248046875,22.507048845291138
2501,0.8,89,16,37670213.70131682,0.0889552977577175,5544882767036.976,False,21.54070782661438,2.31854248046875,23.85925030708313
2502,0.8,89,17,37670213.70131682,0.0889552977577175,5505847175827.919,False,22.71889328956604,2.31854248046875,25.03743577003479
2503,0.8,89,18,37670213.70131682,0.0889552977577175,4386528557945.399,False,24.063187837600708,2.31854248046875,26.381730318069454
2504,0.8,89,19,37670213.70131682,0.0889552977577175,4421252253624.147,False,25.25085735321045,2.31854248046875,27.5693998336792
2505,0.8,89,20,37670213.70131682,0.0889552977577175,3612385794335.44,False,26.43841814994812,2.31854248046875,28.75696063041687
2506,0.8,89,21,37670213.70131682,0.0889552977577175,4750782256841.001,False,27.62346577644348,2.31854248046875,29.94200825691223
2507,0.8,89,22,37670213.70131682,0.0889552977577175,3758410606176.803,True,28.877184629440308,3.4910600185394287,32.368244647979736
2508,0.8,89,23,37670213.70131682,0.0889552977577175,3592627433990.4663,False,30.171990156173703,3.4910600185394287,33.663050174713135
2509,0.8,89,24,37670213.70131682,0.0889552977577175,5016596926762.324,False,31.45053505897522,3.4910600185394287,34.94159507751465
2510,0.8,89,25,37670213.70131682,0.0889552977577175,3851462045467.5854,False,32.73110246658325,3.4910600185394287,36.22216248512268
2511,0.8,89,26,37670213.70131682,0.0889552977577175,6494079073964.981,False,34.02879858016968,3.4910600185394287,37.51985859870911
2512,0.8,89,27,37670213.70131682,0.0889552977577175,5141805371611.493,False,35.374882221221924,3.4910600185394287,38.86594223976135
2513,0.8,89,28,37670213.70131682,0.0889552977577175,3549802428683.266,False,36.63060235977173,3.4910600185394287,40.12166237831116
2514,0.8,90,0,35372696.95104409,0.0889552977577175,4946714999822.525,True,1.2715842723846436,1.225731372833252,2.4973156452178955
2515,0.8,90,1,35372696.95104409,0.0889552977577175,4983951258000.493,False,2.551076650619507,1.225731372833252,3.776808023452759
2516,0.8,90,2,35626185.432425246,0.0889552977577175,4354845446726.9614,False,3.770796060562134,1.225731372833252,4.996527433395386
2517,0.8,90,3,35626185.432425246,0.0889552977577175,5474902990877.503,False,5.072267293930054,1.225731372833252,6.297998666763306
2518,0.8,90,4,35626185.432425246,0.0889552977577175,5810603016825.724,False,6.298595905303955,1.225731372833252,7.524327278137207
2519,0.8,90,5,36108056.36493924,0.0889552977577175,5875214489139.642,False,7.458968877792358,1.225731372833252,8.68470025062561
2520,0.8,90,6,36108056.36493924,0.0889552977577175,4186678852696.77,False,8.659002780914307,1.225731372833252,9.88473415374756
2521,0.8,90,7,36108056.36493924,0.0889552977577175,4129811616475.261,False,9.964364051818848,1.225731372833252,11.1900954246521
2522,0.8,90,8,36108056.36493924,0.0889552977577175,4285470868846.493,False,11.157018661499023,1.225731372833252,12.382750034332275
2523,0.8,90,9,36108056.36493924,0.0889552977577175,4328607190655.9736,False,12.478382349014282,1.225731372833252,13.704113721847534
2524,0.8,90,10,36075732.28276176,0.0889552977577175,6477497254829.455,False,13.651073694229126,1.225731372833252,14.876805067062378
2525,0.8,90,11,36075732.28276176,0.0889552977577175,3355369721588.6973,True,14.794304847717283,2.346014976501465,17.14031982421875
2526,0.8,90,12,36075732.28276176,0.0889552977577175,3564981910981.1763,False,15.994845390319824,2.346014976501465,18.34086036682129
2527,0.8,90,13,36075732.28276176,0.0889552977577175,4347400392026.013,False,17.461068153381348,2.346014976501465,19.80708312988281
2528,0.8,90,14,36075732.28276176,0.0889552977577175,4805054001253.756,False,18.617489099502563,2.346014976501465,20.96350407600403
2529,0.8,90,15,36075732.28276176,0.0889552977577175,4163381848530.8735,False,19.94015312194824,2.346014976501465,22.286168098449707
2530,0.8,90,16,36075732.28276176,0.0889552977577175,4667803186294.93,False,20.968395948410038,2.346014976501465,23.3144109249115
2531,0.8,90,17,36075732.28276176,0.0889552977577175,4498959376203.912,False,22.260772943496704,2.346014976501465,24.60678791999817
2532,0.8,90,18,36075732.28276176,0.0889552977577175,4845001821378.936,False,23.57863688468933,2.346014976501465,25.9246518611908
2533,0.8,90,19,36075732.28276176,0.0889552977577175,3883197224739.899,False,24.617417573928837,2.346014976501465,26.963432550430294
2534,0.8,90,20,36075732.28276176,0.0889552977577175,7723969048840.178,False,25.925525665283203,2.346014976501465,28.271540641784668
2535,0.8,90,21,36075732.28276176,0.0889552977577175,3224892802470.348,False,27.217586755752563,2.346014976501465,29.56360173225403
2536,0.8,90,22,36075732.28276176,0.0889552977577175,2213407977314.3794,True,28.4527907371521,3.6237246990203857,32.076515436172485
2537,0.8,90,23,36075732.28276176,0.0889552977577175,6030836766495.335,False,29.830848693847656,3.6237246990203857,33.45457339286804
2538,0.8,90,24,36311258.22716802,0.0889552977577175,5429024996881.754,False,31.188905239105225,3.6237246990203857,34.81262993812561
2539,0.8,90,25,36311258.22716802,0.0889552977577175,3755486190440.1655,False,32.369466066360474,3.6237246990203857,35.99319076538086
2540,0.8,90,26,36311258.22716802,0.0889552977577175,7946839537178.06,False,33.6132333278656,3.6237246990203857,37.23695802688599
2541,0.8,90,27,36311258.22716802,0.0889552977577175,4405807393909.126,False,34.89004945755005,3.6237246990203857,38.51377415657044
2542,0.8,90,28,36311258.22716802,0.0889552977577175,4257003541888.509,False,36.14029812812805,3.6237246990203857,39.76402282714844
2543,0.8,91,0,33964726.50734047,0.0889552977577175,4655908824406.57,True,1.2923119068145752,1.1918809413909912,2.4841928482055664
2544,0.8,91,1,33964726.50734047,0.0889552977577175,5400941924972.214,False,2.566498279571533,1.1918809413909912,3.758379220962525
2545,0.8,91,2,35035080.62494468,0.0889552977577175,5113716764581.856,False,3.755373477935791,1.1918809413909912,4.947254419326782
2546,0.8,91,3,35035080.62494468,0.0889552977577175,6540363367159.803,False,5.022817611694336,1.1918809413909912,6.214698553085327
2547,0.8,91,4,36988223.61613191,0.0889552977577175,5228159073697.21,False,6.177708387374878,1.1918809413909912,7.369589328765869
2548,0.8,91,5,36988223.61613191,0.0889552977577175,4828594978731.494,False,7.35815691947937,1.1918809413909912,8.550037860870361
2549,0.8,91,6,36988223.61613191,0.0889552977577175,4391785858946.5625,False,8.561200380325317,1.1918809413909912,9.753081321716309
2550,0.8,91,7,36988223.61613191,0.0889552977577175,6271458014958.17,False,9.831880807876589,1.1918809413909912,11.023761749267578
2551,0.8,91,8,36988223.61613191,0.0889552977577175,4212901456119.859,False,10.974958419799805,1.1918809413909912,12.166839361190796
2552,0.8,91,9,36988223.61613191,0.0889552977577175,4046627814764.048,False,12.290136098861694,1.1918809413909912,13.482017040252686
2553,0.8,91,10,36988223.61613191,0.0889552977577175,4581227258293.477,False,13.567152738571169,1.1918809413909912,14.759033679962158
2554,0.8,91,11,36988223.61613191,0.0889552977577175,4810975719002.047,False,14.59410810470581,1.1918809413909912,15.785989046096802
2555,0.8,91,12,36988223.61613191,0.0889552977577175,3277616111003.937,True,15.950103521347046,2.354771137237549,18.304874658584595
2556,0.8,91,13,36988223.61613191,0.0889552977577175,4772532599230.232,False,17.122076749801636,2.354771137237549,19.476847887039185
2557,0.8,91,14,36988223.61613191,0.0889552977577175,4054458865666.4175,False,18.46956586837769,2.354771137237549,20.824337005615234
2558,0.8,91,15,36988223.61613191,0.0889552977577175,5452303118938.605,False,19.729517936706543,2.354771137237549,22.08428907394409
2559,0.8,91,16,36988223.61613191,0.0889552977577175,6614775896636.607,False,21.099832773208615,2.354771137237549,23.454603910446167
2560,0.8,91,17,36988223.61613191,0.0889552977577175,5748341256343.793,False,22.389710903167725,2.354771137237549,24.744482040405277
