,heuristic_param,seed,n_gen,score,accuracy,variance,elapsed_time_proc,elapsed_time_acc,elapsed_time
0,0.1,1,0,35323760.339758955,0.0634375,5372810730580.89,1.1899380683898926,2.2529215812683105,3.4428627490997314
1,0.1,1,1,35323760.339758955,0.0634375,5879941093322.829,2.3494131565093994,3.4208791255950928,5.770297050476074
2,0.1,1,2,35323760.339758955,0.0634375,5499415109713.994,3.467581033706665,4.549983501434326,8.01756763458252
3,0.1,1,3,35323760.339758955,0.0634375,5009649979354.253,4.48935604095459,2.81939435005188,7.308753490447998
4,0.1,1,4,35948577.17657362,0.0634375,7362634403824.322,5.65888237953186,4.007667064666748,9.666553497314451
5,0.1,1,5,35948577.17657362,0.0634375,3208541704712.02,6.836616277694702,5.188800573348999,12.02541971206665
6,0.1,1,6,35948577.17657362,0.0634375,3719561793798.672,7.979665517807007,3.629852294921875,11.609521865844728
7,0.1,1,7,35948577.17657362,0.0634375,4640102613676.321,9.079111576080322,4.777515649795532,13.856631994247437
8,0.1,1,8,35948577.17657362,0.0634375,4643758774362.478,10.105623960494995,5.82977819442749,15.935404777526855
9,0.1,1,9,36912568.02804873,0.0634375,4842836951798.867,11.196371078491213,4.352301120758057,15.54867458343506
10,0.1,1,10,36912568.02804873,0.0634375,3997239327755.994,12.28406572341919,5.438595771789551,17.722665548324585
11,0.1,1,11,36912568.02804873,0.0634375,6734228323650.548,13.51894235610962,6.68534779548645,20.20429396629333
12,0.1,1,12,36912568.02804873,0.0634375,5145807235619.606,14.67858910560608,5.174743890762329,19.853336095809937
13,0.1,1,13,36912568.02804873,0.0634375,4699707262083.498,15.77435564994812,6.300183057785034,22.074542760849
14,0.1,1,14,36912568.02804873,0.0634375,3054058194906.372,16.82346248626709,7.37306022644043,24.196528911590576
15,0.1,1,15,36912568.02804873,0.0634375,4591007008515.173,17.913053512573242,5.975897550582886,23.888954401016235
16,0.1,1,16,36912568.02804873,0.0634375,3730251706860.152,19.07161235809326,7.131564140319824,26.203178644180294
17,0.1,1,17,36912568.02804873,0.0634375,5256404339552.702,20.11556339263916,8.163081407546997,28.278648614883423
18,0.1,1,18,36912568.02804873,0.0634375,5523377690335.709,21.222002267837524,6.661881923675537,27.883888244628903
19,0.1,1,19,36912568.02804873,0.0634375,4363591507816.48,22.25059008598328,7.766817092895508,30.017410039901733
20,0.1,1,20,36912568.02804873,0.0634375,4117873979418.388,23.454264402389526,8.996524572372437,32.450793743133545
21,0.1,1,21,36912568.02804873,0.0634375,4758170467905.793,24.549036026000977,7.353954315185547,31.90299344062805
22,0.1,1,22,36912568.02804873,0.0634375,6203444945551.193,25.800163507461548,8.601770639419556,34.40194034576416
23,0.1,2,0,35309448.70464581,0.0634375,4861430489405.896,1.191711664199829,2.21366286277771,3.4053776264190674
24,0.1,2,1,35734076.79716357,0.0634375,5766959209172.295,2.311220645904541,3.345988512039185,5.65721321105957
25,0.1,2,2,35734076.79716357,0.0634375,5207708421007.645,3.365484952926636,4.427253007888794,7.792741775512695
26,0.1,2,3,35734076.79716357,0.0634375,5058045859802.368,4.409567356109619,2.9270687103271484,7.336638450622559
27,0.1,2,4,36079247.26342803,0.0634375,4170224245124.273,5.535590171813965,4.049834489822388,9.585428953170776
28,0.1,2,5,36079247.26342803,0.0634375,5694386922761.153,6.613270998001099,5.1595985889434814,11.772873401641846
29,0.1,2,6,36079247.26342803,0.0634375,7410918245793.624,7.736744880676269,3.635653257369995,11.372401714324951
30,0.1,2,7,36079247.26342803,0.0634375,4533913921379.059,8.84438705444336,4.759612321853638,13.604001522064207
31,0.1,2,8,36079247.26342803,0.0634375,3897627706733.712,9.894251585006714,5.811098337173462,15.705352306365969
32,0.1,2,9,36079247.26342803,0.0634375,4821127451293.164,10.958059549331663,4.237390995025635,15.195454120635986
33,0.1,2,10,36079247.26342803,0.0634375,4411922651302.599,12.077564716339111,5.360625267028809,17.438193321228027
